w,vector_semantico
uniform,"['consistent', 'undifferentiated', 'uniform', 'unvarying']",Rhode Island Legislative Council. Research Report Number 1
economy,"['saving', 'economy', 'thriftiness', 'economic_system']",Rhode Island Legislative Council. Research Report Number 1
later,"['subsequently', 'recent', 'former', 'afterwards', 'by_and_by', 'ulterior', 'belated', 'posterior', 'after', 'late', 'later_on', 'previous', 'later', 'tardy', 'afterward']",Rhode Island Legislative Council. Research Report Number 1
refine,"['polish', 'complicate', 'elaborate', 'down', 'rarify', 'rectify', 'fine-tune', 'refine']",Rhode Island Legislative Council. Research Report Number 1
state-owned,[],Rhode Island Legislative Council. Research Report Number 1
1940,[],Rhode Island Legislative Council. Research Report Number 1
light,"['light_up', 'spark', 'ignitor', 'lightheaded', 'light-headed', 'luminance', 'lite', 'calorie-free', 'easy', 'Christ_Within', 'igniter', 'clear', 'sparkle', 'Inner_Light', 'faint', 'light_source', 'light-colored', 'visible_radiation', 'ignite', 'lightness', 'twinkle', 'perch', 'get_down', 'short', 'idle', 'illume', 'loose', 'illuminate', 'wanton', 'illumine', 'tripping', 'luminousness', 'light', 'unhorse', 'weak', 'lighting', 'lightly', 'alight', 'scant', 'fall', 'visible_light', 'brightness', 'unaccented', 'abstemious', 'sluttish', 'Light_Within', 'swooning', 'wakeful', 'illumination', 'Light', 'lightsome', 'low-cal', 'fire_up', 'promiscuous', 'unclouded', 'brightness_level', 'dismount', 'clean', 'lighter', 'get_off', 'luminosity']",Rhode Island Legislative Council. Research Report Number 1
Prior,"['anterior', 'prior']",Rhode Island Legislative Council. Research Report Number 1
homes,"['domicile', 'home_plate', 'household', 'home_base', 'place', 'menage', 'home', 'base', 'abode', 'nursing_home', 'rest_home', 'dwelling', 'habitation', 'plate', 'dwelling_house', 'family', 'house']",Rhode Island Legislative Council. Research Report Number 1
normal,"['convention', 'normal', 'pattern', 'rule', 'formula']",Rhode Island Legislative Council. Research Report Number 1
more,"['Thomas_More', 'more', 'to_a_greater_extent', 'Sir_Thomas_More', 'More', 'more_than']",Rhode Island Legislative Council. Research Report Number 1
transportation,"['Department_of_Transportation', 'expatriation', 'exile', 'deportation', 'transferral', 'Transportation', 'transportation_system', 'transfer', 'transportation', 'fare', 'transport', 'shipping', 'transit', 'conveyance', 'DoT']",Rhode Island Legislative Council. Research Report Number 1
most,"['nigh', 'virtually', 'about', 'most', 'nearly', 'well-nigh', 'almost', 'near', 'to_the_highest_degree']",Rhode Island Legislative Council. Research Report Number 1
into,[],Rhode Island Legislative Council. Research Report Number 1
Requests,"['bespeak', 'request', 'petition', 'call_for', 'postulation', 'quest', 'asking']",Rhode Island Legislative Council. Research Report Number 1
difficult,"['unmanageable', 'hard', 'difficult']",Rhode Island Legislative Council. Research Report Number 1
terms,"['terms', 'terminal_figure', 'condition', 'price', 'terminus', 'damage', 'term', 'full_term', 'footing']",Rhode Island Legislative Council. Research Report Number 1
an,"['Associate_in_Nursing', 'AN']",Rhode Island Legislative Council. Research Report Number 1
quarters,"['poop', 'quarters', 'twenty-five_percent', 'tail', 'canton', 'stern', 'fourth_part', 'billet', 'fourth', 'one-quarter', 'quartern', 'draw', 'one-fourth', 'quarter', 'draw_and_quarter', 'after_part', 'living_quarters']",Rhode Island Legislative Council. Research Report Number 1
progress,"['get_along', 'build_up', 'build', 'progression', 'work_up', 'procession', 'shape_up', 'forward_motion', 'advancement', 'get_on', 'move_on', 'come_on', 'march_on', 'onward_motion', 'pass_on', 'advance', 'progress', 'go_on', 'come_along']",Rhode Island Legislative Council. Research Report Number 1
35%,[],Rhode Island Legislative Council. Research Report Number 1
1951,[],Rhode Island Legislative Council. Research Report Number 1
sound,"['audio', 'reasoned', 'good', 'level-headed', 'intelligent', 'well-grounded', 'profound', 'vocalize', 'effectual', 'phone', 'strait', 'speech_sound', 'healthy', 'levelheaded', 'vocalise', 'legal', 'voice', 'wakeless', 'go', 'heavy', 'sound', 'auditory_sensation', 'fathom']",Rhode Island Legislative Council. Research Report Number 1
forty,"['twoscore', 'forty', 'XL', '40', 'xl']",Rhode Island Legislative Council. Research Report Number 1
appears,"['come_out', 'appear', 'look', 'seem', 'come_along']",Rhode Island Legislative Council. Research Report Number 1
--,[],Rhode Island Legislative Council. Research Report Number 1
state's,[],Rhode Island Legislative Council. Research Report Number 1
division,"['variance', 'naval_division', 'section', 'part', 'air_division', 'segmentation', 'partitioning', 'sectionalisation', 'sectionalization', 'partition', 'division', 'class']",Rhode Island Legislative Council. Research Report Number 1
highway,"['highway', 'main_road']",Rhode Island Legislative Council. Research Report Number 1
200,"['two_hundred', '200', 'cc']",Rhode Island Legislative Council. Research Report Number 1
taking,"['claim', 'select', 'necessitate', 'make', 'bring', 'take_away', 'take_in', 'submit', 'pickings', 'postulate', 'aim', 'accept', 'demand', 'take_up', 'engage', 'charter', 'occupy', 'call_for', 'rent', 'fill', 'deal', 'exact', 'assume', 'take_aim', 'have', 'guide', 'ingest', 'consume', 'acquire', 'admit', 'subscribe', 'pick_out', 'hire', 'get', 'involve', 'direct', 'withdraw', 'convey', 'drive', 'train', 'take_on', 'fetching', 'contain', 'carry', 'strike', 'pack', 'subscribe_to', 'consider', 'get_hold_of', 'film', 'take', 'lead', 'remove', 'study', 'read', 'contract', 'use_up', 'look_at', 'conduct', 'adopt', 'ask', 'require', 'learn', 'lease', 'hold', 'choose', 'winning', 'shoot', 'taking', 'need']",Rhode Island Legislative Council. Research Report Number 1
tax,"['tax', 'task', 'taxation', 'revenue_enhancement', 'assess']",Rhode Island Legislative Council. Research Report Number 1
C,"['blow', 'coulomb', 'C', 'vitamin_C', 'degree_centigrade', 'coke', 'atomic_number_6', 'speed_of_light', 'c', 'ascorbic_acid', 'carbon', 'deoxycytidine_monophosphate', 'hundred', 'light_speed', 'century', 'ampere-second', 'cytosine', '100', 'nose_candy', 'degree_Celsius', 'snow', 'one_C', 'one_hundred']",Rhode Island Legislative Council. Research Report Number 1
plus,"['asset', 'summation', 'positive', 'plus', 'addition']",Rhode Island Legislative Council. Research Report Number 1
problematical,"['knotty', 'debatable', 'problematic', 'elusive', 'tough', 'problematical', 'baffling']",Rhode Island Legislative Council. Research Report Number 1
Island,['island'],Rhode Island Legislative Council. Research Report Number 1
few,['few'],Rhode Island Legislative Council. Research Report Number 1
allocation,"['apportionment', 'parcelling', 'allotment', 'storage_allocation', 'apportioning', 'allocation', 'parceling', 'assignation']",Rhode Island Legislative Council. Research Report Number 1
personnel,"['personnel', 'personnel_department', 'personnel_office', 'force', 'staff_office']",Rhode Island Legislative Council. Research Report Number 1
earlier,"['to_begin_with', 'former', 'earlier', 'in_the_beginning', 'originally', 'before', 'other', 'early', 'earliest', 'in_the_first_place', 'sooner']",Rhode Island Legislative Council. Research Report Number 1
measures,"['quantify', 'evaluate', 'measuring', 'mensuration', 'appraise', 'measuring_rod', 'measure_out', 'measurement', 'valuate', 'meter', 'amount', 'measuring_stick', 'assess', 'metre', 'step', 'standard', 'bill', 'mensurate', 'criterion', 'quantity', 'cadence', 'value', 'touchstone', 'beat', 'bar', 'measure']",Rhode Island Legislative Council. Research Report Number 1
ineffective,"['ineffectual', 'unable', 'ineffective', 'inefficient', 'uneffective']",Rhode Island Legislative Council. Research Report Number 1
Vehicles,"['fomite', 'vehicle']",Rhode Island Legislative Council. Research Report Number 1
compilation,"['compilation', 'digest', 'compiling']",Rhode Island Legislative Council. Research Report Number 1
operate,"['run', 'maneuver', 'go', 'control', 'mesh', 'operate', 'manoeuver', 'manoeuvre', 'engage', 'lock', 'operate_on', 'work', 'function']",Rhode Island Legislative Council. Research Report Number 1
officers,"['officeholder', ""ship's_officer"", 'police_officer', 'policeman', 'officer', 'military_officer']",Rhode Island Legislative Council. Research Report Number 1
well-regulated,[],Rhode Island Legislative Council. Research Report Number 1
current,"['flow', 'current', 'electric_current', 'stream']",Rhode Island Legislative Council. Research Report Number 1
Office,"['place', 'office_staff', 'situation', 'bureau', 'position', 'function', 'agency', 'post', 'billet', 'business_office', 'role', 'office', 'part', 'power', 'spot', 'federal_agency', 'government_agency', 'berth', 'authority']",Rhode Island Legislative Council. Research Report Number 1
practically,"['practically', 'much']",Rhode Island Legislative Council. Research Report Number 1
excise,"['expunge', 'excise', 'scratch', 'strike', 'excise_tax']",Rhode Island Legislative Council. Research Report Number 1
old,"['honest-to-god', 'former', 'sometime', 'erstwhile', 'older', 'quondam', 'honest-to-goodness', 'sure-enough', 'old', 'previous', 'onetime', 'Old', 'one-time']",Rhode Island Legislative Council. Research Report Number 1
become,"['get', 'suit', 'go', 'turn', 'become']",Rhode Island Legislative Council. Research Report Number 1
it,"['IT', 'information_technology']",Rhode Island Legislative Council. Research Report Number 1
fact,['fact'],Rhode Island Legislative Council. Research Report Number 1
services,"['servicing', 'serve', 'divine_service', 'avail', 'inspection_and_repair', 'service_of_process', 'help', 'service', 'armed_service', 'table_service', 'serving', 'overhaul', 'Robert_William_Service', 'Service', 'religious_service', 'military_service', 'services']",Rhode Island Legislative Council. Research Report Number 1
prior,"['anterior', 'prior']",Rhode Island Legislative Council. Research Report Number 1
matter,"['weigh', 'thing', 'affair', 'subject', 'topic', 'count', 'issue', 'matter']",Rhode Island Legislative Council. Research Report Number 1
however,"['still', 'nonetheless', 'notwithstanding', 'yet', 'however', 'all_the_same', 'even_so', 'withal', 'nevertheless']",Rhode Island Legislative Council. Research Report Number 1
keeping,"['celebrate', 'sustain', 'save', 'keep_back', 'retention', 'proceed', 'maintain', 'hold_open', 'guardianship', 'prevent', 'keep_on', 'keep_open', 'hold_on', 'stay_fresh', 'keeping', 'preserve', 'holding', 'continue', 'keep', 'observe', 'retain', 'restrain', 'hold_back', 'safekeeping', 'hold', 'go_along', 'go_on']",Rhode Island Legislative Council. Research Report Number 1
garages,"['garage', 'service_department']",Rhode Island Legislative Council. Research Report Number 1
use,"['economic_consumption', 'utilization', 'employment', 'employ', 'utilisation', 'use_of_goods_and_services', 'enjoyment', 'function', 'utilise', 'habituate', 'purpose', 'usage', 'exercise', 'habit', 'practice', 'expend', 'role', 'utilize', 'manipulation', 'use', 'consumption', 'usance', 'apply']",Rhode Island Legislative Council. Research Report Number 1
upgrade,"['promote', 'acclivity', 'climb', 'upgrade', 'rise', 'ascent', 'kick_upstairs', 'elevate', 'rising_slope', 'raise', 'advance']",Rhode Island Legislative Council. Research Report Number 1
$.027,[],Rhode Island Legislative Council. Research Report Number 1
management,"['management', 'direction']",Rhode Island Legislative Council. Research Report Number 1
dirty,"['grime', 'muddied', 'colly', 'marked-up', 'filthy', 'sordid', 'cheating', 'soil', 'contaminating', 'bemire', 'foul', 'unclean', 'begrime', 'muddy', 'pestiferous', 'lousy', 'unsportsmanlike', 'dirty', 'soiled', 'unsporting', 'dingy', 'ill-gotten']",Rhode Island Legislative Council. Research Report Number 1
mileage,"['gas_mileage', 'gasoline_mileage', 'fuel_consumption_rate', 'mileage', 'milage']",Rhode Island Legislative Council. Research Report Number 1
allowed,"['provide', 'grant', 'countenance', 'tolerate', 'set_aside', 'take_into_account', 'earmark', 'permit', 'appropriate', 'admit', 'give_up', 'allow_for', 'let', 'reserve', 'allow', 'leave']",Rhode Island Legislative Council. Research Report Number 1
two,"['two', 'II', 'ii', 'deuce', '2']",Rhode Island Legislative Council. Research Report Number 1
trade,"['deal', 'swop', 'craft', 'trade', 'patronage', 'barter', 'business_deal', 'sell', 'swap', 'merchandise', 'trade_wind', 'switch', 'trade_in']",Rhode Island Legislative Council. Research Report Number 1
itemized,"['itemise', 'recite', 'enumerate', 'itemize']",Rhode Island Legislative Council. Research Report Number 1
lowest,"['humiliated', 'low-down', 'low-pitched', 'abject', 'dispirited', 'down', 'lowest', 'lowly', 'low', 'crushed', 'low-spirited', 'broken', 'depressed', 'depleted', 'last', 'scummy', 'humble', 'low-toned', 'down_in_the_mouth', 'miserable', 'last-place', 'blue', 'gloomy', 'downcast', 'scurvy', 'modest', 'downhearted', 'grim', 'small', 'humbled']",Rhode Island Legislative Council. Research Report Number 1
varied,"['vary', 'depart', 'alter', 'deviate', 'wide-ranging', 'variegate', 'change', 'motley', 'varied', 'diverge']",Rhode Island Legislative Council. Research Report Number 1
working,"['make', 'bring', 'working', 'function', 'on_the_job', 'solve', 'wreak', 'operate', 'exploit', 'do_work', 'crop', 'exercise', 'work', 'mould', 'knead', 'functional', 'form', 'process', 'work_out', 'forge', 'play', 'make_for', 'operative', 'workings', 'cultivate', 'run', 'act_upon', 'shape', 'act', 'puzzle_out', 'go', 'influence', 'turn', 'figure_out', 'put_to_work', 'lick', 'sour', 'ferment', 'mold', 'running', 'work_on']",Rhode Island Legislative Council. Research Report Number 1
is,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",Rhode Island Legislative Council. Research Report Number 1
their,[],Rhode Island Legislative Council. Research Report Number 1
year,"['twelvemonth', 'year', 'class', 'yr']",Rhode Island Legislative Council. Research Report Number 1
appropriating,"['set_aside', 'earmark', 'appropriate', 'seize', 'capture', 'conquer', 'reserve', 'allow']",Rhode Island Legislative Council. Research Report Number 1
month,"['calendar_month', 'month']",Rhode Island Legislative Council. Research Report Number 1
restrictive,['restrictive'],Rhode Island Legislative Council. Research Report Number 1
at,"['atomic_number_85', 'At', 'at', 'astatine']",Rhode Island Legislative Council. Research Report Number 1
obscured,"['obnubilate', 'haze_over', 'bedim', 'obliterate', 'blot_out', 'obscure', 'becloud', 'confuse', 'befog', 'veil', 'hide', 'mist', 'fog', 'blur', 'overcloud', 'cloud']",Rhode Island Legislative Council. Research Report Number 1
gasoline,"['petrol', 'gasoline', 'gas', 'gasolene']",Rhode Island Legislative Council. Research Report Number 1
clearly,"['understandably', 'intelligibly', 'clear', 'clearly', 'distinctly']",Rhode Island Legislative Council. Research Report Number 1
manner,"['mode', 'fashion', 'way', 'style', 'personal_manner', 'manner']",Rhode Island Legislative Council. Research Report Number 1
period,"['period_of_time', 'menstruation', 'menstruum', 'point', 'full_stop', 'geological_period', 'time_period', 'stop', 'flow', 'full_point', 'period', 'catamenia', 'menses']",Rhode Island Legislative Council. Research Report Number 1
contracts,"['contract_bridge', 'condense', 'abbreviate', 'compact', 'foreshorten', 'shorten', 'sign_on', 'sign_up', 'constrict', 'compress', 'squeeze', 'shrink', 'press', 'get', 'cut', 'narrow', 'concentrate', 'reduce', 'sign', 'take', 'contract', 'abridge', 'declaration', 'undertake']",Rhode Island Legislative Council. Research Report Number 1
judgment,"['judicial_decision', 'legal_opinion', 'sagacity', 'sagaciousness', 'assessment', 'discernment', 'judging', 'mind', 'sound_judgement', 'opinion', 'judgment', 'perspicacity', 'sound_judgment', 'judgement']",Rhode Island Legislative Council. Research Report Number 1
2,"['two', 'II', 'ii', 'deuce', '2']",Rhode Island Legislative Council. Research Report Number 1
were,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",Rhode Island Legislative Council. Research Report Number 1
being,"['constitute', 'existence', 'equal', 'being', 'organism', 'embody', 'comprise', 'cost', 'represent', 'make_up', 'live', 'be', 'exist', 'beingness', 'follow', 'personify']",Rhode Island Legislative Council. Research Report Number 1
say,"['order', 'say', 'aver', 'allege', 'enounce', 'read', 'pronounce', 'articulate', 'suppose', 'tell', 'enunciate', 'state', 'sound_out', 'enjoin']",Rhode Island Legislative Council. Research Report Number 1
personal,['personal'],Rhode Island Legislative Council. Research Report Number 1
losses,"['exit', 'loss', 'losses', 'red_ink', 'departure', 'release', 'personnel_casualty', 'deprivation', 'going', 'losings', 'red', 'passing', 'expiration']",Rhode Island Legislative Council. Research Report Number 1
drive,"['crusade', 'ram', 'force', 'parkway', 'effort', 'movement', 'aim', 'cause', 'ride', 'beat_back', 'push', 'tug', 'driving_force', 'driving', 'get', 'labor', 'labour', 'drive', 'private_road', 'motor', 'push_back', 'driveway', 'repel', 'force_back', 'repulse', 'take', 'campaign', 'thrust']",Rhode Island Legislative Council. Research Report Number 1
Order,"['put', 'range', 'place', 'society', 'monastic_order', 'regularise', 'consecrate', 'ordination', 'rate', 'enjoin', 'govern', 'prescribe', 'guild', 'order_of_magnitude', 'rules_of_order', 'tell', 'regulate', 'fiat', 'lodge', 'regularize', 'rescript', 'gild', 'order', 'edict', 'parliamentary_procedure', 'say', 'orderliness', 'Order', 'social_club', 'rank', 'dictate', 'grade', 'ordinate', 'ordering', 'arrange', 'ordain', 'decree', 'Holy_Order', 'set_up', 'purchase_order', 'parliamentary_law', 'club']",Rhode Island Legislative Council. Research Report Number 1
much,"['a_great_deal', 'practically', 'much', 'lots', 'often', 'a_lot', 'very_much', 'a_good_deal']",Rhode Island Legislative Council. Research Report Number 1
decided,"['distinct', 'decide', ""make_up_one's_mind"", 'determine', 'decided', 'resolve', 'settle', 'adjudicate']",Rhode Island Legislative Council. Research Report Number 1
purchases,"['purchase', 'buy', 'leverage']",Rhode Island Legislative Council. Research Report Number 1
quantity,"['amount', 'quantity', 'measure']",Rhode Island Legislative Council. Research Report Number 1
including,"['let_in', 'include', 'admit']",Rhode Island Legislative Council. Research Report Number 1
reflects,"['contemplate', 'chew_over', 'mull_over', 'excogitate', 'shine', 'muse', 'think_over', 'reflect', 'reverberate', 'ponder', 'mull', 'meditate', 'speculate', 'ruminate']",Rhode Island Legislative Council. Research Report Number 1
simply,"['simply', 'merely', 'only', 'just', 'but', 'plainly']",Rhode Island Legislative Council. Research Report Number 1
according,"['harmonise', 'consort', 'grant', 'accord', 'agree', 'according', 'harmonize', 'fit_in', 'allot', 'concord']",Rhode Island Legislative Council. Research Report Number 1
higher,"['eminent', 'gamey', 'higher', 'mellow', 'high', 'in_high_spirits', 'high-pitched', 'gamy']",Rhode Island Legislative Council. Research Report Number 1
home,"['home_plate', 'place', 'menage', 'rest_home', 'base', 'domicile', 'household', 'home_base', 'dwelling', 'habitation', 'house', 'nursing_home', 'abode', 'internal', 'interior', 'dwelling_house', 'national', 'home', 'plate', 'family']",Rhode Island Legislative Council. Research Report Number 1
present,"['nowadays', 'submit', 'lay_out', 'stage', 'confront', 'demo', 'gift', 'introduce', 'face', 'salute', 'portray', 'award', 'represent', 'demonstrate', 'show', 'pose', 'exhibit', 'deliver', 'present', 'give', 'present_tense', 'acquaint']",Rhode Island Legislative Council. Research Report Number 1
locations,"['emplacement', 'localisation', 'placement', 'location', 'localization', 'locating', 'positioning', 'position', 'fix']",Rhode Island Legislative Council. Research Report Number 1
duplication,"['gemination', 'duplication', 'duplicate']",Rhode Island Legislative Council. Research Report Number 1
obvious,['obvious'],Rhode Island Legislative Council. Research Report Number 1
problems,"['trouble', 'problem', 'job']",Rhode Island Legislative Council. Research Report Number 1
one,"['one', '1', 'unrivalled', 'I', 'unrivaled', 'unmatched', 'one_and_only', 'peerless', 'single', 'matchless', 'nonpareil', 'i', 'unitary', 'unmatchable', 'unity', 'ace', 'ane']",Rhode Island Legislative Council. Research Report Number 1
related,"['related', 'bear_on', 'pertain', 'associate', 'colligate', 'interrelate', 'come_to', 'connect', 'concern', 'link', 'relate', 'link_up', 'touch_on', 'have-to_doe_with', 'touch', 'tie_in', 'related_to', 'refer']",Rhode Island Legislative Council. Research Report Number 1
probably,"['probably', 'in_all_probability', 'belike', 'likely', 'credibly', 'plausibly', 'in_all_likelihood', 'believably']",Rhode Island Legislative Council. Research Report Number 1
awards,"['grant', 'honor', 'award', 'honour', 'awarding', 'present', 'accolade', 'laurels', 'prize']",Rhode Island Legislative Council. Research Report Number 1
Services,"['servicing', 'serve', 'divine_service', 'avail', 'inspection_and_repair', 'service_of_process', 'help', 'service', 'armed_service', 'table_service', 'serving', 'overhaul', 'Robert_William_Service', 'Service', 'religious_service', 'military_service', 'services']",Rhode Island Legislative Council. Research Report Number 1
buying,"['bribe', 'purchasing', 'corrupt', 'purchase', 'buying', 'buy', ""grease_one's_palms""]",Rhode Island Legislative Council. Research Report Number 1
established,"['shew', 'lay_down', 'make', 'conventional', 'base', 'install', 'established', 'institute', 'constitute', 'instal', 'build', 'naturalized', 'accomplished', 'prove', 'found', 'demonstrate', 'show', 'ground', 'plant', 'effected', 'constituted', 'establish', 'set_up', 'give', 'launch']",Rhode Island Legislative Council. Research Report Number 1
per,[],Rhode Island Legislative Council. Research Report Number 1
may,"['May', 'Crataegus_laevigata', 'English_hawthorn', 'Crataegus_oxycantha', 'may', 'whitethorn']",Rhode Island Legislative Council. Research Report Number 1
Executive,"['executive', 'administrator', 'executive_director']",Rhode Island Legislative Council. Research Report Number 1
station,"['post', 'station', 'send', 'place']",Rhode Island Legislative Council. Research Report Number 1
indication,"['indicant', 'reading', 'denotation', 'meter_reading', 'indication']",Rhode Island Legislative Council. Research Report Number 1
mostly,"['mostly', 'generally', 'more_often_than_not', 'by_and_large', 'largely', 'for_the_most_part']",Rhode Island Legislative Council. Research Report Number 1
because,[],Rhode Island Legislative Council. Research Report Number 1
expectations,"['expected_value', 'expectation', 'arithmetic_mean', 'outlook', 'prospect', 'anticipation', 'first_moment']",Rhode Island Legislative Council. Research Report Number 1
reimbursements,['reimbursement'],Rhode Island Legislative Council. Research Report Number 1
state,"['state_of_matter', 'Department_of_State', 'commonwealth', 'United_States_Department_of_State', 'submit', 'province', 'posit', 'body_politic', 'tell', 'express', 'state', 'say', 'country', 'DoS', 'State', 'land', 'State_Department', 'nation', 'res_publica', 'put_forward']",Rhode Island Legislative Council. Research Report Number 1
another,"['some_other', 'another']",Rhode Island Legislative Council. Research Report Number 1
popularly,['popularly'],Rhode Island Legislative Council. Research Report Number 1
determination,"['finding', 'decision', 'conclusion', 'purpose', 'determination']",Rhode Island Legislative Council. Research Report Number 1
1917,[],Rhode Island Legislative Council. Research Report Number 1
Flat,"['mat', 'flatcar', 'directly', 'monotonic', 'prostrate', 'bland', 'savourless', 'monotone', 'two-dimensional', 'unconditional', 'flatbed', 'matte', '2-dimensional', 'categorical', 'flat_tire', 'savorless', 'plane', 'compressed', 'matt', 'apartment', 'flavorless', 'monotonous', 'straight', 'level', 'flat', 'insipid', 'categoric', 'matted', 'vapid', 'flavourless']",Rhode Island Legislative Council. Research Report Number 1
new,"['unexampled', 'New', 'freshly', 'new', 'newly', 'raw', 'Modern', 'young', 'newfangled', 'fresh', 'novel']",Rhode Island Legislative Council. Research Report Number 1
compares,"['equate', 'comparison', 'compare', 'equivalence', 'liken', 'comparability']",Rhode Island Legislative Council. Research Report Number 1
only,"['solitary', 'entirely', 'simply', 'merely', 'only', 'only_if', 'alone', 'lonesome', 'exclusively', 'just', 'solely', 'but', 'only_when', 'lone', 'sole']",Rhode Island Legislative Council. Research Report Number 1
points,"['target', 'place', 'signal', 'tip', 'sharpen', 'stop', 'point_in_time', 'stage', 'aim', 'luff', 'compass_point', 'pointedness', 'betoken', 'indicate', 'breaker_point', 'channelise', 'bespeak', 'guide', 'maneuver', 'period', 'head', 'manoeuver', 'charge', 'decimal_point', 'manoeuvre', 'repoint', 'item', 'gunpoint', 'steer', 'direct', 'point', 'dot', 'power_point', 'distributor_point', 'level', 'designate', 'show', 'degree', 'detail', 'channelize', 'full_stop', 'spot', 'orient', 'taper', 'full_point', 'peak', 'percentage_point']",Rhode Island Legislative Council. Research Report Number 1
each,"['to_each_one', 'each', 'for_each_one', 'apiece', 'from_each_one']",Rhode Island Legislative Council. Research Report Number 1
automotive,"['self-propelled', 'automotive', 'self-propelling']",Rhode Island Legislative Council. Research Report Number 1
Gasoline,"['petrol', 'gasoline', 'gas', 'gasolene']",Rhode Island Legislative Council. Research Report Number 1
found,"['base', 'see', 'rule', 'institute', 'constitute', 'happen', 'notice', 'find', 'encounter', 'find_out', 'incur', 'feel', 'receive', 'get', 'come_up', 'detect', 'ascertain', 'regain', 'get_hold', 'determine', 'found', 'obtain', 'bump', 'chance', 'ground', 'plant', 'recover', 'discover', 'witness', 'observe', 'establish', 'set_up', 'launch', 'line_up', 'find_oneself', 'retrieve']",Rhode Island Legislative Council. Research Report Number 1
increase,"['gain', 'growth', 'increment', 'increase', 'addition', 'step-up']",Rhode Island Legislative Council. Research Report Number 1
owns,"['possess', 'own', 'have']",Rhode Island Legislative Council. Research Report Number 1
detail,"['item', 'point', 'contingent', 'detail', 'particular']",Rhode Island Legislative Council. Research Report Number 1
handles,"['deal', 'handle', 'palm', 'handgrip', 'plow', 'address', 'cover', 'care', 'hold', 'wield', 'treat', 'do_by', 'grip', 'manage']",Rhode Island Legislative Council. Research Report Number 1
requirements,"['requisite', 'prerequisite', 'requirement', 'necessary', 'demand', 'essential', 'necessity']",Rhode Island Legislative Council. Research Report Number 1
1959-60,[],Rhode Island Legislative Council. Research Report Number 1
type,"['type', 'case', 'typewrite', 'eccentric', 'typecast', 'character']",Rhode Island Legislative Council. Research Report Number 1
reduce,"['quash', 'repress', 'cut_back', 'decoct', 'slenderize', 'abbreviate', 'subdue', 'boil_down', 'trim', 'trim_down', 'tighten', 'foreshorten', 'shorten', 'scale_down', 'shrink', 'cut', 'trim_back', 'deoxidise', 'melt_off', 'concentrate', 'cut_down', 'come_down', 'thin_out', 'lose_weight', 'keep_down', 'slim_down', 'slim', 'reduce', 'contract', 'abridge', 'dilute', 'deoxidize', 'bring_down', 'thin', 'subjugate']",Rhode Island Legislative Council. Research Report Number 1
assignments,"['grant', 'assignment', 'duty_assignment', 'appointment', 'designation', 'assigning', 'naming']",Rhode Island Legislative Council. Research Report Number 1
special,"['exceptional', 'peculiar', 'special', 'extra', 'especial', 'limited', 'particular']",Rhode Island Legislative Council. Research Report Number 1
control,"['manipulate', 'ensure', 'curb', 'command', 'see', 'ascendance', 'insure', 'mastery', 'ascendency', 'restraint', 'ascendence', 'master', 'operate', 'control_condition', 'see_to_it', 'ascertain', 'verify', 'check', 'assure', 'contain', 'dominance', 'moderate', 'controller', 'control', 'ascendancy', 'hold_in', 'hold', 'keep_in_line']",Rhode Island Legislative Council. Research Report Number 1
under,"['under', 'below', 'nether']",Rhode Island Legislative Council. Research Report Number 1
those,[],Rhode Island Legislative Council. Research Report Number 1
funds,"['monetary_fund', 'cash_in_hand', 'pecuniary_resource', 'fund', 'investment_trust', 'investment_company', 'finances', 'funds', 'monetary_resource', 'stock', 'investment_firm', 'store']",Rhode Island Legislative Council. Research Report Number 1
taxes,"['tax', 'task', 'taxation', 'taxis', 'revenue_enhancement', 'assess']",Rhode Island Legislative Council. Research Report Number 1
staff,"['staff', 'faculty', 'stave']",Rhode Island Legislative Council. Research Report Number 1
paying,"['ante_up', 'yield', 'devote', 'pay_off', 'bear', 'remunerative', 'make_up', 'give', 'compensate', 'pay', 'gainful', 'stipendiary', 'compensable', 'paid', 'salaried', 'pay_up', 'paying']",Rhode Island Legislative Council. Research Report Number 1
if,[],Rhode Island Legislative Council. Research Report Number 1
also,"['besides', 'also', 'likewise', 'as_well', 'too']",Rhode Island Legislative Council. Research Report Number 1
History,"['story', 'chronicle', 'account', 'history']",Rhode Island Legislative Council. Research Report Number 1
E,"['einsteinium', 'atomic_number_99', 'east', 'vitamin_E', 'due_east', 'e', 'E', 'Es', 'tocopherol', 'eastward']",Rhode Island Legislative Council. Research Report Number 1
exclusively,"['entirely', 'only', 'alone', 'exclusively', 'solely']",Rhode Island Legislative Council. Research Report Number 1
and/or,[],Rhode Island Legislative Council. Research Report Number 1
covered,"['incubate', 'overlay', 'hide', 'report', 'spread_over', 'wrap_up', 'covered', 'insure', 'cut_through', 'deal', 'track', 'cover_up', 'get_over', 'traverse', 'cross', 'treat', 'encompass', 'hatch', 'breed', 'handle', 'enshroud', 'shroud', 'embrace', 'brood', 'cover', 'compensate', 'get_across', 'underwrite', 'overcompensate', 'continue', 'cut_across', 'address', 'pass_over', 'comprehend', 'extend', 'plow']",Rhode Island Legislative Council. Research Report Number 1
