w,vector_semantico
did,"['make', 'get_along', 'coif', 'cause', 'answer', 'behave', 'practise', 'fare', 'make_out', 'execute', 'do', 'set', 'exercise', 'dress', 'practice', 'coiffe', 'manage', 'perform', 'serve', 'arrange', 'act', 'suffice', 'come', 'coiffure']",The Providence Journal
frolic,"['frolic', 'skylark', 'cavort', 'romp', 'lark', 'rollick', 'play', 'gambol', 'run_around', 'caper', 'sport', 'lark_about', 'disport', 'frisk']",The Providence Journal
plays,"['shimmer', 'playact', 'dally', 'bring', 'bet', 'meet', 'sport', 'frolic', 'spiel', 'trifle', 'wreak', 'maneuver', 'swordplay', 'romp', 'recreate', ""child's_play"", 'dramatic_play', 'encounter', 'looseness', 'manoeuvre', 'gambol', 'playing_period', 'toy', 'work', 'diddle', 'represent', 'take_on', 'drama', 'play', 'roleplay', 'act_as', 'make_for', 'gaming', 'flirt', 'run', 'fiddle', 'act', 'wager', 'gambling', 'free_rein', 'turn', 'fun', 'period_of_play', 'bid', 'caper']",The Providence Journal
Are,"['constitute', 'equal', 'are', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'personify', 'exist', 'follow', 'ar']",The Providence Journal
Kerr,[],The Providence Journal
all,"['entirely', 'all', 'whole', 'completely', 'totally', 'altogether', 'wholly']",The Providence Journal
rallies,"['rally', 'rebound', 'tantalize', 'beat_up', 'ride', 'twit', 'rag', 'tantalise', 'tease', 'razz', 'muster_up', 'come_up', 'summon', 'bait', 'cod', 'rallying', 'exchange', 'taunt', 'mobilise', 'mass_meeting', 'muster', 'call_up', 'mobilize', 'drum_up']",The Providence Journal
times,"['metre', 'time', 'prison_term', 'fourth_dimension', 'times', 'clock_time', 'clip', 'meter', 'sentence', 'clock', 'multiplication']",The Providence Journal
reasonably,"['fairly', 'pretty', 'moderately', 'sanely', 'sensibly', 'passably', 'somewhat', 'reasonably', 'jolly', 'middling']",The Providence Journal
out,"['come_out', 'forbidden', 'taboo', 'stunned', 'tabu', 'away', 'extinct', 'kayoed', 'prohibited', 'proscribed', 'come_out_of_the_closet', 'out', 'verboten', 'knocked_out', ""KO'd""]",The Providence Journal
events,"['case', 'upshot', 'outcome', 'consequence', 'result', 'event', 'effect', 'issue']",The Providence Journal
too,"['excessively', 'overly', 'besides', 'also', 'to_a_fault', 'likewise', 'as_well', 'too']",The Providence Journal
example,"['illustration', 'object_lesson', 'model', 'deterrent_example', 'case', 'representative', 'lesson', 'exercise', 'good_example', 'example', 'instance', 'exemplar']",The Providence Journal
highly,"['highly', 'extremely']",The Providence Journal
wild,"['savage', 'crazy', 'rampantly', 'raving_mad', 'hazardous', 'gaga', 'tempestuous', 'unwarranted', 'baseless', 'barbarian', 'idle', 'godforsaken', 'wild', 'uncivilized', 'fantastic', 'waste', 'natural_state', 'furious', 'barbaric', 'unfounded', 'uncivilised', 'angry', 'state_of_nature', 'violent', 'raging', 'risky', 'wilderness', 'groundless', 'dotty', 'untamed']",The Providence Journal
",",[],The Providence Journal
cast,"['put', 'honk', 'range', 'purge', 'spew', 'draw', 'cast_off', 'vomit_up', 'regorge', 'be_sick', 'regurgitate', 'drift', 'stamp', 'ramble', 'shake_off', 'tramp', 'dramatis_personae', 'hurtle', 'casting', 'wander', 'throw_away', 'rove', 'vomit', 'stray', 'throw_up', 'cast_of_characters', 'redact', 'vagabond', 'cat', 'disgorge', 'roll', 'mould', 'couch', 'barf', 'form', 'throw', 'plaster_bandage', 'retch', 'plaster_cast', 'cast', 'spue', 'drop', 'throw_off', 'frame', 'upchuck', 'roam', 'shape', 'swan', 'shed', 'project', 'sick', 'hurl', 'chuck', 'contrive', 'puke', 'mold']",The Providence Journal
Floyd,[],The Providence Journal
Coletta,[],The Providence Journal
technically,['technically'],The Providence Journal
Weidman,[],The Providence Journal
Such,['such'],The Providence Journal
elaborate,"['detailed', 'expound', 'enlarge', 'luxuriant', 'complicate', 'elaborate', 'dilate', 'elaborated', 'expatiate', 'work_out', 'expand', 'flesh_out', 'rarify', 'lucubrate', 'exposit', 'refine']",The Providence Journal
such,['such'],The Providence Journal
let,"['allow', 'LET', 'countenance', 'get', 'Lashkar-e-Tayyiba', 'Lashkar-e-Taiba', 'have', 'Lashkar-e-Toiba', 'permit', 'lease', 'Army_of_the_Pure', 'Army_of_the_Righteous', 'let', 'rent', 'net_ball']",The Providence Journal
Murray,"['James_Augustus_Murray', 'Murray_River', 'Sir_James_Augustus_Murray', 'James_Augustus_Henry_Murray', 'Sir_James_Augustus_Henry_Murray', 'Murray', 'James_Murray', 'Gilbert_Murray', 'George_Gilbert_Aime_Murphy', 'Sir_James_Murray']",The Providence Journal
King,"['mogul', 'tycoon', 'Billie_Jean_King', 'Billie_Jean_Moffitt_King', 'business_leader', 'Rex', 'king', 'big_businessman', 'magnate', 'Martin_Luther_King_Jr.', 'queen', 'world-beater', 'male_monarch', 'Riley_B_King', 'King', 'Martin_Luther_King', 'power', 'top_executive', 'baron', 'B._B._King']",The Providence Journal
overcomes,"['subdue', 'get_the_better_of', 'defeat', 'sweep_over', 'overcome', 'get_over', 'overwhelm', 'overpower', 'overtake', 'whelm', 'have_the_best', 'master', 'surmount', 'get_the_best']",The Providence Journal
repeat,"['replicate', 'ingeminate', 'retell', 'reiterate', 'duplicate', 'repetition', 'reduplicate', 'recur', 'restate', 'reprise', 'reprize', 'iterate', 'recapitulate', 'take_over', 'double', 'echo', 'repeat']",The Providence Journal
New,"['unexampled', 'New', 'freshly', 'new', 'newly', 'raw', 'Modern', 'young', 'newfangled', 'fresh', 'novel']",The Providence Journal
Little,"['slight', 'lilliputian', 'petty', 'footling', 'niggling', 'little', 'trivial', 'short', 'minuscule', 'picayune', 'small', 'piffling', 'fiddling', 'piddling']",The Providence Journal
despoilers,"['spoiler', 'plunderer', 'pillager', 'despoiler', 'freebooter', 'raider', 'looter']",The Providence Journal
opportunity,"['chance', 'opportunity']",The Providence Journal
Memorial,"['monument', 'commemoration', 'remembrance', 'memorial']",The Providence Journal
bit,"['number', 'chip', 'sting', 'scrap', 'moment', 'piece', 'morsel', 'snatch', 'second', 'flake', 'minute', 'bite', 'mo', 'burn', 'seize_with_teeth', 'prick', 'act', 'bit', 'fleck', 'spot', 'turn', 'routine']",The Providence Journal
answers,"['respond', 'solution', 'serve', 'suffice', 'result', 'solvent', 'do', 'resolve', 'response', 'answer', 'reply', 'resolution']",The Providence Journal
come,"['number', 'seed', 'total', 'occur', 'get_along', 'ejaculate', 'fare', 'make_out', 'seminal_fluid', 'hail', 'do', 'come_in', 'amount', 'cum', 'get', 'come_up', 'fall', 'derive', 'arrive', 'add_up', 'semen', 'descend', 'come', 'issue_forth', 'follow']",The Providence Journal
candid,"['point-blank', 'candid', 'plainspoken', 'free-spoken', 'outspoken', 'straight-from-the-shoulder', 'blunt', 'frank', 'forthright', 'open', 'heart-to-heart']",The Providence Journal
festival,"['festival', 'fete']",The Providence Journal
And,[],The Providence Journal
Tom,"['gobbler', 'tom', 'Uncle_Tom', 'tomcat', 'tom_turkey', 'Tom', 'turkey_cock']",The Providence Journal
liked,"['wish', 'like', 'care', 'liked']",The Providence Journal
Rhode,[],The Providence Journal
.,[],The Providence Journal
Loesser,[],The Providence Journal
club,"['gild', 'order', 'bludgeon', 'guild', 'society', 'nightspot', 'clubhouse', 'golf_club', 'night_club', 'ball_club', 'baseball_club', 'nine', 'golf-club', 'cabaret', 'social_club', 'lodge', 'club', 'nightclub']",The Providence Journal
that's,[],The Providence Journal
know,"['experience', 'be_intimate', 'roll_in_the_hay', 'sleep_together', 'bed', 'live', 'screw', 'have_it_off', 'do_it', 'cognize', 'make_love', 'have_sex', 'make_out', 'fuck', 'bonk', 'lie_with', 'have_it_away', 'hump', 'bang', 'know', 'get_it_on', 'acknowledge', 'recognise', 'get_laid', 'jazz', 'have_a_go_at_it', 'love', 'cognise', 'sleep_with', 'eff', 'recognize', 'have_intercourse']",The Providence Journal
famous,"['illustrious', 'noted', 'renowned', 'far-famed', 'notable', 'celebrated', 'famed', 'famous']",The Providence Journal
number,"['number', 'total', 'telephone_number', 'identification_number', 'list', 'figure', 'issue', 'numerate', 'count', 'amount', 'keep_down', 'add_up', 'phone_number', 'enumerate', 'act', 'bit', 'come', 'routine', 'turn', 'numeral']",The Providence Journal
sure,"['sure', 'certain', 'for_sure', 'sure_as_shooting', 'for_certain', 'trusted', 'indisputable', 'surely', 'certainly', 'sure_enough']",The Providence Journal
when,[],The Providence Journal
wife,"['wife', 'married_woman']",The Providence Journal
sensitive,"['sore', 'sensible', 'raw', 'sensitive', 'medium', 'spiritualist', 'tender']",The Providence Journal
up,"['up', 'astir', 'upward', 'improving', 'upwardly', 'upwards']",The Providence Journal
does,"['make', 'get_along', 'coif', 'cause', 'answer', 'behave', 'practise', 'fare', 'Energy_Department', 'make_out', 'execute', 'do', 'set', 'Energy', 'exercise', 'dress', 'practice', 'doe', 'DOE', 'coiffe', 'Department_of_Energy', 'manage', 'perform', 'serve', 'arrange', 'act', 'suffice', 'come', 'coiffure']",The Providence Journal
Easter,"['Easter', 'easterly', 'easter', 'east_wind']",The Providence Journal
William,[],The Providence Journal
instead,"['instead', 'alternatively', 'rather', 'or_else']",The Providence Journal
by,"['away', 'by', 'aside', 'past']",The Providence Journal
lively,"['resilient', 'full_of_life', 'vital', 'brisk', 'snappy', 'spanking', 'merry', 'live', 'bouncy', 'racy', 'lively', 'springy', 'zippy', 'rattling', 'alert']",The Providence Journal
refreshing,"['tonic', 'brisk', 'refreshful', 'refreshen', 'freshen', 'freshen_up', 'fresh', 'bracing', 'novel', 'review', 'brush_up', 'refreshing', 'refresh']",The Providence Journal
),[],The Providence Journal
evocations,"['summoning', 'induction', 'evocation', 'elicitation']",The Providence Journal
preferred,"['favorite', 'preferred', 'opt', 'preferable', 'favor', 'preferent', 'best-loved', 'prefer', 'favourite', 'choose', 'pet', 'favored', 'favour']",The Providence Journal
seems,"['seem', 'appear', 'look']",The Providence Journal
blame,"['find_fault', 'blasted', 'damn', 'infernal', 'rap', 'blame', 'damned', 'deuced', 'inculpation', 'charge', 'goddamned', 'darned', 'pick', 'blessed', 'incrimination', 'goddamn', 'goddam', 'blamed', 'fault']",The Providence Journal
less,"['to_a_lesser_extent', 'LE', 'less', 'lupus_erythematosus']",The Providence Journal
as,"['A', 'atomic_number_33', 'axerophthol', 'amp', 'American_Samoa', 'type_A', 'adenine', 'as', 'group_A', 'every_bit', 'AS', 'Eastern_Samoa', 'vitamin_A', 'equally', 'deoxyadenosine_monophosphate', 'angstrom', 'a', 'ampere', 'arsenic', 'As', 'angstrom_unit', 'antiophthalmic_factor']",The Providence Journal
problem,"['trouble', 'problem', 'job']",The Providence Journal
era,"['epoch', 'ERA', 'geological_era', 'era', 'earned_run_average']",The Providence Journal
exuberant,"['extravagant', 'overweening', 'riotous', 'luxuriant', 'exuberant', 'lush', 'profuse', 'excessive', 'ebullient', 'high-spirited']",The Providence Journal
wondered,"['wonder', 'inquire', 'enquire', 'question', 'marvel']",The Providence Journal
he's,[],The Providence Journal
hurrying,"['look_sharp', 'travel_rapidly', 'festinate', 'speed', 'scurrying', 'hasten', 'speeding', 'zip', 'hurrying', 'rush', 'hurry']",The Providence Journal
later,"['subsequently', 'recent', 'former', 'afterwards', 'by_and_by', 'ulterior', 'belated', 'posterior', 'after', 'late', 'later_on', 'previous', 'later', 'tardy', 'afterward']",The Providence Journal
light,"['light_up', 'spark', 'ignitor', 'lightheaded', 'light-headed', 'luminance', 'lite', 'calorie-free', 'easy', 'Christ_Within', 'igniter', 'clear', 'sparkle', 'Inner_Light', 'faint', 'light_source', 'light-colored', 'visible_radiation', 'ignite', 'lightness', 'twinkle', 'perch', 'get_down', 'short', 'idle', 'illume', 'loose', 'illuminate', 'wanton', 'illumine', 'tripping', 'luminousness', 'light', 'unhorse', 'weak', 'lighting', 'lightly', 'alight', 'scant', 'fall', 'visible_light', 'brightness', 'unaccented', 'abstemious', 'sluttish', 'Light_Within', 'swooning', 'wakeful', 'illumination', 'Light', 'lightsome', 'low-cal', 'fire_up', 'promiscuous', 'unclouded', 'brightness_level', 'dismount', 'clean', 'lighter', 'get_off', 'luminosity']",The Providence Journal
I,"['one', 'I', 'iodin', 'atomic_number_53', 'single', 'ace', 'i', 'iodine', 'unity', '1', 'ane']",The Providence Journal
handle,"['deal', 'handle', 'palm', 'handgrip', 'plow', 'address', 'cover', 'care', 'hold', 'wield', 'treat', 'do_by', 'grip', 'manage']",The Providence Journal
commonly,"['usually', 'commonly', 'ordinarily', 'normally', 'unremarkably']",The Providence Journal
fashion,"['mode', 'fashion', 'way', 'style', 'forge', 'manner']",The Providence Journal
folk-dance,[],The Providence Journal
eyes,"['eyes', 'oculus', 'heart', 'eyeball', 'center', 'middle', 'centre', 'optic', 'eye']",The Providence Journal
more,"['Thomas_More', 'more', 'to_a_greater_extent', 'Sir_Thomas_More', 'More', 'more_than']",The Providence Journal
most,"['nigh', 'virtually', 'about', 'most', 'nearly', 'well-nigh', 'almost', 'near', 'to_the_highest_degree']",The Providence Journal
deep,"['recondite', 'inscrutable', 'abstruse', 'trench', 'mysterious', 'oceanic_abyss', 'deep', 'deeply', 'rich', 'mystifying', 'thick', 'late', 'cryptic', 'bass', 'cryptical']",The Providence Journal
Producer,"['producer', 'manufacturer']",The Providence Journal
into,[],The Providence Journal
clever,"['cagey', 'canny', 'apt', 'cunning', 'ingenious', 'clever', 'cagy']",The Providence Journal
my,[],The Providence Journal
difficult,"['unmanageable', 'hard', 'difficult']",The Providence Journal
an,"['Associate_in_Nursing', 'AN']",The Providence Journal
remember,"['remember', 'recollect', 'commend', 'think', 'commemorate', 'think_of', 'think_back', 'recall', 'call_back', 'call_up', 'retrieve']",The Providence Journal
Peter,"['prick', 'Simon_Peter', 'Peter', 'St._Peter_the_Apostle', 'pecker', 'peter', 'Saint_Peter', 'Saint_Peter_the_Apostle', 'tool', 'cock', 'shaft', 'St._Peter', 'putz', 'dick']",The Providence Journal
Gibson,"['C._D._Gibson', 'Gibson', 'Charles_Dana_Gibson', 'Mel_Gibson', 'Mel_Columcille_Gerard_Gibson', 'Althea_Gibson']",The Providence Journal
Brooke,"['Rupert_Brooke', 'Brooke']",The Providence Journal
beat,"['pound', 'outwit', 'bushed', 'tick', 'wash_up', 'dumbfound', 'beat_up', 'nonplus', 'heartbeat', 'stupefy', 'dead', 'shell', 'beatnik', 'round', 'vex', 'thump', 'scramble', 'exhaust', 'pulsation', 'stick', 'ticktock', 'bewilder', 'beat_out', 'ticktack', 'tucker_out', 'tucker', 'meter', 'outsmart', 'all_in', 'metre', 'get', 'rhythm', 'baffle', 'work_over', 'outfox', 'gravel', 'vanquish', 'amaze', 'mystify', 'flap', 'circumvent', 'pose', 'quiver', 'pulse', 'cadence', 'pulsate', 'puzzle', 'flummox', 'beat', 'thrum', 'overreach', 'musical_rhythm', 'perplex', 'drum', 'trounce', 'bunk', 'crush', 'measure']",The Providence Journal
hats,"['hat', 'chapeau', 'lid']",The Providence Journal
scoundrel,"['villain', 'scoundrel']",The Providence Journal
alone,"['solitary', 'lonely', 'entirely', 'unaccompanied', 'unique', 'only', 'solo', 'alone', 'unequaled', 'exclusively', 'solely', 'unparalleled', 'lone', 'unequalled']",The Providence Journal
springtime,"['springtime', 'spring']",The Providence Journal
Love,"['be_intimate', 'roll_in_the_hay', 'sleep_together', 'bed', 'screw', 'have_it_off', 'do_it', 'make_love', 'have_sex', 'dearest', 'making_love', 'make_out', 'fuck', 'bonk', 'lie_with', 'have_it_away', 'hump', 'honey', 'bang', 'know', 'get_it_on', 'passion', 'beloved', 'sexual_love', 'erotic_love', 'get_laid', 'jazz', 'have_a_go_at_it', 'love_life', 'love', 'dear', 'lovemaking', 'sleep_with', 'eff', 'enjoy', 'have_intercourse']",The Providence Journal
--,[],The Providence Journal
gave,"['generate', 'return', 'render', 'make', 'consecrate', 'cave_in', 'have', 'fall_in', 'gift', 'contribute', 'collapse', 'ease_up', 'impart', 'leave', 'turn_over', 'move_over', 'feed', 'throw', 'commit', 'chip_in', 'break', 'pay', 'founder', 'pass', 'dedicate', 'reach', 'kick_in', 'pass_on', 'yield', 'grant', 'hand', 'devote', 'afford', 'establish', 'open', 'give', 'present', 'hold', 'apply', 'give_way', 'sacrifice']",The Providence Journal
shenanigans,"['rascality', 'trickery', 'mischievousness', 'chicanery', 'mischief-making', 'roguishness', 'guile', 'wile', 'deviltry', 'devilry', 'roguery', 'devilment', 'shenanigan', 'mischief', 'chicane']",The Providence Journal
hero's,[],The Providence Journal
Box,"['corner', 'boxful', 'package', 'boxwood', 'box_seat', 'loge', 'box']",The Providence Journal
obtrusiveness,['obtrusiveness'],The Providence Journal
ideas,"['estimation', 'approximation', 'estimate', 'musical_theme', 'theme', 'thought', 'melodic_theme', 'mind', 'idea']",The Providence Journal
Hewett,[],The Providence Journal
chosen,"['elect', 'select', 'opt', 'take', 'Chosen', 'chosen', 'prefer', 'choose', 'pick_out']",The Providence Journal
movement,"['crusade', 'motility', 'drift', 'motion', 'campaign', 'move', 'effort', 'drive', 'movement', 'apparent_movement', 'bowel_movement', 'bm', 'cause', 'trend', 'apparent_motion', 'front', 'social_movement']",The Providence Journal
days,"['Day', 'daylight', 'twenty-four_hour_period', 'years', 'sidereal_day', 'Clarence_Day', 'day', 'days', '24-hour_interval', 'mean_solar_day', 'Clarence_Shepard_Day_Jr.', 'solar_day', 'daytime', 'twenty-four_hours']",The Providence Journal
Mrs.,"['Mrs.', 'Mrs']",The Providence Journal
stage,"['arrange', 'leg', 'microscope_stage', 'point', 'phase', 'level', 'represent', 'present', 'stagecoach', 'stage', 'degree']",The Providence Journal
credit,"['acknowledgment', 'recognition', 'quotation', 'citation', 'accredit', 'reference', 'credit_rating', 'course_credit', 'credit', 'cite', 'mention', 'credit_entry', 'deferred_payment']",The Providence Journal
style,"['mode', 'title', 'stylus', 'fashion', 'expressive_style', 'elan', 'way', 'style', 'panache', 'flair', 'manner', 'trend', 'dash', 'vogue']",The Providence Journal
Christopher,"['Saint_Christopher', 'St._Christopher', 'Christopher']",The Providence Journal
vacation,"['vacation', 'holiday']",The Providence Journal
specific,"['specific', 'particular']",The Providence Journal
Island,['island'],The Providence Journal
reputation,"['repute', 'report', 'reputation']",The Providence Journal
Students',[],The Providence Journal
chorines,"['showgirl', 'chorus_girl', 'chorine']",The Providence Journal
clarity,"['clearness', 'clarity', 'lucidness', 'pellucidity', 'uncloudedness', 'limpidity', 'lucidity']",The Providence Journal
earlier,"['to_begin_with', 'former', 'earlier', 'in_the_beginning', 'originally', 'before', 'other', 'early', 'earliest', 'in_the_first_place', 'sooner']",The Providence Journal
happen,"['hap', 'happen', 'pass_off', 'take_place', 'occur', 'befall', 'materialize', 'bechance', 'find', 'chance', 'bump', 'encounter', 'fall_out', 'materialise', 'pass', 'go_on', 'come_about']",The Providence Journal
Warwick,"['Kingmaker', 'Earl_of_Warwick', 'Richard_Neville', 'Warwick']",The Providence Journal
about,"['nigh', 'around', 'virtually', 'about', 'astir', 'approximately', 'roughly', 'most', 'nearly', 'well-nigh', 'close_to', 'or_so', 'almost', 'more_or_less', 'some', 'near', 'just_about']",The Providence Journal
dropped,"['deteriorate', 'swing', 'discharge', 'dribble', 'cast_off', 'dangle', 'miss', 'sink', 'degenerate', 'leave_out', 'set_down', 'shake_off', 'knock_off', 'dismiss', 'spend', 'strike_down', 'throw_away', 'omit', 'pretermit', 'expend', 'throw', 'overlook', 'cast', 'cut_down', 'drop', 'fell', 'put_down', 'throw_off', 'neglect', 'drop_off', 'unload', 'devolve', 'send_away', 'drip', 'shed', 'flatten', 'overleap', 'send_packing', 'drop_down']",The Providence Journal
skills,"['skill', 'science', 'acquisition', 'accomplishment', 'acquirement', 'attainment']",The Providence Journal
words,"['quarrel', 'Word', 'Holy_Scripture', 'articulate', 'parole', 'password', 'countersign', 'lyric', 'formulate', 'row', 'Book', 'wrangle', 'speech', 'phrase', 'word_of_honor', 'words', 'Bible', 'Scripture', 'give_voice', 'Son', 'Logos', 'run-in', 'tidings', 'watchword', ""actor's_line"", 'Christian_Bible', 'Holy_Writ', 'news', 'give-and-take', 'intelligence', 'Word_of_God', 'Good_Book', 'language', 'discussion', 'dustup', 'word']",The Providence Journal
explode,"['detonate', 'irrupt', 'set_off', 'break_loose', 'explode', 'burst', 'burst_forth', 'blow_up']",The Providence Journal
impassioned,"['fiery', 'perfervid', 'fervid', 'impassioned', 'torrid', 'ardent', 'fervent']",The Providence Journal
leading,"['in_the_lead', 'prima', 'guide', 'contribute', 'conduce', 'head', 'precede', 'leading', 'leave', 'starring', 'direct', 'stellar', 'ahead', 'leadership', 'top', 'pass', 'moderate', 'chair', 'run', 'take', 'lead', 'preeminent', 'result', 'conduct', 'go', 'extend', 'star']",The Providence Journal
last,"['endure', 'live', 'lowest', 'finis', 'hold_up', 'concluding', 'terminal', 'finally', 'net', 'hold_out', 'last', 'death', 'utmost', 'conclusion', 'lastly', 'finale', ""cobbler's_last"", 'live_on', 'in_conclusion', 'last-place', 'end', 'final_stage', 'close', 'stopping_point', 'finish', 'go', 'survive', ""shoemaker's_last"", 'final']",The Providence Journal
couple,"['pair', 'couple_on', 'mates', 'couplet', 'duad', 'twain', 'dyad', 'duet', 'mate', 'couple', 'pair_off', 'twosome', 'twin', 'distich', 'duo', 'yoke', 'match', 'couple_up', 'copulate', 'span', 'partner_off', 'brace']",The Providence Journal
applauding,"['acclaim', 'clap', 'applaud', 'spat']",The Providence Journal
Wells,"['Wells', 'swell', 'wellspring', 'well', 'fountainhead', 'Herbert_George_Wells', 'H._G._Wells']",The Providence Journal
C.,[],The Providence Journal
sheer,"['curve', 'unmingled', 'transparent', 'perpendicularly', 'vapourous', 'filmy', 'cobwebby', 'slew', 'gossamer', 'downright', 'right-down', 'see-through', 'veer', 'plain', 'gauze-like', 'sheer', 'cut', 'unmixed', 'absolute', 'bluff', 'rank', 'gauzy', 'slue', 'swerve', 'diaphanous', 'vaporous', 'trend', 'out-and-out', 'bold']",The Providence Journal
bear,"['digest', 'give_birth', 'endure', 'suffer', 'accept', 'stick_out', 'expect', 'assume', 'behave', 'have', 'deport', 'wear', 'support', 'have_a_bun_in_the_oven', 'take_over', 'gestate', 'turn_out', 'stomach', 'tolerate', 'abide', 'bear', 'put_up', 'pay', 'contain', 'carry', 'acquit', 'brook', 'comport', 'yield', 'birth', 'deliver', 'stand', 'conduct', 'hold']",The Providence Journal
finale,"['conclusion', 'finale', 'stopping_point', 'finish', 'coda', 'closing_curtain', 'finis', 'close', 'last']",The Providence Journal
Bob,"['tail', 'bobtail', 'cork', 'dock', 'bobsled', 'curtsy', 'British_shilling', 'bobsleigh', 'bob', 'shilling', 'bobfloat', 'bobber']",The Providence Journal
prove,"['test', 'essay', 'bear_witness', 'try', 'shew', 'prove', 'establish', 'turn_up', 'evidence', 'leaven', 'demonstrate', 'try_out', 'show', 'examine', 'rise', 'raise', 'turn_out', 'testify']",The Providence Journal
Conservatory,"['conservatoire', 'conservatory', 'hothouse', 'indoor_garden']",The Providence Journal
Floyd's,[],The Providence Journal
Melisande,[],The Providence Journal
way,"['mode', 'way_of_life', 'fashion', 'room', 'way', 'style', 'agency', 'right_smart', 'manner', 'means', 'path', 'elbow_room', 'direction']",The Providence Journal
played,"['playact', 'dally', 'bring', 'bet', 'meet', 'spiel', 'trifle', 'wreak', 'recreate', 'encounter', 'toy', 'work', 'diddle', 'represent', 'take_on', 'played', 'play', 'roleplay', 'act_as', 'make_for', 'flirt', 'run', 'fiddle', 'act', 'wager']",The Providence Journal
Mimieux,[],The Providence Journal
miserable,"['low-down', 'abject', 'pathetic', 'low', 'suffering', 'woeful', 'execrable', 'misfortunate', 'measly', 'poor', 'wretched', 'scummy', 'paltry', 'hapless', 'piteous', 'miserable', 'deplorable', 'pitiable', 'scurvy', 'pitiful']",The Providence Journal
old,"['honest-to-god', 'former', 'sometime', 'erstwhile', 'older', 'quondam', 'honest-to-goodness', 'sure-enough', 'old', 'previous', 'onetime', 'Old', 'one-time']",The Providence Journal
play,"['shimmer', 'playact', 'dally', 'bring', 'bet', 'meet', 'sport', 'frolic', 'spiel', 'trifle', 'wreak', 'maneuver', 'swordplay', 'romp', 'recreate', ""child's_play"", 'dramatic_play', 'encounter', 'looseness', 'manoeuvre', 'gambol', 'playing_period', 'toy', 'work', 'diddle', 'represent', 'take_on', 'drama', 'play', 'roleplay', 'act_as', 'make_for', 'gaming', 'flirt', 'run', 'fiddle', 'act', 'wager', 'gambling', 'free_rein', 'turn', 'fun', 'period_of_play', 'bid', 'caper']",The Providence Journal
become,"['get', 'suit', 'go', 'turn', 'become']",The Providence Journal
it,"['IT', 'information_technology']",The Providence Journal
third,"['thirdly', 'tertiary', 'one-third', 'third_gear', '3rd', 'third_base', 'third', 'tierce']",The Providence Journal
whispering,"['rustle', 'susurration', 'murmuring', 'whisper', 'rustling', 'voicelessness', 'susurrant', 'whispering']",The Providence Journal
matter,"['weigh', 'thing', 'affair', 'subject', 'topic', 'count', 'issue', 'matter']",The Providence Journal
ladies,"[""ma'am"", 'lady', 'peeress', 'madam', 'dame', 'Lady', 'gentlewoman', 'noblewoman']",The Providence Journal
however,"['still', 'nonetheless', 'notwithstanding', 'yet', 'however', 'all_the_same', 'even_so', 'withal', 'nevertheless']",The Providence Journal
fine,"['amercement', 'okay', 'fine', 'o.k.', 'very_well', 'delicately', 'mulct', 'exquisitely', 'alright', 'all_right', 'finely', 'hunky-dory', 'OK', 'ok', 'ticket']",The Providence Journal
Everybody,[],The Providence Journal
hero,"['zep', 'champion', 'Italian_sandwich', 'poor_boy', 'torpedo', 'sub', 'hoagie', 'grinder', 'submarine_sandwich', 'Hero_of_Alexandria', 'bomber', 'hoagy', 'Hero', 'Heron', 'Cuban_sandwich', 'hero', 'wedge', 'hero_sandwich', 'paladin', 'submarine', 'fighter']",The Providence Journal
shift,"['sack', 'budge', 'work_shift', 'lurch', 'stir', 'pitch', 'fracture', 'teddy', 'slip', 'change_over', 'switching', 'careen', 'shifting', 'duty_period', 'break', 'dislodge', 'geological_fault', 'switch', 'wobble', 'shift', 'agitate', 'shimmy', 'transfer', 'transmutation', 'displacement', 'faulting', 'transformation', 'shift_key', 'change', 'fault', 'chemise', 'reposition', 'tilt']",The Providence Journal
Charlotte,"['Charlotte', 'Queen_City', 'charlotte']",The Providence Journal
youngster,"['tyke', 'nipper', 'shaver', 'child', 'youngster', 'fry', 'tike', 'minor', 'nestling', 'kid', 'tiddler', 'small_fry']",The Providence Journal
Theater,"['field', 'dramatics', 'theater_of_operations', 'house', 'field_of_operations', 'theatre_of_operations', 'theatre', 'theater', 'dramatic_art', 'dramaturgy']",The Providence Journal
despair,"['desperation', 'despair']",The Providence Journal
touring,['tour'],The Providence Journal
Heffernan,[],The Providence Journal
two,"['two', 'II', 'ii', 'deuce', '2']",The Providence Journal
Shirley's,[],The Providence Journal
away,"['forth', 'aside', 'outside', 'off', 'away', 'out', 'by']",The Providence Journal
principals,"['head_teacher', 'principal_sum', 'lead', 'school_principal', 'dealer', 'head', 'corpus', 'star', 'principal']",The Providence Journal
cartoonist,['cartoonist'],The Providence Journal
Society,"['gild', 'order', 'guild', 'society', 'beau_monde', 'bon_ton', 'fellowship', 'high_society', 'smart_set', 'social_club', 'lodge', 'club', 'companionship', 'company']",The Providence Journal
hasten,"['look_sharp', 'hotfoot', 'bucket_along', 'belt_along', 'festinate', 'speed', 'rush_along', 'induce', 'race', 'expedite', 'cannonball_along', 'hasten', 'step_on_it', 'rush', 'pelt_along', 'hie', 'hurry', 'stimulate']",The Providence Journal
varied,"['vary', 'depart', 'alter', 'deviate', 'wide-ranging', 'variegate', 'change', 'motley', 'varied', 'diverge']",The Providence Journal
Berman,[],The Providence Journal
