w,vector_semantico
laced,"['lace', 'spike', 'fortify', 'enlace', 'laced', 'interlace', 'intertwine', 'twine', 'braid', 'lace_up', 'entwine', 'tied', 'plait']", A Cup of the Sun
core,"['gist', 'marrow', 'sum', 'kernel', 'pith', 'heart', 'centre', 'nitty-gritty', 'essence', 'center', 'effect', 'substance', 'burden', 'heart_and_soul', 'core_group', 'inwardness', 'core', 'nucleus', 'magnetic_core', 'Congress_of_Racial_Equality', 'meat', 'nub', 'CORE']", A Cup of the Sun
near,"['draw_near', 'most', 'close', 'go_up', 'skinny', 'cheeseparing', 'come_near', 'virtually', 'draw_close', 'nigh', 'penny-pinching', 'near', 'come_on', 'about', 'approach', 'dear', 'nearly', 'approximate', 'almost', 'well-nigh', 'good']", A Cup of the Sun
?,[], A Cup of the Sun
He,"['atomic_number_2', 'he', 'He', 'helium']", A Cup of the Sun
quickly,"['quick', 'promptly', 'apace', 'cursorily', 'rapidly', 'quickly', 'speedily', 'chop-chop']", A Cup of the Sun
June,['June'], A Cup of the Sun
sidewalk,"['sidewalk', 'pavement']", A Cup of the Sun
savored,"['savour', 'relish', 'enjoy', 'bask', 'savor', 'taste']", A Cup of the Sun
the,[], A Cup of the Sun
concrete,['concrete'], A Cup of the Sun
tell,"['distinguish', 'recount', 'say', 'William_Tell', 'order', 'secern', 'secernate', 'enjoin', 'severalise', 'separate', 'assure', 'differentiate', 'recite', 'tell_apart', 'severalize', 'evidence', 'tell', 'state', 'Tell', 'narrate']", A Cup of the Sun
surging,"['soar_upwards', 'heave', 'soar_up', 'billowy', 'scend', 'tide', 'surging', 'soar', 'zoom', 'surge', 'billowing', 'billow']", A Cup of the Sun
dollar,"['clam', 'dollar_bill', 'dollar_sign', 'dollar', 'one_dollar_bill', 'buck', 'dollar_mark']", A Cup of the Sun
devil,"['Lucifer', 'ogre', 'Prince_of_Darkness', 'rile', 'get_at', 'fiend', 'deuce', 'bother', 'demon', 'nark', 'nettle', 'Satan', 'daemon', 'daimon', 'Devil', 'monster', 'vex', 'gravel', 'Beelzebub', 'Old_Nick', 'the_Tempter', 'irritate', 'annoy', 'get_to', 'rag', 'dickens', 'hellion', 'heller', 'chafe', 'devil']", A Cup of the Sun
belly,"['belly_out', 'abdomen', 'belly', 'stomach', 'paunch', 'venter']", A Cup of the Sun
She,[], A Cup of the Sun
like,"['corresponding', 'similar', 'wish', 'alike', 'comparable', 'the_likes_of', 'the_like', 'care', 'same', 'ilk', 'like']", A Cup of the Sun
Did,"['behave', 'make_out', 'get_along', 'serve', 'cause', 'coif', 'come', 'arrange', 'exercise', 'fare', 'perform', 'dress', 'act', 'coiffure', 'practice', 'answer', 'coiffe', 'suffice', 'do', 'practise', 'execute', 'manage', 'make', 'set']", A Cup of the Sun
been,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']", A Cup of the Sun
sour,"['sour', 'off-key', 'sourness', 'saturnine', 'acetify', 'work', 'glowering', 'ferment', 'moody', 'dour', 'off', 'morose', 'glum', 'sullen', 'turn', 'tartness', 'turned', 'false', 'acidify', 'dark', 'rancid', 'acidulate', 'acidity']", A Cup of the Sun
dregs,"['dregs', 'dreg', 'settlings']", A Cup of the Sun
which,[], A Cup of the Sun
scent,"['aroma', 'odourise', 'odorize', 'nose', 'perfume', 'fragrance', 'scent', 'smell', 'wind', 'odor', 'olfactory_property', 'odour']", A Cup of the Sun
girl,"['girlfriend', 'young_woman', 'lady_friend', 'fille', 'girl', 'missy', 'miss', 'young_lady', 'little_girl', 'female_child', 'daughter']", A Cup of the Sun
monotonous,"['flat', 'humdrum', 'monotonous', 'monotonic', 'monotone']", A Cup of the Sun
chest,"['pectus', 'bureau', 'dresser', 'chest_of_drawers', 'thorax', 'chest', 'breast']", A Cup of the Sun
present,"['deliver', 'demonstrate', 'confront', 'present', 'portray', 'nowadays', 'represent', 'submit', 'acquaint', 'present_tense', 'stage', 'give', 'demo', 'show', 'pose', 'award', 'lay_out', 'gift', 'face', 'introduce', 'exhibit', 'salute']", A Cup of the Sun
fancy,"['phantasy', 'image', 'see', 'fantasy', 'illusion', 'visualize', 'go_for', 'fondness', 'figure', 'picture', 'take_to', 'visualise', 'partiality', 'envision', 'fancy', 'project']", A Cup of the Sun
owned,"['owned', 'have', 'possess', 'own']", A Cup of the Sun
jowls,"['lower_jawbone', 'mandibula', 'jawbone', 'mandibular_bone', 'jowl', 'lower_jaw', 'mandible', 'submaxilla']", A Cup of the Sun
This,[], A Cup of the Sun
made,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'made', 'construct', 'work', 'pass_water', 'take_a_crap', 'fix', 'constitute', 'pee', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'take', 'progress_to', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'make', 'reach', 'attain', 'ready', 'realise', 'produce', 'arrive_at', 'prepare', 'build', 'lay_down']", A Cup of the Sun
we,[], A Cup of the Sun
everywhere,"['everyplace', 'everywhere', 'all_over']", A Cup of the Sun
toward,[], A Cup of the Sun
Ash,"['ash_tree', 'ash']", A Cup of the Sun
contemptuous,"['contemptuous', 'disdainful', 'insulting', 'scornful']", A Cup of the Sun
opened,"['open', 'open_up', 'spread_out', 'afford', 'opened', 'give', 'spread', 'unfold']", A Cup of the Sun
after,"['later', 'later_on', 'subsequently', 'after', 'afterwards', 'afterward']", A Cup of the Sun
Americans,"['American_English', 'American_language', 'American']", A Cup of the Sun
come,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'ejaculate', 'occur', 'come_up', 'seed', 'come', 'number', 'arrive', 'hail', 'fare', 'seminal_fluid', 'get', 'descend', 'fall', 'total', 'issue_forth', 'add_up', 'do', 'cum', 'follow', 'semen']", A Cup of the Sun
its,"['IT', 'information_technology']", A Cup of the Sun
marbleized,"['marbled', 'marbleized', 'marbleised', 'marbleize', 'marbleise']", A Cup of the Sun
aluminum,"['aluminium', 'atomic_number_13', 'aluminum', 'Al']", A Cup of the Sun
rising,"['rise', 'rebel', 'surface', 'develop', 'wax', 'climb_up', 'uphill', 'rise_up', 'come_up', 'spring_up', 'go_up', 'lift', 'grow', 'originate', 'rising', 'emerging', 'stand_up', 'ascension', 'jump', 'rear', 'move_up', 'prove', 'turn_out', 'insurrection', 'mount', 'ascend', 'acclivitous', 'arise', 'get_up', 'revolt', 'heighten', 'uprising', 'ascent', 'resurrect', 'rebellion', 'uprise', 'climb']", A Cup of the Sun
obeyed,['obey'], A Cup of the Sun
manure-scented,[], A Cup of the Sun
Even,"['yet', 'flush', 'eve', 'evening', 'even_out', 'level', 'fifty-fifty', 'eventide', 'even', 'regular', 'tied', 'still']", A Cup of the Sun
still,"['nonetheless', 'notwithstanding', 'tranquil', 'calm', 'withal', 'placid', 'hush_up', 'distillery', 'unruffled', 'even', 'yet', 'hush', 'static', 'smooth', 'ease', 'soundless', 'however', 'quieten', 'tranquilize', 'allay', 'motionless', 'still', 'all_the_same', 'stock-still', 'calm_down', 'shut_up', 'tranquillise', 'relieve', 'silent', 'tranquillize', 'even_so', 'nevertheless', 'stillness', 'silence', 'lull', 'inactive', 'noneffervescent', 'quiet']", A Cup of the Sun
get,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']", A Cup of the Sun
anything,[], A Cup of the Sun
amber,"['amber', 'brownish-yellow', 'yellow-brown', 'gold']", A Cup of the Sun
at,"['at', 'astatine', 'atomic_number_85', 'At']", A Cup of the Sun
went,"['exit', 'expire', 'give_out', 'live_on', 'kick_the_bucket', 'blend_in', 'break', 'decease', 'perish', 'last', 'plump', 'live', 'go_away', 'fail', 'buy_the_farm', 'work', 'go_bad', 'conk', 'proceed', 'hold_up', 'fit', 'run_low', 'snuff_it', 'endure', 'locomote', 'break_down', 'get', 'become', 'depart', 'give-up_the_ghost', 'go', 'pass_away', ""cash_in_one's_chips"", 'give_way', 'run_short', 'operate', 'croak', 'conk_out', 'hold_out', 'extend', 'get_going', 'pass', 'die', 'lead', 'belong', 'start', 'run', 'function', 'choke', 'drop_dead', 'travel', 'blend', 'sound', 'pop_off', 'move', 'rifle', 'survive']", A Cup of the Sun
holding,"['nurse', 'keep', 'take_for', 'book', 'property', 'defend', 'control', 'concur', 'hold_in', 'curb', 'reserve', 'adjudge', 'harbor', 'carry', 'keep_back', 'hold_up', 'defy', 'declare', 'halt', 'arrest', 'concord', 'take_hold', 'oblige', 'support', 'confine', 'holding', 'take', 'guard', 'apply', 'give', 'withstand', 'hold', 'throw', 'have_got', 'harbour', 'retention', 'accommodate', 'restrain', 'prevail', 'obligate', 'bind', 'admit', 'deem', 'maintain', 'moderate', 'have', 'hold_back', 'contain', 'check', 'view_as', 'go_for', 'obtain', 'make', 'sustain', 'retain', 'bear', 'entertain', 'agree', 'belongings', 'keeping']", A Cup of the Sun
somewhat,"['slightly', 'somewhat', 'pretty', 'jolly', 'moderately', 'passably', 'reasonably', 'middling', 'fairly', 'more_or_less']", A Cup of the Sun
skin,"['struggle', 'hide', 'scrape', 'bark', 'pare', 'tegument', 'peel', 'cutis', 'pelt', 'scramble', 'skin', 'sputter', 'shin', 'clamber', 'shinny']", A Cup of the Sun
given,"['return', 'break', 'establish', 'minded', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'disposed', 'generate', 'precondition', 'collapse', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'apt', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'given', 'pass', 'impart', 'fall_in', 'have', 'presumption', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach', 'granted', 'tending']", A Cup of the Sun
Its,"['IT', 'information_technology']", A Cup of the Sun
Perhaps,"['perhaps', 'possibly', 'perchance', 'maybe', 'mayhap', 'peradventure']", A Cup of the Sun
stared,"['gaze', 'asterisk', 'star', 'stare']", A Cup of the Sun
Sundays,"['William_Ashley_Sunday', 'Dominicus', 'Sunday', 'Billy_Sunday', ""Lord's_Day"", 'Sun']", A Cup of the Sun
fluttering,"['flap', 'palpitate', 'quiver', 'flutter', 'waver', 'flicker', 'flitter', 'fleet', 'bat', 'flit', 'fluttering', 'dart', 'flapping']", A Cup of the Sun
pass,"['flip', 'notch', 'slip_away', 'strait', 'travel_by', 'pass_by', 'excrete', 'mountain_pass', 'happen', 'liberty_chit', 'go_along', 'give-up_the_ghost', 'walk', 'go', 'passing_game', 'croak', 'go_past', 'pass', 'run', 'hap', 'authorise', 'straits', 'transcend', 'offer', 'go_across', 'fleet', 'overstep', 'occur', 'overtake', 'exceed', 'glide_by', 'fling', 'pass_off', 'legislate', 'draw', 'authorize', 'go_through', 'whirl', 'surpass', 'give', 'laissez_passer', 'egest', 'die', 'lead', 'guide', 'fade', 'passing_play', 'drop_dead', 'toss', 'hand', 'reach', 'pop_off', 'go_by', 'exit', 'expire', 'return', 'head', 'perish', 'evanesce', 'bye', 'overhaul', 'pass_on', 'devolve', 'snuff_it', 'make_pass', 'base_on_balls', 'lapse', 'crack', 'pass_away', 'passing', 'extend', 'eliminate', 'go_on', 'communicate', 'sink', 'put_across', 'slide_by', 'blow_over', 'come_about', 'top', 'kick_the_bucket', 'decease', 'elapse', 'spend', 'clear', 'qualifying', 'buy_the_farm', 'conk', 'make_it', 'pass_along', 'fall_out', ""cash_in_one's_chips"", 'fall', 'take_place', 'slip_by', 'pas', 'turn_over', 'passport', 'choke']", A Cup of the Sun
parents,"['raise', 'rear', 'bring_up', 'parent', 'nurture']", A Cup of the Sun
haunches,['haunch'], A Cup of the Sun
about,"['about', 'approximately', 'roughly', 'around', 'or_so', 'nearly', 'astir', 'near', 'almost', 'well-nigh', 'most', 'just_about', 'virtually', 'some', 'more_or_less', 'close_to', 'nigh']", A Cup of the Sun
breaking,"['damp', 'give_out', 'discover', 'erupt', 'snap_off', 'transgress', 'ruin', 'break', 'soften', 'split_up', 'pause', 'develop', 'get_around', 'break_out', 'discontinue', 'fail', 'go_bad', 'unwrap', 'cave_in', 'demote', 'split', 'wear_out', 'get_out', 'let_on', 'bring_out', 'reveal', 'break_up', 'relegate', 'bust', 'founder', 'separate', 'weaken', 'collapse', 'break_down', 'give_away', 'break_in', 'crack', 'part', 'smash', 'break_away', 'intermit', 'give', 'go', 'interrupt', 'expose', 'give_way', 'infract', 'conk_out', 'fracture', 'come_apart', 'let_out', 'fall_in', 'die', 'break_dance', 'breach', 'dampen', 'go_against', 'breakage', 'violate', 'bankrupt', 'break-dance', 'stop', 'bump', 'breaking', 'wear', 'recrudesce', 'better', 'offend', 'burst', 'check', 'divulge', 'break_off', 'kick_downstairs', 'disclose', 'fall_apart']", A Cup of the Sun
waiting,"['waiting', 'waitress', 'wait', 'look', 'ready_and_waiting', 'expect', 'await', 'hold_back', 'hold_off']", A Cup of the Sun
pay,"['compensate', 'pay', 'give', 'devote', 'salary', 'pay_off', 'ante_up', 'yield', 'pay_up', 'make_up', 'bear', 'earnings', 'wage', 'remuneration']", A Cup of the Sun
swayed,"['swing', 'carry', 'sway', 'rock', 'persuade', 'shake']", A Cup of the Sun
streetcars,"['tram', 'streetcar', 'tramcar', 'trolley', 'trolley_car']", A Cup of the Sun
be,"['exist', 'beryllium', 'comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'atomic_number_4', 'make_up', 'glucinium', 'represent', 'Be', 'live']", A Cup of the Sun
Aunt,"['aunty', 'auntie', 'aunt']", A Cup of the Sun
fly-dotted,[], A Cup of the Sun
thinner,"['diluent', 'sparse', 'slight', 'fragile', 'flimsy', 'tenuous', 'thin', 'lean', 'slender', 'thinner', 'dilutant']", A Cup of the Sun
months,"['month', 'calendar_month']", A Cup of the Sun
Niobe,['Niobe'], A Cup of the Sun
fur-piece,['fur-piece'], A Cup of the Sun
rose,"['rise', 'rose_wine', 'rebel', 'surface', 'develop', 'wax', 'climb_up', 'rise_up', 'come_up', 'spring_up', 'go_up', 'roseate', 'lift', 'grow', 'originate', 'rosebush', 'stand_up', 'jump', 'rear', 'move_up', 'prove', 'turn_out', 'mount', 'ascend', 'rosiness', 'blush_wine', 'arise', 'pink_wine', 'get_up', 'heighten', 'rosaceous', 'resurrect', 'rose', 'uprise', 'climb']", A Cup of the Sun
possessed,"['amok', 'own', 'demoniac', 'berserk', 'possess', 'demoniacal', 'have', 'obsessed', 'amuck', 'possessed']", A Cup of the Sun
sleep,"['sleep', 'rest', 'eternal_sleep', ""catch_some_Z's"", 'sopor', 'eternal_rest', 'nap', ""log_Z's"", 'quietus', 'kip', 'slumber']", A Cup of the Sun
smoothness,"['smoothness', 'suaveness', 'blandness', 'suavity', 'fluency', 'eloquence']", A Cup of the Sun
neither,['neither'], A Cup of the Sun
down,"['down', 'gloomy', 'down_in_the_mouth', 'low', 'bolt_down', 'toss_off', 'polish', 'John_L._H._Down', 'downwardly', 'downward', 'drink_down', 'blue', 'knock_down', 'refine', 'consume', 'dispirited', 'pour_down', 'devour', 'pull_down', 'Down', 'pile', 'go_through', 'mastered', 'downcast', 'push_down', 'low-spirited', 'land', 'down_pat', 'pop', 'fine-tune', 'depressed', 'cut_down', 'grim', 'downwards', 'down_feather', 'shoot_down', 'belt_down', 'kill', 'downhearted']", A Cup of the Sun
front,"['front_end', 'breast', 'movement', 'front', 'battlefront', 'social_movement', 'look', 'figurehead', 'strawman', 'front_man', 'nominal_head', 'straw_man', 'face', 'front_line', 'presence', 'forepart']", A Cup of the Sun
bigger,"['handsome', 'bigger', 'great', 'adult', 'bountiful', 'openhanded', 'with_child', 'braggart', 'bighearted', 'expectant', 'giving', 'heavy', 'vainglorious', 'boastful', 'self-aggrandizing', 'magnanimous', 'liberal', 'full-grown', 'prominent', 'self-aggrandising', 'bounteous', 'fully_grown', 'swelled', 'cock-a-hoop', 'big', 'larger', 'freehanded', 'braggy', 'enceinte', 'crowing', 'large', 'grownup', 'bad', 'gravid', 'bragging', 'grown']", A Cup of the Sun
rang,"['call', 'phone', 'border', 'knell', 'ring', 'call_up', 'reverberate', 'skirt', 'surround', 'peal', 'band', 'resound', 'environ', 'echo', 'telephone']", A Cup of the Sun
reeked,"['stink', 'smell', 'fume', 'reek', 'smack']", A Cup of the Sun
while,"['patch', 'spell', 'piece', 'while']", A Cup of the Sun
angels,"['Angel', 'backer', 'holy_person', 'holy_man', 'saint', 'Angel_Falls', 'angel']", A Cup of the Sun
undulated,"['flap', 'cockle', 'riffle', 'ripple', 'ruffle', 'undulate', 'roll', 'wave']", A Cup of the Sun
let,"['permit', 'have', 'Lashkar-e-Tayyiba', 'rent', 'Lashkar-e-Taiba', 'LET', 'countenance', 'lease', 'Army_of_the_Righteous', 'Army_of_the_Pure', 'net_ball', 'let', 'Lashkar-e-Toiba', 'allow', 'get']", A Cup of the Sun
watching,"['watch', 'take_in', 'view', 'look_on', 'ascertain', 'catch', 'watching', 'observe', 'watch_out', 'watch_over', 'learn', 'look_out', 'see', 'determine', 'find_out', 'follow', 'check', 'observance', 'observation', 'keep_an_eye_on']", A Cup of the Sun
iron,"['branding_iron', 'smoothing_iron', 'cast-iron', 'iron_out', 'atomic_number_26', 'Fe', 'press', 'iron']", A Cup of the Sun
city,"['urban_center', 'metropolis', 'city']", A Cup of the Sun
actresses,['actress'], A Cup of the Sun
skilled,['skilled'], A Cup of the Sun
vines,['vine'], A Cup of the Sun
divided,"['dissever', 'dual-lane', 'part', 'fraction', 'divided', 'split', 'shared', 'shared_out', 'split_up', 'disunite', 'divided_up', 'separate', 'divide', 'carve_up']", A Cup of the Sun
wicker,"['caning', 'wickerwork', 'wicker']", A Cup of the Sun
Man,"['military_man', 'humanity', 'homo', 'world', 'Isle_of_Man', 'humans', 'Man', 'human_being', 'serviceman', 'piece', 'adult_male', 'valet', 'human_beings', 'human', ""gentleman's_gentleman"", 'man', 'human_race', 'valet_de_chambre', 'humankind', 'military_personnel', 'gentleman', 'mankind']", A Cup of the Sun
know,"['experience', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'cognise', 'live', 'screw', 'have_sex', 'have_it_off', 'recognise', 'know', 'acknowledge', 'hump', 'bonk', 'have_a_go_at_it', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'eff', 'get_it_on', 'make_love', 'cognize', 'get_laid', 'bang', 'jazz', 'recognize', 'sleep_together']", A Cup of the Sun
operated,"['mesh', 'work', 'go', 'engage', 'operate', 'manoeuvre', 'manoeuver', 'control', 'lock', 'operate_on', 'run', 'function', 'maneuver']", A Cup of the Sun
Puttana,[], A Cup of the Sun
evasive,['evasive'], A Cup of the Sun
brushing,"['sweep', 'brushing', 'brush']", A Cup of the Sun
gossip,"['small_talk', 'chin-wagging', 'confab', 'chaffer', 'rumourmonger', 'chew_the_fat', 'chit_chat', 'gossipmonger', 'chit-chat', 'scuttlebutt', 'claver', 'causerie', 'comment', 'gossiper', 'chatter', 'visit', 'gossip', 'chin_wag', 'gab', 'shoot_the_breeze', 'natter', 'tittle-tattle', 'dish_the_dirt', 'gabfest', 'newsmonger', 'chat', 'chitchat', 'chin_wagging', 'jaw', 'rumormonger', 'chin-wag', 'confabulate']", A Cup of the Sun
rode,"['bait', 'turn_on', 'taunt', 'tantalize', 'razz', 'hinge_upon', 'tease', 'sit', 'tantalise', 'depend_on', 'mount', 'ride', 'hinge_on', 'rally', 'devolve_on', 'rag', 'twit', 'drive', 'cod', 'depend_upon']", A Cup of the Sun
part,"['take_off', 'region', 'section', 'parting', 'split_up', 'break', 'share', 'partly', 'character', 'split', 'office', 'break_up', 'contribution', 'start_out', 'percentage', 'separate', 'piece', 'part', 'depart', 'role', 'voice', 'theatrical_role', 'disunite', 'constituent', 'start', 'component_part', 'function', 'set_out', 'persona', 'component', 'set_forth', 'portion', 'division', 'partially', 'divide', 'set_off']", A Cup of the Sun
bowing,"['stoop', 'submit', 'bowing', 'give_in', 'bowed', 'bend', 'bow_down', 'accede', 'bow', 'defer', 'crouch', 'obeisance']", A Cup of the Sun
trains,"['coach', 'develop', 'wagon_train', 'trail', 'groom', 'condition', 'civilize', 'caravan', 'gear', 'string', 'railroad_train', 'school', 'educate', 'rail', 'take', 'aim', 'geartrain', 'civilise', 'direct', 'power_train', 'discipline', 'train', 'check', 'gearing', 'cultivate', 'take_aim', 'prepare']", A Cup of the Sun
give,"['return', 'break', 'establish', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'generate', 'collapse', 'springiness', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'pass', 'fall_in', 'impart', 'spring', 'have', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach']", A Cup of the Sun
too,"['to_a_fault', 'overly', 'likewise', 'also', 'too', 'besides', 'excessively', 'as_well']", A Cup of the Sun
Romeo's,[], A Cup of the Sun
mysterious,"['orphic', 'deep', 'occult', 'mysterious', 'mystifying', 'cryptic', 'mystical', 'secret', 'inscrutable', 'mystic', 'cryptical']", A Cup of the Sun
missed,"['drop', 'lack', 'neglect', 'overleap', 'omit', 'miss', 'missed', 'overlook', 'pretermit', 'leave_out', 'escape', 'lost', 'lose']", A Cup of the Sun
herself,[], A Cup of the Sun
pipe,"['pipe_up', 'organ_pipe', 'pipage', 'piping', 'tube', 'pipe', 'tobacco_pipe', 'pipework', 'shriek', 'shrill']", A Cup of the Sun
but,"['simply', 'only', 'just', 'merely', 'but']", A Cup of the Sun
running,"['race', 'play', 'incline', 'take_to_the_woods', 'course', 'tend', 'hunt', 'running_play', 'hunt_down', 'lean', 'melt_down', 'consort', 'hightail_it', 'turn_tail', 'die_hard', 'melt', 'unravel', 'flow', 'linear', 'running_game', 'scat', 'work', 'persist', 'track_down', 'carry', 'lam', 'run_away', 'draw', 'endure', 'bunk', 'fly_the_coop', 'range', 'break_away', 'feed', 'head_for_the_hills', 'track', 'go', 'prevail', 'operative', 'operate', 'functional', 'extend', 'pass', 'black_market', 'lead', 'run', 'function', 'running', 'guide', 'ladder', 'scarper', 'execute', 'working', 'bleed', 'be_given', 'campaign', 'escape', 'ply', 'move', 'run_for']", A Cup of the Sun
tips,"['top', 'tippytoe', 'bakshis', 'gratuity', 'lean', 'angle', 'fee', 'steer', 'slant', 'tip', 'backsheesh', 'summit', 'peak', 'topple', 'tilt', 'confidential_information', 'tip_off', 'baksheesh', 'crown', 'tap', 'tiptoe', 'hint', 'crest', 'lead', 'pourboire', 'point', 'bung', 'bakshish', 'tumble', 'wind']", A Cup of the Sun
shooing,"['shoo', 'shoo_away', 'shoo_off']", A Cup of the Sun
lived,"['experience', 'subsist', 'populate', 'live_on', 'endure', 'go', 'hold_up', 'be', 'know', 'inhabit', 'hold_out', 'last', 'live', 'survive', 'exist', 'dwell']", A Cup of the Sun
called,"['address', 'holler', 'call_up', 'ring', 'shout', 'name', 'call_in', 'promise', 'scream', 'bid', 'shout_out', 'foretell', 'visit', 'call_off', 'cry', 'telephone', 'predict', 'forebode', 'hollo', 'call', 'phone', 'squall', 'yell', 'send_for', 'prognosticate', 'anticipate']", A Cup of the Sun
hand,"['script', 'helping_hand', 'bridge_player', 'give', 'mitt', 'hired_man', 'pass_on', 'hand', 'reach', 'handwriting', 'hired_hand', 'pass', 'manus', 'paw', 'deal', 'turn_over']", A Cup of the Sun
vest,"['undershirt', 'robe', 'singlet', 'invest', 'vest', 'enthrone', 'waistcoat']", A Cup of the Sun
face,"['boldness', 'front', 'font', 'grimace', 'confront', 'facial_expression', 'typeface', 'present', 'expression', 'brass', 'side', 'face_up', 'aspect', 'human_face', 'look', 'cheek', 'case', 'face', 'nerve', 'fount']", A Cup of the Sun
sandals,['sandal'], A Cup of the Sun
dived,"['plunk', 'dive', 'plunge']", A Cup of the Sun
reach,"['orbit', 'ambit', 'grasp', 'reach_out', 'strive', 'achieve', 'touch', 'compass', 'pass_on', 'range', 'extend_to', 'get_hold_of', 'accomplish', 'progress_to', 'reaching', 'give', 'strain', 'scope', 'pass', 'stretch', 'turn_over', 'gain', 'get_to', 'hit', 'contact', 'hand', 'reach', 'make', 'attain', 'arrive_at', 'get_through']", A Cup of the Sun
thighs,"['second_joint', 'thigh']", A Cup of the Sun
mother,"['female_parent', 'bring_forth', 'father', 'fuss', 'mother', 'sire', 'overprotect', 'generate', 'beget', 'engender', 'get']", A Cup of the Sun
on,"['on', 'along']", A Cup of the Sun
It,"['IT', 'information_technology']", A Cup of the Sun
for,[], A Cup of the Sun
asked,"['ask', 'necessitate', 'take', 'inquire', 'postulate', 'involve', 'enquire', 'expect', 'call_for', 'need', 'require', 'demand']", A Cup of the Sun
ignored,"['cut', 'brush_aside', 'dismiss', 'ignored', 'snub', 'neglect', 'ignore', 'brush_off', 'discount', 'push_aside', 'disregard', 'neglected', 'unheeded']", A Cup of the Sun
airs,"['aviation', 'ventilate', 'airs', 'line', 'air_out', 'broadcast', 'publicize', 'air_travel', 'send', 'transmit', 'breeze', 'atmosphere', 'melodic_line', 'zephyr', 'melody', 'aura', 'publicise', 'airwave', 'vent', 'melodic_phrase', 'strain', 'gentle_wind', 'aerate', 'bare', 'beam', 'air', 'pose', 'tune']", A Cup of the Sun
head,"['head_teacher', 'mind', 'head', 'channelise', 'manoeuvre', 'heading', 'drumhead', 'fountainhead', 'question', 'head_up', 'steer', 'headland', 'headspring', 'nous', 'chief', 'forefront', 'capitulum', 'caput', 'foreland', 'read/write_head', 'pass', 'header', 'lead', 'manoeuver', 'direct', 'principal', 'guide', 'channelize', 'promontory', 'brain', 'point', 'head_word', 'headway', 'oral_sex', 'school_principal', 'straits', 'psyche', 'top_dog', 'maneuver']", A Cup of the Sun
their,[], A Cup of the Sun
thrown,"['flip', 'thrown', 'thrown_and_twisted', 'project', 'shed', 'hurl', 'bemuse', 'contrive', 'throw_away', 'cast_off', 'discombobulate', 'bedevil', 'shake_off', 'bewilder', 'fox', 'thrust', 'give', 'confound', 'hold', 'throw', 'fuddle', 'have', 'switch', 'drop', 'cast', 'befuddle', 'make', 'throw_off', 'confuse']", A Cup of the Sun
named,"['distinguish', 'discover', 'name', 'bring_up', 'diagnose', 'appoint', 'refer', 'constitute', 'nominate', 'identify', 'key', 'advert', 'cite', 'describe', 'mention', 'key_out', 'call', 'make', 'list']", A Cup of the Sun
