w,vector_semantico
feet,"['foot', 'animal_foot', 'invertebrate_foot', 'groundwork', 'infantry', 'metrical_unit', 'metrical_foot', 'understructure', 'human_foot', 'pes', 'substructure', 'base', 'ft', 'fundament', 'foundation']",The Shadow Catcher
goin',[],The Shadow Catcher
onto,[],The Shadow Catcher
rise,"['come_up', 'heighten', 'hike', 'resurrect', 'rising_slope', 'jump', 'procession', 'lift', 'get_up', 'arise', 'prove', 'mount', 'go_up', 'acclivity', 'salary_increase', 'rebel', 'grow', 'spring_up', 'move_up', 'emanation', 'stand_up', 'rise', 'wage_increase', 'originate', 'ascending', 'climb_up', 'rising', 'raise', 'ascent', 'cost_increase', 'turn_out', 'ascend', 'uprise', 'rear', 'upgrade', 'wage_hike', 'boost', 'climb', 'advance', 'wax', 'surface', 'rise_up', 'develop', 'ascension']",The Shadow Catcher
grew,"['originate', 'maturate', 'rise', 'get', 'produce', 'mature', 'raise', 'farm', 'acquire', 'grow', 'develop', 'turn', 'uprise', 'arise', 'spring_up']",The Shadow Catcher
saw,"['regard', 'run_across', 'look', 'realize', 'go_steady', 'assure', 'find', 'find_out', 'power_saw', 'catch', 'ascertain', 'examine', 'witness', 'adage', 'construe', 'come_across', 'interpret', 'consider', 'insure', 'byword', 'get_wind', 'pick_up', 'proverb', 'determine', 'image', 'run_into', 'meet', 'reckon', 'envision', 'attend', 'check', 'go_out', 'get_a_line', 'project', 'escort', 'fancy', 'learn', 'take_care', 'saw', 'picture', 'visualize', 'hear', 'take_in', 'date', 'see', 'watch', 'get_word', 'figure', 'understand', 'ensure', 'visit', 'visualise', 'view', 'go_through', 'encounter', 'discover', 'realise', 'see_to_it', 'sawing_machine', 'experience', 'control']",The Shadow Catcher
Knife's,[],The Shadow Catcher
brandishing,"['flourish', 'wave', 'brandish']",The Shadow Catcher
looking,"['looking_for', 'look', 'await', 'seem', 'search', 'wait', 'sounding', 'expect', 'front', 'attend', 'reckon', 'calculate', 'take_care', 'bet', 'count', 'depend', 'looking', 'looking_at', 'see', 'face', 'appear']",The Shadow Catcher
our,[],The Shadow Catcher
being,"['equal', 'comprise', 'constitute', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'existence', 'live', 'organism', 'being', 'beingness']",The Shadow Catcher
water,"['piss', 'water_supply', 'H2O', 'urine', 'pee', 'water_system', 'irrigate', 'piddle', 'water', 'weewee', 'body_of_water']",The Shadow Catcher
dug,"['comprehend', 'poke', 'grok', 'labor', 'grind', 'prod', 'grasp', 'apprehend', 'turn_over', 'delve', 'dig_up', 'fag', 'excavate', 'drudge', 'hollow', 'stab', 'moil', 'travail', 'toil', 'dig', 'dug', 'get_the_picture', 'dig_out', 'savvy', 'jab', 'compass', 'cut_into', 'labour']",The Shadow Catcher
friends,"['booster', 'acquaintance', 'champion', 'Friend', 'supporter', 'protagonist', 'ally', 'friend', 'Quaker', 'admirer']",The Shadow Catcher
if,[],The Shadow Catcher
waited,"['wait', 'hold_back', 'look', 'await', 'expect', 'waitress', 'hold_off']",The Shadow Catcher
only,"['only', 'entirely', 'sole', 'merely', 'simply', 'only_when', 'solitary', 'lone', 'just', 'exclusively', 'alone', 'only_if', 'solely', 'lonesome', 'but']",The Shadow Catcher
sake,"['saki', 'sake', 'interest', 'rice_beer']",The Shadow Catcher
an,"['AN', 'Associate_in_Nursing']",The Shadow Catcher
blood,"['pedigree', 'roue', 'ancestry', 'rip', 'bloodline', 'stemma', 'line', 'rakehell', 'descent', 'origin', 'stock', 'blood', 'line_of_descent', 'lineage', 'parentage', 'profligate', 'blood_line', 'rake']",The Shadow Catcher
gracefully,"['gracefully', 'graciously']",The Shadow Catcher
badly,"['naughtily', 'seriously', 'bad', 'disadvantageously', 'poorly', 'mischievously', 'severely', 'ill', 'badly', 'gravely']",The Shadow Catcher
have,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'wealthy_person', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'rich_person', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']",The Shadow Catcher
defense,"['defense', 'defense_lawyers', 'defense_mechanism', 'Defense', 'defense_reaction', 'demurrer', 'defense_team', 'denial', 'refutation', 'defensive_structure', 'United_States_Department_of_Defense', 'defence_force', 'Defense_Department', 'defense_force', 'defending_team', 'defence_reaction', 'Department_of_Defense', 'defence', 'DoD', 'defence_mechanism', 'vindication', 'defensive_measure']",The Shadow Catcher
thoughtfully,['thoughtfully'],The Shadow Catcher
meals,"['meal', 'repast']",The Shadow Catcher
ponies,"['pony', 'crib', 'jigger', 'trot', 'shot_glass']",The Shadow Catcher
watched,"['see', 'watch', 'look_out', 'look_on', 'learn', 'follow', 'view', 'keep_an_eye_on', 'determine', 'find_out', 'catch', 'ascertain', 'take_in', 'watch_out', 'check', 'observe', 'watch_over']",The Shadow Catcher
barrier,"['barrier', 'roadblock']",The Shadow Catcher
devastating,"['scourge', 'annihilative', 'waste', 'crushing', 'devastate', 'annihilating', 'withering', 'desolate', 'lay_waste_to', 'ravage', 'devastating']",The Shadow Catcher
could,[],The Shadow Catcher
stared,"['gaze', 'asterisk', 'stare', 'star']",The Shadow Catcher
cut,"['gash', 'slashed', 'trim_back', 'tailor', 'issue', 'switch_off', 'emasculated', 'trimmed', 'rationalize', 'excision', 'swing', 'geld', 'weakened', 'reduce', 'prune', 'cut', 'bring_down', 'cut_off', 'cut_back', 'mown', 'slew', 'write_out', 'hack', 'shorten', 'edit_out', 'gelded', 'snub', 'thinned', 'abbreviate', 'make_out', 'skip', 'abridge', 'foreshorten', 'cut_of_meat', 'trim_down', 'slash', 'dilute', 'thin_out', 'thin', 'deletion', 'contract', 'slice', 'turn_off', 'veer', 'sheer', 'undercut', 'turn_out', 'rationalise', 'trend', 'ignore', 'shortened', 'baseball_swing', 'trim', 'slue', 'disregard', 'cutting_off', 'burn', 'curve', 'track', 'swerve', 'edit', 'stinger', 'cut_down', 'cold_shoulder', 'cutting']",The Shadow Catcher
aggressive,"['strong-growing', 'belligerent', 'fast-growing', 'aggressive']",The Shadow Catcher
mountains,"['good_deal', 'batch', 'plenty', 'mount', 'hatful', 'quite_a_little', 'sight', 'mess', 'mickle', 'slew', 'heap', 'wad', 'tidy_sum', 'stack', 'deal', 'spate', 'lot', 'mass', 'great_deal', 'mint', 'mountain', 'flock', 'pile', 'muckle', 'passel', 'raft', 'pot', 'peck']",The Shadow Catcher
grease,"['lubricating_oil', 'dirt', 'grunge', 'filth', 'grease', 'soil', 'stain', 'grime']",The Shadow Catcher
be,"['equal', 'atomic_number_4', 'comprise', 'represent', 'cost', 'embody', 'follow', 'glucinium', 'be', 'exist', 'make_up', 'beryllium', 'personify', 'live', 'Be', 'constitute']",The Shadow Catcher
horses',[],The Shadow Catcher
but,"['only', 'simply', 'merely', 'just', 'but']",The Shadow Catcher
Indians,"['American-Indian_language', 'Indian', 'American_Indian', 'Red_Indian', 'Amerindian_language', 'Amerind']",The Shadow Catcher
feathered,"['feathery', 'feather', 'plumy', 'fledge', 'square', 'feathered']",The Shadow Catcher
fish,"['Pisces', 'angle', 'Pisces_the_Fishes', 'Fish', 'fish']",The Shadow Catcher
top,"['peak', 'top_of_the_inning', 'pinch', 'round_top', 'tip', 'elevation', 'pinnacle', 'teetotum', 'crest', 'crown', 'superlative', 'tiptop', 'lead', 'summit', 'acme', 'exceed', 'upside', 'big_top', 'pass', 'overstep', 'top_off', 'top', 'height', 'circus_tent', 'clear', 'top_side', 'upper_side', 'top_out', 'go_past', 'spinning_top', 'transcend', 'cover', 'whirligig', 'meridian']",The Shadow Catcher
soared,"['zoom', 'soar', 'hang_glide', 'soar_upwards', 'sailplane', 'soar_up', 'surge']",The Shadow Catcher
Others,[],The Shadow Catcher
fearful,"['frightful', 'fearful', 'timorous', 'frightening', 'dread', 'dreadful', 'horrendous', 'horrific', 'terrible', 'awful', 'dire', 'dreaded', 'direful', 'trepid', 'fearsome', 'cowardly']",The Shadow Catcher
signaling,"['signaling', 'betoken', 'signalise', 'signal', 'bespeak', 'point', 'indicate', 'signalize', 'sign']",The Shadow Catcher
last,"['finale', 'death', 'survive', 'hold_out', 'terminal', 'close', 'utmost', 'final_stage', 'concluding', 'end', 'in_conclusion', 'finally', 'stopping_point', 'live_on', 'lastly', 'go', 'last', ""shoemaker's_last"", 'endure', 'finish', ""cobbler's_last"", 'lowest', 'conclusion', 'last-place', 'final', 'hold_up', 'finis', 'live', 'net']",The Shadow Catcher
relief,"['ministration', 'substitute', 'succor', 'stand-in', 'easing', 'sculptural_relief', 'alleviation', 'rest_period', 'backup_man', 'respite', 'ease', 'reliever', 'moderation', 'relief', 'embossment', 'succour', 'fill-in', 'relievo', 'rest', 'rilievo', 'backup', 'easement', 'assuagement']",The Shadow Catcher
swept,"['embroil', 'brush', 'span', 'cross', 'sweep', 'sail', 'drag_in', 'swing', 'swing_out', 'swept', 'tangle', 'sweep_up', 'broom', 'traverse', 'drag']",The Shadow Catcher
stitched,"['sewed', 'stitch', 'sew', 'stitched', 'sewn', 'sew_together', 'run_up']",The Shadow Catcher
shot,"['jibe', 'guessing', 'photograph', 'spud', 'blast', 'charge', 'dead_reckoning', 'fool_away', 'snapshot', 'pellet', 'buck', 'pullulate', 'slam', 'shoot', 'fritter', 'crack', 'hit', 'tear', 'bourgeon', 'chatoyant', 'scoot', 'germinate', 'snap', 'inject', 'blastoff', 'shoot_down', 'stab', 'shaft', 'stroke', 'flash', 'shooter', 'nip', 'barb', 'film', 'frivol_away', 'iridescent', 'dash', 'scud', 'dissipate', 'guess', 'gibe', 'pip', 'take', 'shot', 'injection', 'dig', 'dart', 'fritter_away', 'changeable', 'sprout', 'fool', 'burgeon_forth', 'shooting', 'guesswork', 'scene']",The Shadow Catcher
kill,"['stamp_out', 'obliterate', 'pour_down', 'killing', 'belt_down', 'putting_to_death', 'vote_down', 'bolt_down', 'vote_out', 'pop', 'down', 'toss_off', 'defeat', 'wipe_out', 'kill', 'shoot_down', 'drink_down']",The Shadow Catcher
oil,"['anele', 'oil_colour', 'oil_color', 'petroleum', 'crude_oil', 'crude', 'fossil_oil', 'inunct', 'anoint', 'rock_oil', 'embrocate', 'oil', 'vegetable_oil']",The Shadow Catcher
easy,"['slow', 'easily', 'loose', 'well-heeled', 'tardily', 'well-to-do', 'well-off', 'soft', 'prosperous', 'comfortable', 'well-situated', 'gentle', 'wanton', 'light', 'easygoing', 'easy', 'sluttish', 'leisurely', 'well-fixed', 'promiscuous', 'slowly']",The Shadow Catcher
uncontrollable,"['ungovernable', 'uncorrectable', 'unmanageable', 'irrepressible', 'unruly', 'uncontrollable', 'indocile']",The Shadow Catcher
You're,[],The Shadow Catcher
seemed,"['appear', 'seem', 'look']",The Shadow Catcher
symbols,"['symbol', 'symbolic_representation', 'symbolisation', 'symbolization']",The Shadow Catcher
yourself,[],The Shadow Catcher
flaw,"['blemish', 'flaw', 'fault', 'defect']",The Shadow Catcher
hoofs,"['foot', 'leg_it', 'hoof_it', 'hoof']",The Shadow Catcher
And,[],The Shadow Catcher
eyes,"['optic', 'eyes', 'eyeball', 'oculus', 'center', 'eye', 'centre', 'heart', 'middle']",The Shadow Catcher
swung,"['drop', 'swing_over', 'get_around', 'sweep', 'sway', 'swing_out', 'swing', 'dangle']",The Shadow Catcher
That'll,[],The Shadow Catcher
rifles,"['rifle', 'foray', 'reave', 'go', 'ransack', 'pillage', 'plunder', 'loot', 'despoil', 'strip']",The Shadow Catcher
Far,"['Former_Armed_Forces', 'Interahamwe', 'Army_for_the_Liberation_of_Rwanda', 'far', 'ALIR', 'FAR']",The Shadow Catcher
mouths,"['mouthpiece', 'mouth', 'speak', 'backtalk', 'sassing', 'oral_cavity', 'sass', 'utter', 'talk', 'rima_oris', 'verbalize', 'oral_fissure', 'lip', 'verbalise', 'back_talk']",The Shadow Catcher
didn't,[],The Shadow Catcher
cry,"['cry', 'battle_cry', 'exclaim', 'scream', 'shout', 'hollo', 'holler', 'squall', 'call', 'rallying_cry', 'cry_out', 'weep', 'blazon_out', 'watchword', 'shout_out', 'vociferation', 'yell', 'outcry', 'war_cry', 'call_out']",The Shadow Catcher
now,"['now', 'forthwith', 'directly', 'immediately', 'straight_off', 'right_away', 'straightaway', 'at_present', 'instantly', 'nowadays', 'like_a_shot', 'today', 'at_once']",The Shadow Catcher
relentless,"['relentless', 'persistent', 'unrelenting', 'unforgiving', 'inexorable', 'stern', 'grim', 'unappeasable']",The Shadow Catcher
logic,"['system_of_logic', 'logical_system', 'logic']",The Shadow Catcher
trumpet,"['trumpet', 'trump', 'cornet', 'horn']",The Shadow Catcher
second,"['sec', 'second', 'bit', 'indorsement', 'secondment', 'second_base', 'minute', 's', 'second_gear', 'secondly', 'indorse', '2nd', 'moment', '2d', 'endorsement', 'irregular', 'mo', 'endorse', 'instant', 'back', 'arcsecond']",The Shadow Catcher
young,"['Whitney_Young', 'Danton_True_Young', 'Cy_Young', 'young', 'Pres_Young', 'new', 'Whitney_Moore_Young_Jr.', 'untested', 'youth', 'Lester_Willis_Young', 'Young', 'immature', 'offspring', 'Brigham_Young', 'Thomas_Young', 'untried', 'Loretta_Young', 'unseasoned', 'vernal', 'Edward_Young', 'youthful']",The Shadow Catcher
part,"['role', 'partially', 'part', 'function', 'break_up', 'theatrical_role', 'persona', 'divide', 'region', 'character', 'contribution', 'split_up', 'set_out', 'split', 'set_off', 'set_forth', 'voice', 'component_part', 'share', 'separate', 'component', 'office', 'depart', 'portion', 'start', 'start_out', 'parting', 'constituent', 'piece', 'partly', 'disunite', 'percentage', 'break', 'division', 'take_off', 'section']",The Shadow Catcher
insects,"['worm', 'dirt_ball', 'louse', 'insect']",The Shadow Catcher
odor,"['smell', 'olfactory_perception', 'olfactory_property', 'scent', 'olfactory_sensation', 'odor', 'aroma', 'odour']",The Shadow Catcher
Pierre,"['Pierre', 'capital_of_South_Dakota']",The Shadow Catcher
It,"['information_technology', 'IT']",The Shadow Catcher
At,"['atomic_number_85', 'at', 'astatine', 'At']",The Shadow Catcher
``,[],The Shadow Catcher
time,"['clock_time', 'meter', 'clock', 'metre', 'prison_term', 'clip', 'sentence', 'time', 'fourth_dimension']",The Shadow Catcher
fightin',[],The Shadow Catcher
will,"['will', 'bequeath', 'testament', 'leave', 'volition']",The Shadow Catcher
first,"['commencement', 'low', 'showtime', 'outset', 'initiative', 'foremost', 'first', 'maiden', 'world-class', 'firstly', 'offset', 'low_gear', 'get-go', 'first_gear', 'initiatory', '1st', 'beginning', 'first_off', 'first_of_all', 'kickoff', 'start', 'inaugural', 'number_one', 'number_1', 'first-class_honours_degree', 'first_base', 'starting_time', 'for_the_first_time']",The Shadow Catcher
stone,"['stone', 'Stone', 'lapidate', 'Oliver_Stone', 'gemstone', 'Lucy_Stone', 'Edward_Durell_Stone', 'gem', 'rock', 'I._F._Stone', 'Harlan_Fiske_Stone', 'endocarp', 'Harlan_F._Stone', 'pit', 'Harlan_Stone', 'Harlan_Fisk_Stone', 'Isidor_Feinstein_Stone']",The Shadow Catcher
how,[],The Shadow Catcher
ever,"['ever', 'of_all_time', 'always', 'ever_so', ""e'er""]",The Shadow Catcher
company's,[],The Shadow Catcher
south,"['southward', 'due_south', 'Dixieland', 'Confederate_States', 'Confederate_States_of_America', 'Confederacy', 'in_the_south', 'South', 'to_the_south', 'S', 'south', 'Dixie']",The Shadow Catcher
done,"['arrange', 'make', 'do', 'act', 'behave', 'coif', 'suffice', 'perform', 'exercise', 'dress', 'answer', 'practice', 'done', 'set', 'through_with', 'make_out', 'practise', 'through', 'coiffe', 'execute', 'get_along', 'serve', 'coiffure', 'cause', 'come', 'manage', 'fare']",The Shadow Catcher
made,"['urinate', 'get', 'realize', 'give', 'ca-ca', 'make', 'reach', 'do', 'arrive_at', 'cook', 'fix', 'pull_in', 'build', 'pass_water', 'constitute', 'name', 'create', 'hit', 'piss', 'bring_in', 'construct', 'prepare', 'produce', 'stool', 'take_a_crap', 'pee', 'induce', 'relieve_oneself', 'made', 'stimulate', 'gain', 'wee', 'attain', 'spend_a_penny', 'take_a_leak', 'seduce', 'pretend', 'clear', 'hold', 'make_water', 'make_up', 'progress_to', 'take', 'get_to', 'establish', 'take_in', 'shit', 'piddle', 'take_a_shit', 'nominate', 'work', 'ready', 'micturate', 'defecate', 'lay_down', 'throw', 'cause', 'form', 'score', 'wee-wee', 'make_believe', 'pee-pee', 'draw', 'crap', 'earn', 'realise', 'puddle', 'have']",The Shadow Catcher
crawl,"['crawl', 'cringe', 'Australian_crawl', 'grovel', 'creep', 'cower', 'fawn', 'front_crawl', 'creeping', 'crawling']",The Shadow Catcher
streamed,"['rain_buckets', 'swarm', 'rain_cats_and_dogs', 'pelt', 'stream', 'pullulate', 'teem', 'well_out', 'pour']",The Shadow Catcher
Some,"['about', 'more_or_less', 'just_about', 'around', 'close_to', 'or_so', 'some', 'approximately', 'roughly']",The Shadow Catcher
ranks,"['place', 'order', 'social_station', 'rate', 'social_rank', 'social_status', 'rank_and_file', 'rank', 'range', 'outrank', 'membership', 'grade']",The Shadow Catcher
charged,"['charge', 'burden', 'accuse', 'charge_up', 'buck', 'supercharged', 'excite', 'load', 'blame', 'shoot', 'institutionalize', 'tear', 'level', 'institutionalise', 'bill', 'consign', 'agitate', 'shoot_down', 'appoint', 'charged', 'point', 'send', 'file', 'aerated', 'commit', 'rouse', 'turn_on', 'commove', 'saddle', 'lodge', 'bear_down']",The Shadow Catcher
savages,"['brute', 'wolf', 'blast', 'pillory', 'savage', 'crucify', 'wildcat', 'beast', 'barbarian']",The Shadow Catcher
Eyes,"['optic', 'eyes', 'eyeball', 'oculus', 'center', 'eye', 'centre', 'heart', 'middle']",The Shadow Catcher
remember,"['call_up', 'commemorate', 'retrieve', 'think_of', 'remember', 'recall', 'think_back', 'recollect', 'commend', 'think', 'call_back']",The Shadow Catcher
after,"['later_on', 'subsequently', 'afterward', 'after', 'later', 'afterwards']",The Shadow Catcher
reorganizing,"['shake_up', 'reorganise', 'regroup', 'reorganize']",The Shadow Catcher
shattered,"['shattered', 'shatter', 'tattered']",The Shadow Catcher
wheeled,"['pedal', 'roll', 'cycle', 'bike', 'wheel', 'bicycle', 'wheeled', 'wheel_around']",The Shadow Catcher
struck,"['smitten', 'affect', 'take_up', 'impinge_on', 'move', 'come_upon', 'coin', 'light_upon', 'hit', 'chance_upon', 'come_across', 'excise', 'strike', 'run_into', 'collide_with', 'expunge', 'fall_upon', 'walk_out', 'shine', 'attain', 'assume', 'impress', 'take', 'come_to', 'mint', 'struck', 'fall', 'strickle', 'stricken', 'happen_upon', 'discover', 'chance_on', 'scratch']",The Shadow Catcher
protection,"['aegis', 'security', 'trade_protection', 'protective_cover', 'auspices', 'tribute', 'protective_covering', 'shelter', 'protection']",The Shadow Catcher
Mr.,"['Mr.', 'Mister', 'Mr']",The Shadow Catcher
company,"['company', 'party', 'caller', 'keep_company', ""ship's_company"", 'accompany', 'society', 'companionship', 'companion', 'fellowship', 'troupe']",The Shadow Catcher
wrong,"['legal_injury', 'wrong', 'ill-timed', 'wrongly', 'unseasonable', 'incorrect', 'damage', 'improper', 'faulty', 'untimely', 'amiss', 'awry', 'incorrectly', 'haywire', 'wrongfulness']",The Shadow Catcher
orders,"['arrange', 'rules_of_order', 'decree', 'dictate', 'orderliness', 'ordering', 'regulate', 'Holy_Order', 'consecrate', 'fiat', 'parliamentary_procedure', 'order', 'set_up', 'society', 'rescript', 'rank', 'club', 'parliamentary_law', 'grade', 'put', 'place', 'purchase_order', 'gild', 'regularize', 'social_club', 'prescribe', 'Order', 'ordination', 'edict', 'regularise', 'monastic_order', 'say', 'ordinate', 'govern', 'order_of_magnitude', 'rate', 'guild', 'tell', 'ordain', 'range', 'enjoin', 'lodge']",The Shadow Catcher
baked,"['broil', 'baked', 'sunbaked', 'parched', 'scorched', 'bake', 'adust']",The Shadow Catcher
really,"['real', 'truly', 'really', 'very', 'actually', 'rattling', 'in_truth', 'genuinely']",The Shadow Catcher
had,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']",The Shadow Catcher
Gradually,"['gradually', 'step_by_step', 'bit_by_bit']",The Shadow Catcher
down,"['low', 'mastered', 'gloomy', 'depressed', 'downwardly', 'pull_down', 'polish', 'land', 'consume', 'pop', 'downwards', 'downward', 'shoot_down', 'dispirited', 'downhearted', 'fine-tune', 'belt_down', 'blue', 'refine', 'down_in_the_mouth', 'kill', 'knock_down', 'downcast', 'John_L._H._Down', 'down_pat', 'pour_down', 'Down', 'devour', 'pile', 'low-spirited', 'bolt_down', 'go_through', 'grim', 'down', 'toss_off', 'cut_down', 'down_feather', 'push_down', 'drink_down']",The Shadow Catcher
under,"['nether', 'under', 'below']",The Shadow Catcher
faces,"['typeface', 'look', 'aspect', 'human_face', 'boldness', 'front', 'brass', 'confront', 'expression', 'face_up', 'cheek', 'case', 'facial_expression', 'font', 'fount', 'nerve', 'grimace', 'present', 'face', 'side']",The Shadow Catcher
lead,"['spark_advance', 'tip', 'wind', 'lead-in', 'tether', 'direct', 'Pb', 'booster_cable', 'lead_story', 'guide', 'lead', 'run', 'lede', 'leave', 'leading', 'pass', 'precede', 'steer', 'jumper_cable', 'top', 'atomic_number_82', 'jumper_lead', 'contribute', 'trail', 'go', 'pencil_lead', 'principal', 'conduce', 'take', 'leash', 'result', 'chair', 'track', 'confidential_information', 'moderate', 'star', 'conduct', 'head', 'extend', 'hint']",The Shadow Catcher
are,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'are', 'ar', 'constitute']",The Shadow Catcher
Matt,"['matted', 'lustrelessness', 'matte', 'flat', 'mat', 'matt', 'lusterlessness', 'flatness']",The Shadow Catcher
growled,"['grumble', 'growl', 'rumble']",The Shadow Catcher
War,"['state_of_war', 'warfare', 'war']",The Shadow Catcher
poured,"['rain_buckets', 'swarm', 'rain_cats_and_dogs', 'pelt', 'stream', 'pullulate', 'pour_out', 'teem', 'pour', 'decant']",The Shadow Catcher
move,"['actuate', 'travel', 'be_active', 'affect', 'make_a_motion', 'motivate', 'move', 'act', 'motion', 'propel', 'run', 'incite', 'strike', 'motility', 'go', 'movement', 'locomote', 'impress', 'prompt', 'proceed', 'displace', 'relocation']",The Shadow Catcher
few,['few'],The Shadow Catcher
possible,"['possible', 'potential']",The Shadow Catcher
So,"['then', 'sol', 'thus', 'indeed', 'and_so', 'so', 'and_then', 'soh', 'hence', 'therefore', 'thence', 'thusly']",The Shadow Catcher
else,[],The Shadow Catcher
agricultural,"['farming', 'agrarian', 'agricultural']",The Shadow Catcher
hankerin',[],The Shadow Catcher
Indian's,[],The Shadow Catcher
distance,"['distance', 'outstrip', 'outdistance', 'length', 'aloofness', 'space']",The Shadow Catcher
goods,"['goodness', 'trade_good', 'commodity', 'good']",The Shadow Catcher
more,"['Thomas_More', 'more_than', 'more', 'More', 'Sir_Thomas_More', 'to_a_greater_extent']",The Shadow Catcher
using,"['use', 'utilize', 'victimization', 'using', 'expend', 'victimisation', 'apply', 'utilise', 'employ', 'practice', 'exploitation', 'habituate']",The Shadow Catcher
trade,"['switch', 'merchandise', 'craft', 'deal', 'swop', 'trade', 'swap', 'trade_wind', 'patronage', 'barter', 'trade_in', 'sell', 'business_deal']",The Shadow Catcher
streak,"['run', 'streak', 'mottle', 'blotch', 'bar', 'stripe']",The Shadow Catcher
expect,"['wait', 'look', 'carry', 'await', 'expect', 'anticipate', 'ask', 'require', 'have_a_bun_in_the_oven', 'gestate', 'bear']",The Shadow Catcher
doubt,"['doubtfulness', 'dubiousness', 'uncertainty', 'question', 'doubt', 'incertitude', 'dubiety']",The Shadow Catcher
chest,"['dresser', 'breast', 'bureau', 'chest', 'thorax', 'pectus', 'chest_of_drawers']",The Shadow Catcher
Now,"['now', 'forthwith', 'directly', 'immediately', 'straight_off', 'right_away', 'straightaway', 'at_present', 'instantly', 'nowadays', 'like_a_shot', 'today', 'at_once']",The Shadow Catcher
watered,"['irrigate', 'water', 'moire', 'watered']",The Shadow Catcher
party,"['party', 'political_party', 'company']",The Shadow Catcher
hurry,"['hurry', 'hastiness', 'rush', 'zip', 'hasten', 'rushing', 'travel_rapidly', 'festinate', 'precipitation', 'look_sharp', 'hurriedness', 'haste', 'speed']",The Shadow Catcher
worst,"['bad', 'regretful', 'rack_up', 'spoilt', 'unsound', 'sorry', 'spoiled', 'tough', 'forged', 'worst', 'mop_up', 'whip', 'uncollectible', 'risky', 'pip', 'high-risk', 'defective', 'speculative', 'unfit', 'big']",The Shadow Catcher
once,"['at_one_time', 'once', 'erstwhile', 'one_time', 'erst', 'in_one_case', 'formerly']",The Shadow Catcher
hold,"['withstand', 'agree', 'handgrip', 'give', 'carry', 'make', 'entertain', 'view_as', 'grasp', 'detention', 'clutch', 'take_hold', 'declare', 'guard', 'bind', 'deem', 'wait', 'book', 'clench', 'grip', 'postponement', 'clasp', 'obligate', 'obtain', 'concur', 'restrain', 'harbour', 'control', 'check', 'cargo_area', 'keep_back', 'prevail', 'admit', 'oblige', 'appreciation', 'retain', 'cargo_deck', 'hold', 'keep', 'contain', 'accommodate', 'defy', 'take', 'confine', 'handle', 'arrest', 'clutches', 'bear', 'go_for', 'custody', 'curb', 'throw', 'time_lag', 'hold_back', 'support', 'storage_area', 'sustain', 'defend', 'reserve', 'cargo_hold', 'take_for', 'apply', 'hold_up', 'hold_in', 'detainment', 'maintain', 'halt', 'moderate', 'nurse', 'adjudge', 'delay', 'harbor', 'concord', 'have_got', 'have']",The Shadow Catcher
important,"['significant', 'important', 'crucial', 'of_import', 'authoritative']",The Shadow Catcher
steady,"['regular', 'brace', 'truelove', 'sweetheart', 'calm', 'stiff', 'becalm', 'steadfast', 'unfaltering', 'steady', 'sweetie', 'unfluctuating', 'steadily', 'unbendable', 'unwavering', 'stabilise', 'firm', 'stabilize', 'unshakable']",The Shadow Catcher
still,"['silence', 'nevertheless', 'motionless', 'silent', 'tranquil', 'distillery', 'unruffled', 'noneffervescent', 'hush', 'stillness', 'tranquillise', 'inactive', 'withal', 'soundless', 'notwithstanding', 'all_the_same', 'however', 'placid', 'calm', 'static', 'allay', 'yet', 'ease', 'tranquilize', 'quieten', 'even_so', 'still', 'relieve', 'smooth', 'tranquillize', 'calm_down', 'lull', 'stock-still', 'hush_up', 'shut_up', 'nonetheless', 'even', 'quiet']",The Shadow Catcher
rattle,"['rale', 'rattle', 'rattling']",The Shadow Catcher
knife,"['knife', 'tongue', 'stab']",The Shadow Catcher
were,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']",The Shadow Catcher
take,"['subscribe_to', 'take_on', 'aim', 'use_up', 'get', 'payoff', 'carry', 'take_up', 'issue', 'look_at', 'make', 'direct', 'take_aim', 'involve', 'occupy', 'takings', 'shoot', 'proceeds', 'remove', 'drive', 'consider', 'postulate', 'guide', 'consume', 'take_away', 'charter', 'study', 'adopt', 'necessitate', 'acquire', 'lease', 'strike', 'require', 'pick_out', 'get_hold_of', 'demand', 'train', 'subscribe', 'yield', 'admit', 'bring', 'film', 'assume', 'submit', 'deal', 'hold', 'learn', 'contract', 'take', 'return', 'select', 'accept', 'exact', 'take_in', 'claim', 'read', 'convey', 'call_for', 'pack', 'need', 'ingest', 'withdraw', 'fill', 'engage', 'ask', 'lead', 'hire', 'conduct', 'choose', 'contain', 'rent', 'have']",The Shadow Catcher
