w,vector_semantico
great,"['great', 'nifty', 'cracking', 'groovy', 'with_child', 'bang-up', 'outstanding', 'expectant', 'neat', 'heavy', 'slap-up', 'majuscule', 'big', 'smashing', 'swell', 'dandy', 'enceinte', 'not_bad', 'corking', 'large', 'peachy', 'capital', 'keen', 'bully', 'gravid']",Northern Liberals and Southern Bourbons
under,"['under', 'below', 'nether']",Northern Liberals and Southern Bourbons
men,"['military_man', 'men', 'humanity', 'homo', 'world', 'Isle_of_Man', 'humans', 'Man', 'human_being', 'serviceman', 'piece', 'adult_male', 'valet', 'human_beings', 'human', 'work_force', 'workforce', ""gentleman's_gentleman"", 'hands', 'man', 'human_race', 'manpower', 'valet_de_chambre', 'humankind', 'military_personnel', 'gentleman', 'mankind']",Northern Liberals and Southern Bourbons
elsewhere,['elsewhere'],Northern Liberals and Southern Bourbons
instead,"['rather', 'or_else', 'instead', 'alternatively']",Northern Liberals and Southern Bourbons
disapprove,"['reject', 'disapprove']",Northern Liberals and Southern Bourbons
war,"['warfare', 'war', 'state_of_war']",Northern Liberals and Southern Bourbons
close,"['closing_curtain', 'finish', 'shut_down', 'close', 'last', 'close_down', 'skinny', 'cheeseparing', 'tightlipped', 'ending', 'closelipped', 'closing', 'fold', 'nigh', 'finale', 'penny-pinching', 'end', 'snug', 'airless', 'stopping_point', 'near', 'finis', 'tight', 'stuffy', 'closely', 'come_together', 'conclusion', 'confining', 'close-fitting', 'closemouthed', 'unaired', 'secretive', 'close_up', 'faithful', 'conclude', 'shut', 'fill_up']",Northern Liberals and Southern Bourbons
commuting,"['exchange', 'change', 'convert', 'commute', 'permute', 'commutation', 'commuting', 'transpose']",Northern Liberals and Southern Bourbons
wrongs,"['legal_injury', 'wrong', 'damage', 'wrongfulness']",Northern Liberals and Southern Bourbons
supporters,"['helper', 'booster', 'assistant', 'athletic_supporter', 'patron', 'sponsor', 'help', 'garter', 'suspensor', 'protagonist', 'jock', 'champion', 'jockstrap', 'friend', 'admirer', 'supporter']",Northern Liberals and Southern Bourbons
controls,"['controller', 'control_condition', 'see_to_it', 'ascertain', 'verify', 'control', 'insure', 'ascendence', 'curb', 'hold_in', 'ascendancy', 'dominance', 'mastery', 'master', 'ascendency', 'ascendance', 'command', 'assure', 'see', 'hold', 'moderate', 'operate', 'restraint', 'ensure', 'contain', 'check', 'keep_in_line', 'manipulate']",Northern Liberals and Southern Bourbons
haven't,[],Northern Liberals and Southern Bourbons
reactionaries,"['ultraconservative', 'extreme_right-winger', 'reactionary']",Northern Liberals and Southern Bourbons
wife's,[],Northern Liberals and Southern Bourbons
because,[],Northern Liberals and Southern Bourbons
discussion,"['treatment', 'give-and-take', 'discussion', 'discourse', 'word']",Northern Liberals and Southern Bourbons
racial,['racial'],Northern Liberals and Southern Bourbons
without,[],Northern Liberals and Southern Bourbons
uphold,"['continue', 'bear_on', 'carry_on', 'uphold', 'maintain', 'preserve']",Northern Liberals and Southern Bourbons
submitting,"['submit', 'take', 'give_in', 'render', 'reconcile', 'subject', 'pass_on', 'accede', 'relegate', 'put_in', 'state', 'bow', 'present', 'defer', 'put_forward', 'resign', 'posit']",Northern Liberals and Southern Bourbons
out,"['stunned', 'knocked_out', 'forbidden', 'taboo', 'extinct', 'come_out_of_the_closet', 'prohibited', ""KO'd"", 'proscribed', 'kayoed', 'tabu', 'verboten', 'out', 'away', 'come_out']",Northern Liberals and Southern Bourbons
south,"['due_south', 'Confederate_States_of_America', 'to_the_south', 'S', 'southward', 'in_the_south', 'Dixieland', 'South', 'south', 'Confederacy', 'Dixie', 'Confederate_States']",Northern Liberals and Southern Bourbons
advocate,"['counsellor', 'counselor', 'urge', 'counselor-at-law', 'advocator', 'counsel', 'proponent', 'advocate', 'pleader', 'recommend', 'preach', 'exponent']",Northern Liberals and Southern Bourbons
harsh,"['abrasive', 'harsh', 'coarse', 'rough']",Northern Liberals and Southern Bourbons
Dream,"['woolgather', 'pipe_dream', 'stargaze', 'ambition', 'aspiration', 'dream', 'daydream', 'dreaming']",Northern Liberals and Southern Bourbons
leisure,"['leisure_time', 'leisure']",Northern Liberals and Southern Bourbons
culture,"['civilization', 'refinement', 'culture', 'civilisation', 'finish', 'acculturation', 'cultivation', 'polish']",Northern Liberals and Southern Bourbons
may,"['Crataegus_oxycantha', 'May', 'English_hawthorn', 'may', 'whitethorn', 'Crataegus_laevigata']",Northern Liberals and Southern Bourbons
among,[],Northern Liberals and Southern Bourbons
talk,"['mouth', 'spill', 'spill_the_beans', 'babble_out', 'peach', 'tattle', 'let_the_cat_out_of_the_bag', 'lecture', 'verbalize', 'babble', 'talk', 'sing', 'blab', 'speak', 'blab_out', 'verbalise', 'talk_of_the_town', 'talking', 'utter', 'public_lecture']",Northern Liberals and Southern Bourbons
?,[],Northern Liberals and Southern Bourbons
fall,"['accrue', 'gloam', 'crepuscule', 'return', 'free_fall', 'spill', 'capitulation', 'precipitate', 'strike', 'decrease', 'downslope', 'autumn', 'flow', 'twilight', 'declivity', 'Fall', 'fall_down', 'settle', 'shine', 'come', 'pin', 'gloaming', 'devolve', 'nightfall', 'hang', 'evenfall', 'descend', 'come_down', 'dusk', 'fall', 'descent', 'light', 'pass', 'go_down', 'decline', 'crepuscle', 'drop', 'tumble', 'diminish', 'downfall', 'declension', 'lessen', 'declination', 'dip', 'surrender']",Northern Liberals and Southern Bourbons
egalitarianism,"['equalitarianism', 'egalitarianism']",Northern Liberals and Southern Bourbons
truth,"['accuracy', 'Truth', 'true_statement', 'trueness', 'Sojourner_Truth', 'truth', 'the_true', 'verity']",Northern Liberals and Southern Bourbons
poles,"['pole', 'celestial_pole', 'punt', 'Pole', 'magnetic_pole', 'rod', 'terminal', 'perch']",Northern Liberals and Southern Bourbons
longer,"['retentive', 'long', 'farseeing', 'yearner', 'recollective', 'longsighted', 'farsighted', 'tenacious', 'foresighted', 'longer', 'prospicient', 'thirster', 'foresightful']",Northern Liberals and Southern Bourbons
A,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']",Northern Liberals and Southern Bourbons
sources,"['author', 'root', 'source', 'seed', 'origin', 'germ', 'rootage', 'beginning', 'reference', 'reservoir', 'generator', 'informant']",Northern Liberals and Southern Bourbons
attitudes,"['attitude', 'position', 'mental_attitude', 'posture']",Northern Liberals and Southern Bourbons
the,[],Northern Liberals and Southern Bourbons
writers,"['author', 'writer']",Northern Liberals and Southern Bourbons
discussed,"['talk_over', 'talk_about', 'discourse', 'hash_out', 'discuss']",Northern Liberals and Southern Bourbons
Kentucky,"['Kentucky', 'KY', 'Bluegrass_State']",Northern Liberals and Southern Bourbons
calmly,"['calmly', 'sedately']",Northern Liberals and Southern Bourbons
wishful,"['aspiring', 'aspirant', 'desirous', 'wishful']",Northern Liberals and Southern Bourbons
obscure,"['veil', 'hidden', 'unsung', 'apart', 'mist', 'bedim', 'unknown', 'overcloud', 'vague', 'blot_out', 'cloud', 'fog', 'becloud', 'befog', 'obliterate', 'blur', 'hide', 'isolated', 'dark', 'unnoticeable', 'obscure', 'haze_over', 'confuse', 'obnubilate']",Northern Liberals and Southern Bourbons
cold,"['coldness', 'moth-eaten', 'frigid', 'dusty', 'cold-blooded', 'frigidness', 'frigidity', 'inhuman', 'low_temperature', 'stale', 'common_cold', 'insensate', 'cold']",Northern Liberals and Southern Bourbons
Spanish,"['Spanish', 'Spanish_people']",Northern Liberals and Southern Bourbons
ways,"['manner', 'means', 'agency', 'direction', 'elbow_room', 'style', 'way', 'slipway', 'fashion', 'path', 'mode', 'way_of_life', 'shipway', 'ways', 'room']",Northern Liberals and Southern Bourbons
like,"['corresponding', 'similar', 'wish', 'alike', 'comparable', 'the_likes_of', 'the_like', 'care', 'same', 'ilk', 'like']",Northern Liberals and Southern Bourbons
exist,"['subsist', 'be', 'live', 'survive', 'exist']",Northern Liberals and Southern Bourbons
fundamentally,"['essentially', 'fundamentally', 'basically']",Northern Liberals and Southern Bourbons
editor,"['editor_program', 'editor', 'editor_in_chief']",Northern Liberals and Southern Bourbons
been,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']",Northern Liberals and Southern Bourbons
will,"['will', 'volition', 'leave', 'testament', 'bequeath']",Northern Liberals and Southern Bourbons
antipathy,"['distaste', 'antipathy', 'aversion']",Northern Liberals and Southern Bourbons
womb-to-tomb,"['womb-to-tomb', 'lifelong']",Northern Liberals and Southern Bourbons
which,[],Northern Liberals and Southern Bourbons
patron,"['patron', 'frequenter', 'sponsor', 'supporter']",Northern Liberals and Southern Bourbons
Bourbons,"['bourbon', 'Bourbon_dynasty', 'Bourbon']",Northern Liberals and Southern Bourbons
important,"['authoritative', 'important', 'significant', 'crucial', 'of_import']",Northern Liberals and Southern Bourbons
faith,"['organized_religion', 'trust', 'faith', 'religion', 'religious_belief']",Northern Liberals and Southern Bourbons
leavening,"['leavening', 'raise', 'leaven', 'prove']",Northern Liberals and Southern Bourbons
wrote,"['compose', 'save', 'drop_a_line', 'write', 'pen', 'publish', 'indite', 'spell']",Northern Liberals and Southern Bourbons
This,[],Northern Liberals and Southern Bourbons
international,"['outside', 'international', 'external', 'International']",Northern Liberals and Southern Bourbons
we,[],Northern Liberals and Southern Bourbons
1898,[],Northern Liberals and Southern Bourbons
extended,"['draw_out', 'stretch_out', 'widen', 'reach_out', 'protract', 'extended', 'carry', 'cover', 'lengthy', 'protracted', 'put_out', 'lengthened', 'continue', 'strain', 'broaden', 'go', 'elongated', 'hold_out', 'extend', 'pass', 'exsert', 'lead', 'run', 'stretch', 'prolong', 'poke_out', 'extensive', 'prolonged', 'drawn-out', 'stretch_forth', 'gallop', 'expand', 'offer', 'unfold']",Northern Liberals and Southern Bourbons
toward,[],Northern Liberals and Southern Bourbons
after,"['later', 'later_on', 'subsequently', 'after', 'afterwards', 'afterward']",Northern Liberals and Southern Bourbons
state-supported,['state-supported'],Northern Liberals and Southern Bourbons
come,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'ejaculate', 'occur', 'come_up', 'seed', 'come', 'number', 'arrive', 'hail', 'fare', 'seminal_fluid', 'get', 'descend', 'fall', 'total', 'issue_forth', 'add_up', 'do', 'cum', 'follow', 'semen']",Northern Liberals and Southern Bourbons
Belief,"['opinion', 'impression', 'feeling', 'notion', 'belief']",Northern Liberals and Southern Bourbons
its,"['IT', 'information_technology']",Northern Liberals and Southern Bourbons
chief,"['headman', 'foreman', 'chieftain', 'boss', 'gaffer', 'main', 'head', 'master', 'honcho', 'chief', 'top_dog', 'primary', 'tribal_chief', 'principal']",Northern Liberals and Southern Bourbons
relations,"['relative', 'dealings', 'relation_back', 'relation', 'coition', 'sexual_intercourse', 'carnal_knowledge', 'sexual_congress', 'telling', 'intercourse', 'relations', 'congress', 'recounting', 'coitus', 'sex_act', 'copulation', 'sexual_relation']",Northern Liberals and Southern Bourbons
considers,"['think', 'take', 'consider', 'deliberate', 'view', 'see', 'debate', 'moot', 'reckon', 'look_at', 'count', 'weigh', 'study', 'regard', 'believe', 'conceive', 'deal', 'turn_over']",Northern Liberals and Southern Bourbons
impose,"['levy', 'inflict', 'enforce', 'bring_down', 'visit', 'impose']",Northern Liberals and Southern Bourbons
more,"['more', 'More', 'more_than', 'Sir_Thomas_More', 'to_a_greater_extent', 'Thomas_More']",Northern Liberals and Southern Bourbons
at,"['at', 'astatine', 'atomic_number_85', 'At']",Northern Liberals and Southern Bourbons
consider,"['think', 'take', 'consider', 'deliberate', 'view', 'see', 'debate', 'moot', 'reckon', 'look_at', 'count', 'weigh', 'study', 'regard', 'believe', 'conceive', 'deal', 'turn_over']",Northern Liberals and Southern Bourbons
affect,"['impact', 'impress', 'bear_on', 'affect', 'touch', 'touch_on', 'involve', 'regard', 'strike', 'dissemble', 'move', 'sham', 'bear_upon', 'pretend', 'feign']",Northern Liberals and Southern Bourbons
residence,"['manse', 'residence', 'abidance', 'hall', 'residency', 'mansion_house', 'abode', 'mansion']",Northern Liberals and Southern Bourbons
herein,['herein'],Northern Liberals and Southern Bourbons
given,"['return', 'break', 'establish', 'minded', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'disposed', 'generate', 'precondition', 'collapse', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'apt', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'given', 'pass', 'impart', 'fall_in', 'have', 'presumption', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach', 'granted', 'tending']",Northern Liberals and Southern Bourbons
things,"['thing', 'affair', 'matter', 'things']",Northern Liberals and Southern Bourbons
acquire,"['take_on', 'take', 'win', 'grow', 'develop', 'larn', 'adopt', 'learn', 'assume', 'acquire', 'produce', 'evolve', 'gain', 'get']",Northern Liberals and Southern Bourbons
descent,"['line', 'ancestry', 'origin', 'blood', 'downslope', 'pedigree', 'declivity', 'filiation', 'parentage', 'blood_line', 'bloodline', 'extraction', 'fall', 'descent', 'stemma', 'decline', 'stock', 'line_of_descent', 'lineage', 'declension', 'declination']",Northern Liberals and Southern Bourbons
slavery,"['thrall', 'thraldom', 'slaveholding', 'bondage', 'thralldom', 'slavery']",Northern Liberals and Southern Bourbons
necessarily,"['of_necessity', 'needs', 'inevitably', 'needfully', 'necessarily']",Northern Liberals and Southern Bourbons
about,"['about', 'approximately', 'roughly', 'around', 'or_so', 'nearly', 'astir', 'near', 'almost', 'well-nigh', 'most', 'just_about', 'virtually', 'some', 'more_or_less', 'close_to', 'nigh']",Northern Liberals and Southern Bourbons
democracy,"['democracy', 'majority_rule', 'commonwealth', 'republic']",Northern Liberals and Southern Bourbons
levelled,"['point', 'dismantle', 'flush', 'even_out', 'level', 'level_off', 'tear_down', 'rase', 'even', 'charge', 'pull_down', 'take_down', 'raze']",Northern Liberals and Southern Bourbons
Britain,"['Great_Britain', 'U.K.', 'Britain', 'United_Kingdom', 'United_Kingdom_of_Great_Britain_and_Northern_Ireland', 'UK']",Northern Liberals and Southern Bourbons
be,"['exist', 'beryllium', 'comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'atomic_number_4', 'make_up', 'glucinium', 'represent', 'Be', 'live']",Northern Liberals and Southern Bourbons
arising,"['stand_up', 'go_up', 'rise', 'come_up', 'grow', 'arise', 'lift', 'originate', 'get_up', 'develop', 'rebel', 'bob_up', 'move_up', 'rise_up', 'turn_out', 'uprise', 'spring_up']",Northern Liberals and Southern Bourbons
Northeners,[],Northern Liberals and Southern Bourbons
almost,"['about', 'nearly', 'near', 'almost', 'well-nigh', 'most', 'virtually', 'nigh']",Northern Liberals and Southern Bourbons
quieter,"['restrained', 'hushed', 'tranquil', 'smooth', 'placid', 'muted', 'quiet', 'unruffled', 'still', 'subdued']",Northern Liberals and Southern Bourbons
between,"['between', 'betwixt', ""'tween""]",Northern Liberals and Southern Bourbons
universities,['university'],Northern Liberals and Southern Bourbons
Rock,"[""rock'n'roll"", 'rock_candy', 'stone', ""rock_'n'_roll"", 'shake', 'rock-and-roll', 'rock_and_roll', 'John_Rock', 'sway', 'tilt', 'rock_music', 'careen', 'Rock', 'rock']",Northern Liberals and Southern Bourbons
along,"['on', 'along']",Northern Liberals and Southern Bourbons
neither,['neither'],Northern Liberals and Southern Bourbons
down,"['down', 'gloomy', 'down_in_the_mouth', 'low', 'bolt_down', 'toss_off', 'polish', 'John_L._H._Down', 'downwardly', 'downward', 'drink_down', 'blue', 'knock_down', 'refine', 'consume', 'dispirited', 'pour_down', 'devour', 'pull_down', 'Down', 'pile', 'go_through', 'mastered', 'downcast', 'push_down', 'low-spirited', 'land', 'down_pat', 'pop', 'fine-tune', 'depressed', 'cut_down', 'grim', 'downwards', 'down_feather', 'shoot_down', 'belt_down', 'kill', 'downhearted']",Northern Liberals and Southern Bourbons
studied,"['hit_the_books', 'take', 'consider', 'meditate', 'read', 'studied', 'analyse', 'canvas', 'analyze', 'contemplate', 'study', 'examine', 'learn', 'canvass']",Northern Liberals and Southern Bourbons
century,"['hundred', 'century', 'C', 'one_C', '100']",Northern Liberals and Southern Bourbons
pre-World-War-,[],Northern Liberals and Southern Bourbons
tests,"['tryout', 'test', 'try_out', 'trial', 'psychometric_test', 'mental_testing', 'try', 'examination', 'exam', 'examine', 'screen', 'quiz', 'mental_test', 'trial_run', 'essay', 'run', 'prove']",Northern Liberals and Southern Bourbons
Bourbon,"['bourbon', 'Bourbon_dynasty', 'Bourbon']",Northern Liberals and Southern Bourbons
Poor,"['piteous', 'poor_people', 'pitiful', 'miserable', 'wretched', 'short', 'hapless', 'pitiable', 'pathetic', 'misfortunate', 'inadequate', 'poor']",Northern Liberals and Southern Bourbons
independence,"['Independence', 'independency', 'independence']",Northern Liberals and Southern Bourbons
historians,"['historiographer', 'historian']",Northern Liberals and Southern Bourbons
extreme,"['utmost', 'extreme', 'extreme_point', 'extremum', 'uttermost']",Northern Liberals and Southern Bourbons
classic,"['authoritative', 'Graeco-Roman', 'Greco-Roman', 'definitive', 'classic', 'Hellenic', 'classical']",Northern Liberals and Southern Bourbons
includes,"['let_in', 'include', 'admit']",Northern Liberals and Southern Bourbons
let,"['permit', 'have', 'Lashkar-e-Tayyiba', 'rent', 'Lashkar-e-Taiba', 'LET', 'countenance', 'lease', 'Army_of_the_Righteous', 'Army_of_the_Pure', 'net_ball', 'let', 'Lashkar-e-Toiba', 'allow', 'get']",Northern Liberals and Southern Bourbons
such,['such'],Northern Liberals and Southern Bourbons
Nobody,"['nonentity', 'cipher', 'nobody', 'cypher']",Northern Liberals and Southern Bourbons
Georgia,"['Sakartvelo', 'GA', 'Georgia', 'Peach_State', 'Empire_State_of_the_South']",Northern Liberals and Southern Bourbons
1954,[],Northern Liberals and Southern Bourbons
analysis,"['depth_psychology', 'analytic_thinking', 'analysis', 'psychoanalysis']",Northern Liberals and Southern Bourbons
racists,"['racialist', 'racist']",Northern Liberals and Southern Bourbons
know,"['experience', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'cognise', 'live', 'screw', 'have_sex', 'have_it_off', 'recognise', 'know', 'acknowledge', 'hump', 'bonk', 'have_a_go_at_it', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'eff', 'get_it_on', 'make_love', 'cognize', 'get_laid', 'bang', 'jazz', 'recognize', 'sleep_together']",Northern Liberals and Southern Bourbons
accents,"['emphasize', 'accent', 'accent_mark', 'emphasis', 'dialect', 'emphasise', 'stress', 'accentuate', 'punctuate', 'speech_pattern', 'idiom']",Northern Liberals and Southern Bourbons
ending,"['end', 'conclusion', 'finish', 'terminate', 'ending', 'cease', 'termination', 'close', 'closing', 'stop']",Northern Liberals and Southern Bourbons
serious,"['grave', 'unplayful', 'sober', 'dangerous', 'life-threatening', 'serious', 'severe', 'grievous', 'good']",Northern Liberals and Southern Bourbons
finds,"['uncovering', 'detect', 'line_up', 'retrieve', 'discover', 'find', 'ascertain', 'receive', 'find_oneself', 'come_up', 'discovery', 'observe', 'notice', 'encounter', 'feel', 'happen', 'get', 'rule', 'witness', 'see', 'determine', 'find_out', 'chance', 'get_hold', 'incur', 'bump', 'regain', 'breakthrough', 'obtain', 'recover']",Northern Liberals and Southern Bourbons
glad,"['sword_lily', 'beaming', 'gladiolus', 'happy', 'glad', 'gladiola']",Northern Liberals and Southern Bourbons
arrogant,"['arrogant', 'chesty', 'self-important']",Northern Liberals and Southern Bourbons
royal,"['regal', 'imperial', 'royal_stag', 'majestic', 'purple', 'royal']",Northern Liberals and Southern Bourbons
power,"['ability', 'exponent', 'baron', 'force', 'office', 'powerfulness', 'power', 'business_leader', 'magnate', 'index', 'mogul', 'big_businessman', 'superpower', 'major_power', 'top_executive', 'world_power', 'great_power', 'king', 'tycoon', 'mightiness', 'might']",Northern Liberals and Southern Bourbons
certainly,"['certainly', 'for_certain', 'surely', 'sure_as_shooting', 'sure_enough', 'sure', 'for_sure']",Northern Liberals and Southern Bourbons
fears,"['awe', 'revere', 'venerate', 'fear', 'fright', 'veneration', 'care', 'reverence', 'fearfulness', 'concern', 'dread']",Northern Liberals and Southern Bourbons
World,"['populace', 'earthly_concern', 'humanity', 'world', 'global', 'universe', 'Earth', 'humans', 'public', 'existence', 'globe', 'human_beings', 'earth', 'domain', 'worldwide', 'world-wide', 'man', 'reality', 'human_race', 'cosmos', 'creation', 'humankind', 'mankind', 'worldly_concern', 'macrocosm', 'planetary']",Northern Liberals and Southern Bourbons
give,"['return', 'break', 'establish', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'generate', 'collapse', 'springiness', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'pass', 'fall_in', 'impart', 'spring', 'have', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach']",Northern Liberals and Southern Bourbons
too,"['to_a_fault', 'overly', 'likewise', 'also', 'too', 'besides', 'excessively', 'as_well']",Northern Liberals and Southern Bourbons
1,"['i', '1', 'single', 'unity', 'ane', 'one', 'ace', 'I']",Northern Liberals and Southern Bourbons
embarrassment,"['overplus', 'superfluity', 'embarrassment', 'plethora']",Northern Liberals and Southern Bourbons
analyzed,"['analyse', 'canvas', 'psychoanalyze', 'analyze', 'psychoanalyse', 'study', 'examine', 'take_apart', 'dissect', 'analyzed', 'canvass', 'break_down']",Northern Liberals and Southern Bourbons
but,"['simply', 'only', 'just', 'merely', 'but']",Northern Liberals and Southern Bourbons
running,"['race', 'play', 'incline', 'take_to_the_woods', 'course', 'tend', 'hunt', 'running_play', 'hunt_down', 'lean', 'melt_down', 'consort', 'hightail_it', 'turn_tail', 'die_hard', 'melt', 'unravel', 'flow', 'linear', 'running_game', 'scat', 'work', 'persist', 'track_down', 'carry', 'lam', 'run_away', 'draw', 'endure', 'bunk', 'fly_the_coop', 'range', 'break_away', 'feed', 'head_for_the_hills', 'track', 'go', 'prevail', 'operative', 'operate', 'functional', 'extend', 'pass', 'black_market', 'lead', 'run', 'function', 'running', 'guide', 'ladder', 'scarper', 'execute', 'working', 'bleed', 'be_given', 'campaign', 'escape', 'ply', 'move', 'run_for']",Northern Liberals and Southern Bourbons
cement,"['cementum', 'cement']",Northern Liberals and Southern Bourbons
means,"['means', 'agency', 'stand_for', 'think', 'signify', 'intend', 'imply', 'mean_value', 'think_of', 'entail', 'mean', 'substance', 'have_in_mind', 'way']",Northern Liberals and Southern Bourbons
lived,"['experience', 'subsist', 'populate', 'live_on', 'endure', 'go', 'hold_up', 'be', 'know', 'inhabit', 'hold_out', 'last', 'live', 'survive', 'exist', 'dwell']",Northern Liberals and Southern Bourbons
called,"['address', 'holler', 'call_up', 'ring', 'shout', 'name', 'call_in', 'promise', 'scream', 'bid', 'shout_out', 'foretell', 'visit', 'call_off', 'cry', 'telephone', 'predict', 'forebode', 'hollo', 'call', 'phone', 'squall', 'yell', 'send_for', 'prognosticate', 'anticipate']",Northern Liberals and Southern Bourbons
reason,"['understanding', 'ground', 'argue', 'reason', 'intellect', 'reasonableness', 'reason_out', 'grounds', 'rationality', 'cause', 'conclude']",Northern Liberals and Southern Bourbons
coerce,"['squeeze', 'force', 'coerce', 'hale', 'pressure']",Northern Liberals and Southern Bourbons
Mr.,"['Mister', 'Mr.', 'Mr']",Northern Liberals and Southern Bourbons
Court's,[],Northern Liberals and Southern Bourbons
grievances,"['score', 'grudge', 'grievance']",Northern Liberals and Southern Bourbons
mother,"['female_parent', 'bring_forth', 'father', 'fuss', 'mother', 'sire', 'overprotect', 'generate', 'beget', 'engender', 'get']",Northern Liberals and Southern Bourbons
seems,"['appear', 'look', 'seem']",Northern Liberals and Southern Bourbons
on,"['on', 'along']",Northern Liberals and Southern Bourbons
taken,"['accept', 'remove', 'take_in', 'contract', 'take_away', 'rent', 'read', 'withdraw', 'look_at', 'engage', 'subscribe_to', 'adopt', 'fill', 'strike', 'film', 'call_for', 'bring', 'occupy', 'lease', 'necessitate', 'submit', 'take_up', 'pick_out', 'carry', 'use_up', 'conduct', 'consume', 'learn', 'subscribe', 'need', 'claim', 'deal', 'require', 'get', 'ask', 'get_hold_of', 'take', 'consider', 'aim', 'hire', 'postulate', 'hold', 'shoot', 'involve', 'assume', 'acquire', 'direct', 'lead', 'admit', 'have', 'exact', 'pack', 'guide', 'demand', 'take_on', 'train', 'contain', 'interpreted', 'study', 'drive', 'ingest', 'make', 'take_aim', 'choose', 'select', 'convey', 'taken', 'charter']",Northern Liberals and Southern Bourbons
It,"['IT', 'information_technology']",Northern Liberals and Southern Bourbons
artists,"['artist', 'creative_person']",Northern Liberals and Southern Bourbons
enemy,"['opposition', 'foe', 'foeman', 'enemy']",Northern Liberals and Southern Bourbons
differences,"['conflict', 'dispute', 'divergence', 'deviation', 'departure', 'difference', 'difference_of_opinion', 'remainder']",Northern Liberals and Southern Bourbons
imagine,"['envisage', 'conceive_of', 'imagine', 'think', 'suppose', 'reckon', 'guess', 'ideate', 'opine']",Northern Liberals and Southern Bourbons
for,[],Northern Liberals and Southern Bourbons
write,"['compose', 'save', 'drop_a_line', 'write', 'pen', 'publish', 'indite', 'spell']",Northern Liberals and Southern Bourbons
publicity,"['publicity', 'promotional_material', 'packaging', 'promotion']",Northern Liberals and Southern Bourbons
faults,"['error', 'shift', 'fracture', 'break', 'geological_fault', 'mistake', 'flaw', 'defect', 'fault', 'demerit', 'faulting', 'blame']",Northern Liberals and Southern Bourbons
their,[],Northern Liberals and Southern Bourbons
realizing,"['earn', 'understand', 'take_in', 'agnise', 'substantiate', 'realize', 'see', 'recognise', 'bring_in', 'recognize', 'make', 'actualise', 'agnize', 'realise', 'actualize', 'pull_in', 'clear', 'gain']",Northern Liberals and Southern Bourbons
a,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']",Northern Liberals and Southern Bourbons
accounts,"['history', 'write_up', 'accounting', 'bill', 'answer_for', 'describe', 'account_statement', 'invoice', 'chronicle', 'account', 'explanation', 'score', 'calculate', 'story', 'business_relationship', 'report', 'news_report']",Northern Liberals and Southern Bourbons
wrecking,"['ruining', 'wrecking', 'ruin', 'razing', 'wreck', 'wrack', 'laying_waste', 'ruination', 'bust_up']",Northern Liberals and Southern Bourbons
could,[],Northern Liberals and Southern Bourbons
conceal,"['hold_back', 'conceal', 'hide', 'hold_in']",Northern Liberals and Southern Bourbons
modern,"['modern', 'Bodoni', 'innovative', 'modern_font', 'New', 'forward-looking', 'modernistic', 'Bodoni_font', 'advanced', 'mod', 'Modern']",Northern Liberals and Southern Bourbons
developed,"['rise', 'develop', 'break', 'modernise', 'evolve', 'germinate', 'spring_up', 'grow', 'formulate', 'originate', 'developed', 'explicate', 'educate', 'get', 'modernize', 'build_up', 'acquire', 'make_grow', 'train', 'recrudesce', 'highly-developed', 'arise', 'produce', 'prepare', 'uprise']",Northern Liberals and Southern Bourbons
here,"['hither', 'here', 'Hera', 'Here']",Northern Liberals and Southern Bourbons
of,[],Northern Liberals and Southern Bourbons
considerable,['considerable'],Northern Liberals and Southern Bourbons
But,"['simply', 'only', 'just', 'merely', 'but']",Northern Liberals and Southern Bourbons
