w,vector_semantico
wanting,"['missing', 'absent', 'need', 'lacking', 'want', 'wanting', 'deficient', 'require', 'desire']","Tristram Coffin, Not to the Swift"
prison,"['prison', 'prison_house']","Tristram Coffin, Not to the Swift"
is,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']","Tristram Coffin, Not to the Swift"
others,[],"Tristram Coffin, Not to the Swift"
who,"['World_Health_Organization', 'WHO']","Tristram Coffin, Not to the Swift"
clippings,"['newspaper_clipping', 'press_cutting', 'trim', 'press_clipping', 'snip', 'trimming', 'clip', 'clipping', 'cutting']","Tristram Coffin, Not to the Swift"
today,"['today', 'nowadays', 'now']","Tristram Coffin, Not to the Swift"
krautheads,"['Boche', 'Krauthead', 'Jerry', 'Kraut', 'Hun']","Tristram Coffin, Not to the Swift"
happy,"['felicitous', 'happy', 'well-chosen', 'glad']","Tristram Coffin, Not to the Swift"
things,"['matter', 'thing', 'affair', 'things']","Tristram Coffin, Not to the Swift"
kid,"['kid', 'pull_the_leg_of', 'nipper', 'Thomas_Kid', 'small_fry', 'nestling', 'chaff', 'tike', 'kidskin', 'shaver', 'Thomas_Kyd', 'jolly', 'fry', 'tyke', 'tiddler', 'child', 'josh', 'youngster', 'Kyd', 'minor', 'banter', 'Kid']","Tristram Coffin, Not to the Swift"
His,[],"Tristram Coffin, Not to the Swift"
How,[],"Tristram Coffin, Not to the Swift"
cooking,"['wangle', 'falsify', 'prepare', 'cookery', 'fake', 'make', 'cook', 'cooking', 'preparation', 'fudge', 'manipulate', 'fix', 'misrepresent', 'ready']","Tristram Coffin, Not to the Swift"
Treasury,"['exchequer', 'United_States_Treasury', 'First_Lord_of_the_Treasury', 'Treasury_obligations', 'Department_of_the_Treasury', 'Treasury', 'treasury', 'Treasury_Department']","Tristram Coffin, Not to the Swift"
it's,[],"Tristram Coffin, Not to the Swift"
edge,"['abut', 'butt_against', 'border', 'inch', 'sharpness', 'bound', 'butt', 'adjoin', 'boundary', 'edge', 'march', 'butt_on']","Tristram Coffin, Not to the Swift"
camera,"['television_camera', 'photographic_camera', 'tv_camera', 'camera']","Tristram Coffin, Not to the Swift"
night,"['dark', 'Night', 'nighttime', 'Nox', 'night']","Tristram Coffin, Not to the Swift"
sent,"['charge', 'direct', 'sent', 'mail', 'institutionalize', 'institutionalise', 'transmit', 'send_off', 'place', 'beam', 'send', 'broadcast', 'post', 'ship', 'station', 'air', 'send_out', 'commit', 'transport', 'get_off']","Tristram Coffin, Not to the Swift"
among,[],"Tristram Coffin, Not to the Swift"
mingled,"['unify', 'commix', 'mingle', 'jumble', 'amalgamate', 'mix']","Tristram Coffin, Not to the Swift"
shelves,"['postpone', 'defer', 'put_over', 'table', 'set_back', 'hold_over', 'prorogue', 'remit', 'shelve', 'ledge', 'put_off', 'shelf']","Tristram Coffin, Not to the Swift"
bridge,"['bridge', 'nosepiece', 'bridge_over', 'span', 'bridge_deck', 'bridge_circuit', 'bridgework']","Tristram Coffin, Not to the Swift"
hoping,"['skip', 'hope', 'hop', 'trust', 'hop-skip', 'desire', 'go_for']","Tristram Coffin, Not to the Swift"
father,"['get', 'Padre', 'father', 'beget', 'male_parent', 'Father-God', 'Church_Father', 'generate', 'don', 'Father', 'Fatherhood', 'Father_of_the_Church', 'sire', 'bring_forth', 'forefather', 'begetter', 'mother', 'engender', 'founding_father', 'beginner', 'founder']","Tristram Coffin, Not to the Swift"
piss,"['urinate', 'peeing', 'make', 'pass_water', 'piss', 'urine', 'pee', 'relieve_oneself', 'wee', 'spend_a_penny', 'take_a_leak', 'make_water', 'micturate', 'pissing', 'piddle', 'water', 'wee-wee', 'pee-pee', 'puddle', 'weewee']","Tristram Coffin, Not to the Swift"
information,"['info', 'information', 'data', 'entropy', 'selective_information']","Tristram Coffin, Not to the Swift"
politics,"['political_science', 'politics', 'political_relation', 'government', 'political_sympathies']","Tristram Coffin, Not to the Swift"
defenses,"['defense', 'defense_lawyers', 'defense_mechanism', 'Defense', 'defense_reaction', 'demurrer', 'defense_team', 'denial', 'refutation', 'defensive_structure', 'United_States_Department_of_Defense', 'defence_force', 'Defense_Department', 'defense_force', 'defending_team', 'defence_reaction', 'Department_of_Defense', 'defence', 'DoD', 'defence_mechanism', 'vindication', 'defensive_measure']","Tristram Coffin, Not to the Swift"
cars,"['car', 'gondola', 'machine', 'auto', 'railcar', 'motorcar', 'railroad_car', 'cable_car', 'elevator_car', 'automobile', 'railway_car']","Tristram Coffin, Not to the Swift"
That's,[],"Tristram Coffin, Not to the Swift"
least,"['to_the_lowest_degree', 'least']","Tristram Coffin, Not to the Swift"
nest,"['nestle', 'draw_close', 'snuggle', 'nest', 'nuzzle', 'cuddle']","Tristram Coffin, Not to the Swift"
colored,"['colour_in', 'colour', 'colorful', 'dark-skinned', 'color_in', 'colourise', 'emblazon', 'distort', 'gloss', 'slanted', 'biased', 'coloured', 'colorize', 'colored_person', 'colored', 'discolor', 'one-sided', 'bleached', 'non-white', 'dark', 'dyed', 'discolour', 'colorise', 'colourize', 'tinge', 'color']","Tristram Coffin, Not to the Swift"
died,"['kick_the_bucket', 'die', 'expire', 'break_down', 'pop_off', 'pall', 'drop_dead', 'conk', ""cash_in_one's_chips"", 'pass', 'exit', 'snuff_it', 'give_out', 'die_out', 'buy_the_farm', 'go_bad', 'decease', 'go', 'give-up_the_ghost', 'pass_away', 'perish', 'fail', 'become_flat', 'croak', 'conk_out', 'break', 'give_way', 'choke']","Tristram Coffin, Not to the Swift"
wounded,"['hurt', 'maimed', 'injure', 'bruise', 'wounded', 'wound', 'offend', 'spite']","Tristram Coffin, Not to the Swift"
curious,"['peculiar', 'funny', 'odd', 'singular', 'queer', 'curious', 'rummy', 'rum']","Tristram Coffin, Not to the Swift"
searching,"['research', 'look', 'look_for', 'trenchant', 'explore', 'searching', 'seek', 'probing', 'inquisitory', 'search']","Tristram Coffin, Not to the Swift"
There'd,[],"Tristram Coffin, Not to the Swift"
telling,"['evidence', 'singing', 'distinguish', 'weighty', 'impressive', 'assure', 'apprisal', 'severalize', 'telltale', 'relation', 'order', 'revealing', 'tell_apart', 'recounting', 'secernate', 'telling', 'narrate', 'notification', 'recount', 'separate', 'cogent', 'say', 'tattle', 'tell', 'state', 'enjoin', 'secern', 'recite', 'differentiate', 'severalise']","Tristram Coffin, Not to the Swift"
feet,"['foot', 'animal_foot', 'invertebrate_foot', 'groundwork', 'infantry', 'metrical_unit', 'metrical_foot', 'understructure', 'human_foot', 'pes', 'substructure', 'base', 'ft', 'fundament', 'foundation']","Tristram Coffin, Not to the Swift"
years,"['old_age', 'yr', 'geezerhood', 'days', 'year', 'twelvemonth', 'age', 'long_time', 'class', 'eld', 'years']","Tristram Coffin, Not to the Swift"
Al's,[],"Tristram Coffin, Not to the Swift"
defy,"['withstand', 'refuse', 'resist', 'hold', 'defy', 'dare', 'hold_up']","Tristram Coffin, Not to the Swift"
distrusted,"['suspect', 'mistrust', 'distrust']","Tristram Coffin, Not to the Swift"
who's,[],"Tristram Coffin, Not to the Swift"
looking,"['looking_for', 'look', 'await', 'seem', 'search', 'wait', 'sounding', 'expect', 'front', 'attend', 'reckon', 'calculate', 'take_care', 'bet', 'count', 'depend', 'looking', 'looking_at', 'see', 'face', 'appear']","Tristram Coffin, Not to the Swift"
our,[],"Tristram Coffin, Not to the Swift"
drawing,"['disembowel', 'suck', 'get', 'take_up', 'make', 'draftsmanship', 'absorb', 'take_out', 'pull_out', 'pull_in', 'drafting', 'trace', 'pull', 'attract', 'drawing_off', 'guide', 'run', 'pass', 'eviscerate', 'draw_in', 'draft', 'get_out', 'draught', 'lottery', 'line', 'suck_up', 'depict', 'puff', 'thread', 'delineate', 'tie', 'take_in', 'describe', 'drawing', 'cast', 'string', 'pull_back', 'soak_up', 'sop_up', 'imbibe', 'withdraw', 'draw', 'reap', 'draw_off', 'force', 'quarter', 'draw_and_quarter', 'drag']","Tristram Coffin, Not to the Swift"
dug,"['comprehend', 'poke', 'grok', 'labor', 'grind', 'prod', 'grasp', 'apprehend', 'turn_over', 'delve', 'dig_up', 'fag', 'excavate', 'drudge', 'hollow', 'stab', 'moil', 'travail', 'toil', 'dig', 'dug', 'get_the_picture', 'dig_out', 'savvy', 'jab', 'compass', 'cut_into', 'labour']","Tristram Coffin, Not to the Swift"
if,[],"Tristram Coffin, Not to the Swift"
friends,"['booster', 'acquaintance', 'champion', 'Friend', 'supporter', 'protagonist', 'ally', 'friend', 'Quaker', 'admirer']","Tristram Coffin, Not to the Swift"
hideaway,"['hideaway', 'retreat', 'hideout', 'den']","Tristram Coffin, Not to the Swift"
Westminster,"['City_of_Westminster', 'Westminster']","Tristram Coffin, Not to the Swift"
hand,"['hand', 'give', 'manus', 'deal', 'handwriting', 'reach', 'mitt', 'script', 'hired_man', 'hired_hand', 'helping_hand', 'pass', 'pass_on', 'turn_over', 'paw', 'bridge_player']","Tristram Coffin, Not to the Swift"
only,"['only', 'entirely', 'sole', 'merely', 'simply', 'only_when', 'solitary', 'lone', 'just', 'exclusively', 'alone', 'only_if', 'solely', 'lonesome', 'but']","Tristram Coffin, Not to the Swift"
meant,"['intend', 'signify', 'imply', 'have_in_mind', 'entail', 'think_of', 'mean', 'stand_for', 'think']","Tristram Coffin, Not to the Swift"
ambitious,"['ambitious', 'challenging']","Tristram Coffin, Not to the Swift"
Trig's,[],"Tristram Coffin, Not to the Swift"
an,"['AN', 'Associate_in_Nursing']","Tristram Coffin, Not to the Swift"
around,"['about', 'more_or_less', 'round', 'just_about', 'around', 'or_so', 'close_to', 'approximately', 'roughly', 'some']","Tristram Coffin, Not to the Swift"
shooting,"['spud', 'photograph', 'blast', 'charge', 'fool_away', 'pullulate', 'buck', 'shoot', 'fritter', 'hit', 'tear', 'bourgeon', 'scoot', 'germinate', 'snap', 'inject', 'shoot_down', 'flash', 'frivol_away', 'film', 'dash', 'scud', 'dissipate', 'pip', 'take', 'shot', 'dart', 'fritter_away', 'sprout', 'fool', 'burgeon_forth', 'shooting']","Tristram Coffin, Not to the Swift"
Heart,"['affection', 'meat', 'ticker', 'pith', 'heart_and_soul', 'marrow', 'nitty-gritty', 'warmheartedness', 'warmness', 'essence', 'inwardness', 'spunk', 'substance', 'middle', 'kernel', 'centre', 'eye', 'core', 'heart', 'fondness', 'philia', 'pump', 'nub', 'gist', 'spirit', 'center', 'nerve', 'tenderness', 'mettle', 'bosom', 'affectionateness', 'sum']","Tristram Coffin, Not to the Swift"
badly,"['naughtily', 'seriously', 'bad', 'disadvantageously', 'poorly', 'mischievously', 'severely', 'ill', 'badly', 'gravely']","Tristram Coffin, Not to the Swift"
embrace,"['embracement', 'comprehend', 'squeeze', 'encompass', 'cover', 'sweep_up', 'adopt', 'embracing', 'hug', 'espouse', 'bosom', 'embrace']","Tristram Coffin, Not to the Swift"
have,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'wealthy_person', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'rich_person', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']","Tristram Coffin, Not to the Swift"
five,"['five-spot', 'Phoebe', 'basketball_team', 'five', 'fin', 'quintuplet', 'v', 'fivesome', 'quintet', 'cinque', '5', 'Little_Phoebe', 'V', 'quint', 'pentad']","Tristram Coffin, Not to the Swift"
joys,"['joyousness', 'pleasure', 'joyfulness', 'rejoice', 'delight', 'gladden', 'joy']","Tristram Coffin, Not to the Swift"
Boxell,[],"Tristram Coffin, Not to the Swift"
drivers,"['driver', 'device_driver', 'number_one_wood']","Tristram Coffin, Not to the Swift"
patrons,"['supporter', 'sponsor', 'patron', 'frequenter']","Tristram Coffin, Not to the Swift"
electric,"['electrical', 'galvanising', 'galvanic', 'electric', 'electric_car', 'galvanizing', 'electric_automobile']","Tristram Coffin, Not to the Swift"
could,[],"Tristram Coffin, Not to the Swift"
stared,"['gaze', 'asterisk', 'stare', 'star']","Tristram Coffin, Not to the Swift"
cut,"['gash', 'slashed', 'trim_back', 'tailor', 'issue', 'switch_off', 'emasculated', 'trimmed', 'rationalize', 'excision', 'swing', 'geld', 'weakened', 'reduce', 'prune', 'cut', 'bring_down', 'cut_off', 'cut_back', 'mown', 'slew', 'write_out', 'hack', 'shorten', 'edit_out', 'gelded', 'snub', 'thinned', 'abbreviate', 'make_out', 'skip', 'abridge', 'foreshorten', 'cut_of_meat', 'trim_down', 'slash', 'dilute', 'thin_out', 'thin', 'deletion', 'contract', 'slice', 'turn_off', 'veer', 'sheer', 'undercut', 'turn_out', 'rationalise', 'trend', 'ignore', 'shortened', 'baseball_swing', 'trim', 'slue', 'disregard', 'cutting_off', 'burn', 'curve', 'track', 'swerve', 'edit', 'stinger', 'cut_down', 'cold_shoulder', 'cutting']","Tristram Coffin, Not to the Swift"
sorting,"['categorization', 'sorting', 'classification', 'screen_out', 'sort', 'assort', 'separate', 'categorisation', 'classify', 'sieve', 'sort_out', 'class', 'screen']","Tristram Coffin, Not to the Swift"
well-bound,['well-bound'],"Tristram Coffin, Not to the Swift"
citations,"['mention', 'cite', 'reference', 'citation', 'quote', 'acknowledgment', 'Citation', 'quotation', 'commendation', 'credit']","Tristram Coffin, Not to the Swift"
Poverty,"['poorness', 'poverty', 'impoverishment']","Tristram Coffin, Not to the Swift"
be,"['equal', 'atomic_number_4', 'comprise', 'represent', 'cost', 'embody', 'follow', 'glucinium', 'be', 'exist', 'make_up', 'beryllium', 'personify', 'live', 'Be', 'constitute']","Tristram Coffin, Not to the Swift"
dollars,"['dollar_mark', 'clam', 'one_dollar_bill', 'dollar_sign', 'dollar', 'buck', 'dollar_bill']","Tristram Coffin, Not to the Swift"
but,"['only', 'simply', 'merely', 'just', 'but']","Tristram Coffin, Not to the Swift"
can't,[],"Tristram Coffin, Not to the Swift"
something,[],"Tristram Coffin, Not to the Swift"
deliciously,"['pleasurably', 'lusciously', 'deliciously', 'scrumptiously']","Tristram Coffin, Not to the Swift"
scent,"['smell', 'fragrance', 'olfactory_property', 'odour', 'perfume', 'odor', 'wind', 'odorize', 'odourise', 'nose', 'aroma', 'scent']","Tristram Coffin, Not to the Swift"
hanging,"['hanging', 'cling', 'suspension', 'dangling', 'attend', 'pay_heed', 'give_ear', 'flow', 'hang', 'string_up', 'hang_up', 'wall_hanging', 'advert', 'fall']","Tristram Coffin, Not to the Swift"
spent,"['spent', 'drop', 'fagged', 'expend', 'washed-out', 'spend', 'pass', 'dog-tired', 'exhausted', 'worn-out', 'worn_out', 'played_out', 'fatigued']","Tristram Coffin, Not to the Swift"
disarm,"['disarm', 'demilitarize', 'unarm', 'demilitarise']","Tristram Coffin, Not to the Swift"
Walsh,[],"Tristram Coffin, Not to the Swift"
outpost,"['outpost', 'outstation', 'frontier_settlement']","Tristram Coffin, Not to the Swift"
library,"['subroutine_library', 'depository_library', 'library', 'program_library']","Tristram Coffin, Not to the Swift"
oil,"['anele', 'oil_colour', 'oil_color', 'petroleum', 'crude_oil', 'crude', 'fossil_oil', 'inunct', 'anoint', 'rock_oil', 'embrocate', 'oil', 'vegetable_oil']","Tristram Coffin, Not to the Swift"
howls,"['wail', 'roar', 'wrawl', 'howl', 'yawl', 'yowl', 'howling', 'yaup', 'yammer', 'ululate', 'ululation']","Tristram Coffin, Not to the Swift"
teach,"['Teach', 'Edward_Teach', 'Blackbeard', 'learn', 'Thatch', 'instruct', 'teach', 'Edward_Thatch']","Tristram Coffin, Not to the Swift"
trial,"['visitation', 'run', 'test', 'tribulation', 'tryout', 'trial_run', 'trial']","Tristram Coffin, Not to the Swift"
deep,"['mysterious', 'deep', 'recondite', 'mystifying', 'late', 'rich', 'bass', 'inscrutable', 'deeply', 'thick', 'cryptic', 'abstruse', 'cryptical', 'trench', 'oceanic_abyss']","Tristram Coffin, Not to the Swift"
himself,[],"Tristram Coffin, Not to the Swift"
knock,"['bang', 'pink', 'knock', 'criticise', 'pick_apart', 'bump', 'bash', 'whack', 'tap', 'whang', 'criticize', 'strike_hard', 'knocking', 'ping', 'roast', 'rap', 'belt', 'smash']","Tristram Coffin, Not to the Swift"
eyes,"['optic', 'eyes', 'eyeball', 'oculus', 'center', 'eye', 'centre', 'heart', 'middle']","Tristram Coffin, Not to the Swift"
And,[],"Tristram Coffin, Not to the Swift"
understand,"['see', 'empathise', 'interpret', 'realize', 'infer', 'sympathize', 'understand', 'empathize', 'translate', 'realise', 'sympathise', 'read']","Tristram Coffin, Not to the Swift"
reporters,"['newsperson', 'reporter', 'newsman']","Tristram Coffin, Not to the Swift"
weigh,"['matter', 'consider', 'weigh', 'count', 'librate', 'press']","Tristram Coffin, Not to the Swift"
reason,"['reason_out', 'rationality', 'conclude', 'ground', 'cause', 'argue', 'reason', 'intellect', 'grounds', 'understanding', 'reasonableness']","Tristram Coffin, Not to the Swift"
didn't,[],"Tristram Coffin, Not to the Swift"
even,"['eventide', 'level', 'eve', 'still', 'yet', 'even_out', 'regular', 'fifty-fifty', 'tied', 'even', 'flush', 'evening']","Tristram Coffin, Not to the Swift"
conduct,"['behavior', 'carry', 'behaviour', 'direct', 'behave', 'demeanour', 'deportment', 'guide', 'comport', 'deport', 'transmit', 'deal', 'carry_on', 'take', 'convey', 'bear', 'channel', 'impart', 'acquit', 'lead', 'conduct', 'doings', 'demeanor']","Tristram Coffin, Not to the Swift"
Germans,"['German_language', 'High_German', 'German']","Tristram Coffin, Not to the Swift"
whisky-on-the-rocks,[],"Tristram Coffin, Not to the Swift"
whole,"['whole', 'entirely', 'altogether', 'all', 'unit', 'unharmed', 'totally', 'unhurt', 'wholly', 'unscathed', 'completely', 'solid', 'unanimous', 'hale']","Tristram Coffin, Not to the Swift"
now,"['now', 'forthwith', 'directly', 'immediately', 'straight_off', 'right_away', 'straightaway', 'at_present', 'instantly', 'nowadays', 'like_a_shot', 'today', 'at_once']","Tristram Coffin, Not to the Swift"
beer,['beer'],"Tristram Coffin, Not to the Swift"
punished,"['punished', 'punish', 'penalize', 'penalise']","Tristram Coffin, Not to the Swift"
second,"['sec', 'second', 'bit', 'indorsement', 'secondment', 'second_base', 'minute', 's', 'second_gear', 'secondly', 'indorse', '2nd', 'moment', '2d', 'endorsement', 'irregular', 'mo', 'endorse', 'instant', 'back', 'arcsecond']","Tristram Coffin, Not to the Swift"
key,"['distinguish', 'key', 'fundamental', 'key_out', 'name', 'samara', 'winder', 'keystone', 'Florida_key', 'identify', 'central', 'key_fruit', 'describe', 'Francis_Scott_Key', 'cardinal', 'cay', 'tonality', 'discover', 'primal', 'paint', 'headstone', 'Key']","Tristram Coffin, Not to the Swift"
medals,"['decoration', 'medal', 'palm', 'laurel_wreath', 'ribbon', 'medallion']","Tristram Coffin, Not to the Swift"
young,"['Whitney_Young', 'Danton_True_Young', 'Cy_Young', 'young', 'Pres_Young', 'new', 'Whitney_Moore_Young_Jr.', 'untested', 'youth', 'Lester_Willis_Young', 'Young', 'immature', 'offspring', 'Brigham_Young', 'Thomas_Young', 'untried', 'Loretta_Young', 'unseasoned', 'vernal', 'Edward_Young', 'youthful']","Tristram Coffin, Not to the Swift"
meat,"['nub', 'gist', 'meat', 'essence', 'inwardness', 'pith', 'marrow', 'kernel', 'substance', 'core', 'center', 'centre', 'heart_and_soul', 'heart', 'sum', 'nitty-gritty']","Tristram Coffin, Not to the Swift"
It,"['information_technology', 'IT']","Tristram Coffin, Not to the Swift"
At,"['atomic_number_85', 'at', 'astatine', 'At']","Tristram Coffin, Not to the Swift"
``,[],"Tristram Coffin, Not to the Swift"
time,"['clock_time', 'meter', 'clock', 'metre', 'prison_term', 'clip', 'sentence', 'time', 'fourth_dimension']","Tristram Coffin, Not to the Swift"
Corcoran,[],"Tristram Coffin, Not to the Swift"
will,"['will', 'bequeath', 'testament', 'leave', 'volition']","Tristram Coffin, Not to the Swift"
stone,"['stone', 'Stone', 'lapidate', 'Oliver_Stone', 'gemstone', 'Lucy_Stone', 'Edward_Durell_Stone', 'gem', 'rock', 'I._F._Stone', 'Harlan_Fiske_Stone', 'endocarp', 'Harlan_F._Stone', 'pit', 'Harlan_Stone', 'Harlan_Fisk_Stone', 'Isidor_Feinstein_Stone']","Tristram Coffin, Not to the Swift"
walk,"['take_the_air', 'walkway', 'paseo', 'walk', 'walking', 'walk_of_life', 'pass', 'base_on_balls', 'manner_of_walking']","Tristram Coffin, Not to the Swift"
how,[],"Tristram Coffin, Not to the Swift"
chastity,"['virtue', 'sexual_morality', 'chastity', 'celibacy', 'sexual_abstention']","Tristram Coffin, Not to the Swift"
prosecuting,"['pursue', 'engage', 'prosecute']","Tristram Coffin, Not to the Swift"
taxi,"['taxi', 'hack', 'taxicab', 'cab']","Tristram Coffin, Not to the Swift"
emotion,['emotion'],"Tristram Coffin, Not to the Swift"
says,"['say', 'order', 'suppose', 'pronounce', 'aver', 'allege', 'tell', 'enounce', 'sound_out', 'enunciate', 'state', 'enjoin', 'read', 'articulate']","Tristram Coffin, Not to the Swift"
springtime,"['springtime', 'spring']","Tristram Coffin, Not to the Swift"
made,"['urinate', 'get', 'realize', 'give', 'ca-ca', 'make', 'reach', 'do', 'arrive_at', 'cook', 'fix', 'pull_in', 'build', 'pass_water', 'constitute', 'name', 'create', 'hit', 'piss', 'bring_in', 'construct', 'prepare', 'produce', 'stool', 'take_a_crap', 'pee', 'induce', 'relieve_oneself', 'made', 'stimulate', 'gain', 'wee', 'attain', 'spend_a_penny', 'take_a_leak', 'seduce', 'pretend', 'clear', 'hold', 'make_water', 'make_up', 'progress_to', 'take', 'get_to', 'establish', 'take_in', 'shit', 'piddle', 'take_a_shit', 'nominate', 'work', 'ready', 'micturate', 'defecate', 'lay_down', 'throw', 'cause', 'form', 'score', 'wee-wee', 'make_believe', 'pee-pee', 'draw', 'crap', 'earn', 'realise', 'puddle', 'have']","Tristram Coffin, Not to the Swift"
romantic,"['wild-eyed', 'romantic', 'quixotic', 'amorous', 'romanticistic', 'amatory', 'romanticist']","Tristram Coffin, Not to the Swift"
sheer,"['filmy', 'downright', 'gauze-like', 'bluff', 'cut', 'perpendicularly', 'vapourous', 'slew', 'rank', 'unmixed', 'right-down', 'cobwebby', 'out-and-out', 'diaphanous', 'veer', 'sheer', 'bold', 'trend', 'slue', 'gauzy', 'unmingled', 'curve', 'swerve', 'absolute', 'vaporous', 'see-through', 'gossamer', 'transparent', 'plain']","Tristram Coffin, Not to the Swift"
finger,"['feel', 'fingerbreadth', 'thumb', 'finger', ""finger's_breadth"", 'digit']","Tristram Coffin, Not to the Swift"
company,"['company', 'party', 'caller', 'keep_company', ""ship's_company"", 'accompany', 'society', 'companionship', 'companion', 'fellowship', 'troupe']","Tristram Coffin, Not to the Swift"
her,[],"Tristram Coffin, Not to the Swift"
Mr.,"['Mr.', 'Mister', 'Mr']","Tristram Coffin, Not to the Swift"
really,"['real', 'truly', 'really', 'very', 'actually', 'rattling', 'in_truth', 'genuinely']","Tristram Coffin, Not to the Swift"
individual,"['soul', 'item-by-item', 'individual', 'someone', 'private', 'single', 'mortal', 'somebody', 'person', 'case-by-case']","Tristram Coffin, Not to the Swift"
had,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']","Tristram Coffin, Not to the Swift"
justice,"['Justice', 'justness', 'judge', 'justice', 'Justice_Department', 'jurist', 'DoJ', 'Department_of_Justice']","Tristram Coffin, Not to the Swift"
down,"['low', 'mastered', 'gloomy', 'depressed', 'downwardly', 'pull_down', 'polish', 'land', 'consume', 'pop', 'downwards', 'downward', 'shoot_down', 'dispirited', 'downhearted', 'fine-tune', 'belt_down', 'blue', 'refine', 'down_in_the_mouth', 'kill', 'knock_down', 'downcast', 'John_L._H._Down', 'down_pat', 'pour_down', 'Down', 'devour', 'pile', 'low-spirited', 'bolt_down', 'go_through', 'grim', 'down', 'toss_off', 'cut_down', 'down_feather', 'push_down', 'drink_down']","Tristram Coffin, Not to the Swift"
under,"['nether', 'under', 'below']","Tristram Coffin, Not to the Swift"
alone,"['only', 'entirely', 'solo', 'solitary', 'lone', 'unique', 'exclusively', 'alone', 'lonely', 'unequaled', 'unparalleled', 'solely', 'unaccompanied', 'unequalled']","Tristram Coffin, Not to the Swift"
divinely,['divinely'],"Tristram Coffin, Not to the Swift"
are,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'are', 'ar', 'constitute']","Tristram Coffin, Not to the Swift"
President's,[],"Tristram Coffin, Not to the Swift"
appear,"['come_out', 'look', 'come_along', 'seem', 'appear']","Tristram Coffin, Not to the Swift"
crossed,"['intersect', 'interbreed', 'crossed', 'crossbreed', 'baffle', 'hybridise', 'traverse', 'scotch', 'sweep', 'pass_over', 'foil', 'frustrate', 'get_over', 'hybridize', 'get_across', 'cross', 'queer', 'cut_through', 'cut_across', 'bilk', 'span', 'cover', 'spoil', 'track', 'thwart']","Tristram Coffin, Not to the Swift"
furnishings,"['furnish', 'furnishing', 'supply', 'provide', 'render', 'trappings']","Tristram Coffin, Not to the Swift"
winding,"['winding', 'rambling', 'wind', 'lift', 'voluminous', 'tortuous', 'wreathe', 'wander', 'roll', 'twisting', 'weave', 'twist', 'meandering', 'scent', 'thread', 'wandering', 'wind_up', 'twine', 'twisty', 'nose', 'wrap', 'meander', 'curve', 'hoist']","Tristram Coffin, Not to the Swift"
nigras,"['nigger', 'nigga', 'nigra', 'spade', 'coon', 'jigaboo']","Tristram Coffin, Not to the Swift"
bald,"['bald-pated', 'bald', 'bald-headed', 'barefaced', 'denuded', 'denudate']","Tristram Coffin, Not to the Swift"
recommended,"['recommend', 'urge', 'commend', 'advocate']","Tristram Coffin, Not to the Swift"
Lorelei,['Lorelei'],"Tristram Coffin, Not to the Swift"
liquor,"['hard_drink', 'booze', 'hard_liquor', 'pot_likker', 'strong_drink', 'John_Barleycorn', 'liquor', 'pot_liquor', 'spirits']","Tristram Coffin, Not to the Swift"
does,"['arrange', 'Energy', 'doe', 'make', 'do', 'act', 'behave', 'coif', 'suffice', 'perform', 'exercise', 'dress', 'Energy_Department', 'Department_of_Energy', 'DOE', 'answer', 'practice', 'set', 'make_out', 'practise', 'coiffe', 'execute', 'get_along', 'serve', 'coiffure', 'cause', 'come', 'manage', 'fare']","Tristram Coffin, Not to the Swift"
So,"['then', 'sol', 'thus', 'indeed', 'and_so', 'so', 'and_then', 'soh', 'hence', 'therefore', 'thence', 'thusly']","Tristram Coffin, Not to the Swift"
Jane,[],"Tristram Coffin, Not to the Swift"
ambition,"['ambitiousness', 'aspiration', 'dream', 'ambition']","Tristram Coffin, Not to the Swift"
Gather,"['gain', 'forgather', 'garner', 'assemble', 'pile_up', 'pucker', 'cumulate', 'pull_together', 'meet', 'conglomerate', 'tuck', 'accumulate', 'get_together', 'gathering', 'collect', 'foregather', 'gather', 'amass']","Tristram Coffin, Not to the Swift"
more,"['Thomas_More', 'more_than', 'more', 'More', 'Sir_Thomas_More', 'to_a_greater_extent']","Tristram Coffin, Not to the Swift"
cave,"['cave', 'undermine', 'spelunk']","Tristram Coffin, Not to the Swift"
rural,['rural'],"Tristram Coffin, Not to the Swift"
chest,"['dresser', 'breast', 'bureau', 'chest', 'thorax', 'pectus', 'chest_of_drawers']","Tristram Coffin, Not to the Swift"
invented,"['devise', 'contrive', 'invent', 'make_up', 'forge', 'manufacture', 'formulate', 'cook_up', 'fabricate', 'excogitate']","Tristram Coffin, Not to the Swift"
rank-and-file,[],"Tristram Coffin, Not to the Swift"
