w,vector_semantico
angrily,['angrily'],The Judges of the Secret Court
clattered,"['clatter', 'brattle', 'clack']",The Judges of the Secret Court
come,"['number', 'seed', 'total', 'occur', 'get_along', 'ejaculate', 'fare', 'make_out', 'seminal_fluid', 'hail', 'do', 'come_in', 'amount', 'cum', 'get', 'come_up', 'fall', 'derive', 'arrive', 'add_up', 'semen', 'descend', 'come', 'issue_forth', 'follow']",The Judges of the Secret Court
attract,"['pull_in', 'draw', 'attract', 'draw_in', 'appeal', 'pull']",The Judges of the Secret Court
sleepy,"['sleepy', 'sleepyheaded', 'sleepy-eyed']",The Judges of the Secret Court
.,[],The Judges of the Secret Court
box,"['corner', 'boxful', 'package', 'boxwood', 'box_seat', 'loge', 'box']",The Judges of the Secret Court
sure,"['sure', 'certain', 'for_sure', 'sure_as_shooting', 'for_certain', 'trusted', 'indisputable', 'surely', 'certainly', 'sure_enough']",The Judges of the Secret Court
muffled,"['dampen', 'smother', 'repress', 'muffled', 'muffle', 'damp', 'stifle', 'softened', 'mute', 'tone_down', 'dull', 'strangle', 'muted']",The Judges of the Secret Court
when,[],The Judges of the Secret Court
Very,"['very', 'selfsame', 'identical', 'really', 'rattling', 'real']",The Judges of the Secret Court
stunned,"['stupefied', 'sandbag', 'amazed', 'stunned', 'dazed', 'stupid', 'daze', 'kayoed', 'out', 'knocked_out', 'bedaze', 'stupefy', 'astonished', 'astonied', 'astounded', ""KO'd"", 'stun']",The Judges of the Secret Court
up,"['up', 'astir', 'upward', 'improving', 'upwardly', 'upwards']",The Judges of the Secret Court
gleamed,"['glitter', 'gleam', 'shine', 'glisten', 'glimmer', 'glint']",The Judges of the Secret Court
always,"['ever', 'always', 'perpetually', ""e'er"", 'forever', 'constantly', 'incessantly', 'invariably']",The Judges of the Secret Court
next,"['succeeding', 'next', 'future', 'following', 'adjacent', 'side_by_side']",The Judges of the Secret Court
Presidential,['presidential'],The Judges of the Secret Court
itself,[],The Judges of the Secret Court
by,"['away', 'by', 'aside', 'past']",The Judges of the Secret Court
),[],The Judges of the Secret Court
still,"['distillery', 'stillness', 'even', 'static', 'silent', 'quieten', 'all_the_same', 'even_so', 'inactive', 'calm', 'placid', 'allay', 'still', 'calm_down', 'lull', 'quiet', 'silence', 'tranquil', 'tranquillize', 'yet', 'noneffervescent', 'hush', 'soundless', 'nonetheless', 'notwithstanding', 'shut_up', 'unruffled', 'smooth', 'tranquillise', 'ease', 'stock-still', 'relieve', 'however', 'nevertheless', 'tranquilize', 'motionless', 'hush_up', 'withal']",The Judges of the Secret Court
Place,"['put', 'come_out', 'target', 'range', 'place', 'situation', 'aim', 'station', 'property', 'position', 'rate', 'lay', 'plaza', 'stead', 'set', 'come_in', 'post', 'order', 'direct', 'invest', 'seat', 'point', 'billet', 'commit', 'shoes', 'localize', 'identify', 'rank', 'office', 'pose', 'grade', 'localise', 'topographic_point', 'blank_space', 'home', 'spot', 'space', 'send', 'locate', 'lieu', 'berth', 'site', 'piazza']",The Judges of the Secret Court
Herold,[],The Judges of the Secret Court
as,"['A', 'atomic_number_33', 'axerophthol', 'amp', 'American_Samoa', 'type_A', 'adenine', 'as', 'group_A', 'every_bit', 'AS', 'Eastern_Samoa', 'vitamin_A', 'equally', 'deoxyadenosine_monophosphate', 'angstrom', 'a', 'ampere', 'arsenic', 'As', 'angstrom_unit', 'antiophthalmic_factor']",The Judges of the Secret Court
companion,"['fellow', 'fellow_traveller', 'familiar', 'fellow_traveler', 'associate', 'companion', 'accompany', 'keep_company', 'comrade', 'company']",The Judges of the Secret Court
Way,"['mode', 'way_of_life', 'fashion', 'room', 'way', 'style', 'agency', 'right_smart', 'manner', 'means', 'path', 'elbow_room', 'direction']",The Judges of the Secret Court
explained,"['explain', 'explicate', 'excuse']",The Judges of the Secret Court
hoist,"['lift', 'wind', 'run_up', 'hoist']",The Judges of the Secret Court
Reversing,"['lift', 'override', 'invert', 'overrule', 'revoke', 'overturn', 'overthrow', 'annul', 'turn_back', 'turn', 'repeal', 'countermand', 'rescind', 'reverse', 'change_by_reversal', 'vacate']",The Judges of the Secret Court
went,"['plump', 'break_down', 'endure', 'go_away', 'perish', 'kick_the_bucket', 'get_going', 'live', 'die', ""cash_in_one's_chips"", 'croak', 'function', 'exit', 'run_short', 'proceed', 'hold_up', 'buy_the_farm', 'blend_in', 'expire', 'operate', 'hold_out', 'pass_away', 'work', 'last', 'depart', 'get', 'decease', 'conk_out', 'fit', 'move', 'live_on', 'go_bad', 'break', 'belong', 'run_low', 'become', 'pass', 'give-up_the_ghost', 'locomote', 'run', 'pop_off', 'conk', 'lead', 'blend', 'go', 'sound', 'survive', 'drop_dead', 'extend', 'snuff_it', 'start', 'rifle', 'fail', 'choke', 'give_out', 'travel', 'give_way']",The Judges of the Secret Court
Keene,[],The Judges of the Secret Court
clearing,"['brighten', 'light_up', 'sack', 'crystalize', 'make', 'discharge', 'take_in', 'elucidate', 'clear', 'realise', 'straighten_out', 'authorize', 'earn', 'glade', 'shed_light_on', 'clear_up', 'solve', 'crystallise', 'pull_in', 'net', 'sort_out', 'illuminate', 'exonerate', 'clearing', 'clarification', 'crystallize', 'acquit', 'top', 'pass', 'enlighten', 'bring_in', 'assoil', 'gain', 'realize', 'crystalise', 'unclutter', 'sack_up', 'authorise', 'exculpate']",The Judges of the Secret Court
dreams,"['dream', 'pipe_dream', 'woolgather', 'ambition', 'stargaze', 'dreaming', 'daydream', 'aspiration']",The Judges of the Secret Court
light,"['light_up', 'spark', 'ignitor', 'lightheaded', 'light-headed', 'luminance', 'lite', 'calorie-free', 'easy', 'Christ_Within', 'igniter', 'clear', 'sparkle', 'Inner_Light', 'faint', 'light_source', 'light-colored', 'visible_radiation', 'ignite', 'lightness', 'twinkle', 'perch', 'get_down', 'short', 'idle', 'illume', 'loose', 'illuminate', 'wanton', 'illumine', 'tripping', 'luminousness', 'light', 'unhorse', 'weak', 'lighting', 'lightly', 'alight', 'scant', 'fall', 'visible_light', 'brightness', 'unaccented', 'abstemious', 'sluttish', 'Light_Within', 'swooning', 'wakeful', 'illumination', 'Light', 'lightsome', 'low-cal', 'fire_up', 'promiscuous', 'unclouded', 'brightness_level', 'dismount', 'clean', 'lighter', 'get_off', 'luminosity']",The Judges of the Secret Court
I,"['one', 'I', 'iodin', 'atomic_number_53', 'single', 'ace', 'i', 'iodine', 'unity', '1', 'ane']",The Judges of the Secret Court
stood,"['remain_firm', 'stomach', 'tolerate', 'abide', 'digest', 'endure', 'bear', 'fend', 'place_upright', 'support', 'stand', 'put_up', 'resist', 'stand_up', 'suffer', 'brook', 'stick_out']",The Judges of the Secret Court
father's,[],The Judges of the Secret Court
more,"['Thomas_More', 'more', 'to_a_greater_extent', 'Sir_Thomas_More', 'More', 'more_than']",The Judges of the Secret Court
wanted,"['want', 'precious', 'treasured', 'cherished', 'require', 'wanted', 'desire', 'need']",The Judges of the Secret Court
into,[],The Judges of the Secret Court
my,[],The Judges of the Secret Court
difficult,"['unmanageable', 'hard', 'difficult']",The Judges of the Secret Court
an,"['Associate_in_Nursing', 'AN']",The Judges of the Secret Court
Somewhere,"['someplace', 'somewhere']",The Judges of the Secret Court
puzzle,"['dumbfound', 'puzzler', 'nonplus', 'stupefy', 'vex', 'stick', 'mystifier', 'teaser', 'get', 'baffle', 'gravel', 'amaze', 'mystify', 'pose', 'puzzle', 'flummox', 'beat', 'perplex', 'bewilder']",The Judges of the Secret Court
tore,"['pluck', 'tear', 'snap', 'deplume', 'rupture', 'bust', 'tore', 'shoot_down', 'deplumate', 'buck', 'displume', 'charge', 'torus', 'shoot', 'pull']",The Judges of the Secret Court
alone,"['solitary', 'lonely', 'entirely', 'unaccompanied', 'unique', 'only', 'solo', 'alone', 'unequaled', 'exclusively', 'solely', 'unparalleled', 'lone', 'unequalled']",The Judges of the Secret Court
drum,"['cram', 'metal_drum', 'swot_up', 'drumfish', 'beat', 'thrum', 'barrel', 'swot', 'bone_up', 'drum', 'membranophone', 'tympan', 'mug_up', 'brake_drum', 'grind_away', 'get_up', 'bone']",The Judges of the Secret Court
sound,"['audio', 'reasoned', 'good', 'level-headed', 'intelligent', 'well-grounded', 'profound', 'vocalize', 'effectual', 'phone', 'strait', 'speech_sound', 'healthy', 'levelheaded', 'vocalise', 'legal', 'voice', 'wakeless', 'go', 'heavy', 'sound', 'auditory_sensation', 'fathom']",The Judges of the Secret Court
monologue,"['soliloquy', 'monologue']",The Judges of the Secret Court
commotion,"['whirl', 'to-do', 'disturbance', 'tumult', 'ruckus', 'rumpus', 'hurly_burly', 'kerfuffle', 'ruction', 'flutter', 'hoo-ha', 'commotion', 'disruption', 'hoo-hah', 'din']",The Judges of the Secret Court
gave,"['generate', 'return', 'render', 'make', 'consecrate', 'cave_in', 'have', 'fall_in', 'gift', 'contribute', 'collapse', 'ease_up', 'impart', 'leave', 'turn_over', 'move_over', 'feed', 'throw', 'commit', 'chip_in', 'break', 'pay', 'founder', 'pass', 'dedicate', 'reach', 'kick_in', 'pass_on', 'yield', 'grant', 'hand', 'devote', 'afford', 'establish', 'open', 'give', 'present', 'hold', 'apply', 'give_way', 'sacrifice']",The Judges of the Secret Court
Another,"['some_other', 'another']",The Judges of the Secret Court
Major,"['major', 'Major', 'John_Major', 'John_R._Major', 'John_Roy_Major']",The Judges of the Secret Court
pretence,"['pretending', 'make-believe', 'pretense', 'guise', 'pretence', 'pretension', 'dissembling', 'feigning', 'simulation', 'pretext']",The Judges of the Secret Court
somehow,"['someway', 'in_some_manner', 'someways', 'in_some_way', 'somehow']",The Judges of the Secret Court
look,"['take_care', 'flavour', 'calculate', 'look', 'bet', 'see', 'smell', 'search', 'tone', 'expect', 'appear', 'reckon', 'feeling', 'face', 'depend', 'count', 'front', 'feel', 'spirit', 'attend', 'facial_expression', 'flavor', 'wait', 'seem', 'expression', 'aspect', 'await', 'looking', 'looking_at']",The Judges of the Secret Court
Mrs.,"['Mrs.', 'Mrs']",The Judges of the Secret Court
days,"['Day', 'daylight', 'twenty-four_hour_period', 'years', 'sidereal_day', 'Clarence_Day', 'day', 'days', '24-hour_interval', 'mean_solar_day', 'Clarence_Shepard_Day_Jr.', 'solar_day', 'daytime', 'twenty-four_hours']",The Judges of the Secret Court
cheer,"['cheer_up', 'sunniness', 'jolly_up', 'hearten', 'urge', 'barrack', 'embolden', 'jolly_along', 'cheerfulness', 'chirk_up', 'inspire', 'recreate', 'cheer', 'pep_up', 'root_on', 'exhort', 'sunshine', 'urge_on']",The Judges of the Secret Court
once,"['erst', 'one_time', 'formerly', 'erstwhile', 'at_one_time', 'once', 'in_one_case']",The Judges of the Secret Court
largest,"['large', 'bombastic', 'great', 'big', 'enceinte', 'heavy', 'magnanimous', 'turgid', 'declamatory', 'gravid', 'orotund', 'with_child', 'tumid', 'prominent', 'expectant']",The Judges of the Secret Court
clambered,"['scramble', 'struggle', 'shinny', 'shin', 'sputter', 'clamber', 'skin']",The Judges of the Secret Court
stage,"['arrange', 'leg', 'microscope_stage', 'point', 'phase', 'level', 'represent', 'present', 'stagecoach', 'stage', 'degree']",The Judges of the Secret Court
Above,"['above', 'to_a_higher_place', 'in_a_higher_place', 'higher_up', 'supra']",The Judges of the Secret Court
particularly,"['in_particular', 'peculiarly', 'particularly', 'specially', 'especially']",The Judges of the Secret Court
explosion,"['blowup', 'burst', 'plosion', 'explosion', 'detonation']",The Judges of the Secret Court
Key,"['describe', 'cardinal', 'paint', 'key', 'Key', 'tonality', 'samara', 'cay', 'headstone', 'central', 'key_out', 'name', 'identify', 'distinguish', 'keystone', 'key_fruit', 'discover', 'Florida_key', 'fundamental', 'primal', 'winder', 'Francis_Scott_Key']",The Judges of the Secret Court
leapt,"['jump_off', 'jump', 'leap', 'bound', 'spring']",The Judges of the Secret Court
corridor,['corridor'],The Judges of the Secret Court
men,"['valet', 'military_man', 'human', 'mankind', 'Isle_of_Man', 'adult_male', 'homo', 'humanity', 'piece', 'men', 'manpower', 'humans', 'Man', 'human_being', 'military_personnel', 'hands', 'gentleman', 'serviceman', 'man', 'work_force', 'human_beings', 'workforce', 'world', ""gentleman's_gentleman"", 'humankind', 'valet_de_chambre', 'human_race']",The Judges of the Secret Court
dismounted,"['light', 'unhorse', 'get_down', 'dismount', 'get_off']",The Judges of the Secret Court
expect,"['anticipate', 'expect', 'bear', 'look', 'have_a_bun_in_the_oven', 'require', 'ask', 'await', 'carry', 'gestate', 'wait']",The Judges of the Secret Court
mildly,"['mildly', 'gently']",The Judges of the Secret Court
chiefly,"['mainly', 'chiefly', 'primarily', 'principally', 'in_the_main']",The Judges of the Secret Court
stopped,"['stop', 'terminate', 'give_up', 'stop_over', 'discontinue', 'stopped', 'blockade', 'kibosh', 'lay_off', 'turn_back', 'arrest', 'block_off', 'quit', 'block', 'break', 'check', 'contain', 'stopped-up', 'hold_on', 'end', 'intercept', 'cease', 'barricade', 'hold_back', 'finish', 'stopped_up', 'block_up', 'halt', 'bar', 'break_off']",The Judges of the Secret Court
appear,"['come_out', 'appear', 'look', 'seem', 'come_along']",The Judges of the Secret Court
about,"['nigh', 'around', 'virtually', 'about', 'astir', 'approximately', 'roughly', 'most', 'nearly', 'well-nigh', 'close_to', 'or_so', 'almost', 'more_or_less', 'some', 'near', 'just_about']",The Judges of the Secret Court
flag,"['sag', 'iris', 'slacken_off', 'fleur-de-lis', 'flag', 'droop', 'sword_lily', 'pin', 'flagstone', 'swag', 'ease_up', 'masthead', 'ease_off', 'signal_flag']",The Judges of the Secret Court
confused,"['scattered', 'unconnected', 'upset', 'garbled', 'disordered', 'bedevil', 'bewildered', 'flurry', 'discombobulate', 'confound', 'obnubilate', 'confounded', 'illogical', 'broken', 'confused', 'lost', 'disjointed', 'disconnected', 'confuse', 'mazed', 'blur', 'throw', 'obscure', 'jumble', 'bemused', 'befuddle', 'fox', 'mix_up', 'disoriented', 'mixed-up', 'at_sea', 'put_off', 'disconcert', 'baffled', 'befuddled', 'fuddle']",The Judges of the Secret Court
slave,"['striver', 'knuckle_down', ""break_one's_back"", 'slave', 'hard_worker', 'buckle_down']",The Judges of the Secret Court
last,"['endure', 'live', 'lowest', 'finis', 'hold_up', 'concluding', 'terminal', 'finally', 'net', 'hold_out', 'last', 'death', 'utmost', 'conclusion', 'lastly', 'finale', ""cobbler's_last"", 'live_on', 'in_conclusion', 'last-place', 'end', 'final_stage', 'close', 'stopping_point', 'finish', 'go', 'survive', ""shoemaker's_last"", 'final']",The Judges of the Secret Court
why,"['wherefore', 'why']",The Judges of the Secret Court
efficient,"['efficient', 'effective']",The Judges of the Secret Court
bear,"['digest', 'give_birth', 'endure', 'suffer', 'accept', 'stick_out', 'expect', 'assume', 'behave', 'have', 'deport', 'wear', 'support', 'have_a_bun_in_the_oven', 'take_over', 'gestate', 'turn_out', 'stomach', 'tolerate', 'abide', 'bear', 'put_up', 'pay', 'contain', 'carry', 'acquit', 'brook', 'comport', 'yield', 'birth', 'deliver', 'stand', 'conduct', 'hold']",The Judges of the Secret Court
prove,"['test', 'essay', 'bear_witness', 'try', 'shew', 'prove', 'establish', 'turn_up', 'evidence', 'leaven', 'demonstrate', 'try_out', 'show', 'examine', 'rise', 'raise', 'turn_out', 'testify']",The Judges of the Secret Court
hands,"['helping_hand', 'script', 'handwriting', 'bridge_player', 'mitt', 'custody', 'men', 'manpower', 'deal', 'hired_man', 'turn_over', 'paw', 'hands', 'pass', 'work_force', 'reach', 'pass_on', 'workforce', 'hand', 'hired_hand', 'manus', 'give']",The Judges of the Secret Court
dismay,"['dispirit', 'alarm', 'appal', 'demoralize', 'demoralise', 'appall', 'deject', 'cast_down', 'disheartenment', 'dismay', 'horrify', 'get_down', 'consternation', 'depress', 'discouragement']",The Judges of the Secret Court
way,"['mode', 'way_of_life', 'fashion', 'room', 'way', 'style', 'agency', 'right_smart', 'manner', 'means', 'path', 'elbow_room', 'direction']",The Judges of the Secret Court
figures,"['number', 'enter', 'estimate', 'pattern', 'fig', 'physique', 'calculate', 'figure', 'material_body', 'see', 'compute', 'bod', 'trope', 'soma', 'count_on', 'visualise', 'image', 'reckon', 'build', 'anatomy', 'public_figure', 'flesh', 'digit', 'physical_body', 'form', 'design', 'envision', 'name', 'figure_of_speech', 'work_out', 'picture', 'cypher', 'frame', 'chassis', 'fancy', 'cipher', 'shape', 'human_body', 'visualize', 'project', 'forecast']",The Judges of the Secret Court
Our,[],The Judges of the Secret Court
hacked,"['cut', 'whoop', 'cut_up', 'hack_on', 'hack', 'chop']",The Judges of the Secret Court
play,"['shimmer', 'playact', 'dally', 'bring', 'bet', 'meet', 'sport', 'frolic', 'spiel', 'trifle', 'wreak', 'maneuver', 'swordplay', 'romp', 'recreate', ""child's_play"", 'dramatic_play', 'encounter', 'looseness', 'manoeuvre', 'gambol', 'playing_period', 'toy', 'work', 'diddle', 'represent', 'take_on', 'drama', 'play', 'roleplay', 'act_as', 'make_for', 'gaming', 'flirt', 'run', 'fiddle', 'act', 'wager', 'gambling', 'free_rein', 'turn', 'fun', 'period_of_play', 'bid', 'caper']",The Judges of the Secret Court
old,"['honest-to-god', 'former', 'sometime', 'erstwhile', 'older', 'quondam', 'honest-to-goodness', 'sure-enough', 'old', 'previous', 'onetime', 'Old', 'one-time']",The Judges of the Secret Court
become,"['get', 'suit', 'go', 'turn', 'become']",The Judges of the Secret Court
absence,"['absence_seizure', 'absence']",The Judges of the Secret Court
Now,"['immediately', 'today', 'nowadays', 'straightaway', 'directly', 'like_a_shot', 'instantly', 'right_away', 'now', 'at_present', 'at_once', 'straight_off', 'forthwith']",The Judges of the Secret Court
it,"['IT', 'information_technology']",The Judges of the Secret Court
panic,"['terror', 'scare', 'panic', 'affright']",The Judges of the Secret Court
easier,"['comfortable', 'light', 'well-off', 'leisurely', 'easy', 'prosperous', 'gentle', 'promiscuous', 'easygoing', 'well-fixed', 'well-heeled', 'loose', 'sluttish', 'wanton', 'well-to-do', 'well-situated', 'soft']",The Judges of the Secret Court
gown,"['gown', 'robe', 'night-robe', 'scrubs', 'nightdress', 'nightie', 'nightgown', 'surgical_gown']",The Judges of the Secret Court
No,"['No', 'atomic_number_102', 'nobelium', 'no', 'no_more']",The Judges of the Secret Court
grass,"['pot', 'betray', 'smoke', 'pasture', 'supergrass', 'Gunter_Wilhelm_Grass', 'sens', 'green_goddess', 'stag', 'grass_over', 'shop', 'snitch', 'gage', 'pasturage', 'forage', 'Grass', 'Gunter_Grass', 'tell_on', 'Mary_Jane', 'sess', 'weed', 'eatage', 'rat', 'grass', 'skunk', 'give_away', 'denounce', 'dope', 'locoweed', 'shit']",The Judges of the Secret Court
above,"['above', 'to_a_higher_place', 'in_a_higher_place', 'higher_up', 'supra']",The Judges of the Secret Court
blood,"['rakehell', 'line', 'stemma', 'lineage', 'line_of_descent', 'rake', 'origin', 'blood', 'pedigree', 'roue', 'rip', 'descent', 'profligate', 'ancestry', 'parentage', 'bloodline', 'stock', 'blood_line']",The Judges of the Secret Court
gun,"['shooter', 'heavy_weapon', 'accelerator_pedal', 'torpedo', 'grease-gun', 'ordnance', 'gunslinger', 'gun_for_hire', 'gas', 'hitman', 'accelerator', 'hired_gun', 'hit_man', 'artillery', 'gas_pedal', 'throttle', 'triggerman', 'gunman', 'gun']",The Judges of the Secret Court
celebrations,"['festivity', 'solemnisation', 'celebration', 'jubilation', 'solemnization']",The Judges of the Secret Court
surprised,"['surprise', 'surprised', 'storm']",The Judges of the Secret Court
errand,['errand'],The Judges of the Secret Court
ordinary,"['average', 'ordinary_bicycle', 'ordinary']",The Judges of the Secret Court
wits,"['humor', 'humour', 'learning_ability', 'wit', 'brainpower', 'marbles', 'mental_capacity', 'card', 'wag', 'mentality', 'witticism', 'brain', 'wittiness', 'wits']",The Judges of the Secret Court
Panting,"['pant', 'heaving', 'trousering', 'panting', 'gasp', 'puff', 'heave']",The Judges of the Secret Court
line,"['describe', 'line', 'railway_line', 'production_line', 'assembly_line', 'lineage', 'credit_line', 'line_of_merchandise', 'draw', 'furrow', 'subscriber_line', 'argumentation', 'pedigree', 'parentage', 'demarcation', 'pipeline', 'communication_channel', 'transmission_line', 'wrinkle', 'dividing_line', 'line_of_credit', 'cable', 'short_letter', 'course', 'business_line', 'business', 'line_of_reasoning', 'descent', 'air', 'crinkle', 'telephone_line', 'channel', 'rail_line', 'stock', 'line_of_business', 'personal_line_of_credit', 'run_along', 'argument', 'logical_argument', 'line_of_products', 'job', 'telephone_circuit', 'billet', 'line_of_descent', 'crease', 'origin', 'melodic_line', 'ancestry', 'personal_credit_line', 'agate_line', 'product_line', 'delineate', 'contrast', 'tune', 'strain', 'melody', 'seam', 'phone_line', 'stemma', 'occupation', 'melodic_phrase', 'note', 'blood', 'line_of_work', 'trace', 'bank_line', 'bloodline', 'blood_line']",The Judges of the Secret Court
package,"['software_package', 'software_system', 'package', 'computer_software', 'software', 'parcel', 'software_program', 'bundle', 'box', 'packet']",The Judges of the Secret Court
away,"['forth', 'aside', 'outside', 'off', 'away', 'out', 'by']",The Judges of the Secret Court
inside,"['indoors', 'at_bottom', 'privileged', 'inside', 'inner', 'within', 'inwardly', 'deep_down', 'in_spite_of_appearance', 'at_heart', 'interior']",The Judges of the Secret Court
giving,"['generate', 'return', 'render', 'bighearted', 'make', 'giving', 'openhanded', 'big', 'consecrate', 'cave_in', 'have', 'fall_in', 'liberal', 'gift', 'contribute', 'collapse', 'ease_up', 'bountiful', 'impart', 'leave', 'turn_over', 'move_over', 'feed', 'throw', 'commit', 'chip_in', 'bounteous', 'break', 'pay', 'founder', 'pass', 'dedicate', 'reach', 'kick_in', 'pass_on', 'yield', 'grant', 'hand', 'devote', 'handsome', 'afford', 'establish', 'open', 'give', 'present', 'hold', 'freehanded', 'apply', 'give_way', 'sacrifice']",The Judges of the Secret Court
threw,"['make', 'cast_off', 'bemuse', 'bedevil', 'discombobulate', 'confound', 'flip', 'shake_off', 'have', 'throw_away', 'confuse', 'throw', 'cast', 'drop', 'throw_off', 'fox', 'befuddle', 'switch', 'shed', 'project', 'give', 'thrust', 'hurl', 'contrive', 'hold', 'fuddle', 'bewilder']",The Judges of the Secret Court
notch,"['notch', 'snick', 'nick', 'pass', 'mountain_pass']",The Judges of the Secret Court
handed,"['hand', 'handed', 'give', 'pass', 'reach', 'pass_on', 'turn_over']",The Judges of the Secret Court
theatrically,"['theatrically', 'stagily']",The Judges of the Secret Court
spots,"['floater', 'place', 'slur', 'musca_volitans', 'situation', 'daub', 'spots', 'pip', 'berth', 'position', 'blemish', 'spotlight', 'espy', 'blob', 'smudge', 'speckle', 'stain', 'make_out', 'smirch', 'blot', 'smear', 'pick_out', 'post', 'recognize', 'descry', 'point', 'billet', 'dapple', 'distinguish', 'office', 'recognise', 'maculation', 'spy', 'muscae_volitantes', 'bit', 'tell_apart', 'topographic_point', 'fleck', 'spot', 'touch', 'discern', 'patch']",The Judges of the Secret Court
shot,"['crack', 'shooter', 'nip', 'pellet', 'slam', 'stab', 'blast', 'tear', 'frivol_away', 'spud', 'scene', 'shoot_down', 'bourgeon', 'dash', 'stroke', 'hit', 'pip', 'inject', 'shot', 'changeable', 'guess', 'barb', 'scoot', 'fool_away', 'dead_reckoning', 'guesswork', 'photograph', 'fritter_away', 'snapshot', 'charge', 'flash', 'chatoyant', 'injection', 'shooting', 'blastoff', 'fool', 'buck', 'dig', 'dissipate', 'shaft', 'germinate', 'jibe', 'iridescent', 'sprout', 'snap', 'film', 'take', 'burgeon_forth', 'gibe', 'pullulate', 'dart', 'scud', 'fritter', 'guessing', 'shoot']",The Judges of the Secret Court
Payne,[],The Judges of the Secret Court
their,[],The Judges of the Secret Court
is,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",The Judges of the Secret Court
hotel,['hotel'],The Judges of the Secret Court
collect,"['pull_together', 'collect', 'pull_in', 'take_in', 'call_for', 'compile', 'hoard', 'garner', 'pile_up', 'cod', 'amass', 'gather', 'gather_up', 'roll_up', 'accumulate', 'pick_up']",The Judges of the Secret Court
bell,"['Vanessa_Bell', 'toll', 'Bell', 'bell', 'Melville_Bell', 'Alexander_Melville_Bell', 'chime', 'gong', 'Vanessa_Stephen', 'Alexander_Bell', ""ship's_bell"", 'bell_shape', 'doorbell', 'campana', 'Alexander_Graham_Bell', 'buzzer']",The Judges of the Secret Court
at,"['atomic_number_85', 'At', 'at', 'astatine']",The Judges of the Secret Court
told,"['recite', 'order', 'say', 'severalize', 'secern', 'differentiate', 'tell_apart', 'narrate', 'separate', 'evidence', 'recount', 'severalise', 'tell', 'assure', 'state', 'distinguish', 'secernate', 'enjoin']",The Judges of the Secret Court
walked,"['take_the_air', 'walk']",The Judges of the Secret Court
dreaming,"['dream', 'woolgather', 'stargaze', 'dreaming', 'daydream']",The Judges of the Secret Court
curled,"['curve', 'coil', 'loop', 'wave', 'curled', 'curling', 'kink', 'curl', 'curl_up', 'draw_in']",The Judges of the Secret Court
struck,"['expunge', 'smitten', 'walk_out', 'hit', 'chance_on', 'take_up', 'collide_with', 'stricken', 'assume', 'mint', 'scratch', 'come_across', 'light_upon', 'struck', 'happen_upon', 'shine', 'move', 'impress', 'excise', 'fall', 'come_to', 'attain', 'impinge_on', 'strickle', 'strike', 'come_upon', 'coin', 'fall_upon', 'discover', 'take', 'chance_upon', 'affect', 'run_into']",The Judges of the Secret Court
sleeping,"['sleeping', 'sleep', ""catch_some_Z's"", 'dormant', 'slumber', 'kip', 'quiescency', ""log_Z's"", 'dormancy', 'quiescence']",The Judges of the Secret Court
known,"['experience', 'be_intimate', 'roll_in_the_hay', 'sleep_together', 'bed', 'live', 'screw', 'have_it_off', 'do_it', 'cognize', 'make_love', 'have_sex', 'make_out', 'fuck', 'known', 'bonk', 'lie_with', 'have_it_away', 'hump', 'bang', 'know', 'get_it_on', 'acknowledge', 'recognise', 'get_laid', 'jazz', 'have_a_go_at_it', 'love', 'cognise', 'sleep_with', 'eff', 'recognize', 'have_intercourse']",The Judges of the Secret Court
shouted,"['shout_out', 'hollo', 'cry_out', 'clapperclaw', 'exclaim', 'outcry', 'squall', 'abuse', 'cry', 'blackguard', 'shout', 'call_out', 'yelled', 'scream', 'call', 'yell', 'holler', 'shouted']",The Judges of the Secret Court
dimly,"['pallidly', 'indistinctly', 'palely', 'murkily', 'dimly']",The Judges of the Secret Court
were,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",The Judges of the Secret Court
approached,"['draw_near', 'approach', 'come_on', 'come_near', 'set_about', 'go_up', 'border_on', 'draw_close', 'near', 'go_about']",The Judges of the Secret Court
field,"['playing_field', 'athletic_field', 'bailiwick', 'field_of_force', 'field_of_operations', 'landing_field', 'field_of_honor', 'orbit', 'flying_field', 'airfield', 'theater_of_operations', 'battleground', 'battlefield', 'field_of_study', 'plain', 'domain', 'line_of_business', 'theater', 'area', 'field_of_operation', 'field_of_view', 'field', 'discipline', 'playing_area', 'field_of_battle', 'theatre_of_operations', 'subject_area', 'sphere', 'champaign', 'study', 'subject', 'theatre', 'subject_field', 'force_field', 'arena']",The Judges of the Secret Court
auditorium,['auditorium'],The Judges of the Secret Court
much,"['a_great_deal', 'practically', 'much', 'lots', 'often', 'a_lot', 'very_much', 'a_good_deal']",The Judges of the Secret Court
fell,"['return', 'savage', 'fly', 'decrease', 'roughshod', 'vicious', 'hide', 'settle', 'precipitate', 'go_down', 'diminish', 'fall_down', 'vanish', 'accrue', 'strike_down', 'lessen', 'light', 'felled_seam', 'hang', 'shine', 'fall', 'cut_down', 'fell', 'drop', 'come_down', 'flow', 'strike', 'pass', 'barbarous', 'descend', 'devolve', 'brutal', 'come', 'cruel']",The Judges of the Secret Court
