w,vector_semantico
sweep,"['sweep_up', 'traverse', 'swing_out', 'sweep', 'broom', 'drag', 'slam', 'tangle', 'embroil', 'sweep_oar', 'expanse', 'drag_in', 'swing', 'span', 'end_run', 'chimneysweep', 'sail', 'brush', 'chimneysweeper', 'cross']",Encounter with Evil
next,"['following', 'adjacent', 'future', 'succeeding', 'side_by_side', 'next']",Encounter with Evil
Quebec,"['Quebec_City', 'Quebec']",Encounter with Evil
tissue,"['tissue_paper', 'weave', 'tissue']",Encounter with Evil
make,"['construct', 'score', 'piss', 'urinate', 'stool', 'induce', 'attain', 'shit', 'progress_to', 'take', 'take_a_crap', 'fix', 'realize', 'realise', 'give', 'gain', 'establish', 'pretend', 'make', 'take_a_shit', 'make_believe', 'prepare', 'wee-wee', 'cause', 'get', 'name', 'make_water', 'defecate', 'arrive_at', 'draw', 'seduce', 'throw', 'cook', 'micturate', 'create', 'reach', 'do', 'relieve_oneself', 'pee-pee', 'clear', 'make_up', 'bring_in', 'spend_a_penny', 'have', 'build', 'earn', 'wee', 'ready', 'shuffling', 'take_a_leak', 'piddle', 'puddle', 'stimulate', 'pull_in', 'produce', 'ca-ca', 'hold', 'work', 'form', 'pass_water', 'nominate', 'shuffle', 'pee', 'get_to', 'lay_down', 'hit', 'brand', 'constitute', 'crap', 'take_in']",Encounter with Evil
opened,"['open', 'opened', 'unfold', 'spread_out', 'give', 'spread', 'afford', 'open_up']",Encounter with Evil
With,[],Encounter with Evil
Still,"['quiet', 'withal', 'tranquillize', 'inactive', 'soundless', 'all_the_same', 'however', 'allay', 'yet', 'placid', 'static', 'still', 'notwithstanding', 'tranquil', 'distillery', 'hush_up', 'ease', 'lull', 'relieve', 'motionless', 'calm_down', 'even', 'stillness', 'stock-still', 'hush', 'nonetheless', 'silence', 'tranquillise', 'nevertheless', 'quieten', 'even_so', 'tranquilize', 'noneffervescent', 'unruffled', 'smooth', 'calm', 'silent', 'shut_up']",Encounter with Evil
'',[],Encounter with Evil
tell,"['Tell', 'say', 'assure', 'enjoin', 'distinguish', 'separate', 'secern', 'state', 'evidence', 'William_Tell', 'tell', 'order', 'recount', 'tell_apart', 'recite', 'severalise', 'severalize', 'narrate', 'differentiate', 'secernate']",Encounter with Evil
sending,"['mail', 'get_off', 'post', 'station', 'air', 'send', 'place', 'institutionalise', 'ship', 'transmit', 'send_off', 'sending', 'direct', 'commit', 'send_out', 'transport', 'institutionalize', 'charge', 'beam', 'broadcast']",Encounter with Evil
didn't,[],Encounter with Evil
Stupid,"['pudden-head', 'dazed', 'pudding_head', 'stunned', 'pillock', 'dullard', 'stupefied', 'poor_fish', 'stupe', 'unintelligent', 'stupid', 'dolt', 'stupid_person']",Encounter with Evil
attention,"['attending', 'aid', 'attention', 'tending', 'care']",Encounter with Evil
have,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'wealthy_person', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'rich_person', 'let', 'hold', 'take_in']",Encounter with Evil
leave,"['depart', 'get_out', 'give', 'forget', 'entrust', 'go_away', 'go_out', 'leave', 'leave_behind', 'pull_up_stakes', 'leave_of_absence', 'leave_alone', 'bequeath', 'pass_on', 'farewell', 'leave-taking', 'impart', 'allow_for', 'lead', 'result', 'go_forth', 'exit', 'parting', 'will', 'provide', 'allow']",Encounter with Evil
felt,"['experience', 'matt-up', 'felt_up', 'find', 'feel', 'felt', 'palpate', 'sense', 'finger', 'matte', 'mat_up', 'mat', 'matte_up']",Encounter with Evil
?,[],Encounter with Evil
person,"['soul', 'someone', 'somebody', 'person', 'mortal', 'individual']",Encounter with Evil
chairs,"['death_chair', 'president', 'electric_chair', 'moderate', 'chairman', 'hot_seat', 'lead', 'chair', 'chairperson', 'professorship', 'chairwoman']",Encounter with Evil
Heights,"['tallness', 'superlative', 'stature', 'height', 'meridian', 'peak', 'heights', 'pinnacle', 'summit', 'high', 'elevation', 'top', 'tiptop', 'altitude', 'acme']",Encounter with Evil
tracing,"['hound', 'trace', 'line', 'hunt', 'follow', 'retrace', 'draw', 'describe', 'delineate', 'decipher', 'tracing']",Encounter with Evil
placed,"['pose', 'come_out', 'located', 'station', 'post', 'send', 'place', 'range', 'target', 'lay', 'point', 'identify', 'localise', 'order', 'rank', 'position', 'site', 'direct', 'commit', 'rate', 'locate', 'come_in', 'placed', 'situated', 'put', 'invest', 'localize', 'set', 'aim', 'grade']",Encounter with Evil
on,"['along', 'on']",Encounter with Evil
they,[],Encounter with Evil
Impatiently,['impatiently'],Encounter with Evil
kidding,"['banter', 'jolly', 'kid', 'josh', 'pull_the_leg_of', 'chaff']",Encounter with Evil
zipper,"['slide_fastener', 'zip_fastener', 'zipper', 'zip', 'zip_up']",Encounter with Evil
somewhere,"['someplace', 'somewhere']",Encounter with Evil
booths,"['kiosk', 'stall', 'booth', 'Booth', 'cubicle', 'John_Wilkes_Booth']",Encounter with Evil
won't,[],Encounter with Evil
latch,"['latch', 'door_latch']",Encounter with Evil
restaurant,"['eating_house', 'restaurant', 'eatery', 'eating_place']",Encounter with Evil
reaching,"['reach_out', 'attain', 'extend_to', 'strain', 'progress_to', 'get_hold_of', 'give', 'gain', 'make', 'arrive_at', 'achieve', 'arrival', 'reach', 'contact', 'stretch', 'accomplish', 'get_through', 'pass_on', 'turn_over', 'touch', 'hand', 'strive', 'pass', 'get_to', 'hit', 'reaching']",Encounter with Evil
paying,"['pay_up', 'compensable', 'paid', 'pay_off', 'salaried', 'yield', 'make_up', 'bear', 'pay', 'ante_up', 'devote', 'give', 'compensate', 'paying', 'remunerative', 'stipendiary', 'gainful']",Encounter with Evil
tasted,"['savor', 'sample', 'smack', 'savour', 'try_out', 'try', 'taste']",Encounter with Evil
time,"['fourth_dimension', 'prison_term', 'sentence', 'metre', 'meter', 'clock', 'clock_time', 'clip', 'time']",Encounter with Evil
big,"['big', 'expectant', 'large', 'vainglorious', 'grownup', 'braggy', 'bighearted', 'vauntingly', 'enceinte', 'self-aggrandising', 'handsome', 'adult', 'fully_grown', 'magnanimous', 'full-grown', 'great', 'boastfully', 'liberal', 'openhanded', 'giving', 'boastful', 'self-aggrandizing', 'freehanded', 'bad', 'crowing', 'prominent', 'bountiful', 'grown', 'swelled', 'with_child', 'cock-a-hoop', 'gravid', 'braggart', 'bragging', 'bounteous', 'heavy']",Encounter with Evil
it,"['information_technology', 'IT']",Encounter with Evil
out,"['come_out_of_the_closet', 'verboten', 'knocked_out', 'come_out', 'forbidden', 'out', 'prohibited', 'tabu', 'proscribed', 'kayoed', 'stunned', 'taboo', 'extinct', ""KO'd"", 'away']",Encounter with Evil
coke,"['snow', 'Coca_Cola', 'coke', 'blow', 'nose_candy', 'Coke', 'C']",Encounter with Evil
white,"['Edward_D._White', 'Andrew_D._White', 'Andrew_Dickson_White', 'white', 'ovalbumin', 'clean', 'Edward_Douglas_White_Jr.', 'albumen', 'whitened', 'Patrick_Victor_Martindale_White', 'Caucasian', 'egg_white', 'White_person', 'whiten', 'White', 'T._H._White', 'flannel', 'livid', 'blanched', 'ashen', 'Theodore_Harold_White', 'blank', 'bloodless', 'whiteness', 'tweed', 'white-hot', 'White_River', 'gabardine', 'Patrick_White', 'Stanford_White', 'E._B._White', 'snowy', 'Edward_White', 'Elwyn_Brooks_White', 'lily-white']",Encounter with Evil
Not,"['non', 'not']",Encounter with Evil
pull,"['extract', 'deplume', 'tear', 'pull', 'get_out', 'overstretch', 'drag', 'rend', 'take_out', 'rive', 'perpetrate', 'root_for', 'pulling', 'pull_out', 'draw', 'force', 'deplumate', 'pull_up', 'rip', 'draw_in', 'commit', 'draw_out', 'pull_in', 'twist', 'pluck', 'wrench', 'puff', 'clout', 'displume', 'attract']",Encounter with Evil
sitter,"['broody_hen', 'brood_hen', 'babysitter', 'setting_hen', 'sitter', 'baby-sitter', 'Willem_de_Sitter', ""artist's_model"", 'Sitter', 'broody']",Encounter with Evil
busy,"['meddlesome', 'in_use', 'engaged', 'interfering', 'busy', 'officious', 'busybodied', 'meddling', 'occupy', 'fussy']",Encounter with Evil
Rat-face,[],Encounter with Evil
knew,"['experience', 'make_out', 'hump', 'acknowledge', 'cognize', 'cognise', 'have_it_away', 'know', 'have_a_go_at_it', 'have_sex', 'sleep_together', 'make_love', 'get_it_on', 'fuck', 'recognize', 'live', 'do_it', 'be_intimate', 'get_laid', 'love', 'bang', 'recognise', 'screw', 'sleep_with', 'eff', 'lie_with', 'bed', 'jazz', 'roll_in_the_hay', 'have_intercourse', 'bonk', 'have_it_off']",Encounter with Evil
more,"['More', 'to_a_greater_extent', 'more_than', 'Thomas_More', 'more', 'Sir_Thomas_More']",Encounter with Evil
message,"['content', 'substance', 'subject_matter', 'message']",Encounter with Evil
two,"['deuce', 'ii', '2', 'II', 'two']",Encounter with Evil
place,"['seat', 'pose', 'office', 'come_out', 'post', 'station', 'situation', 'send', 'place', 'range', 'topographic_point', 'berth', 'target', 'point', 'identify', 'localise', 'order', 'rank', 'position', 'site', 'direct', 'commit', 'home', 'stead', 'property', 'rate', 'locate', 'come_in', 'plaza', 'invest', 'billet', 'piazza', 'shoes', 'lieu', 'blank_space', 'set', 'grade', 'spot', 'space', 'localize', 'put', 'aim', 'lay']",Encounter with Evil
still,"['quiet', 'withal', 'tranquillize', 'inactive', 'soundless', 'all_the_same', 'however', 'allay', 'yet', 'placid', 'static', 'still', 'notwithstanding', 'tranquil', 'distillery', 'hush_up', 'ease', 'lull', 'relieve', 'motionless', 'calm_down', 'even', 'stillness', 'stock-still', 'hush', 'nonetheless', 'silence', 'tranquillise', 'nevertheless', 'quieten', 'even_so', 'tranquilize', 'noneffervescent', 'unruffled', 'smooth', 'calm', 'silent', 'shut_up']",Encounter with Evil
awful,"['dread', 'fearsome', 'frightening', 'horrific', 'terrible', 'dire', 'awesome', 'awful', 'awfully', 'amazing', 'direful', 'awing', 'atrocious', 'unspeakable', 'painful', 'awed', 'horrendous', 'dreaded', 'tremendous', 'frightful', 'dreadful', 'awe-inspiring', 'frightfully', 'fearful', 'nasty', 'terribly', 'abominable']",Encounter with Evil
Get,"['arrest', 'experience', 'pose', 'come', 'mystify', 'sustain', 'puzzle', 'induce', 'fuck_off', 'stupefy', 'fix', 'take', 'amaze', 'get_down', 'start_out', 'beget', 'generate', 'develop', 'suffer', 'bugger_off', 'make', 'contract', 'set_about', 'pay_off', 'cause', 'get', 'receive', 'bring', 'incur', 'gravel', 'commence', 'beat', 'draw', 'sire', 'become', 'capture', 'baffle', 'start', 'arrive', 'scram', 'acquire', 'drive', ""get_under_one's_skin"", 'nonplus', 'bewilder', 'perplex', 'pay_back', 'set_out', 'have', 'begin', 'buzz_off', 'mother', 'obtain', 'find', 'stick', 'flummox', 'bring_forth', 'stimulate', 'fetch', 'catch', 'let', 'produce', 'go', 'vex', 'engender', 'grow', 'father', 'dumbfound', 'aim', 'convey']",Encounter with Evil
customers,"['client', 'customer']",Encounter with Evil
Now,"['immediately', 'today', 'right_away', 'now', 'directly', 'nowadays', 'at_once', 'like_a_shot', 'at_present', 'straight_off', 'instantly', 'straightaway', 'forthwith']",Encounter with Evil
second,"['endorsement', 'indorse', 'moment', 'indorsement', '2d', 'secondly', '2nd', 'minute', 's', 'arcsecond', 'irregular', 'second', 'endorse', 'mo', 'instant', 'second_gear', 'secondment', 'sec', 'bit', 'second_base', 'back']",Encounter with Evil
top,"['circus_tent', 'height', 'spinning_top', 'crest', 'overstep', 'top_out', 'round_top', 'cover', 'big_top', 'tiptop', 'acme', 'meridian', 'exceed', 'summit', 'tip', 'elevation', 'top', 'go_past', 'pinch', 'superlative', 'clear', 'transcend', 'peak', 'top_side', 'crown', 'teetotum', 'upside', 'top_of_the_inning', 'pinnacle', 'pass', 'lead', 'upper_side', 'top_off', 'whirligig']",Encounter with Evil
crashed,"['go_down', 'doss', 'break_up', 'gate-crash', 'doss_down', 'dash', 'break_apart', 'ram', 'crash', 'barge_in']",Encounter with Evil
else,[],Encounter with Evil
you,[],Encounter with Evil
softly,"['quietly', 'softly', 'lightly', 'gently', 'piano']",Encounter with Evil
blanket,"['panoptic', 'across-the-board', 'blanket', 'extensive', 'all-inclusive', 'wide', 'mantle', 'broad', 'encompassing', 'cover', 'all-embracing', 'all-encompassing']",Encounter with Evil
thirsty,"['thirsty', 'hungry', 'athirst']",Encounter with Evil
chattered,"['blabber', 'gabble', 'clack', 'blab', 'prattle', 'tattle', 'click', 'tittle-tattle', 'confabulate', 'chatter', 'gossip', 'chew_the_fat', 'chaffer', 'chitchat', 'jaw', 'twaddle', 'prate', 'palaver', 'shoot_the_breeze', 'maunder', 'piffle', 'chat', 'natter', 'gibber', 'confab', 'visit', 'claver', 'chit-chat']",Encounter with Evil
container,['container'],Encounter with Evil
herself,[],Encounter with Evil
sleep,"['sleep', 'eternal_rest', ""catch_some_Z's"", 'slumber', 'quietus', 'sopor', 'rest', 'eternal_sleep', ""log_Z's"", 'nap', 'kip']",Encounter with Evil
where,[],Encounter with Evil
was,"['Evergreen_State', 'exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'WA', 'comprise', 'live', 'constitute', 'Washington', 'equal', 'personify']",Encounter with Evil
rubbed,"['scratch', 'itch', 'chafe', 'fret', 'fray', 'rub']",Encounter with Evil
building,"['construct', 'edifice', 'build_up', 'ramp_up', 'build', 'progress', 'building', 'establish', 'work_up', 'construction', 'make']",Encounter with Evil
question,"['oppugn', 'motion', 'interrogative', 'doubt', 'interrogative_sentence', 'enquiry', 'wonder', 'call_into_question', 'doubtfulness', 'interrogate', 'question', 'head', 'interrogation', 'dubiousness', 'interview', 'inquiry', 'query']",Encounter with Evil
up,"['upward', 'upwardly', 'upwards', 'improving', 'up', 'astir']",Encounter with Evil
subsequent,['subsequent'],Encounter with Evil
offered,"['tender', 'declare_oneself', 'offer', 'volunteer', 'pop_the_question', 'offer_up', 'put_up', 'bid', 'propose', 'extend', 'provide', 'proffer']",Encounter with Evil
heavy,"['big', 'expectant', 'operose', 'large', 'grave', 'cloggy', 'enceinte', 'lowering', 'impenetrable', 'clayey', 'ponderous', 'profound', 'backbreaking', 'great', 'lumbering', 'dense', 'laborious', 'grievous', 'hard', 'laboured', 'sound', 'threatening', 'gruelling', 'toilsome', 'sullen', 'overweight', 'grueling', 'leaden', 'arduous', 'heavily', 'with_child', 'gravid', 'fleshy', 'weighed_down', 'wakeless', 'weighty', 'intemperate', 'sonorous', 'heavy', 'labored', 'punishing']",Encounter with Evil
not,"['non', 'not']",Encounter with Evil
cold,"['dusty', 'low_temperature', 'frigidness', 'insensate', 'cold-blooded', 'inhuman', 'frigid', 'frigidity', 'stale', 'coldness', 'common_cold', 'cold', 'moth-eaten']",Encounter with Evil
shut,"['shut', 'shut_out', 'keep_out', 'unopen', 'exclude', 'close', 'closed']",Encounter with Evil
room,"['way', 'board', 'room', 'elbow_room']",Encounter with Evil
ran,"['break_away', 'hunt', 'bunk', 'black_market', 'function', 'run_away', 'lean', 'prevail', 'take_to_the_woods', 'ply', 'range', 'incline', 'hunt_down', 'escape', 'fly_the_coop', 'operate', 'draw', 'persist', 'run_for', 'lam', 'tend', 'scat', 'campaign', 'turn_tail', 'extend', 'die_hard', 'move', 'scarper', 'guide', 'head_for_the_hills', 'run', 'endure', 'consort', 'race', 'flow', 'hightail_it', 'course', 'melt_down', 'melt', 'carry', 'work', 'go', 'execute', 'bleed', 'unravel', 'play', 'pass', 'be_given', 'lead', 'track_down', 'ladder', 'feed']",Encounter with Evil
definite,['definite'],Encounter with Evil
throbbed,"['shudder', 'shiver', 'pulsate', 'throb', 'pulse', 'thrill']",Encounter with Evil
how,[],Encounter with Evil
to,[],Encounter with Evil
think,"['opine', 'imagine', 'cerebrate', 'think', 'cogitate', 'believe', 'recall', 'guess', 'call_up', 'reckon', 'mean', 'consider', 'recollect', 'suppose', 'retrieve', 'intend', 'call_back', 'remember', 'conceive']",Encounter with Evil
give,"['apply', 'give_way', 'spring', 'gift', 'give', 'grant', 'generate', 'contribute', 'kick_in', 'establish', 'make', 'collapse', 'present', 'founder', 'return', 'chip_in', 'throw', 'consecrate', 'reach', 'open', 'ease_up', 'yield', 'have', 'leave', 'commit', 'springiness', 'pay', 'fall_in', 'afford', 'cave_in', 'dedicate', 'pass_on', 'hold', 'impart', 'hand', 'turn_over', 'move_over', 'devote', 'pass', 'break', 'feed', 'sacrifice', 'render']",Encounter with Evil
Something,[],Encounter with Evil
shown,"['prove', 'read', 'establish', 'express', 'register', 'record', 'shew', 'evidence', 'point', 'present', 'show', 'demonstrate', 'show_up', 'usher', 'picture', 'evince', 'testify', 'indicate', 'designate', 'depict', 'demo', 'bear_witness', 'exhibit', 'render']",Encounter with Evil
could,[],Encounter with Evil
believe,"['trust', 'consider', 'think', 'believe', 'conceive']",Encounter with Evil
box,"['box', 'package', 'boxwood', 'corner', 'box_seat', 'loge', 'boxful']",Encounter with Evil
Landis,[],Encounter with Evil
Falls,"['go_down', 'gloaming', 'twilight', 'come', 'autumn', 'capitulation', 'waterfall', 'crepuscule', 'surrender', 'falls', 'precipitate', 'settle', 'gloam', 'diminish', 'return', 'downslope', 'downfall', 'nightfall', 'Fall', 'hang', 'fall_down', 'decline', 'come_down', 'shine', 'lessen', 'declination', 'descend', 'flow', 'strike', 'spill', 'dusk', 'light', 'drop', 'pin', 'free_fall', 'dip', 'fall', 'decrease', 'crepuscle', 'pass', 'declension', 'declivity', 'descent', 'devolve', 'accrue', 'tumble', 'evenfall']",Encounter with Evil
phony,"['pretender', 'phoney', 'bastard', 'phony', 'bogus', 'dissimulator', 'fake', 'hypocrite', 'dissembler']",Encounter with Evil
releasing,"['let_go', 'resign', 'let_go_of', 'discharge', 'bring_out', 'unblock', 'publish', 'unfreeze', 'releasing', 'put_out', 'turn', 'eject', 'secrete', 'relinquish', 'exhaust', 'cathartic', 'unloosen', 'issue', 'unloose', 'release', 'expel', 'liberate', 'give_up', 'loose', 'free']",Encounter with Evil
even,"['regular', 'flush', 'even_out', 'eve', 'evening', 'tied', 'fifty-fifty', 'level', 'yet', 'eventide', 'even', 'still']",Encounter with Evil
wall,"['fence_in', 'surround', 'bulwark', 'palisade', 'rampart', 'paries', 'wall', 'fence']",Encounter with Evil
pipe,"['organ_pipe', 'piping', 'tobacco_pipe', 'shriek', 'pipe_up', 'tube', 'pipe', 'pipework', 'shrill', 'pipage']",Encounter with Evil
found,"['plant', 'get_hold', 'discover', 'establish', 'line_up', 'receive', 'get', 'encounter', 'incur', 'recover', 'bump', 'witness', 'find_out', 'ground', 'found', 'base', 'find_oneself', 'launch', 'feel', 'obtain', 'find', 'retrieve', 'set_up', 'detect', 'chance', 'see', 'rule', 'ascertain', 'notice', 'determine', 'institute', 'constitute', 'observe', 'happen', 'regain', 'come_up']",Encounter with Evil
This,[],Encounter with Evil
gotta,[],Encounter with Evil
order,"['ordain', 'fiat', 'parliamentary_law', 'regulate', 'regularise', 'say', 'orderliness', 'club', 'range', 'enjoin', 'arrange', 'social_club', 'order_of_magnitude', 'place', 'gild', 'regularize', 'tell', 'parliamentary_procedure', 'Order', 'consecrate', 'guild', 'order', 'rank', 'ordination', 'lodge', 'dictate', 'rate', 'society', 'ordering', 'monastic_order', 'govern', 'set_up', 'put', 'rules_of_order', 'ordinate', 'decree', 'Holy_Order', 'rescript', 'prescribe', 'grade', 'purchase_order', 'edict']",Encounter with Evil
key,"['key_fruit', 'cay', 'Key', 'keystone', 'discover', 'primal', 'cardinal', 'distinguish', 'paint', 'name', 'Florida_key', 'identify', 'central', 'key', 'key_out', 'samara', 'fundamental', 'tonality', 'headstone', 'winder', 'Francis_Scott_Key', 'describe']",Encounter with Evil
duty,"['responsibility', 'obligation', 'tariff', 'duty']",Encounter with Evil
bad,"['big', 'spoilt', 'unsound', 'uncollectible', 'spoiled', 'high-risk', 'sorry', 'regretful', 'speculative', 'unfit', 'defective', 'risky', 'badness', 'forged', 'tough', 'badly', 'bad']",Encounter with Evil
worked,"['make_for', 'ferment', 'mould', 'do_work', 'cultivate', 'function', 'influence', 'puzzle_out', 'mold', 'make', 'forge', 'put_to_work', 'process', 'bring', 'work_on', 'knead', 'work_out', 'solve', 'operate', 'exploit', 'exercise', 'turn', 'shape', 'wreak', 'figure_out', 'run', 'act', 'lick', 'work', 'go', 'form', 'sour', 'crop', 'play', 'act_upon']",Encounter with Evil
safety,"['prophylactic', 'safety', 'safety_device', 'rubber', 'condom', 'safe', 'guard', 'base_hit', 'refuge']",Encounter with Evil
candy,"['sugarcoat', 'confect', 'glaze', 'candy']",Encounter with Evil
cigarette,"['butt', 'coffin_nail', 'fag', 'cigarette', 'cigaret']",Encounter with Evil
window,"['window', 'windowpane']",Encounter with Evil
hafta,[],Encounter with Evil
suddenly,"['of_a_sudden', 'all_of_a_sudden', 'short', 'suddenly', 'on_the_spur_of_the_moment', 'abruptly', 'dead']",Encounter with Evil
tones,"['pure_tone', 'tonus', 'step', 'tincture', 'intone', 'spirit', 'smell', 'chant', 'note', 'flavor', 'flavour', 'modulate', 'timbre', 'timber', 'tonicity', 'shade', 'whole_step', 'tone_of_voice', 'feel', 'feeling', 'tint', 'look', 'inflect', 'tone', 'musical_note', 'tone_up', 'strengthen', 'whole_tone', 'quality']",Encounter with Evil
Keeping,"['sustain', 'holding', 'keep', 'guardianship', 'keep_on', 'keeping', 'save', 'hold_back', 'retain', 'celebrate', 'continue', 'safekeeping', 'maintain', 'go_along', 'go_on', 'hold', 'preserve', 'restrain', 'hold_on', 'keep_open', 'stay_fresh', 'hold_open', 'retention', 'prevent', 'keep_back', 'observe', 'proceed']",Encounter with Evil
Clarence,['clarence'],Encounter with Evil
and,[],Encounter with Evil
worse,"['big', 'spoilt', 'unsound', 'uncollectible', 'spoiled', 'sorry', 'regretful', 'speculative', 'worsened', 'unfit', 'defective', 'risky', 'high-risk', 'forged', 'tough', 'worse', 'bad']",Encounter with Evil
ducked,"['douse', 'dip', 'elude', 'dodge', 'sidestep', 'circumvent', 'hedge', 'skirt', 'duck', 'fudge', 'parry', 'put_off', 'evade']",Encounter with Evil
while,"['piece', 'while', 'patch', 'spell']",Encounter with Evil
go,"['survive', 'pass_away', 'give_way', 'tour', 'function', 'depart', 'fail', 'locomote', 'expire', 'conk_out', 'blend', 'get_going', 'croak', 'fit', 'run_short', 'snuff_it', 'cristal', 'go_game', 'live_on', 'plump', 'whirl', 'go_away', 'offer', 'get', 'hold_up', 'operate', 'drop_dead', 'spell', 'pop_off', 'become', 'live', 'turn', 'last', 'belong', 'extend', 'conk', 'start', 'move', 'XTC', 'crack', 'run_low', 'rifle', 'blend_in', 'disco_biscuit', 'run', 'sound', 'endure', 'hold_out', 'give_out', 'break_down', 'choke', 'fling', 'decease', 'travel', 'perish', ""cash_in_one's_chips"", 'die', 'Adam', 'work', 'ecstasy', 'go', 'kick_the_bucket', 'buy_the_farm', 'hug_drug', 'pass', 'lead', 'break', 'exit', 'give-up_the_ghost', 'proceed', 'go_bad', 'X']",Encounter with Evil
Are,"['are', 'exist', 'cost', 'represent', 'make_up', 'be', 'equal', 'follow', 'embody', 'comprise', 'live', 'constitute', 'ar', 'personify']",Encounter with Evil
wrinkled,"['purse', 'scrunch', 'unironed', 'furrow', 'crease', 'wrinkled', 'crumple', 'ruckle', 'crinkle', 'scrunch_up', 'crisp', 'rumple', 'wrinkle', 'wrinkly']",Encounter with Evil
with,[],Encounter with Evil
returned,"['reelect', 'take_back', 'give', 'generate', 'refund', 'revert', 'bring_back', 'hark_back', 'recall', 'deliver', 'rejoin', 'return', 'repay', 'give_back', 'regress', 'yield', 'retort', 'riposte', 'retrovert', 'turn_back', 'fall', 'pass', 'come_back', 'devolve', 'render']",Encounter with Evil
we'll,[],Encounter with Evil
looking,"['appear', 'sounding', 'search', 'looking_at', 'wait', 'expect', 'calculate', 'reckon', 'take_care', 'depend', 'attend', 'look', 'seem', 'looking_for', 'count', 'see', 'face', 'front', 'bet', 'await', 'looking']",Encounter with Evil
Dave,[],Encounter with Evil
playing,"['make_for', 'roleplay', 'playing', 'acting', 'trifle', 'bring', 'encounter', 'diddle', 'fiddle', 'wager', 'meet', 'wreak', 'spiel', 'run', 'playacting', 'represent', 'take_on', 'performing', 'act', 'playact', 'recreate', 'work', 'toy', 'flirt', 'play', 'act_as', 'bet', 'dally']",Encounter with Evil
sole,"['sole', 'exclusive', 'lone', 'solitary', 'lonesome', 'fillet_of_sole', 'resole', 'only']",Encounter with Evil
Suddenly,"['of_a_sudden', 'all_of_a_sudden', 'short', 'suddenly', 'on_the_spur_of_the_moment', 'abruptly', 'dead']",Encounter with Evil
blew,"['brag', 'flub', 'shoot_a_line', 'gasconade', 'fellate', 'muff', 'burn_out', 'botch', 'mishandle', 'blow_out', 'tout', 'squander', 'fluff', 'bodge', 'bollix', 'shove_along', 'vaunt', 'bobble', 'drift', 'foul_up', 'boast', 'gas', 'fuck_up', 'spoil', 'bollocks_up', 'swash', 'muck_up', 'fumble', 'bluster', 'bumble', 'waste', 'bollix_up', 'mess_up', 'suck', 'blow', 'botch_up', 'ball_up', 'be_adrift', 'go_down_on', 'louse_up', 'screw_up', 'bollocks', 'float', 'bungle', 'shove_off']",Encounter with Evil
an,"['AN', 'Associate_in_Nursing']",Encounter with Evil
frightening,"['dreadful', 'dread', 'affright', 'fearsome', 'terrorisation', 'frightening', 'dreaded', 'horrendous', 'frighten', 'terrorization', 'direful', 'horrific', 'fearful', 'scare', 'dire', 'terrible', 'awful', 'fright']",Encounter with Evil
His,[],Encounter with Evil
poor,"['short', 'miserable', 'hapless', 'pitiable', 'pitiful', 'misfortunate', 'poor', 'wretched', 'inadequate', 'piteous', 'pathetic', 'poor_people']",Encounter with Evil
its,"['information_technology', 'IT']",Encounter with Evil
sompin,[],Encounter with Evil
sprayed,['spray'],Encounter with Evil
them,[],Encounter with Evil
napkin,"['serviette', 'table_napkin', 'diaper', 'nappy', 'napkin']",Encounter with Evil
scaring,"['daunt', 'affright', 'scar', 'dash', 'pall', 'pit', 'frighten', 'fright', 'scare_away', 'mark', 'scare_off', 'frighten_away', 'pock', 'frighten_off', 'scare']",Encounter with Evil
waking,"['arouse', 'inflame', 'stir_up', 'rouse', 'waken', 'heat', 'wakeful', 'ignite', 'fire_up', 'wake', 'come_alive', 'awake', 'wake_up', 'waking', 'awaken']",Encounter with Evil
parents,"['parent', 'rear', 'raise', 'nurture', 'bring_up']",Encounter with Evil
constructive,['constructive'],Encounter with Evil
can't,[],Encounter with Evil
said,"['state', 'pronounce', 'enounce', 'read', 'aforesaid', 'aver', 'allege', 'articulate', 'say', 'tell', 'suppose', 'sound_out', 'enunciate', 'said', 'aforementioned', 'enjoin', 'order']",Encounter with Evil
Then,"['and_so', 'then', 'so', 'and_then']",Encounter with Evil
getting,"['arrest', 'experience', 'pose', 'come', 'mystify', 'sustain', 'puzzle', 'induce', 'fuck_off', 'stupefy', 'fix', 'take', 'amaze', 'get_down', 'start_out', 'beget', 'generate', 'develop', 'suffer', 'bugger_off', 'make', 'contract', 'set_about', 'pay_off', 'cause', 'get', 'receive', 'bring', 'incur', 'gravel', 'commence', 'beat', 'draw', 'sire', 'become', 'capture', 'baffle', 'getting', 'arrive', 'start', 'scram', 'acquire', 'drive', ""get_under_one's_skin"", 'nonplus', 'bewilder', 'perplex', 'pay_back', 'set_out', 'have', 'begin', 'buzz_off', 'mother', 'obtain', 'find', 'stick', 'flummox', 'bring_forth', 'stimulate', 'fetch', 'catch', 'let', 'produce', 'go', 'vex', 'engender', 'grow', 'father', 'acquiring', 'dumbfound', 'aim', 'convey']",Encounter with Evil
