w,vector_semantico
example,"['object_lesson', 'example', 'representative', 'exemplar', 'model', 'case', 'exercise', 'deterrent_example', 'illustration', 'instance', 'lesson', 'good_example']",The Star Dwellers
light-year,"['light_year', 'light-year']",The Star Dwellers
fusion,"['nuclear_fusion_reaction', 'fusion', 'nuclear_fusion', 'unification', 'spinal_fusion', 'merger', 'optical_fusion', 'coalition']",The Star Dwellers
'',[],The Star Dwellers
restraints,"['simpleness', 'constraint', 'simplicity', 'control', 'restraint', 'chasteness']",The Star Dwellers
hearth,"['open_fireplace', 'hearth', 'fireside', 'fireplace']",The Star Dwellers
become,"['get', 'go', 'become', 'turn', 'suit']",The Star Dwellers
didn't,[],The Star Dwellers
impossible,"['inconceivable', 'out_of_the_question', 'unimaginable', 'insufferable', 'unacceptable', 'impossible', 'unsufferable']",The Star Dwellers
bomb,"['bomb', 'bombard', 'flush_it', 'turkey', 'dud', 'bomb_calorimeter', 'fail', 'flunk']",The Star Dwellers
No,"['No', 'no', 'atomic_number_102', 'no_more', 'nobelium']",The Star Dwellers
skiff's,[],The Star Dwellers
race,"['hasten', 'slipstream', 'subspecies', 'belt_along', 'speed', 'bucket_along', 'pelt_along', 'hotfoot', 'rush', 'backwash', 'race', 'run', 'cannonball_along', 'wash', 'airstream', 'step_on_it', 'raceway', 'rush_along', 'hie']",The Star Dwellers
attention,"['attending', 'aid', 'attention', 'tending', 'care']",The Star Dwellers
have,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'wealthy_person', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'rich_person', 'let', 'hold', 'take_in']",The Star Dwellers
felt,"['experience', 'matt-up', 'felt_up', 'find', 'feel', 'felt', 'palpate', 'sense', 'finger', 'matte', 'mat_up', 'mat', 'matte_up']",The Star Dwellers
?,[],The Star Dwellers
having,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'let', 'hold', 'take_in']",The Star Dwellers
plotting,"['plot', 'diagram', 'plat']",The Star Dwellers
on,"['along', 'on']",The Star Dwellers
highly,"['highly', 'extremely']",The Star Dwellers
they,[],The Star Dwellers
essential,"['crucial', 'essential', 'requirement', 'substantive', 'necessary', 'of_the_essence', 'necessity', 'indispensable', 'all_important', 'requisite', 'all-important']",The Star Dwellers
!,[],The Star Dwellers
intentional,"['intentional', 'knowing', 'designed']",The Star Dwellers
fuses,"['fusee', 'primer', 'fuzee', 'blend', 'meld', 'mix', 'fuze', 'flux', 'merge', 'coalesce', 'safety_fuse', 'combine', 'immix', 'fuse', 'electrical_fuse', 'priming', 'commingle', 'conflate']",The Star Dwellers
proposal,"['proposition', 'marriage_offer', 'proposal', 'proposal_of_marriage', 'marriage_proposal']",The Star Dwellers
commodities,"['commodity', 'good', 'trade_good']",The Star Dwellers
pass,"['sink', 'pass_away', 'passing_game', 'go_by', 'make_pass', 'croak', 'whirl', 'overhaul', 'strait', 'top', 'go_past', 'guide', 'slip_away', 'go_across', 'take_place', 'flip', 'fall_out', 'decease', 'straits', 'go_along', 'authorise', 'go_on', 'spend', 'turn_over', 'buy_the_farm', 'hand', 'walk', 'lead', 'toss', 'happen', 'give-up_the_ghost', 'give', 'pass_along', 'head', 'elapse', 'pop_off', 'mountain_pass', 'eliminate', 'conk', 'occur', 'overtake', 'bye', 'lapse', ""cash_in_one's_chips"", 'glide_by', 'qualifying', 'passing', 'go', 'make_it', 'legislate', 'devolve', 'overstep', 'laissez_passer', 'hap', 'expire', 'travel_by', 'blow_over', 'liberty_chit', 'slide_by', 'exceed', 'drop_dead', 'return', 'pass_off', 'slip_by', 'crack', 'run', 'clear', 'transcend', 'egest', 'die', 'pass_on', 'go_through', 'passing_play', 'exit', 'snuff_it', 'come_about', 'notch', 'communicate', 'evanesce', 'offer', 'draw', 'extend', 'excrete', 'reach', 'base_on_balls', 'choke', 'fling', 'fade', 'perish', 'passport', 'pas', 'surpass', 'kick_the_bucket', 'fall', 'pass_by', 'pass', 'fleet', 'put_across', 'authorize']",The Star Dwellers
somewhere,"['someplace', 'somewhere']",The Star Dwellers
pentagon,"['Pentagon', 'pentagon']",The Star Dwellers
pip,"['worst', 'radar_target', 'rack_up', 'shoot', 'whip', 'spot', 'hit', 'mop_up', 'pip', 'blip']",The Star Dwellers
elation,"['lightness', 'high_spirits', 'elation']",The Star Dwellers
time,"['fourth_dimension', 'prison_term', 'sentence', 'metre', 'meter', 'clock', 'clock_time', 'clip', 'time']",The Star Dwellers
seeing,"['seeing', 'watch', 'get_a_line', 'experience', 'view', 'regard', 'visual_perception', 'escort', 'learn', 'realize', 'realise', 'assure', 'envision', 'discover', 'hear', 'pick_up', 'date', 'run_into', 'encounter', 'beholding', 'see_to_it', 'understand', 'interpret', 'witness', 'insure', 'image', 'find_out', 'go_out', 'meet', 'reckon', 'picture', 'take_care', 'go_steady', 'consider', 'fancy', 'attend', 'find', 'project', 'figure', 'control', 'run_across', 'look', 'ensure', 'catch', 'examine', 'go_through', 'eyesight', 'see', 'get_word', 'visualize', 'ascertain', 'sightedness', 'take_in', 'determine', 'visit', 'check', 'come_across', 'construe', 'visualise', 'get_wind']",The Star Dwellers
it,"['information_technology', 'IT']",The Star Dwellers
unnecessary,"['unneeded', 'unnecessary']",The Star Dwellers
regard,"['paying_attention', 'involve', 'wish', 'attentiveness', 'affect', 'regard', 'view', 'heed', 'gaze', 'respect', 'see', 'consider', 'esteem', 'reckon', 'compliments']",The Star Dwellers
screens,"['screen_door', 'block_out', 'riddle', 'blind', 'screen_out', 'sort', 'concealment', 'shield', 'screenland', 'filmdom', 'CRT_screen', 'silver_screen', 'covert', 'screen', 'cover', 'test', 'sieve', 'projection_screen']",The Star Dwellers
out,"['come_out_of_the_closet', 'verboten', 'knocked_out', 'come_out', 'forbidden', 'out', 'prohibited', 'tabu', 'proscribed', 'kayoed', 'stunned', 'taboo', 'extinct', ""KO'd"", 'away']",The Star Dwellers
Yet,"['withal', 'all_the_same', 'so_far', 'however', 'yet', 'heretofore', 'notwithstanding', 'still', 'up_to_now', 'hitherto', 'even', 'thus_far', 'as_yet', 'til_now', 'nonetheless', 'nevertheless', 'in_time', 'even_so', 'until_now']",The Star Dwellers
respect,"['obedience', 'abide_by', 'prise', 'regard', 'prize', 'respectfulness', 'respect', 'value', 'esteem', 'observe', 'honour', 'honor', 'deference']",The Star Dwellers
tiny,"['diminutive', 'flyspeck', 'midget', 'tiny', 'petite', 'bantam', 'lilliputian']",The Star Dwellers
more,"['More', 'to_a_greater_extent', 'more_than', 'Thomas_More', 'more', 'Sir_Thomas_More']",The Star Dwellers
knew,"['experience', 'make_out', 'hump', 'acknowledge', 'cognize', 'cognise', 'have_it_away', 'know', 'have_a_go_at_it', 'have_sex', 'sleep_together', 'make_love', 'get_it_on', 'fuck', 'recognize', 'live', 'do_it', 'be_intimate', 'get_laid', 'love', 'bang', 'recognise', 'screw', 'sleep_with', 'eff', 'lie_with', 'bed', 'jazz', 'roll_in_the_hay', 'have_intercourse', 'bonk', 'have_it_off']",The Star Dwellers
behave,"['carry', 'do', 'conduct', 'bear', 'comport', 'deport', 'behave', 'acquit', 'act']",The Star Dwellers
place,"['seat', 'pose', 'office', 'come_out', 'post', 'station', 'situation', 'send', 'place', 'range', 'topographic_point', 'berth', 'target', 'point', 'identify', 'localise', 'order', 'rank', 'position', 'site', 'direct', 'commit', 'home', 'stead', 'property', 'rate', 'locate', 'come_in', 'plaza', 'invest', 'billet', 'piazza', 'shoes', 'lieu', 'blank_space', 'set', 'grade', 'spot', 'space', 'localize', 'put', 'aim', 'lay']",The Star Dwellers
still,"['quiet', 'withal', 'tranquillize', 'inactive', 'soundless', 'all_the_same', 'however', 'allay', 'yet', 'placid', 'static', 'still', 'notwithstanding', 'tranquil', 'distillery', 'hush_up', 'ease', 'lull', 'relieve', 'motionless', 'calm_down', 'even', 'stillness', 'stock-still', 'hush', 'nonetheless', 'silence', 'tranquillise', 'nevertheless', 'quieten', 'even_so', 'tranquilize', 'noneffervescent', 'unruffled', 'smooth', 'calm', 'silent', 'shut_up']",The Star Dwellers
ritual,"['ritual', 'rite']",The Star Dwellers
meaningless,"['meaningless', 'nonmeaningful']",The Star Dwellers
Hart,"['stag', 'Lorenz_Hart', 'Lorenz_Milton_Hart', 'Moss_Hart', 'Hart', 'hart']",The Star Dwellers
world,"['worldwide', 'domain', 'man', 'mankind', 'reality', 'globe', 'human_beings', 'public', 'global', 'worldly_concern', 'world', 'macrocosm', 'humans', 'creation', 'planetary', 'world-wide', 'earthly_concern', 'populace', 'cosmos', 'existence', 'universe', 'Earth', 'humanity', 'humankind', 'earth', 'human_race']",The Star Dwellers
very,"['really', 'rattling', 'very', 'selfsame', 'real', 'identical']",The Star Dwellers
live,"['experience', 'survive', 'subsist', 'bouncy', 'lively', 'know', 'hot', 'exist', 'live_on', 'resilient', 'populate', 'dwell', 'hold_up', 'unrecorded', 'live', 'inhabit', 'alive', 'endure', 'hold_out', 'be', 'springy', 'go', 'last']",The Star Dwellers
sanest,"['reasonable', 'sane']",The Star Dwellers
scanned,"['skim', 'glance_over', 'read', 'run_down', 'scan', 'rake']",The Star Dwellers
horrified,"['appal', 'horrified', 'horror-struck', 'appall', 'horror-stricken', 'horrify', 'dismay', 'alarm']",The Star Dwellers
second,"['endorsement', 'indorse', 'moment', 'indorsement', '2d', 'secondly', '2nd', 'minute', 's', 'arcsecond', 'irregular', 'second', 'endorse', 'mo', 'instant', 'second_gear', 'secondment', 'sec', 'bit', 'second_base', 'back']",The Star Dwellers
else,[],The Star Dwellers
you,[],The Star Dwellers
nebula,['nebula'],The Star Dwellers
Without,[],The Star Dwellers
simple,"['mere', 'round-eyed', 'unsubdivided', 'wide-eyed', 'dewy-eyed', 'bare', 'unproblematic', 'simpleton', 'uncomplicated', 'childlike', 'simple-minded', 'simple', 'elementary', 'dim-witted']",The Star Dwellers
course,"['line', 'course_of_action', 'run', 'of_course', 'form', 'trend', 'naturally', 'course_of_instruction', 'course_of_study', 'track', 'flow', 'path', 'feed', 'course', 'row', 'class', 'grade']",The Star Dwellers
perverse,"['reprobate', 'obstinate', 'depraved', 'contrary', 'perverse', 'perverted', 'wayward']",The Star Dwellers
vessel,"['vas', 'vessel', 'watercraft']",The Star Dwellers
where,[],The Star Dwellers
was,"['Evergreen_State', 'exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'WA', 'comprise', 'live', 'constitute', 'Washington', 'equal', 'personify']",The Star Dwellers
rebuild,"['rebuild', 'reconstruct']",The Star Dwellers
reinstall,['reinstall'],The Star Dwellers
learning,"['watch', 'get_a_line', 'encyclopedism', 'read', 'acquisition', 'take', 'learn', 'discover', 'hear', 'con', 'pick_up', 'larn', 'study', 'memorise', 'eruditeness', 'find_out', 'acquire', 'learnedness', 'memorize', 'scholarship', 'erudition', 'teach', 'encyclopaedism', 'see', 'get_word', 'ascertain', 'learning', 'determine', 'check', 'instruct', 'get_wind']",The Star Dwellers
explained,"['explain', 'excuse', 'explicate']",The Star Dwellers
question,"['oppugn', 'motion', 'interrogative', 'doubt', 'interrogative_sentence', 'enquiry', 'wonder', 'call_into_question', 'doubtfulness', 'interrogate', 'question', 'head', 'interrogation', 'dubiousness', 'interview', 'inquiry', 'query']",The Star Dwellers
up,"['upward', 'upwardly', 'upwards', 'improving', 'up', 'astir']",The Star Dwellers
basic,"['canonic', 'BASIC', 'introductory', 'canonical', 'basic', 'staple']",The Star Dwellers
cruiser,"['police_cruiser', 'patrol_car', 'squad_car', 'police_car', 'cabin_cruiser', 'pleasure_craft', 'cruiser', 'pleasure_boat', 'prowl_car']",The Star Dwellers
not,"['non', 'not']",The Star Dwellers
tried,"['prove', 'try_out', 'strain', 'hear', 'adjudicate', 'stress', 'taste', 'tested', 'essay', 'judge', 'sample', 'try', 'well-tried', 'assay', 'test', 'tried_and_true', 'attempt', 'seek', 'try_on', 'examine', 'time-tested', 'tried', 'render']",The Star Dwellers
instead,"['alternatively', 'or_else', 'rather', 'instead']",The Star Dwellers
chase,"['pursual', 'following', 'tag', 'dog', 'Salmon_P._Chase', 'chase_after', 'go_after', 'Salmon_Portland_Chase', 'furrow', 'give_chase', 'Chase', 'trail', 'tail', 'track', 'chamfer', 'pursuit', 'chase']",The Star Dwellers
ratify,"['sign', 'ratify']",The Star Dwellers
whole,"['altogether', 'entirely', 'unit', 'whole', 'hale', 'unscathed', 'unhurt', 'unanimous', 'completely', 'wholly', 'all', 'solid', 'totally', 'unharmed']",The Star Dwellers
how,[],The Star Dwellers
to,[],The Star Dwellers
rivalry,"['competition', 'rivalry', 'contention']",The Star Dwellers
give,"['apply', 'give_way', 'spring', 'gift', 'give', 'grant', 'generate', 'contribute', 'kick_in', 'establish', 'make', 'collapse', 'present', 'founder', 'return', 'chip_in', 'throw', 'consecrate', 'reach', 'open', 'ease_up', 'yield', 'have', 'leave', 'commit', 'springiness', 'pay', 'fall_in', 'afford', 'cave_in', 'dedicate', 'pass_on', 'hold', 'impart', 'hand', 'turn_over', 'move_over', 'devote', 'pass', 'break', 'feed', 'sacrifice', 'render']",The Star Dwellers
twentieth-century,[],The Star Dwellers
action,"['fulfill', 'fulfil', 'process', 'sue', 'accomplish', 'legal_action', 'execute', 'natural_process', 'carry_through', 'natural_action', 'action_at_law', 'action_mechanism', 'carry_out', 'action', 'activity', 'litigate', 'activeness', 'military_action']",The Star Dwellers
Though,['though'],The Star Dwellers
could,[],The Star Dwellers
disarmament,"['disarmament', 'disarming']",The Star Dwellers
pleasure,"['joy', 'pleasance', 'delight', 'pleasure']",The Star Dwellers
believe,"['trust', 'consider', 'think', 'believe', 'conceive']",The Star Dwellers
each,"['from_each_one', 'each', 'apiece', 'to_each_one', 'for_each_one']",The Star Dwellers
nest,"['cuddle', 'nest', 'draw_close', 'nuzzle', 'snuggle', 'nestle']",The Star Dwellers
Socialist,"['socialist', 'socialistic']",The Star Dwellers
Gradually,"['step_by_step', 'bit_by_bit', 'gradually']",The Star Dwellers
even,"['regular', 'flush', 'even_out', 'eve', 'evening', 'tied', 'fifty-fifty', 'level', 'yet', 'eventide', 'even', 'still']",The Star Dwellers
reasonably,"['sanely', 'somewhat', 'jolly', 'sensibly', 'moderately', 'passably', 'middling', 'reasonably', 'fairly', 'pretty']",The Star Dwellers
found,"['plant', 'get_hold', 'discover', 'establish', 'line_up', 'receive', 'get', 'encounter', 'incur', 'recover', 'bump', 'witness', 'find_out', 'ground', 'found', 'base', 'find_oneself', 'launch', 'feel', 'obtain', 'find', 'retrieve', 'set_up', 'detect', 'chance', 'see', 'rule', 'ascertain', 'notice', 'determine', 'institute', 'constitute', 'observe', 'happen', 'regain', 'come_up']",The Star Dwellers
This,[],The Star Dwellers
order,"['ordain', 'fiat', 'parliamentary_law', 'regulate', 'regularise', 'say', 'orderliness', 'club', 'range', 'enjoin', 'arrange', 'social_club', 'order_of_magnitude', 'place', 'gild', 'regularize', 'tell', 'parliamentary_procedure', 'Order', 'consecrate', 'guild', 'order', 'rank', 'ordination', 'lodge', 'dictate', 'rate', 'society', 'ordering', 'monastic_order', 'govern', 'set_up', 'put', 'rules_of_order', 'ordinate', 'decree', 'Holy_Order', 'rescript', 'prescribe', 'grade', 'purchase_order', 'edict']",The Star Dwellers
party,"['company', 'political_party', 'party']",The Star Dwellers
handle,"['handgrip', 'manage', 'hold', 'wield', 'grip', 'deal', 'palm', 'plow', 'cover', 'treat', 'do_by', 'handle', 'address', 'care']",The Star Dwellers
anticipate,"['call', 'foretell', 'predict', 'look_to', 'promise', 'foreknow', 'forestall', 'previse', 'forebode', 'foresee', 'expect', 'look_for', 'prognosticate', 'counter', 'anticipate']",The Star Dwellers
worked,"['make_for', 'ferment', 'mould', 'do_work', 'cultivate', 'function', 'influence', 'puzzle_out', 'mold', 'make', 'forge', 'put_to_work', 'process', 'bring', 'work_on', 'knead', 'work_out', 'solve', 'operate', 'exploit', 'exercise', 'turn', 'shape', 'wreak', 'figure_out', 'run', 'act', 'lick', 'work', 'go', 'form', 'sour', 'crop', 'play', 'act_upon']",The Star Dwellers
recommend,"['advocate', 'commend', 'urge', 'recommend']",The Star Dwellers
brothers,"['comrade', 'blood_brother', 'pal', 'crony', 'brother', 'buddy', 'sidekick', 'chum', 'Brother']",The Star Dwellers
boards,"['control_panel', 'room', 'add-in', 'display_board', 'display_panel', 'panel', 'table', 'dining_table', 'instrument_panel', 'circuit_card', 'plank', 'boards', 'control_board', 'board', 'gameboard', 'circuit_board', 'get_on', 'card', 'plug-in']",The Star Dwellers
running,"['break_away', 'hunt', 'bunk', 'black_market', 'function', 'run_away', 'lean', 'prevail', 'take_to_the_woods', 'ply', 'range', 'running_play', 'incline', 'hunt_down', 'operative', 'escape', 'fly_the_coop', 'operate', 'draw', 'persist', 'run_for', 'lam', 'running_game', 'scat', 'campaign', 'turn_tail', 'extend', 'tend', 'die_hard', 'move', 'scarper', 'guide', 'head_for_the_hills', 'run', 'endure', 'consort', 'race', 'working', 'flow', 'track', 'hightail_it', 'course', 'melt_down', 'running', 'melt', 'carry', 'functional', 'work', 'go', 'execute', 'bleed', 'unravel', 'play', 'pass', 'be_given', 'lead', 'track_down', 'ladder', 'feed', 'linear']",The Star Dwellers
and,[],The Star Dwellers
races,"['hasten', 'slipstream', 'subspecies', 'belt_along', 'speed', 'bucket_along', 'pelt_along', 'hotfoot', 'rush', 'backwash', 'race', 'run', 'cannonball_along', 'wash', 'airstream', 'step_on_it', 'raceway', 'rush_along', 'hie']",The Star Dwellers
while,"['piece', 'while', 'patch', 'spell']",The Star Dwellers
go,"['survive', 'pass_away', 'give_way', 'tour', 'function', 'depart', 'fail', 'locomote', 'expire', 'conk_out', 'blend', 'get_going', 'croak', 'fit', 'run_short', 'snuff_it', 'cristal', 'go_game', 'live_on', 'plump', 'whirl', 'go_away', 'offer', 'get', 'hold_up', 'operate', 'drop_dead', 'spell', 'pop_off', 'become', 'live', 'turn', 'last', 'belong', 'extend', 'conk', 'start', 'move', 'XTC', 'crack', 'run_low', 'rifle', 'blend_in', 'disco_biscuit', 'run', 'sound', 'endure', 'hold_out', 'give_out', 'break_down', 'choke', 'fling', 'decease', 'travel', 'perish', ""cash_in_one's_chips"", 'die', 'Adam', 'work', 'ecstasy', 'go', 'kick_the_bucket', 'buy_the_farm', 'hug_drug', 'pass', 'lead', 'break', 'exit', 'give-up_the_ghost', 'proceed', 'go_bad', 'X']",The Star Dwellers
millions,"['zillion', '1000000', 'meg', 'billion', 'gazillion', 'million', 'trillion', 'one_thousand_thousand', 'jillion']",The Star Dwellers
Earth,"['terra_firma', 'dry_land', 'land', 'worldly_concern', 'world', 'globe', 'ground', 'Earth', 'earthly_concern', 'earth', 'solid_ground']",The Star Dwellers
partially,"['part', 'partly', 'partially']",The Star Dwellers
taken,"['remove', 'admit', 'charter', 'read', 'lease', 'subscribe_to', 'deal', 'postulate', 'take', 'get_hold_of', 'learn', 'demand', 'ingest', 'claim', 'interpreted', 'adopt', 'train', 'assume', 'occupy', 'ask', 'make', 'contract', 'conduct', 'study', 'subscribe', 'get', 'bring', 'shoot', 'consume', 'take_away', 'accept', 'guide', 'acquire', 'require', 'involve', 'call_for', 'drive', 'contain', 'engage', 'direct', 'take_on', 'have', 'consider', 'strike', 'film', 'pick_out', 'carry', 'need', 'submit', 'use_up', 'rent', 'hold', 'look_at', 'choose', 'take_up', 'select', 'taken', 'fill', 'lead', 'necessitate', 'withdraw', 'pack', 'hire', 'aim', 'take_aim', 'exact', 'take_in', 'convey']",The Star Dwellers
helpless,"['lost', 'helpless', 'incapacitated']",The Star Dwellers
set,"['exercise_set', 'pose', 'go_down', 'located', 'stage_set', 'curing', 'plant', 'dictated', 'coiffe', 'fix', 'mark', 'place', 'bent', 'go_under', 'arrange', 'fructify', 'dress', 'typeset', 'fit', 'hardening', 'prepare', 'Seth', 'laid', 'hardened', 'lay_out', 'coif', 'circle', 'limit', 'primed', 'Set', 'fixed', 'localise', 'adjust', 'solidifying', 'solidification', 'position', 'do', 'specify', 'rig', 'congeal', 'ready', 'lot', 'define', 'set_up', 'placed', 'band', 'rigid', 'correct', 'sic', 'coiffure', 'countersink', 'set', 'gear_up', 'jell', 'determine', 'localize', 'put', 'readiness', 'situated', 'determined', 'lay']",The Star Dwellers
with,[],The Star Dwellers
Angel,"['backer', 'Angel_Falls', 'holy_man', 'saint', 'holy_person', 'angel', 'Angel']",The Star Dwellers
gives,"['apply', 'give_way', 'spring', 'gift', 'give', 'grant', 'generate', 'contribute', 'kick_in', 'establish', 'make', 'collapse', 'present', 'founder', 'return', 'chip_in', 'throw', 'consecrate', 'reach', 'open', 'ease_up', 'yield', 'have', 'leave', 'commit', 'springiness', 'pay', 'fall_in', 'afford', 'cave_in', 'dedicate', 'pass_on', 'hold', 'impart', 'hand', 'turn_over', 'move_over', 'devote', 'pass', 'break', 'feed', 'sacrifice', 'render']",The Star Dwellers
Between,"['betwixt', ""'tween"", 'between']",The Star Dwellers
trace,"['hound', 'trace', 'line', 'hunt', 'hint', 'touch', 'vestige', 'follow', 'retrace', 'draw', 'tincture', 'describe', 'shadow', 'decipher', 'delineate', 'ghost', 'tracing', 'suggestion']",The Star Dwellers
unlikely,"['unlikely', 'unbelievable', 'unconvincing', 'improbable']",The Star Dwellers
an,"['AN', 'Associate_in_Nursing']",The Star Dwellers
reason,"['argue', 'conclude', 'rationality', 'intellect', 'cause', 'reason', 'grounds', 'reason_out', 'understanding', 'ground', 'reasonableness']",The Star Dwellers
curiosity,"['peculiarity', 'oddity', 'oddment', 'curiosity', 'wonder', 'rarity', 'curio']",The Star Dwellers
principle,"['principle', 'precept', 'rule', 'rationale']",The Star Dwellers
concluded,"['over', 'all_over', 'conclude', 'terminated', 'reason', 'reason_out', 'concluded', 'complete', 'close', 'ended', 'resolve']",The Star Dwellers
His,[],The Star Dwellers
its,"['information_technology', 'IT']",The Star Dwellers
established,"['plant', 'prove', 'established', 'give', 'accomplished', 'effected', 'establish', 'make', 'conventional', 'shew', 'naturalized', 'instal', 'ground', 'found', 'base', 'show', 'demonstrate', 'launch', 'build', 'install', 'set_up', 'constituted', 'lay_down', 'institute', 'constitute']",The Star Dwellers
wildly,['wildly'],The Star Dwellers
spacesuits,['spacesuit'],The Star Dwellers
Gabriel,['Gabriel'],The Star Dwellers
Jack,"['diddlyshit', 'shit', 'jack', 'mariner', 'Jack', 'tar', 'seafarer', 'jak', 'squat', 'Jack-tar', 'jackstones', 'gob', 'doodly-squat', 'diddly-shit', 'diddly', 'diddley', 'diddlysquat', 'jacklight', 'jackfruit', 'diddly-squat', 'manual_laborer', 'sea_dog', 'labourer', 'jackass', 'laborer', 'jack_up', 'seaman', 'knave', 'old_salt']",The Star Dwellers
them,[],The Star Dwellers
clerk,"['clerk', 'shop_assistant', 'shop_clerk', 'salesclerk']",The Star Dwellers
reclaim,"['domesticize', 'reform', 'rectify', 'domesticate', 'domesticise', 'tame', 'recover', 'regenerate', 'repossess', 'reclaim']",The Star Dwellers
powerful,"['brawny', 'muscular', 'sinewy', 'mightily', 'herculean', 'hefty', 'mighty', 'right', 'potent', 'powerful', 'knock-down']",The Star Dwellers
motives,"['need', 'motive', 'motivation', 'motif', 'theme']",The Star Dwellers
comet's-tail,[],The Star Dwellers
seemingly,"['apparently', 'seemingly', 'ostensibly', 'on_the_face_of_it']",The Star Dwellers
can't,[],The Star Dwellers
Yes,['yes'],The Star Dwellers
generator,"['author', 'source', 'generator']",The Star Dwellers
instant's,[],The Star Dwellers
new,"['fresh', 'newfangled', 'new', 'unexampled', 'raw', 'freshly', 'novel', 'Modern', 'New', 'newly', 'young']",The Star Dwellers
said,"['state', 'pronounce', 'enounce', 'read', 'aforesaid', 'aver', 'allege', 'articulate', 'say', 'tell', 'suppose', 'sound_out', 'enunciate', 'said', 'aforementioned', 'enjoin', 'order']",The Star Dwellers
Then,"['and_so', 'then', 'so', 'and_then']",The Star Dwellers
forego,"['forgo', 'precede', 'antedate', 'dispense_with', 'foreswear', 'predate', 'relinquish', 'forego', 'forfeit', 'throw_overboard', 'antecede', 'give_up', 'waive']",The Star Dwellers
Furthermore,"['furthermore', 'moreover', 'what_is_more']",The Star Dwellers
turn,"['bout', 'ferment', 'move_around', 'tour', 'rick', 'change_state', 'round', 'number', 'bend', 'sprain', 'spell', 'become', 'plow', 'turn', 'wrick', 'deform', 'change_by_reversal', 'turn_of_events', 'reverse', 'crook', 'routine', 'flex', 'turning', 'act', 'good_turn', 'work', 'twist', 'plough', 'go', 'bit', 'release', 'turn_over', 'wrench', 'sour', 'grow', 'play', 'call_on']",The Star Dwellers
getting,"['arrest', 'experience', 'pose', 'come', 'mystify', 'sustain', 'puzzle', 'induce', 'fuck_off', 'stupefy', 'fix', 'take', 'amaze', 'get_down', 'start_out', 'beget', 'generate', 'develop', 'suffer', 'bugger_off', 'make', 'contract', 'set_about', 'pay_off', 'cause', 'get', 'receive', 'bring', 'incur', 'gravel', 'commence', 'beat', 'draw', 'sire', 'become', 'capture', 'baffle', 'getting', 'arrive', 'start', 'scram', 'acquire', 'drive', ""get_under_one's_skin"", 'nonplus', 'bewilder', 'perplex', 'pay_back', 'set_out', 'have', 'begin', 'buzz_off', 'mother', 'obtain', 'find', 'stick', 'flummox', 'bring_forth', 'stimulate', 'fetch', 'catch', 'let', 'produce', 'go', 'vex', 'engender', 'grow', 'father', 'acquiring', 'dumbfound', 'aim', 'convey']",The Star Dwellers
first,"['kickoff', 'number_1', 'first_gear', 'offset', 'starting_time', 'number_one', 'first_base', 'maiden', '1st', 'beginning', 'first', 'start', 'initiatory', 'first_off', 'firstly', 'foremost', 'world-class', 'low', 'for_the_first_time', 'get-go', 'outset', 'low_gear', 'showtime', 'first_of_all', 'initiative', 'inaugural', 'commencement', 'first-class_honours_degree']",The Star Dwellers
man's,[],The Star Dwellers
Had,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'let', 'hold', 'take_in']",The Star Dwellers
surely,"['surely', 'sure', 'certainly', 'sure_as_shooting', 'for_sure', 'for_certain', 'sure_enough']",The Star Dwellers
laws,"['police_force', 'practice_of_law', 'Torah', 'police', 'Laws', 'natural_law', 'constabulary', 'jurisprudence', 'Pentateuch', 'legal_philosophy', 'law_of_nature', 'law']",The Star Dwellers
spat,"['bicker', 'clap', 'applaud', 'ptyalise', 'pettifoggery', 'acclaim', 'spew', 'spat', 'spit', 'bickering', 'pitter-patter', 'sprinkle', 'fuss', 'spit_out', 'tiff', 'squabble', 'skewer', 'patter', 'spue', 'ptyalize', 'spatter', 'gaiter']",The Star Dwellers
Recovering,"['recoup', 'recovering', 'convalesce', 'recover', 'convalescent', 'recuperate', 'go_back', 'find', 'reclaim', 'retrieve', 'regain']",The Star Dwellers
low,"['humiliated', 'broken', 'humbled', 'first_gear', 'humble', 'dispirited', 'low-pitched', 'scummy', 'Low', 'gloomy', 'modest', 'miserable', 'lowly', 'Sir_David_Low', 'first', 'low-toned', 'grim', 'depressed', 'low-spirited', 'Sir_David_Alexander_Cecil_Low', 'low', 'crushed', 'depression', 'depleted', 'low-down', 'abject', 'low_gear', 'downcast', 'downhearted', 'scurvy', 'moo', 'down', 'blue', 'David_Low', 'small', 'down_in_the_mouth']",The Star Dwellers
