w,vector_semantico
let,"['allow', 'LET', 'countenance', 'get', 'Lashkar-e-Tayyiba', 'Lashkar-e-Taiba', 'have', 'Lashkar-e-Toiba', 'permit', 'lease', 'Army_of_the_Pure', 'Army_of_the_Righteous', 'let', 'rent', 'net_ball']",The Moon and the Thorn.
caught,"['take_in', 'see', 'take_hold_of', 'enamour', 'pick_up', 'watch', 'trance', 'bewitch', 'captivate', 'overtake', 'beguile', 'catch', 'arrest', 'overhear', 'get', 'entrance', 'becharm', 'catch_up_with', 'view', 'grab', 'enchant', 'fascinate', 'trip_up', 'capture', 'hitch', 'charm', 'enamor']",The Moon and the Thorn.
Everything,[],The Moon and the Thorn.
clattered,"['clatter', 'brattle', 'clack']",The Moon and the Thorn.
Feeling,"['finger', 'experience', 'flavour', 'notion', 'look', 'smell', 'tactual_sensation', 'opinion', 'tone', 'feeling', 'find', 'feel', 'intuitive_feeling', 'spirit', 'sense', 'flavor', 'belief', 'impression', 'touch', 'tactile_sensation', 'palpate', 'touch_sensation']",The Moon and the Thorn.
bit,"['number', 'chip', 'sting', 'scrap', 'moment', 'piece', 'morsel', 'snatch', 'second', 'flake', 'minute', 'bite', 'mo', 'burn', 'seize_with_teeth', 'prick', 'act', 'bit', 'fleck', 'spot', 'turn', 'routine']",The Moon and the Thorn.
come,"['number', 'seed', 'total', 'occur', 'get_along', 'ejaculate', 'fare', 'make_out', 'seminal_fluid', 'hail', 'do', 'come_in', 'amount', 'cum', 'get', 'come_up', 'fall', 'derive', 'arrive', 'add_up', 'semen', 'descend', 'come', 'issue_forth', 'follow']",The Moon and the Thorn.
pleased,"['please', 'proud_of', 'pleased', 'delight']",The Moon and the Thorn.
thrusting,"['poke', 'stuff', 'pierce', 'shove', 'force', 'throw', 'jab', 'jabbing', 'thrusting', 'squeeze', 'poking', 'hurtle', 'thrust', 'hurl', 'lunge', 'push_up']",The Moon and the Thorn.
.,[],The Moon and the Thorn.
captain,"['senior_pilot', 'skipper', ""maitre_d'"", 'police_chief', 'sea_captain', 'police_captain', 'master', 'chieftain', 'headwaiter', ""maitre_d'hotel"", 'captain']",The Moon and the Thorn.
takin',[],The Moon and the Thorn.
baby,"['cocker', 'featherbed', 'indulge', 'cosset', 'child', 'pamper', 'mollycoddle', 'sister', 'spoil', 'babe', 'infant', 'coddle', 'baby']",The Moon and the Thorn.
nice,"['nice', 'dainty', 'decent', 'Nice', 'courteous', 'gracious', 'skillful', 'prissy', 'overnice', 'squeamish']",The Moon and the Thorn.
when,[],The Moon and the Thorn.
wife,"['wife', 'married_woman']",The Moon and the Thorn.
up,"['up', 'astir', 'upward', 'improving', 'upwardly', 'upwards']",The Moon and the Thorn.
next,"['succeeding', 'next', 'future', 'following', 'adjacent', 'side_by_side']",The Moon and the Thorn.
always,"['ever', 'always', 'perpetually', ""e'er"", 'forever', 'constantly', 'incessantly', 'invariably']",The Moon and the Thorn.
bedstraw,['bedstraw'],The Moon and the Thorn.
does,"['make', 'get_along', 'coif', 'cause', 'answer', 'behave', 'practise', 'fare', 'Energy_Department', 'make_out', 'execute', 'do', 'set', 'Energy', 'exercise', 'dress', 'practice', 'doe', 'DOE', 'coiffe', 'Department_of_Energy', 'manage', 'perform', 'serve', 'arrange', 'act', 'suffice', 'come', 'coiffure']",The Moon and the Thorn.
drab-haired,[],The Moon and the Thorn.
bloom,"['blooming', 'prime', 'flush', 'flower', 'efflorescence', 'bloom_of_youth', 'salad_days', 'bloom', 'blush', 'rosiness', 'peak', 'blossom', 'heyday']",The Moon and the Thorn.
laugh,"['jape', 'express_joy', 'express_mirth', 'laughter', 'laugh', 'joke', 'gag', 'jest']",The Moon and the Thorn.
Thank,"['thank', 'give_thanks']",The Moon and the Thorn.
reasons,"['intellect', 'reason', 'reason_out', 'reasonableness', 'rationality', 'argue', 'understanding', 'conclude', 'cause', 'grounds', 'ground']",The Moon and the Thorn.
by,"['away', 'by', 'aside', 'past']",The Moon and the Thorn.
lively,"['resilient', 'full_of_life', 'vital', 'brisk', 'snappy', 'spanking', 'merry', 'live', 'bouncy', 'racy', 'lively', 'springy', 'zippy', 'rattling', 'alert']",The Moon and the Thorn.
aspects,"['panorama', 'view', 'scene', 'facet', 'look', 'aspect', 'facial_expression', 'face', 'prospect', 'expression', 'vista']",The Moon and the Thorn.
still,"['distillery', 'stillness', 'even', 'static', 'silent', 'quieten', 'all_the_same', 'even_so', 'inactive', 'calm', 'placid', 'allay', 'still', 'calm_down', 'lull', 'quiet', 'silence', 'tranquil', 'tranquillize', 'yet', 'noneffervescent', 'hush', 'soundless', 'nonetheless', 'notwithstanding', 'shut_up', 'unruffled', 'smooth', 'tranquillise', 'ease', 'stock-still', 'relieve', 'however', 'nevertheless', 'tranquilize', 'motionless', 'hush_up', 'withal']",The Moon and the Thorn.
mine,['mine'],The Moon and the Thorn.
reflective,"['pondering', 'musing', 'meditative', 'reflective', 'brooding', 'broody', 'pensive', 'contemplative', 'ruminative']",The Moon and the Thorn.
),[],The Moon and the Thorn.
less,"['to_a_lesser_extent', 'LE', 'less', 'lupus_erythematosus']",The Moon and the Thorn.
blame,"['find_fault', 'blasted', 'damn', 'infernal', 'rap', 'blame', 'damned', 'deuced', 'inculpation', 'charge', 'goddamned', 'darned', 'pick', 'blessed', 'incrimination', 'goddamn', 'goddam', 'blamed', 'fault']",The Moon and the Thorn.
earth,"['worldly_concern', 'earth', 'globe', 'terra_firma', 'world', 'Earth', 'dry_land', 'land', 'solid_ground', 'ground', 'earthly_concern']",The Moon and the Thorn.
as,"['A', 'atomic_number_33', 'axerophthol', 'amp', 'American_Samoa', 'type_A', 'adenine', 'as', 'group_A', 'every_bit', 'AS', 'Eastern_Samoa', 'vitamin_A', 'equally', 'deoxyadenosine_monophosphate', 'angstrom', 'a', 'ampere', 'arsenic', 'As', 'angstrom_unit', 'antiophthalmic_factor']",The Moon and the Thorn.
sprawled,"['straggle', 'sprawl']",The Moon and the Thorn.
size,"['size_of_it', 'size', 'sizing']",The Moon and the Thorn.
regarded,"['involve', 'reckon', 'view', 'see', 'regard', 'affect', 'consider']",The Moon and the Thorn.
walking,"['take_the_air', 'walking', 'walk', 'walk-to']",The Moon and the Thorn.
Impossible,"['inconceivable', 'unsufferable', 'impossible', 'unacceptable', 'insufferable', 'out_of_the_question', 'unimaginable']",The Moon and the Thorn.
went,"['plump', 'break_down', 'endure', 'go_away', 'perish', 'kick_the_bucket', 'get_going', 'live', 'die', ""cash_in_one's_chips"", 'croak', 'function', 'exit', 'run_short', 'proceed', 'hold_up', 'buy_the_farm', 'blend_in', 'expire', 'operate', 'hold_out', 'pass_away', 'work', 'last', 'depart', 'get', 'decease', 'conk_out', 'fit', 'move', 'live_on', 'go_bad', 'break', 'belong', 'run_low', 'become', 'pass', 'give-up_the_ghost', 'locomote', 'run', 'pop_off', 'conk', 'lead', 'blend', 'go', 'sound', 'survive', 'drop_dead', 'extend', 'snuff_it', 'start', 'rifle', 'fail', 'choke', 'give_out', 'travel', 'give_way']",The Moon and the Thorn.
dryly,"['drily', 'dryly', 'laconically']",The Moon and the Thorn.
morality,"['morality', 'ethics', 'morals', 'ethical_motive']",The Moon and the Thorn.
light,"['light_up', 'spark', 'ignitor', 'lightheaded', 'light-headed', 'luminance', 'lite', 'calorie-free', 'easy', 'Christ_Within', 'igniter', 'clear', 'sparkle', 'Inner_Light', 'faint', 'light_source', 'light-colored', 'visible_radiation', 'ignite', 'lightness', 'twinkle', 'perch', 'get_down', 'short', 'idle', 'illume', 'loose', 'illuminate', 'wanton', 'illumine', 'tripping', 'luminousness', 'light', 'unhorse', 'weak', 'lighting', 'lightly', 'alight', 'scant', 'fall', 'visible_light', 'brightness', 'unaccented', 'abstemious', 'sluttish', 'Light_Within', 'swooning', 'wakeful', 'illumination', 'Light', 'lightsome', 'low-cal', 'fire_up', 'promiscuous', 'unclouded', 'brightness_level', 'dismount', 'clean', 'lighter', 'get_off', 'luminosity']",The Moon and the Thorn.
I,"['one', 'I', 'iodin', 'atomic_number_53', 'single', 'ace', 'i', 'iodine', 'unity', '1', 'ane']",The Moon and the Thorn.
honeysuckle,"['meeting_house', 'honeysuckle', 'Australian_honeysuckle', 'coast_banksia', 'Banksia_integrifolia', 'Aquilegia_canadensis']",The Moon and the Thorn.
stood,"['remain_firm', 'stomach', 'tolerate', 'abide', 'digest', 'endure', 'bear', 'fend', 'place_upright', 'support', 'stand', 'put_up', 'resist', 'stand_up', 'suffer', 'brook', 'stick_out']",The Moon and the Thorn.
dawn,"['first_light', 'break_of_the_day', 'come_home', 'sunup', 'dayspring', 'break_of_day', 'click', 'morning', 'get_through', 'sink_in', 'cockcrow', 'dawn', 'daybreak', 'sunrise', 'aurora', 'dawning', 'fall_into_place', 'get_across', 'penetrate']",The Moon and the Thorn.
vague,"['undefined', 'wispy', 'faint', 'vague', 'obscure', 'shadowy', 'dim']",The Moon and the Thorn.
shuffling,"['mix', 'shamble', 'shuffling', 'make', 'scuffle', 'shuffle', 'ruffle', 'shambling']",The Moon and the Thorn.
eyes,"['eyes', 'oculus', 'heart', 'eyeball', 'center', 'middle', 'centre', 'optic', 'eye']",The Moon and the Thorn.
more,"['Thomas_More', 'more', 'to_a_greater_extent', 'Sir_Thomas_More', 'More', 'more_than']",The Moon and the Thorn.
fallen,"['return', 'decrease', 'settle', 'precipitate', 'go_down', 'diminish', 'fall_down', 'accrue', 'lessen', 'light', 'hang', 'shine', 'fallen', 'fall', 'come_down', 'flow', 'strike', 'pass', 'descend', 'devolve', 'come']",The Moon and the Thorn.
most,"['nigh', 'virtually', 'about', 'most', 'nearly', 'well-nigh', 'almost', 'near', 'to_the_highest_degree']",The Moon and the Thorn.
artless,"['artless', 'uncultured', 'ingenuous', 'uncultivated']",The Moon and the Thorn.
understood,"['understand', 'sympathize', 'empathize', 'sympathise', 'tacit', 'read', 'infer', 'realize', 'interpret', 'translate', 'empathise', 'see', 'realise', 'understood', 'silent']",The Moon and the Thorn.
subdued,"['quash', 'repress', 'curb', 'crucify', 'conquer', 'subdue', 'subordinate', 'chasten', 'get_over', 'quiet', 'master', 'suppress', 'low-key', 'soft', 'tame', 'overcome', 'surmount', 'hushed', 'low-keyed', 'subdued', 'keep_down', 'dim', 'reduce', 'mortify', 'stamp_down', 'inhibit', 'muted', 'subjugate']",The Moon and the Thorn.
into,[],The Moon and the Thorn.
my,[],The Moon and the Thorn.
gathering,"['conglomerate', 'meet', 'amass', 'foregather', 'pull_together', 'collect', 'assemble', 'get_together', 'garner', 'pile_up', 'accumulate', 'tuck', 'cumulate', 'pucker', 'assemblage', 'gather', 'assembly', 'gathering', 'forgather', 'gain']",The Moon and the Thorn.
an,"['Associate_in_Nursing', 'AN']",The Moon and the Thorn.
remember,"['remember', 'recollect', 'commend', 'think', 'commemorate', 'think_of', 'think_back', 'recall', 'call_back', 'call_up', 'retrieve']",The Moon and the Thorn.
growing,"['spring_up', 'uprise', 'development', 'arise', 'originate', 'raise', 'grow', 'maturation', 'ontogeny', 'acquire', 'growth', 'maturate', 'develop', 'ontogenesis', 'get', 'rise', 'growing', 'produce', 'mature', 'turn', 'farm']",The Moon and the Thorn.
beat,"['pound', 'outwit', 'bushed', 'tick', 'wash_up', 'dumbfound', 'beat_up', 'nonplus', 'heartbeat', 'stupefy', 'dead', 'shell', 'beatnik', 'round', 'vex', 'thump', 'scramble', 'exhaust', 'pulsation', 'stick', 'ticktock', 'bewilder', 'beat_out', 'ticktack', 'tucker_out', 'tucker', 'meter', 'outsmart', 'all_in', 'metre', 'get', 'rhythm', 'baffle', 'work_over', 'outfox', 'gravel', 'vanquish', 'amaze', 'mystify', 'flap', 'circumvent', 'pose', 'quiver', 'pulse', 'cadence', 'pulsate', 'puzzle', 'flummox', 'beat', 'thrum', 'overreach', 'musical_rhythm', 'perplex', 'drum', 'trounce', 'bunk', 'crush', 'measure']",The Moon and the Thorn.
scanty,"['scanty', 'pantie', 'spare', 'bare', 'panty', 'step-in']",The Moon and the Thorn.
acknowledgments,"['acknowledgment', 'recognition', 'quotation', 'citation', 'reference', 'acknowledgement', 'cite', 'credit', 'mention']",The Moon and the Thorn.
--,[],The Moon and the Thorn.
downstairs,"['down_the_stairs', 'downstair', 'downstairs', 'below', 'on_a_lower_floor']",The Moon and the Thorn.
actions,"['sue', 'action', 'activity', 'action_at_law', 'process', 'activeness', 'natural_action', 'military_action', 'legal_action', 'litigate', 'carry_through', 'execute', 'action_mechanism', 'accomplish', 'carry_out', 'fulfill', 'natural_process', 'fulfil']",The Moon and the Thorn.
leaving,"['get_out', 'leave_alone', 'departure', 'go_away', 'entrust', 'allow_for', 'exit', 'go_out', 'pull_up_stakes', 'go_forth', 'impart', 'allow', 'leave', 'provide', 'depart', 'going', 'going_away', 'will', 'pass_on', 'bequeath', 'forget', 'leave_behind', 'lead', 'result', 'give', 'leaving']",The Moon and the Thorn.
dam',[],The Moon and the Thorn.
gave,"['generate', 'return', 'render', 'make', 'consecrate', 'cave_in', 'have', 'fall_in', 'gift', 'contribute', 'collapse', 'ease_up', 'impart', 'leave', 'turn_over', 'move_over', 'feed', 'throw', 'commit', 'chip_in', 'break', 'pay', 'founder', 'pass', 'dedicate', 'reach', 'kick_in', 'pass_on', 'yield', 'grant', 'hand', 'devote', 'afford', 'establish', 'open', 'give', 'present', 'hold', 'apply', 'give_way', 'sacrifice']",The Moon and the Thorn.
taking,"['claim', 'select', 'necessitate', 'make', 'bring', 'take_away', 'take_in', 'submit', 'pickings', 'postulate', 'aim', 'accept', 'demand', 'take_up', 'engage', 'charter', 'occupy', 'call_for', 'rent', 'fill', 'deal', 'exact', 'assume', 'take_aim', 'have', 'guide', 'ingest', 'consume', 'acquire', 'admit', 'subscribe', 'pick_out', 'hire', 'get', 'involve', 'direct', 'withdraw', 'convey', 'drive', 'train', 'take_on', 'fetching', 'contain', 'carry', 'strike', 'pack', 'subscribe_to', 'consider', 'get_hold_of', 'film', 'take', 'lead', 'remove', 'study', 'read', 'contract', 'use_up', 'look_at', 'conduct', 'adopt', 'ask', 'require', 'learn', 'lease', 'hold', 'choose', 'winning', 'shoot', 'taking', 'need']",The Moon and the Thorn.
cheerfully,['cheerfully'],The Moon and the Thorn.
graveyard,"['burial_ground', 'necropolis', 'memorial_park', 'burial_site', 'burying_ground', 'cemetery', 'graveyard']",The Moon and the Thorn.
hope,"['Leslie_Townes_Hope', 'Hope', 'hope', 'promise', 'go_for', 'trust', 'Bob_Hope', 'desire']",The Moon and the Thorn.
yesterday,['yesterday'],The Moon and the Thorn.
limp,"['hobble', 'limp', 'hitch', 'wilted', 'gimp']",The Moon and the Thorn.
Go,"['crack', 'plump', 'break_down', 'endure', 'go_away', 'perish', 'choke', 'kick_the_bucket', 'go_game', 'live', 'die', 'get_going', ""cash_in_one's_chips"", 'croak', 'function', 'whirl', 'exit', 'run_short', 'proceed', 'hold_up', 'buy_the_farm', 'cristal', 'blend_in', 'expire', 'disco_biscuit', 'operate', 'tour', 'spell', 'hug_drug', 'hold_out', 'pass_away', 'work', 'last', 'depart', 'get', 'decease', 'conk_out', 'fit', 'move', 'live_on', 'go_bad', 'offer', 'break', 'belong', 'run_low', 'become', 'pass', 'give-up_the_ghost', 'locomote', 'run', 'pop_off', 'conk', 'Adam', 'lead', 'give_out', 'ecstasy', 'start', 'blend', 'go', 'turn', 'X', 'sound', 'extend', 'survive', 'fling', 'drop_dead', 'snuff_it', 'XTC', 'rifle', 'fail', 'travel', 'give_way']",The Moon and the Thorn.
look,"['take_care', 'flavour', 'calculate', 'look', 'bet', 'see', 'smell', 'search', 'tone', 'expect', 'appear', 'reckon', 'feeling', 'face', 'depend', 'count', 'front', 'feel', 'spirit', 'attend', 'facial_expression', 'flavor', 'wait', 'seem', 'expression', 'aspect', 'await', 'looking', 'looking_at']",The Moon and the Thorn.
days,"['Day', 'daylight', 'twenty-four_hour_period', 'years', 'sidereal_day', 'Clarence_Day', 'day', 'days', '24-hour_interval', 'mean_solar_day', 'Clarence_Shepard_Day_Jr.', 'solar_day', 'daytime', 'twenty-four_hours']",The Moon and the Thorn.
wall,"['rampart', 'fence_in', 'surround', 'palisade', 'fence', 'paries', 'bulwark', 'wall']",The Moon and the Thorn.
once,"['erst', 'one_time', 'formerly', 'erstwhile', 'at_one_time', 'once', 'in_one_case']",The Moon and the Thorn.
Island,['island'],The Moon and the Thorn.
lay,"['put', 'lay', 'place', 'lie', 'laic', 'consist', 'secular', 'put_down', 'repose', 'ballad', 'set', 'dwell', 'rest', 'lie_in', 'lie_down', 'pose', 'position']",The Moon and the Thorn.
about,"['nigh', 'around', 'virtually', 'about', 'astir', 'approximately', 'roughly', 'most', 'nearly', 'well-nigh', 'close_to', 'or_so', 'almost', 'more_or_less', 'some', 'near', 'just_about']",The Moon and the Thorn.
profound,"['fundamental', 'profound', 'wakeless', 'heavy', 'unsounded', 'sound', 'unplumbed', 'unfathomed']",The Moon and the Thorn.
Delia,[],The Moon and the Thorn.
Tredding,[],The Moon and the Thorn.
hoping,"['hope', 'go_for', 'trust', 'hop', 'hop-skip', 'skip', 'desire']",The Moon and the Thorn.
window,"['window', 'windowpane']",The Moon and the Thorn.
Cotter's,[],The Moon and the Thorn.
kind,"['form', 'sort', 'variety', 'genial', 'kind', 'tolerant']",The Moon and the Thorn.
black,"['inkiness', 'grim', 'blackamoor', 'melanize', 'bootleg', 'inglorious', 'Shirley_Temple_Black', 'mordant', 'lightlessness', 'Black_person', 'shameful', 'smutty', 'pitch-black', 'black-market', 'Negro', 'nigrify', 'Black', 'blackness', 'smuggled', 'pitch-dark', 'black', 'blackened', 'Joseph_Black', 'contraband', 'bleak', 'ignominious', 'dark', 'Negroid', 'fatal', 'dim', 'disgraceful', 'Shirley_Temple', 'fateful', 'calamitous', 'opprobrious', 'pitch_blackness', 'sinister', 'blacken', 'melanise', 'total_darkness', 'disastrous']",The Moon and the Thorn.
last,"['endure', 'live', 'lowest', 'finis', 'hold_up', 'concluding', 'terminal', 'finally', 'net', 'hold_out', 'last', 'death', 'utmost', 'conclusion', 'lastly', 'finale', ""cobbler's_last"", 'live_on', 'in_conclusion', 'last-place', 'end', 'final_stage', 'close', 'stopping_point', 'finish', 'go', 'survive', ""shoemaker's_last"", 'final']",The Moon and the Thorn.
leave,"['get_out', 'leave_alone', 'go_away', 'entrust', 'allow_for', 'exit', 'go_out', 'pull_up_stakes', 'go_forth', 'impart', 'allow', 'leave', 'provide', 'depart', 'leave-taking', 'will', 'pass_on', 'farewell', 'bequeath', 'forget', 'leave_behind', 'lead', 'parting', 'result', 'give', 'leave_of_absence']",The Moon and the Thorn.
cruelty,"['inhuman_treatment', 'pitilessness', 'cruelty', 'harshness', 'ruthlessness', 'cruelness', 'mercilessness']",The Moon and the Thorn.
pink,"['rap', 'pink', 'tap', 'knock', 'pinko', 'garden_pink', 'pinkish', 'ping']",The Moon and the Thorn.
answered,"['respond', 'serve', 'suffice', 'do', 'resolve', 'answer', 'reply']",The Moon and the Thorn.
tiny,"['petite', 'lilliputian', 'tiny', 'diminutive', 'flyspeck', 'bantam', 'midget']",The Moon and the Thorn.
forepaws,['forepaw'],The Moon and the Thorn.
sea-damp,[],The Moon and the Thorn.
swelling,"['intumesce', 'gibbosity', 'prominence', 'intumescence', 'protuberance', 'swell_up', 'tumefy', 'excrescence', 'bulge', 'hump', 'swell', 'well', 'puffiness', 'swelling', 'well_up', 'bump', 'protrusion', 'lump', 'gibbousness', 'extrusion', 'puff_up', 'tumesce', 'intumescency', 'jut']",The Moon and the Thorn.
way,"['mode', 'way_of_life', 'fashion', 'room', 'way', 'style', 'agency', 'right_smart', 'manner', 'means', 'path', 'elbow_room', 'direction']",The Moon and the Thorn.
drink,"['beverage', 'tope', 'booze', 'imbibe', 'boozing', 'drink_in', 'pledge', 'salute', 'drunkenness', 'wassail', 'drinkable', 'drink', 'toast', 'drinking', 'potable', 'swallow', 'deglutition', 'fuddle', 'crapulence']",The Moon and the Thorn.
School,"['schoolhouse', 'civilize', 'cultivate', 'school', 'school_day', 'train', 'schooltime', 'shoal', 'civilise', 'schooling', 'educate']",The Moon and the Thorn.
old,"['honest-to-god', 'former', 'sometime', 'erstwhile', 'older', 'quondam', 'honest-to-goodness', 'sure-enough', 'old', 'previous', 'onetime', 'Old', 'one-time']",The Moon and the Thorn.
play,"['shimmer', 'playact', 'dally', 'bring', 'bet', 'meet', 'sport', 'frolic', 'spiel', 'trifle', 'wreak', 'maneuver', 'swordplay', 'romp', 'recreate', ""child's_play"", 'dramatic_play', 'encounter', 'looseness', 'manoeuvre', 'gambol', 'playing_period', 'toy', 'work', 'diddle', 'represent', 'take_on', 'drama', 'play', 'roleplay', 'act_as', 'make_for', 'gaming', 'flirt', 'run', 'fiddle', 'act', 'wager', 'gambling', 'free_rein', 'turn', 'fun', 'period_of_play', 'bid', 'caper']",The Moon and the Thorn.
corruption,"['subversion', 'depravation', 'rottenness', 'putridness', 'corruptness', 'putrescence', 'putrefaction', 'corruption', 'depravity', 'degeneracy']",The Moon and the Thorn.
pilgrim,"['pilgrim', 'Pilgrim', 'Pilgrim_Father']",The Moon and the Thorn.
apron,"['forestage', 'proscenium', 'apron']",The Moon and the Thorn.
condemned,"['sentence', 'condemn', 'doom', 'decry', 'reprobate', 'excoriate', 'objurgate']",The Moon and the Thorn.
it,"['IT', 'information_technology']",The Moon and the Thorn.
Now,"['immediately', 'today', 'nowadays', 'straightaway', 'directly', 'like_a_shot', 'instantly', 'right_away', 'now', 'at_present', 'at_once', 'straight_off', 'forthwith']",The Moon and the Thorn.
Ran,"['escape', 'range', 'track_down', 'endure', 'draw', 'run_for', 'turn_tail', 'break_away', 'function', 'fly_the_coop', 'melt_down', 'black_market', 'hightail_it', 'course', 'guide', 'race', 'lam', 'operate', 'execute', 'persist', 'run_away', 'work', 'consort', 'melt', 'ply', 'feed', 'be_given', 'move', 'unravel', 'flow', 'scat', 'carry', 'play', 'incline', 'prevail', 'pass', 'run', 'tend', 'bleed', 'hunt', 'lead', 'campaign', 'hunt_down', 'scarper', 'take_to_the_woods', 'go', 'die_hard', 'lean', 'ladder', 'extend', 'head_for_the_hills', 'bunk']",The Moon and the Thorn.
How,[],The Moon and the Thorn.
easier,"['comfortable', 'light', 'well-off', 'leisurely', 'easy', 'prosperous', 'gentle', 'promiscuous', 'easygoing', 'well-fixed', 'well-heeled', 'loose', 'sluttish', 'wanton', 'well-to-do', 'well-situated', 'soft']",The Moon and the Thorn.
wet,"['plastered', 'pixilated', 'cockeyed', 'sloshed', 'loaded', 'besotted', 'fuddled', 'smashed', 'tight', 'blotto', 'slopped', 'soused', 'moisture', 'pie-eyed', 'lactating', 'pissed', 'blind_drunk', 'wet', 'sozzled', 'stiff', 'crocked', 'soaked', 'squiffy']",The Moon and the Thorn.
No,"['No', 'atomic_number_102', 'nobelium', 'no', 'no_more']",The Moon and the Thorn.
doubtfully,"['doubtfully', 'dubiously']",The Moon and the Thorn.
grass,"['pot', 'betray', 'smoke', 'pasture', 'supergrass', 'Gunter_Wilhelm_Grass', 'sens', 'green_goddess', 'stag', 'grass_over', 'shop', 'snitch', 'gage', 'pasturage', 'forage', 'Grass', 'Gunter_Grass', 'tell_on', 'Mary_Jane', 'sess', 'weed', 'eatage', 'rat', 'grass', 'skunk', 'give_away', 'denounce', 'dope', 'locoweed', 'shit']",The Moon and the Thorn.
buffeted,"['buffet', 'storm-tossed', 'tempest-swept', 'buffeted', 'knock_about', 'tempest-tossed', 'batter', 'buff', 'tempest-tost']",The Moon and the Thorn.
You'll,[],The Moon and the Thorn.
slow,"['easy', 'dense', 'irksome', 'tiresome', 'slow_up', 'retard', 'slack', 'ho-hum', 'tedious', 'sluggish', 'tardily', 'dumb', 'decelerate', 'behind', 'wearisome', 'dim', 'boring', 'slacken', 'slowly', 'slow', 'obtuse', 'slow_down', 'deadening', 'dull']",The Moon and the Thorn.
tissues,"['tissue', 'weave', 'tissue_paper']",The Moon and the Thorn.
grown,"['spring_up', 'uprise', 'big', 'full-grown', 'adult', 'arise', 'originate', 'raise', 'grow', 'acquire', 'maturate', 'develop', 'get', 'fully_grown', 'grownup', 'rise', 'produce', 'mature', 'turn', 'grown', 'farm']",The Moon and the Thorn.
plan,"['design', 'architectural_plan', 'contrive', 'project', 'plan', 'be_after', 'program', 'programme']",The Moon and the Thorn.
duty,"['tariff', 'duty', 'obligation', 'responsibility']",The Moon and the Thorn.
away,"['forth', 'aside', 'outside', 'off', 'away', 'out', 'by']",The Moon and the Thorn.
decidedly,"['unquestionably', 'by_all_odds', 'decidedly', 'definitely', 'emphatically', 'in_spades']",The Moon and the Thorn.
inside,"['indoors', 'at_bottom', 'privileged', 'inside', 'inner', 'within', 'inwardly', 'deep_down', 'in_spite_of_appearance', 'at_heart', 'interior']",The Moon and the Thorn.
blossoms,"['prime', 'flush', 'flower', 'unfold', 'efflorescence', 'blossom_forth', 'bloom', 'heyday', 'peak', 'blossom', 'blossom_out']",The Moon and the Thorn.
true,"['unfeigned', 'dependable', 'on-key', 'true_up', 'lawful', 'admittedly', 'avowedly', 'honest', 'reliable', 'genuine', 'straight', 'true', 'rightful', 'dead_on_target', 'truthful', 'confessedly']",The Moon and the Thorn.
graveyards,"['burial_ground', 'necropolis', 'memorial_park', 'burial_site', 'burying_ground', 'cemetery', 'graveyard']",The Moon and the Thorn.
fetes,"['celebrate', 'festival', 'fiesta', 'feast', 'fete']",The Moon and the Thorn.
day's,[],The Moon and the Thorn.
prayerful,['prayerful'],The Moon and the Thorn.
their,[],The Moon and the Thorn.
is,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",The Moon and the Thorn.
remembered,"['remember', 'recollect', 'commend', 'think', 'commemorate', 'think_of', 'think_back', 'recall', 'call_back', 'call_up', 'retrieve']",The Moon and the Thorn.
straightened,"['straighten', 'unbend', 'neaten', 'square_away', 'tidy_up', 'tidy', 'straighten_out', 'clean_up', 'roll_out']",The Moon and the Thorn.
indeed,"['so', 'indeed']",The Moon and the Thorn.
month,"['calendar_month', 'month']",The Moon and the Thorn.
at,"['atomic_number_85', 'At', 'at', 'astatine']",The Moon and the Thorn.
announcing,"['declare', 'foretell', 'herald', 'annunciate', 'harbinger', 'denote', 'announce']",The Moon and the Thorn.
inhabitants,"['inhabitant', 'indweller', 'denizen', 'dweller', 'habitant']",The Moon and the Thorn.
sounds,"['strait', 'audio', 'speech_sound', 'voice', 'vocalize', 'fathom', 'go', 'sound', 'auditory_sensation', 'phone', 'vocalise']",The Moon and the Thorn.
told,"['recite', 'order', 'say', 'severalize', 'secern', 'differentiate', 'tell_apart', 'narrate', 'separate', 'evidence', 'recount', 'severalise', 'tell', 'assure', 'state', 'distinguish', 'secernate', 'enjoin']",The Moon and the Thorn.
pointer,"['Spanish_pointer', 'arrow', 'cursor', 'pointer']",The Moon and the Thorn.
walked,"['take_the_air', 'walk']",The Moon and the Thorn.
circumspect,"['discreet', 'circumspect']",The Moon and the Thorn.
Rummaging,['rummage'],The Moon and the Thorn.
sleeping,"['sleeping', 'sleep', ""catch_some_Z's"", 'dormant', 'slumber', 'kip', 'quiescency', ""log_Z's"", 'dormancy', 'quiescence']",The Moon and the Thorn.
supervising,"['supervising', 'oversight', 'supervise', 'superintendence', 'supervision', 'monitor', 'oversee', 'superintend', 'manage']",The Moon and the Thorn.
were,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",The Moon and the Thorn.
being,"['constitute', 'existence', 'equal', 'being', 'organism', 'embody', 'comprise', 'cost', 'represent', 'make_up', 'live', 'be', 'exist', 'beingness', 'follow', 'personify']",The Moon and the Thorn.
