w,vector_semantico
short,"['curt', 'unretentive', 'forgetful', 'poor', 'shortsighted', 'suddenly', 'unforesightful', 'shortly', 'scant', 'curtly', 'little', 'inadequate', 'shortstop', 'light', 'short-change', 'short_circuit', 'myopic', 'brusk', 'unawares', 'short', 'abruptly', 'short-circuit', 'dead', 'brusque']",Radio Emission of the Moon and Planet
Jupiter,"['Jove', 'Jupiter']",Radio Emission of the Moon and Planet
9.4,[],Radio Emission of the Moon and Planet
18'.5,[],Radio Emission of the Moon and Planet
average,"['average', 'intermediate', 'median', 'average_out', 'mediocre', 'middling', 'norm', 'mean', 'ordinary', 'medium', 'modal', 'fair']",Radio Emission of the Moon and Planet
2.1,[],Radio Emission of the Moon and Planet
along,"['on', 'along']",Radio Emission of the Moon and Planet
maria,"['Maria', 'mare', 'maria', 'Calophyllum_longifolium']",Radio Emission of the Moon and Planet
while,"['patch', 'spell', 'piece', 'while']",Radio Emission of the Moon and Planet
3.15,[],Radio Emission of the Moon and Planet
extreme,"['utmost', 'extreme', 'extreme_point', 'extremum', 'uttermost']",Radio Emission of the Moon and Planet
cool,"['sang-froid', 'nerveless', 'assuredness', 'chill', 'cool', 'coolheaded', 'cool_down', 'cool_off', 'poise', 'aplomb']",Radio Emission of the Moon and Planet
conductivity,"['conductivity', 'conduction']",Radio Emission of the Moon and Planet
specify,"['qualify', 'specialize', 'narrow', 'delimit', 'pin_down', 'specify', 'limit', 'condition', 'fix', 'particularize', 'nail_down', 'particularise', 'intend', 'narrow_down', 'determine', 'delineate', 'set_apart', 'designate', 'peg_down', 'define', 'stipulate', 'destine', 'specialise', 'delimitate', 'assign', 'set']",Radio Emission of the Moon and Planet
resolved,"['solve', 'settle', 'solved', 'answer', 'resolve', 'break_up', 'single-minded', 'dissolve', 'resolved', 'decide', 'purpose', 'adjudicate', 'conclude']",Radio Emission of the Moon and Planet
Maryland,"['Maryland', 'MD', 'Free_State', 'Old_Line_State']",Radio Emission of the Moon and Planet
solid,"['self-colored', 'hearty', 'self-coloured', 'whole', 'solid_state', 'substantial', 'solidness', 'unanimous', 'square', 'upstanding', 'solid', 'satisfying', 'firm', 'strong']",Radio Emission of the Moon and Planet
cause,"['stimulate', 'lawsuit', 'cause', 'grounds', 'suit', 'get', 'causal_agent', 'movement', 'induce', 'have', 'effort', 'do', 'causa', 'crusade', 'causal_agency', 'reason', 'drive', 'case', 'campaign', 'make']",Radio Emission of the Moon and Planet
improved,"['improved', 'amend', 'ameliorate', 'better', 'improve', 'meliorate']",Radio Emission of the Moon and Planet
rapid,"['speedy', 'rapid']",Radio Emission of the Moon and Planet
radio,"['radio_receiver', 'tuner', 'wireless', 'radio', 'receiving_set', 'radiocommunication', 'radio_set']",Radio Emission of the Moon and Planet
possibility,"['possible_action', 'possibleness', 'theory', 'possibility', 'hypothesis', 'opening']",Radio Emission of the Moon and Planet
hour,"['hr', 'hour', '60_minutes', 'time_of_day', 'minute']",Radio Emission of the Moon and Planet
does,"['behave', 'DOE', 'make_out', 'get_along', 'serve', 'cause', 'coif', 'Department_of_Energy', 'come', 'arrange', 'doe', 'exercise', 'fare', 'perform', 'dress', 'Energy_Department', 'act', 'coiffure', 'practice', 'answer', 'coiffe', 'suffice', 'do', 'practise', 'Energy', 'execute', 'manage', 'make', 'set']",Radio Emission of the Moon and Planet
power,"['ability', 'exponent', 'baron', 'force', 'office', 'powerfulness', 'power', 'business_leader', 'magnate', 'index', 'mogul', 'big_businessman', 'superpower', 'major_power', 'top_executive', 'world_power', 'great_power', 'king', 'tycoon', 'mightiness', 'might']",Radio Emission of the Moon and Planet
considerably,"['substantially', 'considerably', 'well']",Radio Emission of the Moon and Planet
reported,"['describe', 'cover', 'account', 'report', 'reported']",Radio Emission of the Moon and Planet
B,"['bacillus', 'B_complex', 'Bel', 'B_vitamin', 'b', 'vitamin_B_complex', 'boron', 'B-complex_vitamin', 'atomic_number_5', 'group_B', 'barn', 'type_B', 'vitamin_B', 'B']",Radio Emission of the Moon and Planet
Coates,"['coat', 'surface', 'cake']",Radio Emission of the Moon and Planet
phase,"['phase', 'phase_angle', 'form', 'stage']",Radio Emission of the Moon and Planet
part,"['take_off', 'region', 'section', 'parting', 'split_up', 'break', 'share', 'partly', 'character', 'split', 'office', 'break_up', 'contribution', 'start_out', 'percentage', 'separate', 'piece', 'part', 'depart', 'role', 'voice', 'theatrical_role', 'disunite', 'constituent', 'start', 'component_part', 'function', 'set_out', 'persona', 'component', 'set_forth', 'portion', 'division', 'partially', 'divide', 'set_off']",Radio Emission of the Moon and Planet
give,"['return', 'break', 'establish', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'generate', 'collapse', 'springiness', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'pass', 'fall_in', 'impart', 'spring', 'have', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach']",Radio Emission of the Moon and Planet
Aj,[],Radio Emission of the Moon and Planet
1,"['i', '1', 'single', 'unity', 'ane', 'one', 'ace', 'I']",Radio Emission of the Moon and Planet
consequently,"['consequently', 'accordingly', 'therefore']",Radio Emission of the Moon and Planet
beam,"['ray', 'shaft', 'ray_of_light', 'balance_beam', 'transmit', 'radiate', 'light_beam', 'broadcast', 'shine', 'beam_of_light', 'electron_beam', 'air', 'irradiation', 'glow', 'beam', 'shaft_of_light', 'send', 'radio_beam']",Radio Emission of the Moon and Planet
but,"['simply', 'only', 'just', 'merely', 'but']",Radio Emission of the Moon and Planet
apparatus,"['setup', 'apparatus']",Radio Emission of the Moon and Planet
called,"['address', 'holler', 'call_up', 'ring', 'shout', 'name', 'call_in', 'promise', 'scream', 'bid', 'shout_out', 'foretell', 'visit', 'call_off', 'cry', 'telephone', 'predict', 'forebode', 'hollo', 'call', 'phone', 'squall', 'yell', 'send_for', 'prognosticate', 'anticipate']",Radio Emission of the Moon and Planet
interpreted,"['understand', 'render', 'see', 'read', 'interpret', 'interpreted', 'construe', 'translate', 'taken', 'represent', 'rede']",Radio Emission of the Moon and Planet
falloff,"['drop-off', 'slump', 'falloff', 'slack', 'falling_off']",Radio Emission of the Moon and Planet
interferometer,['interferometer'],Radio Emission of the Moon and Planet
emission,"['emanation', 'discharge', 'expelling', 'emission']",Radio Emission of the Moon and Planet
seems,"['appear', 'look', 'seem']",Radio Emission of the Moon and Planet
on,"['on', 'along']",Radio Emission of the Moon and Planet
components,"['part', 'ingredient', 'factor', 'component', 'element', 'portion', 'constituent', 'component_part']",Radio Emission of the Moon and Planet
It,"['IT', 'information_technology']",Radio Emission of the Moon and Planet
detect,"['detect', 'observe', 'discover', 'notice', 'find']",Radio Emission of the Moon and Planet
age,"['age', 'eld', 'mature', 'geezerhood', 'long_time', 'maturate', 'get_on', 'years', 'senesce', 'old_age', 'historic_period']",Radio Emission of the Moon and Planet
differences,"['conflict', 'dispute', 'divergence', 'deviation', 'departure', 'difference', 'difference_of_opinion', 'remainder']",Radio Emission of the Moon and Planet
Mars,"['mar', 'Mars', 'Red_Planet', 'Mar', 'spoil', 'deflower', 'vitiate', 'blemish', 'defect', 'impair', 'mutilate', 'March']",Radio Emission of the Moon and Planet
for,[],Radio Emission of the Moon and Planet
radiates,"['ray', 'shine', 'glow', 'radiate', 'diversify', 'beam']",Radio Emission of the Moon and Planet
their,[],Radio Emission of the Moon and Planet
6'.7,[],Radio Emission of the Moon and Planet
uniformly,['uniformly'],Radio Emission of the Moon and Planet
shorter,"['curt', 'myopic', 'brusk', 'unforesightful', 'short', 'unretentive', 'scant', 'forgetful', 'light', 'little', 'inadequate', 'brusque', 'poor', 'shortsighted']",Radio Emission of the Moon and Planet
a,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']",Radio Emission of the Moon and Planet
centimeter-,[],Radio Emission of the Moon and Planet
together,"['unitedly', 'in_concert', 'together']",Radio Emission of the Moon and Planet
drift,"['freewheel', 'trend', 'heading', 'ramble', 'rove', 'gallery', 'drift', 'impetus', 'wander', 'tramp', 'float', 'purport', 'impulsion', 'range', 'blow', 'roam', 'movement', 'vagabond', 'swan', 'err', 'cast', 'be_adrift', 'roll', 'stray']",Radio Emission of the Moon and Planet
three,"['III', 'ternary', 'troika', 'threesome', 'ternion', 'leash', 'iii', 'three', 'trinity', '3', 'deuce-ace', 'tercet', 'triad', 'triplet', 'tierce', 'trio', 'terzetto', 'trine', 'trey']",Radio Emission of the Moon and Planet
coincidence,"['coincidence', 'conjunction', 'happenstance', 'co-occurrence', 'concurrence']",Radio Emission of the Moon and Planet
could,[],Radio Emission of the Moon and Planet
smaller,"['humble', 'smaller', 'small', 'littler', 'minor', 'pocket-sized', 'belittled', 'low', 'modest', 'diminished', 'small-scale', 'lowly', 'little', 'minuscule', 'pocket-size']",Radio Emission of the Moon and Planet
distribution,"['distribution', 'dispersion', 'statistical_distribution']",Radio Emission of the Moon and Planet
equal,"['match', 'be', 'equal', 'touch', 'equate', 'peer', 'equalize', 'adequate', 'equalise', 'compeer', 'rival']",Radio Emission of the Moon and Planet
attempts,"['endeavour', 'assay', 'try', 'endeavor', 'attempt', 'set_about', 'essay', 'effort', 'attack', 'seek', 'undertake']",Radio Emission of the Moon and Planet
indicated,"['point', 'signal', 'indicate', 'argue', 'designate', 'betoken', 'show', 'suggest', 'bespeak']",Radio Emission of the Moon and Planet
Steady,"['calm', 'sweetheart', 'stabilize', 'stiff', 'truelove', 'steadfast', 'unshakable', 'stabilise', 'unfluctuating', 'steadily', 'unfaltering', 'unbendable', 'sweetie', 'firm', 'unwavering', 'becalm', 'steady', 'brace', 'regular']",Radio Emission of the Moon and Planet
off,"['bump_off', 'remove', 'cancelled', 'sour', 'hit', 'slay', 'polish_off', 'forth', 'dispatch', 'away', 'turned', 'off', 'murder']",Radio Emission of the Moon and Planet
of,[],Radio Emission of the Moon and Planet
Saturn,['Saturn'],Radio Emission of the Moon and Planet
1949,[],Radio Emission of the Moon and Planet
U.,[],Radio Emission of the Moon and Planet
highest,"['in_high_spirits', 'high-pitched', 'gamey', 'mellow', 'high', 'gamy', 'eminent']",Radio Emission of the Moon and Planet
planets,"['planet', 'satellite', 'major_planet']",Radio Emission of the Moon and Planet
Pettit,[],Radio Emission of the Moon and Planet
lunation,"['lunar_month', 'synodic_month', 'lunation', 'moon']",Radio Emission of the Moon and Planet
sample,"['try_out', 'sampling', 'try', 'sample', 'sample_distribution', 'taste']",Radio Emission of the Moon and Planet
lobes,"['lob', 'lobe']",Radio Emission of the Moon and Planet
unobtainable,"['untouchable', 'inaccessible', 'unprocurable', 'unobtainable']",Radio Emission of the Moon and Planet
neglecting,"['drop', 'neglect', 'overleap', 'miss', 'omit', 'ignore', 'overlook', 'pretermit', 'leave_out', 'disregard', 'fail']",Radio Emission of the Moon and Planet
13,"['long_dozen', 'thirteen', 'XIII', ""baker's_dozen"", 'xiii', '13']",Radio Emission of the Moon and Planet
do,"['brawl', 'doh', 'behave', 'make_out', 'get_along', 'Doctor_of_Osteopathy', 'serve', 'cause', 'DO', 'coif', 'come', 'arrange', 'exercise', 'ut', 'fare', 'perform', 'dress', 'act', 'coiffure', 'practice', 'answer', 'bash', 'coiffe', 'suffice', 'do', 'practise', 'execute', 'manage', 'make', 'set']",Radio Emission of the Moon and Planet
large,"['large', 'orotund', 'expectant', 'turgid', 'heavy', 'great', 'big', 'bombastic', 'vauntingly', 'tumid', 'magnanimous', 'enceinte', 'boastfully', 'prominent', 'declamatory', 'with_child', 'gravid']",Radio Emission of the Moon and Planet
records,"['disk', 'record_book', 'read', 'book', 'disc', 'phonograph_recording', 'criminal_record', 'memorialise', 'phonograph_record', 'platter', 'show', 'commemorate', 'immortalise', 'enter', 'memorialize', 'immortalize', 'register', 'record', 'put_down', 'track_record', 'tape']",Radio Emission of the Moon and Planet
extensive,"['all-embracing', 'extended', 'panoptic', 'extensive', 'blanket', 'across-the-board', 'all-encompassing', 'encompassing', 'wide', 'broad', 'all-inclusive']",Radio Emission of the Moon and Planet
component,"['part', 'ingredient', 'factor', 'component', 'element', 'portion', 'constituent', 'component_part']",Radio Emission of the Moon and Planet
varies,"['diverge', 'change', 'depart', 'alter', 'motley', 'vary', 'deviate', 'variegate']",Radio Emission of the Moon and Planet
than,[],Radio Emission of the Moon and Planet
structure,"['social_organisation', 'complex_body_part', 'body_structure', 'social_organization', 'structure', 'social_structure', 'social_system', 'anatomical_structure', 'bodily_structure', 'construction']",Radio Emission of the Moon and Planet
or,"['operating_room', 'operating_theatre', 'operating_theater', 'Oregon', 'surgery', 'Beaver_State', 'OR']",Radio Emission of the Moon and Planet
remain,"['persist', 'continue', 'rest', 'stay', 'stay_on', 'remain']",Radio Emission of the Moon and Planet
came,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'occur', 'come_up', 'come', 'number', 'arrive', 'hail', 'fare', 'get', 'descend', 'fall', 'total', 'issue_forth', 'do', 'add_up', 'follow']",Radio Emission of the Moon and Planet
had,"['experience', 'take_in', 'accept', 'own', 'deliver', 'receive', 'stimulate', 'give_birth', 'let', 'cause', 'consume', 'birth', 'get', 'take', 'give', 'hold', 'have_got', 'throw', 'induce', 'suffer', 'have', 'possess', 'feature', 'ingest', 'make', 'sustain', 'bear']",Radio Emission of the Moon and Planet
1960,[],Radio Emission of the Moon and Planet
Mare,"['mare', 'maria', 'female_horse']",Radio Emission of the Moon and Planet
main,"['briny', 'main', 'master', 'chief', 'primary', 'principal', 'independent']",Radio Emission of the Moon and Planet
to,[],Radio Emission of the Moon and Planet
order,"['regularise', 'regulate', 'govern', 'say', 'order', 'fiat', 'ordering', 'Holy_Order', 'ordain', 'ordinate', 'social_club', 'rescript', 'enjoin', 'dictate', 'order_of_magnitude', 'guild', 'rate', 'arrange', 'Order', 'rank', 'set_up', 'range', 'club', 'lodge', 'put', 'parliamentary_law', 'decree', 'place', 'purchase_order', 'society', 'consecrate', 'edict', 'rules_of_order', 'monastic_order', 'ordination', 'tell', 'grade', 'gild', 'orderliness', 'parliamentary_procedure', 'regularize', 'prescribe']",Radio Emission of the Moon and Planet
1930,[],Radio Emission of the Moon and Planet
nearer,"['penny-pinching', 'skinny', 'nigher', 'cheeseparing', 'near', 'dear', 'approximate', 'nearer', 'close', 'closer', 'nigh', 'good']",Radio Emission of the Moon and Planet
contour,"['contour', 'form', 'shape', 'conformation', 'contour_line', 'configuration']",Radio Emission of the Moon and Planet
S.,[],Radio Emission of the Moon and Planet
sky,"['toss', 'pitch', 'sky', 'flip']",Radio Emission of the Moon and Planet
detection,"['detective_work', 'detection', 'detecting', 'espial', 'spotting', 'sensing', 'signal_detection', 'spying', 'sleuthing', 'catching']",Radio Emission of the Moon and Planet
sporadic,['sporadic'],Radio Emission of the Moon and Planet
assuming,"['accept', 'seize', 'adopt', 'strike', 'sham', 'don', 'assumptive', 'take_up', 'put_on', 'take_for_granted', 'presume', 'assuming', 'simulate', 'feign', 'take', 'assume', 'presumptuous', 'acquire', 'wear', 'take_on', 'take_over', 'arrogate', 'bear', 'usurp', 'get_into']",Radio Emission of the Moon and Planet
20,"['xx', 'XX', 'twenty', '20']",Radio Emission of the Moon and Planet
experimental,"['experimental', 'data-based', 'observational']",Radio Emission of the Moon and Planet
1958,[],Radio Emission of the Moon and Planet
22,"['XXII', '22', 'xxii', 'twenty-two']",Radio Emission of the Moon and Planet
black,"['melanize', 'Shirley_Temple_Black', 'dim', 'Black_person', 'contraband', 'sinister', 'total_darkness', 'bleak', 'nigrify', 'ignominious', 'fateful', 'pitch-dark', 'blacken', 'blackness', 'bootleg', 'lightlessness', 'Negroid', 'fatal', 'black', 'shameful', 'blackened', 'disgraceful', 'pitch-black', 'disastrous', 'Shirley_Temple', 'pitch_blackness', 'inglorious', 'Black', 'mordant', 'inkiness', 'black-market', 'calamitous', 'opprobrious', 'Negro', 'grim', 'dark', 'melanise', 'Joseph_Black', 'smutty', 'smuggled', 'blackamoor']",Radio Emission of the Moon and Planet
Not,"['not', 'non']",Radio Emission of the Moon and Planet
briefly,"['in_brief', 'concisely', 'briefly', 'shortly', 'in_short']",Radio Emission of the Moon and Planet
thermal,"['thermic', 'thermal', 'caloric']",Radio Emission of the Moon and Planet
characteristics,"['feature', 'characteristic', 'device_characteristic']",Radio Emission of the Moon and Planet
10.3,[],Radio Emission of the Moon and Planet
diagram,"['plot', 'diagram']",Radio Emission of the Moon and Planet
cm,"['Cm', 'atomic_number_96', 'centimetre', 'curium', 'cm', 'centimeter']",Radio Emission of the Moon and Planet
Washington,"['Washington_D.C.', 'Booker_Taliaferro_Washington', 'Booker_T._Washington', 'capital_of_the_United_States', 'George_Washington', 'President_Washington', 'WA', 'Capital', 'Washington', 'Evergreen_State', 'American_capital']",Radio Emission of the Moon and Planet
roughly,"['approximately', 'about', 'roughly', 'around', 'or_so', 'rough', 'just_about', 'some', 'more_or_less', 'close_to']",Radio Emission of the Moon and Planet
1955,[],Radio Emission of the Moon and Planet
information,"['info', 'data', 'information', 'entropy', 'selective_information']",Radio Emission of the Moon and Planet
materials,"['fabric', 'material', 'cloth', 'textile', 'stuff']",Radio Emission of the Moon and Planet
time,"['clock_time', 'clock', 'clip', 'meter', 'fourth_dimension', 'metre', 'sentence', 'prison_term', 'time']",Radio Emission of the Moon and Planet
whole,"['whole', 'all', 'unharmed', 'altogether', 'totally', 'completely', 'unanimous', 'wholly', 'hale', 'unit', 'solid', 'entirely', 'unscathed', 'unhurt']",Radio Emission of the Moon and Planet
then,"['then', 'so', 'and_then', 'and_so']",Radio Emission of the Moon and Planet
years,"['age', 'eld', 'twelvemonth', 'long_time', 'years', 'class', 'yr', 'days', 'year', 'old_age', 'geezerhood']",Radio Emission of the Moon and Planet
useful,"['utile', 'useful', 'utilitarian']",Radio Emission of the Moon and Planet
remaining,"['left', 'persist', 'leftover', 'continue', 'rest', 'unexpended', 'stay', 'remaining', 'stay_on', 'remain', 'left_over', 'odd']",Radio Emission of the Moon and Planet
region,"['area', 'part', 'realm', 'region', 'neighborhood']",Radio Emission of the Moon and Planet
Measurements,"['measurement', 'mensuration', 'measure', 'measuring']",Radio Emission of the Moon and Planet
Very,"['identical', 'real', 'selfsame', 'really', 'rattling', 'very']",Radio Emission of the Moon and Planet
Gibson,"['Mel_Gibson', 'Charles_Dana_Gibson', 'Althea_Gibson', 'Gibson', 'Mel_Columcille_Gerard_Gibson', 'C._D._Gibson']",Radio Emission of the Moon and Planet
complete,"['finish', 'terminated', 'make_out', 'consummate', 'sodding', 'complete', 'fill_out', 'ended', 'accomplished', 'unadulterated', 'gross', 'staring', 'pure', 'perfect', 'nail', 'dispatch', 'stark', 'over', 'discharge', 'fill_in', 'double-dyed', 'concluded', 'all_over', 'everlasting', 'arrant', 'utter', 'thoroughgoing']",Radio Emission of the Moon and Planet
transparent,"['gauze-like', 'limpid', 'gauzy', 'see-through', 'diaphanous', 'sheer', 'cobwebby', 'gossamer', 'vapourous', 'pellucid', 'guileless', 'lucid', 'crystalline', 'transparent', 'filmy', 'crystal_clear', 'vaporous']",Radio Emission of the Moon and Planet
identified,"['identified', 'distinguish', 'describe', 'discover', 'identify', 'name', 'place', 'key', 'key_out']",Radio Emission of the Moon and Planet
observe,"['detect', 'watch', 'discover', 'honor', 'find', 'keep', 'observe', 'take_note', 'notice', 'watch_over', 'abide_by', 'maintain', 'mention', 'honour', 'respect', 'follow', 'remark', 'note', 'celebrate', 'keep_an_eye_on']",Radio Emission of the Moon and Planet
atmosphere,"['aura', 'standard_atmosphere', 'atmospheric_state', 'atmosphere', 'ambience', 'atm', 'air', 'standard_pressure', 'ambiance']",Radio Emission of the Moon and Planet
Observations,"['notice', 'observance', 'reflection', 'reflexion', 'observation', 'watching']",Radio Emission of the Moon and Planet
spread,"['spread_head', 'broadcast', 'pass_around', 'spreading', 'distribute', 'disperse', 'feast', 'open', 'bedcover', 'spread_out', 'counterpane', 'go_around', 'cattle_farm', 'fan_out', 'bed_cover', 'ranch', 'spread', 'scatter', 'spreadhead', 'circularize', 'banquet', 'propagate', 'facing_pages', 'overspread', 'circulate', 'bedspread', 'cattle_ranch', 'bed_covering', 'gap', 'paste', 'diffuse', 'circularise', 'disseminate', 'dispersed', 'outspread', 'unfold']",Radio Emission of the Moon and Planet
width,"['breadth', 'width']",Radio Emission of the Moon and Planet
methods,"['method_acting', 'method']",Radio Emission of the Moon and Planet
eclipses,"['dominate', 'occult', 'eclipse', 'overshadow', 'occultation']",Radio Emission of the Moon and Planet
over,"['over', 'all_over', ""o'er"", 'terminated', 'concluded', 'complete', 'ended']",Radio Emission of the Moon and Planet
become,"['become', 'go', 'turn', 'suit', 'get']",Radio Emission of the Moon and Planet
McCullough,[],Radio Emission of the Moon and Planet
now,"['immediately', 'today', 'directly', 'straight_off', 'forthwith', 'at_once', 'at_present', 'straightaway', 'instantly', 'right_away', 'now', 'like_a_shot', 'nowadays']",Radio Emission of the Moon and Planet
contours,"['contour', 'form', 'shape', 'conformation', 'contour_line', 'configuration']",Radio Emission of the Moon and Planet
have,"['experience', 'take_in', 'accept', 'own', 'deliver', 'receive', 'stimulate', 'give_birth', 'let', 'cause', 'consume', 'birth', 'get', 'take', 'give', 'hold', 'have_got', 'throw', 'wealthy_person', 'induce', 'rich_person', 'suffer', 'have', 'possess', 'feature', 'ingest', 'make', 'sustain', 'bear']",Radio Emission of the Moon and Planet
available,"['available', 'uncommitted', 'useable', 'usable']",Radio Emission of the Moon and Planet
infrared,"['infrared_light', 'infrared_frequency', 'infrared_radiation', 'infrared_emission', 'infrared']",Radio Emission of the Moon and Planet
noise,"['racket', 'dissonance', 'stochasticity', 'disturbance', 'randomness', 'interference', 'haphazardness', 'resound', 'noise', 'make_noise']",Radio Emission of the Moon and Planet
expected,"['ask', 'wait', 'gestate', 'carry', 'look', 'expect', 'have_a_bun_in_the_oven', 'bear', 'await', 'anticipate', 'require', 'expected']",Radio Emission of the Moon and Planet
gain,"['gain_ground', 'take_in', 'realize', 'bring_in', 'derive', 'pull_ahead', 'clear', 'win', 'put_on', 'advance', 'increase', 'pull_in', 'make_headway', 'get_ahead', 'amplification', 'acquire', 'gather', 'addition', 'gain', 'profit', 'earn', 'hit', 'reach', 'make', 'attain', 'realise', 'arrive_at', 'benefit']",Radio Emission of the Moon and Planet
Laboratory,"['research_laboratory', 'lab', 'laboratory', 'research_lab', 'science_lab', 'science_laboratory', 'testing_ground']",Radio Emission of the Moon and Planet
NRL,"['Naval_Research_Laboratory', 'NRL']",Radio Emission of the Moon and Planet
unexpected,['unexpected'],Radio Emission of the Moon and Planet
interference-like,[],Radio Emission of the Moon and Planet
bodies,"['soundbox', 'dead_body', 'consistency', 'personify', 'consistence', 'body', 'trunk', 'eubstance', 'organic_structure', 'torso', 'physical_structure']",Radio Emission of the Moon and Planet
all,"['whole', 'altogether', 'totally', 'completely', 'wholly', 'all', 'entirely']",Radio Emission of the Moon and Planet
mm,"['mm', 'millimeter', 'millimetre']",Radio Emission of the Moon and Planet
resolution,"['resolution', 'firmness', 'resoluteness', 'firmness_of_purpose', 'result', 'answer', 'resolve', 'solution', 'closure', 'solvent', 'solving', 'resolving_power', 'resolving', 'settlement', 'declaration']",Radio Emission of the Moon and Planet
direction,"['focus', 'centering', 'direction', 'steering', 'focussing', 'guidance', 'counselling', 'instruction', 'commission', 'counsel', 'focusing', 'counseling', 'charge', 'focal_point', 'way', 'management']",Radio Emission of the Moon and Planet
cooler,"['cooler', 'cool', 'ice_chest', 'coolheaded', 'tank', 'nerveless']",Radio Emission of the Moon and Planet
rocklike,"['granitelike', 'granitic', 'rocklike', 'stony']",Radio Emission of the Moon and Planet
temperatures,['temperature'],Radio Emission of the Moon and Planet
960-mc,[],Radio Emission of the Moon and Planet
center,"['snapper', 'gist', 'marrow', 'focus', 'rivet', 'middle', 'sum', 'shopping_center', 'shopping_centre', 'kernel', 'revolve_around', 'pith', 'heart', 'concentrate_on', 'centre', 'nitty-gritty', 'essence', 'eye', 'center', 'nerve_center', 'halfway', 'substance', 'midpoint', 'center_field', 'center_of_attention', 'heart_and_soul', 'inwardness', 'core', 'plaza', 'centerfield', 'nerve_centre', 'midway', 'center_on', 'pore', 'revolve_about', 'focus_on', 'mall', 'meat', 'nub', 'concentrate', 'shopping_mall', 'centre_of_attention']",Radio Emission of the Moon and Planet
supplied,"['issue', 'render', 'furnish', 'provide', 'add', 'cater', 'ply', 'supply', 'append']",Radio Emission of the Moon and Planet
sensitivity,"['predisposition', 'sensitivity', 'sensibility', 'sensitiveness']",Radio Emission of the Moon and Planet
subtends,"['subtend', 'delimit']",Radio Emission of the Moon and Planet
physical,"['strong-arm', 'forcible', 'physical']",Radio Emission of the Moon and Planet
properly,"['properly', 'the_right_way', 'in_good_order', 'right', 'by_rights', 'decent', 'decently']",Radio Emission of the Moon and Planet
small,"['humble', 'small', 'minor', 'pocket-sized', 'belittled', 'low', 'modest', 'diminished', 'small-scale', 'lowly', 'little', 'minuscule', 'pocket-size']",Radio Emission of the Moon and Planet
reaching,"['reach_out', 'strive', 'achieve', 'touch', 'pass_on', 'extend_to', 'get_hold_of', 'accomplish', 'progress_to', 'reaching', 'give', 'strain', 'pass', 'stretch', 'turn_over', 'get_to', 'gain', 'arrival', 'hit', 'contact', 'hand', 'reach', 'make', 'attain', 'arrive_at', 'get_through']",Radio Emission of the Moon and Planet
scan,"['glance_over', 'scan', 'read', 'rake', 'run_down', 'skim', 'CAT_scan']",Radio Emission of the Moon and Planet
obtained,"['prevail', 'hold', 'find', 'obtain', 'receive', 'incur', 'get']",Radio Emission of the Moon and Planet
interval,"['musical_interval', 'separation', 'time_interval', 'interval']",Radio Emission of the Moon and Planet
reduced,"['contract', 'dilute', 'cut', 'keep_down', 'repress', 'trim', 'thin_out', 'subjugate', 'scale_down', 'shrink', 'deoxidise', 'abridge', 'decreased', 'deoxidize', 'decoct', 'lose_weight', 'subdue', 'foreshorten', 'boil_down', 'cut_back', 'slim_down', 'come_down', 'shorten', 'trim_back', 'abbreviate', 'quash', 'slenderize', 'trim_down', 'reduced', 'cut_down', 'slim', 'thin', 'melt_off', 'bring_down', 'reduce', 'concentrate', 'tighten', 'rock-bottom']",Radio Emission of the Moon and Planet
techniques,"['proficiency', 'technique']",Radio Emission of the Moon and Planet
temperature,['temperature'],Radio Emission of the Moon and Planet
hypothetical,"['supposed', 'hypothetical', 'suppositious', 'suppositional', 'supposititious', 'hypothetic', 'divinatory', 'conjectural']",Radio Emission of the Moon and Planet
optical,"['visual', 'ocular', 'optical', 'optic', 'opthalmic']",Radio Emission of the Moon and Planet
intensities,"['volume', 'saturation', 'chroma', 'intensiveness', 'strength', 'vividness', 'loudness', 'intensity', 'intensity_level']",Radio Emission of the Moon and Planet
less,"['to_a_lesser_extent', 'less', 'lupus_erythematosus', 'LE']",Radio Emission of the Moon and Planet
body,"['soundbox', 'dead_body', 'consistency', 'personify', 'consistence', 'body', 'trunk', 'eubstance', 'organic_structure', 'torso', 'physical_structure']",Radio Emission of the Moon and Planet
difficult,"['unmanageable', 'hard', 'difficult']",Radio Emission of the Moon and Planet
it,"['IT', 'information_technology']",Radio Emission of the Moon and Planet
contrast,"['contrast', 'line', 'direct_contrast', 'counterpoint', 'demarcation', 'dividing_line']",Radio Emission of the Moon and Planet
composition,"['authorship', 'opus', 'writing', 'make-up', 'composing', 'makeup', 'piece_of_music', 'musical_composition', 'paper', 'composition', 'theme', 'physical_composition', 'typography', 'report', 'piece', 'penning', 'constitution']",Radio Emission of the Moon and Planet
