w,vector_semantico
schoolgirlish,"['schoolgirlish', 'girlish']",The Sheep's in the Meadow
again,"['once_again', 'again', 'once_more', 'over_again']",The Sheep's in the Meadow
months,"['month', 'calendar_month']",The Sheep's in the Meadow
confidence,"['sureness', 'confidence', 'self-confidence', 'assurance', 'trust', 'authority', 'self-assurance']",The Sheep's in the Meadow
painful,"['unspeakable', 'terrible', 'abominable', 'painful', 'dreadful', 'atrocious', 'afflictive', 'irritating', 'sore', 'awful']",The Sheep's in the Meadow
Coffee,"['chocolate', 'coffee_bean', 'burnt_umber', 'coffee', 'java', 'umber', 'deep_brown', 'coffee_berry', 'coffee_tree']",The Sheep's in the Meadow
few,['few'],The Sheep's in the Meadow
wit,"['learning_ability', 'wittiness', 'humour', 'card', 'wit', 'mental_capacity', 'brainpower', 'humor', 'wag', 'witticism', 'brain', 'mentality']",The Sheep's in the Meadow
after-school,['after-school'],The Sheep's in the Meadow
its,"['IT', 'information_technology']",The Sheep's in the Meadow
prepare,"['set', 'gear_up', 'cook', 'groom', 'make', 'organise', 'machinate', 'set_up', 'devise', 'train', 'prepare', 'ready', 'fix', 'educate', 'get_up', 'organize', 'develop']",The Sheep's in the Meadow
kisses,"['osculate', 'buss', 'kiss', 'snog', 'osculation', 'candy_kiss']",The Sheep's in the Meadow
greetings,"['recognise', 'salutation', 'greeting', 'recognize', 'greet']",The Sheep's in the Meadow
caused,"['make', 'do', 'get', 'stimulate', 'induce', 'have', 'cause']",The Sheep's in the Meadow
news,"['tidings', 'news_program', 'newsworthiness', 'word', 'news_show', 'news', 'intelligence']",The Sheep's in the Meadow
bunkmate,['bunkmate'],The Sheep's in the Meadow
early,"['other', 'early_on', 'early', 'ahead_of_time', 'betimes', 'too_soon', 'former']",The Sheep's in the Meadow
adventurous,"['adventurous', 'adventuresome']",The Sheep's in the Meadow
We,[],The Sheep's in the Meadow
amazing,"['astonish', 'pose', 'amaze', 'baffle', 'beat', 'perplex', 'awesome', 'stick', 'mystify', 'astound', 'vex', 'amazing', 'awing', 'awe-inspiring', 'stupefy', 'bewilder', 'dumbfound', 'puzzle', 'flummox', 'gravel', 'get', 'astonishing', 'nonplus', 'awful']",The Sheep's in the Meadow
behaved,"['deport', 'behave', 'carry', 'bear', 'do', 'acquit', 'comport', 'act', 'conduct']",The Sheep's in the Meadow
people,"['multitude', 'masses', 'hoi_polloi', 'citizenry', 'the_great_unwashed', 'people', 'mass']",The Sheep's in the Meadow
or,"['operating_theater', 'operating_theatre', 'surgery', 'Oregon', 'OR', 'operating_room', 'Beaver_State']",The Sheep's in the Meadow
street,['street'],The Sheep's in the Meadow
stride,"['step', 'stride', 'pace', 'footstep', 'tread']",The Sheep's in the Meadow
sentences,"['condemnation', 'doom', 'sentence', 'time', 'prison_term', 'condemn', 'judgment_of_conviction', 'conviction']",The Sheep's in the Meadow
festive,"['gay', 'festal', 'merry', 'festive']",The Sheep's in the Meadow
represented,"['map', 'make_up', 'defend', 'comprise', 'stand_for', 'delineated', 'stage', 'present', 'symbolize', 'act', 'play', 'constitute', 'represented', 'typify', 'correspond', 'delineate', 'represent', 'interpret', 'symbolise', 'exemplify', 'be', 'lay_out']",The Sheep's in the Meadow
watched,"['watch', 'see', 'watch_out', 'learn', 'find_out', 'follow', 'view', 'look_out', 'determine', 'take_in', 'catch', 'check', 'ascertain', 'watch_over', 'look_on', 'observe', 'keep_an_eye_on']",The Sheep's in the Meadow
wore,"['jade', 'have_on', 'put_on', 'fall_apart', 'fag_out', 'wear_out', 'get_into', 'don', 'wear_upon', 'wear_thin', 'endure', 'wear_off', 'tire', 'assume', 'tire_out', 'hold_out', 'break', 'bust', 'fag', 'wear_down', 'bear', 'weary', 'fatigue', 'wear', 'outwear']",The Sheep's in the Meadow
curdling,"['clotting', 'clot', 'coagulation', 'curdling', 'curdle', 'clabber']",The Sheep's in the Meadow
obscure,"['obliterate', 'hidden', 'blot_out', 'mist', 'confuse', 'befog', 'fog', 'hide', 'vague', 'bedim', 'overcloud', 'apart', 'unsung', 'unknown', 'haze_over', 'veil', 'dark', 'obscure', 'becloud', 'obnubilate', 'blur', 'unnoticeable', 'cloud', 'isolated']",The Sheep's in the Meadow
away,"['out', 'by', 'off', 'away', 'aside', 'outside', 'forth']",The Sheep's in the Meadow
bundled,"['clump', 'practice_bundling', 'wad', 'cluster', 'bunch_up', 'bunch', 'compact', 'bundle_up', 'bundle', 'pack', 'roll_up']",The Sheep's in the Meadow
special,"['particular', 'limited', 'exceptional', 'extra', 'peculiar', 'especial', 'special']",The Sheep's in the Meadow
correspondent,"['newspaperwoman', 'correspondent', 'pressman', 'letter_writer', 'newspaperman', 'analogous', 'newswriter']",The Sheep's in the Meadow
flustered,"['flustered', 'rattled', 'fluster', 'perturbed', 'hot_and_bothered']",The Sheep's in the Meadow
sat,"['baby-sit', 'sit_around', 'Sabbatum', 'Saturday', 'pose', 'seat', 'sit_down', 'model', 'Sat', 'posture', 'sit', 'ride']",The Sheep's in the Meadow
received,"['welcome', 'received', 'receive', 'experience', 'incur', 'pick_up', 'get', 'encounter', 'find', 'take_in', 'invite', 'standard', 'obtain', 'have', 'meet']",The Sheep's in the Meadow
attain,"['chance_upon', 'happen_upon', 'discover', 'chance_on', 'make', 'attain', 'come_across', 'accomplish', 'light_upon', 'strike', 'fall_upon', 'arrive_at', 'come_upon', 'gain', 'achieve', 'hit', 'reach']",The Sheep's in the Meadow
evening,"['flush', 'eve', 'eventide', 'even', 'level', 'evening', 'even_out']",The Sheep's in the Meadow
knew,"['cognize', 'fuck', 'get_laid', 'have_a_go_at_it', 'have_it_away', 'bed', 'have_it_off', 'sleep_together', 'sleep_with', 'have_intercourse', 'recognize', 'cognise', 'live', 'acknowledge', 'make_out', 'make_love', 'love', 'bang', 'jazz', 'recognise', 'bonk', 'be_intimate', 'lie_with', 'screw', 'hump', 'roll_in_the_hay', 'have_sex', 'eff', 'know', 'get_it_on', 'do_it', 'experience']",The Sheep's in the Meadow
refused,"['refuse', 'pass_up', 'deny', 'turn_away', 'decline', 'reject', 'defy', 'turn_down', 'resist']",The Sheep's in the Meadow
we,[],The Sheep's in the Meadow
supposed,"['suppositional', 'alleged', 'conjectural', 'divinatory', 'guess', 'hypothetic', 'reckon', 'presuppose', 'theorize', 'think', 'hypothesize', 'suppositious', 'hypothesise', 'hypothetical', 'suppose', 'theorise', 'imagine', 'supposed', 'supposititious', 'so-called', 'say', 'conjecture', 'opine', 'hypothecate', 'speculate']",The Sheep's in the Meadow
five,"['Phoebe', 'quintet', 'Little_Phoebe', 'basketball_team', 'quintuplet', 'five-spot', 'five', 'cinque', 'fin', 'quint', 'v', '5', 'fivesome', 'pentad', 'V']",The Sheep's in the Meadow
devil's,[],The Sheep's in the Meadow
for,[],The Sheep's in the Meadow
get,"['bring_forth', 'pose', 'pay_off', 'receive', 'amaze', 'incur', 'sire', 'baffle', ""get_under_one's_skin"", 'scram', 'beat', 'catch', 'perplex', 'nonplus', 'aim', 'induce', 'get_down', 'stick', 'set_about', 'convey', 'become', 'mother', 'mystify', 'bugger_off', 'let', 'buzz_off', 'vex', 'sustain', 'stimulate', 'go', 'capture', 'develop', 'obtain', 'set_out', 'engender', 'father', 'stupefy', 'make', 'bewilder', 'generate', 'start', 'dumbfound', 'take', 'begin', 'puzzle', 'find', 'fix', 'flummox', 'pay_back', 'fetch', 'drive', 'cause', 'bring', 'gravel', 'suffer', 'come', 'beget', 'start_out', 'commence', 'arrive', 'contract', 'get', 'draw', 'grow', 'fuck_off', 'arrest', 'experience', 'have', 'acquire', 'produce']",The Sheep's in the Meadow
?,[],The Sheep's in the Meadow
authority,"['sureness', 'federal_agency', 'dominance', 'confidence', 'office', 'self-assurance', 'sanction', 'potency', 'authorization', 'self-confidence', 'government_agency', 'assurance', 'bureau', 'authority', 'say-so', 'agency', 'authorisation']",The Sheep's in the Meadow
see,"['image', 'project', 'assure', 'come_across', 'realize', 'find_out', 'regard', 'determine', 'take_in', 'catch', 'figure', 'ensure', 'reckon', 'look', 'construe', 'hear', 'run_across', 'fancy', 'consider', 'learn', 'realise', 'get_word', 'visit', 'discover', 'go_through', 'watch', 'examine', 'escort', 'understand', 'get_a_line', 'go_steady', 'witness', 'pick_up', 'see_to_it', 'view', 'visualize', 'encounter', 'find', 'go_out', 'envision', 'run_into', 'interpret', 'date', 'take_care', 'picture', 'control', 'ascertain', 'get_wind', 'visualise', 'check', 'attend', 'experience', 'insure', 'see', 'meet']",The Sheep's in the Meadow
house,"['family', 'business_firm', 'household', 'menage', 'theatre', 'put_up', 'star_sign', 'mansion', 'sign_of_the_zodiac', 'home', 'domiciliate', 'theater', 'firm', 'sign', 'planetary_house', 'house']",The Sheep's in the Meadow
family,"['family', 'syndicate', 'folk', 'class', 'sept', 'kin', 'kinsperson', 'kinfolk', 'household', 'family_unit', 'kinsfolk', 'menage', 'phratry', 'family_line', 'crime_syndicate', 'mob', 'category', 'home', 'fellowship', 'house']",The Sheep's in the Meadow
sleep,"['sleep', 'eternal_rest', 'nap', 'eternal_sleep', 'quietus', 'kip', 'rest', ""log_Z's"", 'slumber', ""catch_some_Z's"", 'sopor']",The Sheep's in the Meadow
rasps,"['wood_file', 'rasp', 'rasping']",The Sheep's in the Meadow
models,"['pattern', 'pose', 'modeling', 'framework', 'posture', 'theoretical_account', 'sit', 'manakin', 'mold', 'modelling', 'simulate', 'mock_up', 'manikin', 'exemplar', 'poser', 'good_example', 'mannequin', 'example', 'mould', 'model', 'role_model', 'fashion_model', 'mannikin', 'simulation']",The Sheep's in the Meadow
bulky,['bulky'],The Sheep's in the Meadow
he,"['helium', 'He', 'atomic_number_2', 'he']",The Sheep's in the Meadow
friends,"['champion', 'acquaintance', 'admirer', 'Quaker', 'friend', 'Friend', 'protagonist', 'ally', 'supporter', 'booster']",The Sheep's in the Meadow
concerning,"['come_to', 'touch', 'pertain', 'touch_on', 'concern', 'refer', 'interest', 'occupy', 'bear_on', 'worry', 'relate', 'have-to_doe_with']",The Sheep's in the Meadow
withdrawal,"['pulling_out', 'withdrawal_method', 'detachment', 'backdown', 'onanism', 'coitus_interruptus', 'secession', 'withdrawal', 'climb-down', 'drug_withdrawal']",The Sheep's in the Meadow
done,"['done', 'set', 'do', 'suffice', 'manage', 'coiffe', 'coiffure', 'execute', 'arrange', 'make_out', 'act', 'fare', 'serve', 'answer', 'make', 'get_along', 'dress', 'perform', 'exercise', 'practise', 'coif', 'cause', 'through', 'come', 'behave', 'through_with', 'practice']",The Sheep's in the Meadow
shouted,"['yelled', 'scream', 'yell', 'hollo', 'outcry', 'shout', 'call', 'clapperclaw', 'holler', 'shouted', 'abuse', 'squall', 'cry', 'exclaim', 'call_out', 'shout_out', 'cry_out', 'blackguard']",The Sheep's in the Meadow
teacher,"['instructor', 'teacher']",The Sheep's in the Meadow
ear,"['ear', 'auricle', 'pinna', 'spike', 'capitulum']",The Sheep's in the Meadow
As,"['adenine', 'group_A', 'arsenic', 'AS', 'angstrom_unit', 'As', 'as', 'Eastern_Samoa', 'angstrom', 'every_bit', 'a', 'ampere', 'type_A', 'axerophthol', 'atomic_number_33', 'vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'equally', 'amp', 'American_Samoa', 'antiophthalmic_factor']",The Sheep's in the Meadow
invited,"['ask_for', 'ask_over', 'call_for', 'tempt', 'receive', 'pay_for', 'ask_in', 'invite', 'take_in', 'bid', 'ask_round']",The Sheep's in the Meadow
exactly,"['exactly', 'incisively', 'on_the_button', 'precisely', 'just', 'on_the_nose', 'on_the_dot']",The Sheep's in the Meadow
hands,"['men', 'mitt', 'custody', 'manus', 'work_force', 'give', 'handwriting', 'script', 'helping_hand', 'workforce', 'paw', 'hired_hand', 'hand', 'reach', 'manpower', 'pass_on', 'pass', 'deal', 'bridge_player', 'hands', 'hired_man', 'turn_over']",The Sheep's in the Meadow
kitchen,['kitchen'],The Sheep's in the Meadow
released,"['put_out', 'let_go_of', 'unfreeze', 'discharge', 'exhaust', 'publish', 'relinquish', 'release', 'expel', 'eject', 'unblock', 'turn', 'issue', 'liberate', 'secrete', 'free', 'give_up', 'let_go', 'unloosen', 'unloose', 'bring_out', 'resign', 'loose']",The Sheep's in the Meadow
idea,"['melodic_theme', 'mind', 'theme', 'estimate', 'thought', 'musical_theme', 'idea', 'approximation', 'estimation']",The Sheep's in the Meadow
Hotel,['hotel'],The Sheep's in the Meadow
overcoat,"['topcoat', 'overcoating', 'overcoat', 'greatcoat']",The Sheep's in the Meadow
Should,[],The Sheep's in the Meadow
elaborate,"['luxuriant', 'exposit', 'lucubrate', 'rarify', 'flesh_out', 'refine', 'work_out', 'expand', 'detailed', 'elaborated', 'expatiate', 'enlarge', 'elaborate', 'expound', 'dilate', 'complicate']",The Sheep's in the Meadow
fill,"['make_full', 'replete', 'satiate', 'fulfill', 'occupy', 'fulfil', 'meet', 'filling', 'satisfy', 'fill', 'take', 'sate', 'fill_up']",The Sheep's in the Meadow
Its,"['IT', 'information_technology']",The Sheep's in the Meadow
consummated,"['consummate', 'consummated']",The Sheep's in the Meadow
heart,"['ticker', 'pump', 'affection', 'pith', 'nub', 'mettle', 'marrow', 'affectionateness', 'warmness', 'bosom', 'nitty-gritty', 'heart', 'philia', 'essence', 'nerve', 'centre', 'tenderness', 'middle', 'substance', 'gist', 'meat', 'sum', 'spirit', 'kernel', 'spunk', 'heart_and_soul', 'eye', 'fondness', 'warmheartedness', 'core', 'inwardness', 'center']",The Sheep's in the Meadow
Scout,"['pathfinder', 'spotter', 'watch', 'lookout_man', 'sentinel', 'guide', 'talent_scout', 'reconnoitre', 'picket', 'reconnoiter', 'scout', 'sentry', 'lookout', 'Scout']",The Sheep's in the Meadow
visit,"['confab', 'confabulate', 'travel_to', 'chew_the_fat', 'chaffer', 'bring_down', 'chat', 'chatter', 'gossip', 'chitchat', 'jaw', 'inflict', 'visit', 'call_in', 'natter', 'chit-chat', 'shoot_the_breeze', 'impose', 'sojourn', 'call', 'inspect', 'claver', 'see']",The Sheep's in the Meadow
unlike,"['dissimilar', 'different', 'unlike']",The Sheep's in the Meadow
brown,"['dark-brown', 'brown', 'Brown', 'John_Brown', 'brownness', 'embrown', 'Brown_University', 'browned', 'chocolate-brown', 'Robert_Brown', 'brownish']",The Sheep's in the Meadow
Catskill,[],The Sheep's in the Meadow
grandparents,['grandparent'],The Sheep's in the Meadow
death,"['end', 'expiry', 'last', 'death', 'dying', 'Death', 'destruction', 'demise', 'decease']",The Sheep's in the Meadow
mania,"['manic_disorder', 'passion', 'cacoethes', 'mania']",The Sheep's in the Meadow
corner,"['tree', 'box', 'recession', 'niche', 'street_corner', 'nook', 'corner', 'quoin', 'turning_point', 'recess']",The Sheep's in the Meadow
knowing,"['cognize', 'fuck', 'get_laid', 'have_a_go_at_it', 'have_it_away', 'well-read', 'bed', 'knowledgeable', 'intentional', 'learned', 'have_it_off', 'wise', 'sleep_together', 'sleep_with', 'have_intercourse', 'recognize', 'wise_to', 'cognise', 'live', 'acknowledge', 'make_out', 'make_love', 'love', 'bang', 'jazz', 'recognise', 'bonk', 'knowing', 'be_intimate', 'well-educated', 'lie_with', 'screw', 'hump', 'lettered', 'roll_in_the_hay', 'have_sex', 'eff', 'know', 'get_it_on', 'do_it', 'experience']",The Sheep's in the Meadow
Nothing,"['zip', 'naught', 'nix', 'goose_egg', 'zippo', 'zilch', 'cipher', 'cypher', 'aught', 'nothing', 'zero', 'null', 'nil', 'nada']",The Sheep's in the Meadow
Europe,"['European_Economic_Community', 'European_Community', 'EEC', 'Europe', 'EC', 'European_Union', 'Common_Market', 'EU']",The Sheep's in the Meadow
forays,"['raid', 'plunder', 'maraud', 'strip', 'rifle', 'foray', 'ransack', 'despoil', 'loot', 'reave', 'pillage']",The Sheep's in the Meadow
Hatless,['hatless'],The Sheep's in the Meadow
At,"['At', 'atomic_number_85', 'astatine', 'at']",The Sheep's in the Meadow
only,"['solely', 'only', 'entirely', 'simply', 'solitary', 'lone', 'only_if', 'but', 'sole', 'just', 'alone', 'merely', 'exclusively', 'lonesome', 'only_when']",The Sheep's in the Meadow
Shop,"['patronize', 'sponsor', 'shop_at', 'frequent', 'betray', 'shop', 'snitch', 'store', 'workshop', 'browse', 'patronise', 'denounce', 'rat', 'grass', 'buy_at', 'give_away', 'shit', 'shop_class', 'stag', 'tell_on']",The Sheep's in the Meadow
beach-head,[],The Sheep's in the Meadow
leather,['leather'],The Sheep's in the Meadow
breakup,"['separation', 'breakup', 'detachment', 'dissolution']",The Sheep's in the Meadow
red-visored,[],The Sheep's in the Meadow
inadequate,"['unequal', 'short', 'inadequate', 'poor']",The Sheep's in the Meadow
afternoon,"['afternoon', 'good_afternoon']",The Sheep's in the Meadow
gaudy,"['sporty', 'gaudy', 'tawdry', 'flash', 'gimcrack', 'showy', 'garish', 'brassy', 'loud', 'meretricious', 'tacky', 'trashy', 'tatty', 'cheap', 'jazzy', 'flashy']",The Sheep's in the Meadow
leaves,"['impart', 'leave_of_absence', 'exit', 'allow', 'folio', 'leafage', 'foliage', 'pull_up_stakes', 'result', 'lead', 'entrust', 'will', 'give', 'forget', 'leaf', 'get_out', 'go_forth', 'farewell', 'depart', 'leave-taking', 'parting', 'leave_behind', 'go_out', 'go_away', 'bequeath', 'allow_for', 'pass_on', 'leave_alone', 'leave', 'provide']",The Sheep's in the Meadow
cancel,"['natural', 'cancel', 'invalidate', 'set_off', 'scrub', 'call_off', 'strike_down', 'scratch', 'offset', 'delete']",The Sheep's in the Meadow
old,"['older', 'previous', 'erstwhile', 'Old', 'old', 'one-time', 'onetime', 'honest-to-god', 'quondam', 'sure-enough', 'sometime', 'honest-to-goodness', 'former']",The Sheep's in the Meadow
hour,"['minute', 'hour', '60_minutes', 'time_of_day', 'hr']",The Sheep's in the Meadow
went,"['expire', 'break_down', 'choke', 'run_low', 'proceed', 'sound', 'hold_up', 'exit', 'conk', 'pop_off', 'snuff_it', ""cash_in_one's_chips"", 'plump', 'go_bad', 'kick_the_bucket', 'get_going', 'blend', 'survive', 'become', 'function', 'extend', 'lead', 'endure', 'give-up_the_ghost', 'travel', 'run_short', 'give_way', 'live', 'go', 'run', 'work', 'blend_in', 'pass_away', 'depart', 'croak', 'die', 'rifle', 'operate', 'conk_out', 'belong', 'start', 'hold_out', 'fit', 'break', 'decease', 'live_on', 'go_away', 'locomote', 'fail', 'last', 'pass', 'buy_the_farm', 'get', 'perish', 'drop_dead', 'give_out', 'move']",The Sheep's in the Meadow
matters,"['topic', 'issue', 'subject', 'matter', 'thing', 'weigh', 'affair', 'count']",The Sheep's in the Meadow
jubilantly,"['gayly', 'blithely', 'jubilantly', 'merrily', 'happily', 'mirthfully']",The Sheep's in the Meadow
plan,"['be_after', 'architectural_plan', 'project', 'programme', 'program', 'plan', 'contrive', 'design']",The Sheep's in the Meadow
subway,"['subway_system', 'underpass', 'underground', 'tube', 'subway', 'metro']",The Sheep's in the Meadow
Later,"['subsequently', 'previous', 'later', 'ulterior', 'posterior', 'afterward', 'late', 'recent', 'after', 'later_on', 'tardy', 'belated', 'by_and_by', 'afterwards', 'former']",The Sheep's in the Meadow
full,"['good', 'to_the_full', 'full-of-the-moon', 'replete', 'entire', 'fully', 'broad', 'full_moon', 'full_phase_of_the_moon', 'wide-cut', 'full', 'wide', 'wax', 'total']",The Sheep's in the Meadow
an,"['Associate_in_Nursing', 'AN']",The Sheep's in the Meadow
tantalizing,"['tempting', 'bait', 'cod', 'tantalise', 'tantalize', 'tease', 'tantalizing', 'twit', 'rag', 'razz', 'tantalising', 'taunt', 'rally', 'ride']",The Sheep's in the Meadow
all,"['entirely', 'completely', 'all', 'wholly', 'altogether', 'totally', 'whole']",The Sheep's in the Meadow
cigarettes,"['cigaret', 'coffin_nail', 'cigarette', 'fag', 'butt']",The Sheep's in the Meadow
huge,"['huge', 'Brobdingnagian', 'immense', 'vast']",The Sheep's in the Meadow
felt,"['felt_up', 'matte_up', 'feel', 'felt', 'mat_up', 'matte', 'sense', 'finger', 'palpate', 'find', 'experience', 'matt-up', 'mat']",The Sheep's in the Meadow
two,"['deuce', 'two', 'II', 'ii', '2']",The Sheep's in the Meadow
go,"['expire', 'break_down', 'choke', 'run_low', 'proceed', 'sound', 'hold_up', 'exit', 'conk', 'pop_off', 'snuff_it', ""cash_in_one's_chips"", 'plump', 'offer', 'go_bad', 'kick_the_bucket', 'hug_drug', 'get_going', 'blend', 'survive', 'become', 'function', 'extend', 'lead', 'endure', 'give-up_the_ghost', 'ecstasy', 'travel', 'run_short', 'Adam', 'give_way', 'live', 'go', 'run', 'work', 'blend_in', 'pass_away', 'crack', 'XTC', 'cristal', 'turn', 'depart', 'croak', 'die', 'rifle', 'operate', 'conk_out', 'belong', 'spell', 'start', 'X', 'hold_out', 'fit', 'break', 'decease', 'live_on', 'go_away', 'locomote', 'fail', 'whirl', 'go_game', 'last', 'disco_biscuit', 'pass', 'buy_the_farm', 'get', 'perish', 'drop_dead', 'give_out', 'fling', 'move', 'tour']",The Sheep's in the Meadow
just,"['good', 'only', 'exactly', 'merely', 'simply', 'scarcely', 'just', 'barely', 'scarce', 'fair', 'but', 'precisely', 'upright', 'equitable', 'hardly', 'just_now']",The Sheep's in the Meadow
informed,"['inform', 'informed']",The Sheep's in the Meadow
dressing,"['grooming', 'clothe', 'primp', 'fecundation', 'prune', 'dress_up', 'garment', 'plume', 'crop', 'salad_dressing', 'bandaging', 'cut_back', 'dress_out', 'fit_out', 'fertilisation', 'garnish', 'set', 'habilitate', 'apparel', 'do', 'binding', 'preen', 'curry', 'coiffe', 'coiffure', 'arrange', 'line_up', 'dressing', 'clip', 'tog', 'fertilization', 'enclothe', 'raiment', 'dress', 'trim', 'snip', 'lop', 'coif', 'get_dressed', 'groom', 'garb', 'decorate', 'stuffing', 'medical_dressing']",The Sheep's in the Meadow
love,"['fuck', 'honey', 'get_laid', 'lovemaking', 'have_it_away', 'have_a_go_at_it', 'bed', 'passion', 'have_it_off', 'sleep_together', 'sleep_with', 'have_intercourse', 'love_life', 'sexual_love', 'dearest', 'make_out', 'make_love', 'dear', 'love', 'bang', 'jazz', 'enjoy', 'bonk', 'be_intimate', 'making_love', 'lie_with', 'screw', 'hump', 'roll_in_the_hay', 'have_sex', 'beloved', 'know', 'eff', 'get_it_on', 'erotic_love', 'do_it']",The Sheep's in the Meadow
answer,"['answer', 'response', 'resolution', 'solvent', 'suffice', 'result', 'do', 'reply', 'serve', 'solution', 'respond', 'resolve']",The Sheep's in the Meadow
spend,"['spend', 'pass', 'expend', 'drop']",The Sheep's in the Meadow
soldiers,['soldier'],The Sheep's in the Meadow
one's,[],The Sheep's in the Meadow
hectic,"['hectic', 'feverish']",The Sheep's in the Meadow
own,"['ain', 'have', 'possess', 'own']",The Sheep's in the Meadow
a,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']",The Sheep's in the Meadow
asked,"['inquire', 'call_for', 'enquire', 'involve', 'need', 'take', 'expect', 'postulate', 'ask', 'require', 'demand', 'necessitate']",The Sheep's in the Meadow
miserable,"['hapless', 'pitiful', 'scurvy', 'measly', 'deplorable', 'piteous', 'scummy', 'wretched', 'paltry', 'suffering', 'low', 'poor', 'miserable', 'abject', 'pitiable', 'execrable', 'pathetic', 'low-down', 'woeful', 'misfortunate']",The Sheep's in the Meadow
smoked,"['fume', 'smoke', 'smoke-cured', 'smoked', 'smoke-dried']",The Sheep's in the Meadow
adolescent,"['teenage', 'teenaged', 'adolescent', 'teen', 'stripling', 'jejune', 'juvenile', 'teenager', 'puerile']",The Sheep's in the Meadow
fringed,"['laciniate', 'fringe', 'fringed']",The Sheep's in the Meadow
bunkmates,['bunkmate'],The Sheep's in the Meadow
correspond,"['tally', 'gibe', 'stand_for', 'match', 'equate', 'agree', 'fit', 'check', 'correspond', 'jibe', 'represent']",The Sheep's in the Meadow
one,"['ane', 'unitary', 'peerless', 'unity', 'single', 'unrivaled', 'unmatched', '1', 'one_and_only', 'unrivalled', 'I', 'unmatchable', 'i', 'one', 'nonpareil', 'ace', 'matchless']",The Sheep's in the Meadow
premonitions,"['premonition', 'foreboding', 'forewarning', 'presentiment', 'boding']",The Sheep's in the Meadow
cold,"['dusty', 'low_temperature', 'frigidness', 'cold-blooded', 'common_cold', 'frigid', 'insensate', 'frigidity', 'stale', 'inhuman', 'coldness', 'moth-eaten', 'cold']",The Sheep's in the Meadow
behind,"['derriere', 'arse', 'ass', 'prat', 'hind_end', 'posterior', 'tail_end', 'butt', 'nates', 'stern', 'in_arrears', 'rear_end', 'backside', 'rump', 'tush', 'fundament', 'buttocks', 'buns', 'rear', 'behindhand', 'tooshie', 'behind', 'seat', 'bottom', 'fanny', 'keister', 'slow', 'tail', 'can', 'hindquarters', 'bum']",The Sheep's in the Meadow
saving,"['redeem', 'save', 'economy', 'preserve', 'write', 'economize', 'salvage', 'redemptive', 'save_up', 'lay_aside', 'spare', 'deliverance', 'carry_through', 'pull_through', 'bring_through', 'preservation', 'make_unnecessary', 'hold_open', 'relieve', 'economise', 'saving', 'delivery', 'salve', 'keep_open', 'redeeming', 'keep', 'deliver', 'rescue']",The Sheep's in the Meadow
You're,[],The Sheep's in the Meadow
She,[],The Sheep's in the Meadow
plans,"['be_after', 'architectural_plan', 'project', 'programme', 'program', 'plan', 'contrive', 'design']",The Sheep's in the Meadow
brush,"['skirmish', 'brush', 'copse', 'clash', 'coppice', 'encounter', 'sweep', 'thicket', 'brushwood', 'light_touch', 'brushing']",The Sheep's in the Meadow
streets,['street'],The Sheep's in the Meadow
those,[],The Sheep's in the Meadow
parents',[],The Sheep's in the Meadow
wool,"['woolen', 'fleece', 'wool', 'woollen']",The Sheep's in the Meadow
moment,"['minute', 'instant', 'import', 'mo', 'bit', 'here_and_now', 'second', 'consequence', 'moment', 'present_moment']",The Sheep's in the Meadow
For,[],The Sheep's in the Meadow
terminal,"['concluding', 'terminal', 'end', 'last', 'depot', 'final', 'terminus', 'pole']",The Sheep's in the Meadow
along,"['on', 'along']",The Sheep's in the Meadow
wallet,"['billfold', 'notecase', 'pocketbook', 'wallet']",The Sheep's in the Meadow
blue,"['blueing', 'drear', 'blue', 'downcast', 'blue_angel', 'blue_air', 'downhearted', 'low-spirited', 'amobarbital_sodium', 'gamy', 'juicy', 'drab', 'bluish', 'dispirited', 'patrician', 'blue_sky', 'blasphemous', 'puritanical', 'dingy', 'low', 'bluing', 'blue-blooded', 'profane', 'risque', 'naughty', 'down', 'grim', 'depressed', 'dreary', 'aristocratic', 'wild_blue_yonder', 'dark', 'gloomy', 'dismal', 'racy', 'sorry', 'blue_devil', 'gamey', 'spicy', 'blueness', 'blueish', 'down_in_the_mouth', 'aristocratical', 'puritanic', 'gentle', 'disconsolate', 'Amytal']",The Sheep's in the Meadow
hawked,"['vend', 'pitch', 'monger', 'hawk', 'huckster', 'clear_the_throat', 'peddle']",The Sheep's in the Meadow
gracefully,"['graciously', 'gracefully']",The Sheep's in the Meadow
Remember,"['retrieve', 'commend', 'think_back', 'think', 'commemorate', 'recall', 'call_up', 'call_back', 'think_of', 'recollect', 'remember']",The Sheep's in the Meadow
afterward,"['subsequently', 'later', 'later_on', 'afterward', 'after', 'afterwards']",The Sheep's in the Meadow
remote,"['distant', 'remote_control', 'outback', 'removed', 'remote', 'outside']",The Sheep's in the Meadow
suffocating,"['suffocative', 'choke', 'suffocate', 'smother', 'stifle', 'gag', 'asphyxiate', 'suffocating', 'strangle', 'smothering']",The Sheep's in the Meadow
