w,vector_semantico
made,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'made', 'construct', 'work', 'pass_water', 'take_a_crap', 'fix', 'constitute', 'pee', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'take', 'progress_to', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'make', 'reach', 'attain', 'ready', 'realise', 'produce', 'arrive_at', 'prepare', 'build', 'lay_down']",The Valley
we,[],The Valley
after,"['later', 'later_on', 'subsequently', 'after', 'afterwards', 'afterward']",The Valley
lathered,"['flog', 'lather', 'slash', 'strap', 'trounce', 'whip', 'lash', 'soap', 'welt']",The Valley
come,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'ejaculate', 'occur', 'come_up', 'seed', 'come', 'number', 'arrive', 'hail', 'fare', 'seminal_fluid', 'get', 'descend', 'fall', 'total', 'issue_forth', 'add_up', 'do', 'cum', 'follow', 'semen']",The Valley
its,"['IT', 'information_technology']",The Valley
shadows,"['phantasma', 'shade', 'tail', 'dark', 'fantasm', 'phantasm', 'shadow', 'shadower', 'overshadow', 'apparition', 'trace', 'vestige', 'shade_off', 'dwarf', 'tincture', 'phantom', 'darkness']",The Valley
cracked,"['whacky', 'bonkers', 'loopy', 'crackers', 'kookie', 'bats', 'break', 'loco', 'daft', 'kooky', 'loony', 'fruity', 'barmy', 'dotty', 'break_up', 'cracked', 'roughened', 'alligatored', 'break_through', 'round_the_bend', 'collapse', 'wacky', 'buggy', 'crack', 'haywire', 'around_the_bend', 'crack_up', 'chapped', 'check', 'balmy', 'snap', 'nutty', 'batty', 'crock_up', 'nuts']",The Valley
Keep,"['hold_on', 'keep', 'sustenance', 'prevent', 'observe', 'hold_open', 'proceed', 'keep_back', 'stay_fresh', 'keep_on', 'support', 'go_along', 'save', 'continue', 'hold', 'bread_and_butter', 'restrain', 'maintain', 'living', 'go_on', 'hold_back', 'donjon', 'keep_open', 'dungeon', 'celebrate', 'livelihood', 'sustain', 'retain', 'preserve']",The Valley
Do,"['brawl', 'doh', 'behave', 'make_out', 'get_along', 'Doctor_of_Osteopathy', 'serve', 'cause', 'DO', 'coif', 'come', 'arrange', 'exercise', 'ut', 'fare', 'perform', 'dress', 'act', 'coiffure', 'practice', 'answer', 'bash', 'coiffe', 'suffice', 'do', 'practise', 'execute', 'manage', 'make', 'set']",The Valley
still,"['nonetheless', 'notwithstanding', 'tranquil', 'calm', 'withal', 'placid', 'hush_up', 'distillery', 'unruffled', 'even', 'yet', 'hush', 'static', 'smooth', 'ease', 'soundless', 'however', 'quieten', 'tranquilize', 'allay', 'motionless', 'still', 'all_the_same', 'stock-still', 'calm_down', 'shut_up', 'tranquillise', 'relieve', 'silent', 'tranquillize', 'even_so', 'nevertheless', 'stillness', 'silence', 'lull', 'inactive', 'noneffervescent', 'quiet']",The Valley
killed,"['vote_down', 'defeat', 'down', 'drink_down', 'belt_down', 'shoot_down', 'bolt_down', 'pour_down', 'obliterate', 'pop', 'wipe_out', 'stamp_out', 'vote_out', 'kill', 'toss_off']",The Valley
darkness,"['duskiness', 'dark', 'shadow', 'wickedness', 'swarthiness', 'iniquity', 'darkness']",The Valley
sunlight,"['sunshine', 'sunlight', 'sun']",The Valley
mock,"['bemock', 'mock']",The Valley
get,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']",The Valley
more,"['more', 'More', 'more_than', 'Sir_Thomas_More', 'to_a_greater_extent', 'Thomas_More']",The Valley
at,"['at', 'astatine', 'atomic_number_85', 'At']",The Valley
went,"['exit', 'expire', 'give_out', 'live_on', 'kick_the_bucket', 'blend_in', 'break', 'decease', 'perish', 'last', 'plump', 'live', 'go_away', 'fail', 'buy_the_farm', 'work', 'go_bad', 'conk', 'proceed', 'hold_up', 'fit', 'run_low', 'snuff_it', 'endure', 'locomote', 'break_down', 'get', 'become', 'depart', 'give-up_the_ghost', 'go', 'pass_away', ""cash_in_one's_chips"", 'give_way', 'run_short', 'operate', 'croak', 'conk_out', 'hold_out', 'extend', 'get_going', 'pass', 'die', 'lead', 'belong', 'start', 'run', 'function', 'choke', 'drop_dead', 'travel', 'blend', 'sound', 'pop_off', 'move', 'rifle', 'survive']",The Valley
stand,"['sales_booth', 'abide', 'viewpoint', 'tie-up', 'standstill', 'stomach', 'stick_out', 'fend', 'place_upright', 'bandstand', 'endure', 'stand_up', 'support', 'rack', 'stand', 'remain_firm', 'point_of_view', 'suffer', 'outdoor_stage', 'brook', 'tolerate', 'pedestal', 'digest', 'put_up', 'resist', 'base', 'standpoint', 'stall', 'bear']",The Valley
wherever,"['wherever', 'wheresoever']",The Valley
turned,"['plough', 'sour', 'move_around', 'reverse', 'bend', 'change_by_reversal', 'change_state', 'deform', 'work', 'grow', 'ferment', 'flex', 'off', 'sprain', 'rick', 'become', 'wrench', 'release', 'turn', 'turned', 'turn_over', 'wrick', 'call_on', 'twist', 'plow']",The Valley
stared,"['gaze', 'asterisk', 'star', 'stare']",The Valley
paw,"['hand', 'manus', 'paw', 'mitt']",The Valley
about,"['about', 'approximately', 'roughly', 'around', 'or_so', 'nearly', 'astir', 'near', 'almost', 'well-nigh', 'most', 'just_about', 'virtually', 'some', 'more_or_less', 'close_to', 'nigh']",The Valley
tire,"['fatigue', 'play_out', 'bore', 'tyre', 'pall', 'wear_out', 'jade', 'exhaust', 'outwear', 'wear_upon', 'weary', 'fag', 'run_down', 'fag_out', 'wear', 'tire', 'tire_out', 'sap', 'wear_down']",The Valley
parted,"['part', 'set_out', 'parted', 'depart', 'split', 'take_off', 'break', 'set_forth', 'split_up', 'break_up', 'disunite', 'start_out', 'start', 'separate', 'divide', 'set_off']",The Valley
fell,"['accrue', 'return', 'cruel', 'vanish', 'precipitate', 'barbarous', 'strike', 'decrease', 'roughshod', 'flow', 'brutal', 'fall_down', 'settle', 'shine', 'come', 'vicious', 'devolve', 'fly', 'felled_seam', 'hang', 'descend', 'come_down', 'savage', 'fall', 'pass', 'light', 'go_down', 'cut_down', 'hide', 'drop', 'fell', 'strike_down', 'diminish', 'lessen']",The Valley
be,"['exist', 'beryllium', 'comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'atomic_number_4', 'make_up', 'glucinium', 'represent', 'Be', 'live']",The Valley
almost,"['about', 'nearly', 'near', 'almost', 'well-nigh', 'most', 'virtually', 'nigh']",The Valley
shirt,['shirt'],The Valley
someone,"['mortal', 'soul', 'individual', 'person', 'somebody', 'someone']",The Valley
crossed,"['frustrate', 'baffle', 'span', 'crossbreed', 'intersect', 'get_across', 'queer', 'spoil', 'cover', 'cut_across', 'interbreed', 'cut_through', 'hybridise', 'pass_over', 'track', 'foil', 'cross', 'thwart', 'sweep', 'hybridize', 'bilk', 'get_over', 'traverse', 'crossed', 'scotch']",The Valley
campfire,['campfire'],The Valley
hills,"['hill', 'Benny_Hill', 'Alfred_Hawthorne', 'James_Jerome_Hill', 'Hill', 'J._J._Hill', 'mound', ""pitcher's_mound""]",The Valley
rose,"['rise', 'rose_wine', 'rebel', 'surface', 'develop', 'wax', 'climb_up', 'rise_up', 'come_up', 'spring_up', 'go_up', 'roseate', 'lift', 'grow', 'originate', 'rosebush', 'stand_up', 'jump', 'rear', 'move_up', 'prove', 'turn_out', 'mount', 'ascend', 'rosiness', 'blush_wine', 'arise', 'pink_wine', 'get_up', 'heighten', 'rosaceous', 'resurrect', 'rose', 'uprise', 'climb']",The Valley
posted,"['posted', 'post', 'brand', 'carry', 'put_up', 'place', 'station', 'mail', 'send', 'stake']",The Valley
neither,['neither'],The Valley
down,"['down', 'gloomy', 'down_in_the_mouth', 'low', 'bolt_down', 'toss_off', 'polish', 'John_L._H._Down', 'downwardly', 'downward', 'drink_down', 'blue', 'knock_down', 'refine', 'consume', 'dispirited', 'pour_down', 'devour', 'pull_down', 'Down', 'pile', 'go_through', 'mastered', 'downcast', 'push_down', 'low-spirited', 'land', 'down_pat', 'pop', 'fine-tune', 'depressed', 'cut_down', 'grim', 'downwards', 'down_feather', 'shoot_down', 'belt_down', 'kill', 'downhearted']",The Valley
tightened,"['fasten', 'constrain', 'tighten_up', 'stiffen', 'reduce', 'tighten']",The Valley
smile,"['smiling', 'smile', 'grinning', 'grin']",The Valley
pain,"['painful_sensation', 'pain_in_the_ass', 'hurt', 'pain_sensation', 'bother', 'infliction', 'botheration', 'trouble', 'pain', 'pain_in_the_neck', 'annoyance', 'hurting', 'ail', 'anguish', 'nuisance', 'painfulness']",The Valley
pace,"['footstep', 'yard', 'step', 'tread', 'rate', 'tempo', 'stride', 'gait', 'pace']",The Valley
let,"['permit', 'have', 'Lashkar-e-Tayyiba', 'rent', 'Lashkar-e-Taiba', 'LET', 'countenance', 'lease', 'Army_of_the_Righteous', 'Army_of_the_Pure', 'net_ball', 'let', 'Lashkar-e-Toiba', 'allow', 'get']",The Valley
Silas,[],The Valley
croaks,"['exit', 'grumble', 'expire', 'gnarl', 'kick_the_bucket', 'decease', 'perish', 'buy_the_farm', 'conk', 'murmur', 'mutter', 'snuff_it', 'cronk', 'give-up_the_ghost', 'go', 'pass_away', ""cash_in_one's_chips"", 'croak', 'die', 'pass', 'choke', 'croaking', 'drop_dead', 'pop_off']",The Valley
frail,"['delicate', 'frail', 'fragile', 'fallible', 'weak', 'imperfect']",The Valley
prairie,['prairie'],The Valley
know,"['experience', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'cognise', 'live', 'screw', 'have_sex', 'have_it_off', 'recognise', 'know', 'acknowledge', 'hump', 'bonk', 'have_a_go_at_it', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'eff', 'get_it_on', 'make_love', 'cognize', 'get_laid', 'bang', 'jazz', 'recognize', 'sleep_together']",The Valley
party,"['company', 'political_party', 'party']",The Valley
dissolve,"['fade_away', 'disband', 'fade_out', 'dismiss', 'unthaw', 'unfreeze', 'resolve', 'break_up', 'dissolve', 'melt', 'thaw', 'dethaw']",The Valley
ashamed,['ashamed'],The Valley
lamp,['lamp'],The Valley
rode,"['bait', 'turn_on', 'taunt', 'tantalize', 'razz', 'hinge_upon', 'tease', 'sit', 'tantalise', 'depend_on', 'mount', 'ride', 'hinge_on', 'rally', 'devolve_on', 'rag', 'twit', 'drive', 'cod', 'depend_upon']",The Valley
part,"['take_off', 'region', 'section', 'parting', 'split_up', 'break', 'share', 'partly', 'character', 'split', 'office', 'break_up', 'contribution', 'start_out', 'percentage', 'separate', 'piece', 'part', 'depart', 'role', 'voice', 'theatrical_role', 'disunite', 'constituent', 'start', 'component_part', 'function', 'set_out', 'persona', 'component', 'set_forth', 'portion', 'division', 'partially', 'divide', 'set_off']",The Valley
somethin,[],The Valley
free,"['devoid', 'costless', 'innocent', 'complimentary', 'unblock', 'give_up', 'unloose', 'liberal', 'rid', 'dislodge', 'absolve', 'barren', 'gratuitous', 'free', 'disembarrass', 'discharge', 'disengage', 'spare', 'release', 'unfreeze', 'relinquish', 'liberate', 'resign', 'gratis', 'justify', 'relieve', 'detached', 'exempt', 'destitute', 'unloosen', 'free_people', 'loose']",The Valley
give,"['return', 'break', 'establish', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'generate', 'collapse', 'springiness', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'pass', 'fall_in', 'impart', 'spring', 'have', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach']",The Valley
Heaven,"['paradise', 'promised_land', 'Heaven', 'nirvana', 'Eden', 'Shangri-la', 'heaven']",The Valley
too,"['to_a_fault', 'overly', 'likewise', 'also', 'too', 'besides', 'excessively', 'as_well']",The Valley
crest,"['crown', 'top', 'tip', 'summit', 'peak', 'crest', 'cap']",The Valley
looming,"['bulk_large', 'loom', 'brood', 'hover', 'tower', 'predominate', 'hulk']",The Valley
but,"['simply', 'only', 'just', 'merely', 'but']",The Valley
stock,"['stock_up', 'commonplace', 'fund', 'line', 'ancestry', 'sprout', 'origin', 'blood', 'breed', 'Malcolm_stock', 'hackneyed', 'buy_in', 'store', 'pedigree', 'stockpile', 'carry', 'standard', 'threadbare', 'broth', 'farm_animal', 'parentage', 'inventory', 'tired', 'blood_line', 'strain', 'gillyflower', 'bloodline', 'well-worn', 'shopworn', 'descent', 'trite', 'neckcloth', 'old-hat', 'stemma', 'stock', 'banal', 'livestock', 'stock_certificate', 'gunstock', 'line_of_descent', 'lineage', 'timeworn', 'caudex']",The Valley
game,"['crippled', 'mettlesome', 'spunky', 'gritty', 'gamy', 'stake', 'gamey', 'halt', 'lame', 'bet_on', 'gimpy', 'spirited', 'game', 'back', 'plot', 'punt', 'secret_plan', 'biz', 'halting', 'gage']",The Valley
running,"['race', 'play', 'incline', 'take_to_the_woods', 'course', 'tend', 'hunt', 'running_play', 'hunt_down', 'lean', 'melt_down', 'consort', 'hightail_it', 'turn_tail', 'die_hard', 'melt', 'unravel', 'flow', 'linear', 'running_game', 'scat', 'work', 'persist', 'track_down', 'carry', 'lam', 'run_away', 'draw', 'endure', 'bunk', 'fly_the_coop', 'range', 'break_away', 'feed', 'head_for_the_hills', 'track', 'go', 'prevail', 'operative', 'operate', 'functional', 'extend', 'pass', 'black_market', 'lead', 'run', 'function', 'running', 'guide', 'ladder', 'scarper', 'execute', 'working', 'bleed', 'be_given', 'campaign', 'escape', 'ply', 'move', 'run_for']",The Valley
burning,"['incinerate', 'burning', 'burning_at_the_stake', 'sting', 'combust', 'cut', 'cauterise', 'bite', 'combustion', 'burn', 'burn_down', 'electrocution', 'cauterize', 'burn_off', 'glow', 'burn_up', 'sunburn', 'fire']",The Valley
lived,"['experience', 'subsist', 'populate', 'live_on', 'endure', 'go', 'hold_up', 'be', 'know', 'inhabit', 'hold_out', 'last', 'live', 'survive', 'exist', 'dwell']",The Valley
called,"['address', 'holler', 'call_up', 'ring', 'shout', 'name', 'call_in', 'promise', 'scream', 'bid', 'shout_out', 'foretell', 'visit', 'call_off', 'cry', 'telephone', 'predict', 'forebode', 'hollo', 'call', 'phone', 'squall', 'yell', 'send_for', 'prognosticate', 'anticipate']",The Valley
hand,"['script', 'helping_hand', 'bridge_player', 'give', 'mitt', 'hired_man', 'pass_on', 'hand', 'reach', 'handwriting', 'hired_hand', 'pass', 'manus', 'paw', 'deal', 'turn_over']",The Valley
face,"['boldness', 'front', 'font', 'grimace', 'confront', 'facial_expression', 'typeface', 'present', 'expression', 'brass', 'side', 'face_up', 'aspect', 'human_face', 'look', 'cheek', 'case', 'face', 'nerve', 'fount']",The Valley
reach,"['orbit', 'ambit', 'grasp', 'reach_out', 'strive', 'achieve', 'touch', 'compass', 'pass_on', 'range', 'extend_to', 'get_hold_of', 'accomplish', 'progress_to', 'reaching', 'give', 'strain', 'scope', 'pass', 'stretch', 'turn_over', 'gain', 'get_to', 'hit', 'contact', 'hand', 'reach', 'make', 'attain', 'arrive_at', 'get_through']",The Valley
taken,"['accept', 'remove', 'take_in', 'contract', 'take_away', 'rent', 'read', 'withdraw', 'look_at', 'engage', 'subscribe_to', 'adopt', 'fill', 'strike', 'film', 'call_for', 'bring', 'occupy', 'lease', 'necessitate', 'submit', 'take_up', 'pick_out', 'carry', 'use_up', 'conduct', 'consume', 'learn', 'subscribe', 'need', 'claim', 'deal', 'require', 'get', 'ask', 'get_hold_of', 'take', 'consider', 'aim', 'hire', 'postulate', 'hold', 'shoot', 'involve', 'assume', 'acquire', 'direct', 'lead', 'admit', 'have', 'exact', 'pack', 'guide', 'demand', 'take_on', 'train', 'contain', 'interpreted', 'study', 'drive', 'ingest', 'make', 'take_aim', 'choose', 'select', 'convey', 'taken', 'charter']",The Valley
on,"['on', 'along']",The Valley
gust,"['gust', 'blast', 'blow']",The Valley
It,"['IT', 'information_technology']",The Valley
dance,"['trip_the_light_fantastic', 'dance', 'saltation', 'trip_the_light_fantastic_toe', 'terpsichore', 'dancing']",The Valley
for,[],The Valley
asked,"['ask', 'necessitate', 'take', 'inquire', 'postulate', 'involve', 'enquire', 'expect', 'call_for', 'need', 'require', 'demand']",The Valley
head,"['head_teacher', 'mind', 'head', 'channelise', 'manoeuvre', 'heading', 'drumhead', 'fountainhead', 'question', 'head_up', 'steer', 'headland', 'headspring', 'nous', 'chief', 'forefront', 'capitulum', 'caput', 'foreland', 'read/write_head', 'pass', 'header', 'lead', 'manoeuver', 'direct', 'principal', 'guide', 'channelize', 'promontory', 'brain', 'point', 'head_word', 'headway', 'oral_sex', 'school_principal', 'straits', 'psyche', 'top_dog', 'maneuver']",The Valley
their,[],The Valley
bend,"['turn_away', 'bend', 'curve', 'stoop', 'crimp', 'deform', 'crook', 'plication', 'crease', 'flex', 'flexure', 'crouch', 'fold', 'bending', 'turn', 'bow', 'Bend', 'deflect', 'twist', 'bend_dexter']",The Valley
you're,[],The Valley
seen,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'assure', 'visit', 'go_through', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'get_word', 'come_across', 'figure', 'picture', 'examine', 'construe', 'go_out', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'escort', 'realise', 'get_wind']",The Valley
a,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']",The Valley
ahead,"['in_the_lead', 'forrader', 'before', 'beforehand', 'in_front', 'forwards', 'leading', 'onward', 'onwards', 'out_front', 'in_advance', 'forward', 'ahead']",The Valley
together,"['unitedly', 'in_concert', 'together']",The Valley
watchful,"['insomniac', 'watchful', 'sleepless', 'alert']",The Valley
whispered,"['whisper', 'whispered']",The Valley
three,"['III', 'ternary', 'troika', 'threesome', 'ternion', 'leash', 'iii', 'three', 'trinity', '3', 'deuce-ace', 'tercet', 'triad', 'triplet', 'tierce', 'trio', 'terzetto', 'trine', 'trey']",The Valley
could,[],The Valley
river,['river'],The Valley
mocking,"['taunting', 'bemock', 'gibelike', 'mocking', 'mock', 'teasing', 'derisive', 'quizzical', 'jeering']",The Valley
smelled,"['sense', 'smack', 'smell', 'reek', 'smell_out']",The Valley
finished,"['end', 'end_up', 'wind_up', 'finished', 'land_up', 'finish_up', 'fetch_up', 'finish', 'ruined', 'polish_off', 'terminate', 'cease', 'complete', 'eat_up', 'stop']",The Valley
dotting,"['disperse', 'scatter', 'sprinkle', 'constellate', 'dot', 'stud', 'dust']",The Valley
shoulder,"['articulatio_humeri', 'shoulder', 'berm', 'shoulder_joint']",The Valley
cattle,"['oxen', 'cows', 'kine', 'cattle', 'Bos_taurus']",The Valley
here,"['hither', 'here', 'Hera', 'Here']",The Valley
halfway,"['center', 'halfway', 'middle', 'midway']",The Valley
sought,"['sought-after', 'look_for', 'assay', 'search', 'try', 'attempt', 'sought', 'essay', 'seek']",The Valley
dying,"['exit', 'death', 'expire', 'give_out', 'kick_the_bucket', 'break', 'decease', 'perish', 'demise', 'fail', 'buy_the_farm', 'go_bad', 'conk', 'pall', 'become_flat', 'snuff_it', 'dying', 'break_down', 'give-up_the_ghost', 'go', 'pass_away', ""cash_in_one's_chips"", 'give_way', 'conk_out', 'croak', 'die', 'pass', 'choke', 'drop_dead', 'anxious', 'die_out', 'pop_off']",The Valley
off,"['bump_off', 'remove', 'cancelled', 'sour', 'hit', 'slay', 'polish_off', 'forth', 'dispatch', 'away', 'turned', 'off', 'murder']",The Valley
of,[],The Valley
porch,['porch'],The Valley
said,"['articulate', 'enjoin', 'suppose', 'tell', 'read', 'pronounce', 'say', 'aver', 'order', 'enounce', 'aforesaid', 'enunciate', 'state', 'allege', 'sound_out', 'said', 'aforementioned']",The Valley
trespassed,"['transgress', 'take_advantage', 'trespass', 'intrude', 'overstep', 'sin']",The Valley
But,"['simply', 'only', 'just', 'merely', 'but']",The Valley
Ed,"['erectile_dysfunction', 'ED', 'male_erecticle_dysfunction']",The Valley
stood,"['tolerate', 'stick_out', 'abide', 'fend', 'digest', 'put_up', 'place_upright', 'remain_firm', 'stand', 'resist', 'stomach', 'suffer', 'bear', 'endure', 'brook', 'stand_up', 'support']",The Valley
Dawn,"['dawning', 'break_of_the_day', 'come_home', 'cockcrow', 'get_across', 'first_light', 'sunrise', 'morning', 'penetrate', 'break_of_day', 'sunup', 'fall_into_place', 'dawn', 'dayspring', 'aurora', 'sink_in', 'daybreak', 'get_through', 'click']",The Valley
Pettigrew's,[],The Valley
intelligence,"['intelligence_information', 'intelligence', 'intelligence_agency', 'intelligence_activity', 'tidings', 'word', 'intelligence_operation', 'intelligence_service', 'news']",The Valley
comforting,"['console', 'consoling', 'comforting', 'ease', 'consolatory', 'solace', 'comfort', 'cheering', 'soothe', 'satisfying']",The Valley
liquor,"['hard_drink', 'liquor', 'John_Barleycorn', 'strong_drink', 'spirits', 'hard_liquor', 'booze', 'pot_likker', 'pot_liquor']",The Valley
worked,"['knead', 'sour', 'play', 'shape', 'bring', 'work', 'work_on', 'do_work', 'mould', 'ferment', 'put_to_work', 'wreak', 'exercise', 'lick', 'act_upon', 'exploit', 'make_for', 'work_out', 'act', 'go', 'figure_out', 'operate', 'influence', 'turn', 'process', 'solve', 'run', 'function', 'form', 'crop', 'make', 'cultivate', 'forge', 'mold', 'puzzle_out']",The Valley
steps,"['mistreat', 'stair', 'whole_tone', 'pace', 'whole_step', 'footfall', 'maltreat', 'abuse', 'step', 'tread', 'stride', 'dance_step', 'stairs', 'steps', 'gradation', ""stone's_throw"", 'footmark', 'footstep', 'ill-treat', 'footprint', 'ill-use', 'tone', 'measure']",The Valley
she,[],The Valley
cringing,"['quail', 'funk', 'grovel', 'squinch', 'recoil', 'grovelling', 'groveling', 'wince', 'fawn', 'cringing', 'wormlike', 'flinch', 'wormy', 'shrink', 'crawl', 'creep', 'cower', 'cringe']",The Valley
won't,[],The Valley
no,"['atomic_number_102', 'No', 'nobelium', 'no', 'no_more']",The Valley
landscape,"['landscape_painting', 'landscape']",The Valley
do,"['brawl', 'doh', 'behave', 'make_out', 'get_along', 'Doctor_of_Osteopathy', 'serve', 'cause', 'DO', 'coif', 'come', 'arrange', 'exercise', 'ut', 'fare', 'perform', 'dress', 'act', 'coiffure', 'practice', 'answer', 'bash', 'coiffe', 'suffice', 'do', 'practise', 'execute', 'manage', 'make', 'set']",The Valley
approached,"['go_up', 'approach', 'near', 'draw_near', 'come_near', 'come_on', 'go_about', 'draw_close', 'border_on', 'set_about']",The Valley
palely,"['pallidly', 'palely', 'dimly']",The Valley
we're,[],The Valley
Nellie,[],The Valley
Lived,"['experience', 'subsist', 'populate', 'live_on', 'endure', 'go', 'hold_up', 'be', 'know', 'inhabit', 'hold_out', 'last', 'live', 'survive', 'exist', 'dwell']",The Valley
Against,[],The Valley
wind,"['weave', 'nose', 'farting', 'scent', 'hoist', 'curve', 'flatus', 'nothingness', 'steer', 'wind_up', 'thread', 'wander', 'lift', 'tip', 'breaking_wind', 'wind_instrument', 'confidential_information', 'current_of_air', 'meander', 'winding', 'fart', 'twine', 'hint', 'wreathe', 'wrap', 'lead', 'roll', 'idle_words', 'air_current', 'wind', 'jazz', 'malarky', 'twist', 'malarkey']",The Valley
thin,"['sparse', 'dilute', 'slight', 'cut', 'fragile', 'lose_weight', 'thin_out', 'slim', 'flimsy', 'tenuous', 'thinly', 'thin', 'melt_off', 'lean', 'slender', 'slim_down', 'reduce', 'slenderize']",The Valley
murmuring,"['grumble', 'grumbling', 'mussitation', 'gnarl', 'whispering', 'murmur', 'croak', 'mutter', 'murmuration', 'murmuring', 'muttering', 'susurrant']",The Valley
fool,"['frivol_away', 'take_in', 'fool_around', 'sucker', 'fall_guy', 'mark', 'soft_touch', 'dupe', 'put_on', 'jester', 'put_one_over', 'fool_away', 'gull', 'saphead', 'put_one_across', 'arse_around', 'mug', 'shoot', 'patsy', 'befool', 'chump', 'fritter_away', 'dissipate', 'sap', 'tomfool', 'horse_around', 'motley_fool', 'fool', 'cod', 'muggins', 'fritter', 'slang']",The Valley
than,[],The Valley
terrible,"['abominable', 'awful', 'dire', 'frightful', 'unspeakable', 'fearful', 'dreadful', 'dreaded', 'fearsome', 'atrocious', 'direful', 'wicked', 'tremendous', 'dread', 'frightening', 'horrendous', 'painful', 'horrific', 'terrible', 'severe']",The Valley
or,"['operating_room', 'operating_theatre', 'operating_theater', 'Oregon', 'surgery', 'Beaver_State', 'OR']",The Valley
how,[],The Valley
came,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'occur', 'come_up', 'come', 'number', 'arrive', 'hail', 'fare', 'get', 'descend', 'fall', 'total', 'issue_forth', 'do', 'add_up', 'follow']",The Valley
carbine,['carbine'],The Valley
room,"['way', 'board', 'room', 'elbow_room']",The Valley
shut,"['closed', 'exclude', 'shut_out', 'keep_out', 'unopen', 'close', 'shut']",The Valley
broken,"['snap_off', 'split_up', 'get_around', 'fail', 'broken_in', 'wear_out', 'split', 'let_on', 'break_up', 'collapse', 'smash', 'intermit', 'confused', 'go', 'fracture', 'come_apart', 'break_dance', 'bump', 'recrudesce', 'humbled', 'offend', 'busted', 'impoverished', 'erupt', 'transgress', 'ruin', 'pause', 'break_out', 'go_bad', 'demote', 'weaken', 'unkept', 'give_away', 'disordered', 'break_in', 'part', 'give', 'interrupt', 'expose', 'give_way', 'infract', 'fall_in', 'die', 'humiliated', 'bankrupt', 'better', 'break_off', 'soften', 'disclose', 'damp', 'give_out', 'discover', 'develop', 'low', 'cave_in', 'get_out', 'bring_out', 'reveal', 'bust', 'separate', 'break_down', 'crack', 'conk_out', 'let_out', 'rugged', 'breach', 'dampen', 'go_against', 'violate', 'break-dance', 'check', 'wiped_out', 'crushed', 'fall_apart', 'broken', 'break', 'discontinue', 'unwrap', 'relegate', 'founder', 'break_away', 'upset', 'stop', 'wear', 'burst', 'divulge', 'kick_downstairs']",The Valley
had,"['experience', 'take_in', 'accept', 'own', 'deliver', 'receive', 'stimulate', 'give_birth', 'let', 'cause', 'consume', 'birth', 'get', 'take', 'give', 'hold', 'have_got', 'throw', 'induce', 'suffer', 'have', 'possess', 'feature', 'ingest', 'make', 'sustain', 'bear']",The Valley
mare,"['mare', 'maria', 'female_horse']",The Valley
