w,vector_semantico
hard,"['laborious', 'gruelling', 'surd', 'tough', 'hard', 'concentrated', 'intemperate', 'heavy', 'grueling', 'firmly', 'punishing', 'operose', 'unvoiced', 'heavily', 'intemperately', 'severe', 'strong', 'difficult', 'knockout', 'arduous', 'severely', 'backbreaking', 'toilsome', 'voiceless']",A Wreath for Garibaldi
because,[],A Wreath for Garibaldi
U.S.,"['the_States', 'U.S.A.', 'United_States', 'United_States_of_America', 'US', 'U.S.', 'America', 'United_States_government', 'USA', 'US_Government', 'U.S._government']",A Wreath for Garibaldi
early,"['other', 'early_on', 'early', 'ahead_of_time', 'betimes', 'too_soon', 'former']",A Wreath for Garibaldi
We,[],A Wreath for Garibaldi
adventurous,"['adventurous', 'adventuresome']",A Wreath for Garibaldi
barrel,"['drum', 'barrelful', 'bbl', 'barrel', 'cask', 'gun_barrel']",A Wreath for Garibaldi
eight,"['eight-spot', 'octonary', 'octad', 'viii', 'eighter_from_Decatur', '8', 'VIII', 'eight', 'Ashcan_School', 'eighter', 'ogdoad', 'octet', 'Eight']",A Wreath for Garibaldi
people,"['multitude', 'masses', 'hoi_polloi', 'citizenry', 'the_great_unwashed', 'people', 'mass']",A Wreath for Garibaldi
or,"['operating_theater', 'operating_theatre', 'surgery', 'Oregon', 'OR', 'operating_room', 'Beaver_State']",A Wreath for Garibaldi
street,['street'],A Wreath for Garibaldi
What,[],A Wreath for Garibaldi
sort,"['classify', 'assort', 'sort', 'screen', 'screen_out', 'separate', 'sort_out', 'kind', 'variety', 'form', 'sieve', 'sorting', 'class']",A Wreath for Garibaldi
often,"['frequently', 'often', 'a_great_deal', 'ofttimes', 'oftentimes', 'oft', 'much']",A Wreath for Garibaldi
spectacular,"['outstanding', 'spectacular', 'prominent', 'striking', 'dramatic', 'salient']",A Wreath for Garibaldi
rise,"['mount', 'ascending', 'prove', 'advance', 'lift', 'rising', 'rebel', 'come_up', 'turn_out', 'get_up', 'originate', 'rising_slope', 'resurrect', 'go_up', 'rise_up', 'climb_up', 'procession', 'upgrade', 'spring_up', 'develop', 'arise', 'heighten', 'wage_increase', 'wage_hike', 'rise', 'hike', 'uprise', 'acclivity', 'emanation', 'salary_increase', 'ascent', 'boost', 'rear', 'move_up', 'wax', 'climb', 'raise', 'cost_increase', 'jump', 'ascension', 'grow', 'stand_up', 'ascend', 'surface']",A Wreath for Garibaldi
barbed,"['spiny', 'bristly', 'burred', 'mordacious', 'nipping', 'thorny', 'burry', 'biting', 'bristled', 'barbed', 'prickly', 'briery', 'setose', 'barbellate', 'pungent', 'setaceous', 'barb', 'briary']",A Wreath for Garibaldi
coffee,"['chocolate', 'coffee_bean', 'burnt_umber', 'coffee', 'java', 'umber', 'deep_brown', 'coffee_berry', 'coffee_tree']",A Wreath for Garibaldi
Austria,"['Austria', 'Oesterreich', 'Republic_of_Austria']",A Wreath for Garibaldi
Italians,['Italian'],A Wreath for Garibaldi
pamphlets,"['folder', 'leaflet', 'booklet', 'tract', 'pamphlet', 'brochure']",A Wreath for Garibaldi
special,"['particular', 'limited', 'exceptional', 'extra', 'peculiar', 'especial', 'special']",A Wreath for Garibaldi
history,"['story', 'history', 'account', 'chronicle']",A Wreath for Garibaldi
here,"['here', 'Here', 'hither', 'Hera']",A Wreath for Garibaldi
ruined,"['destroyed', 'washed-up', 'ruined', 'smash', 'finished', 'done_for', 'bankrupt', 'break', 'undone', 'deflower', 'ruin', 'sunk', 'destroy']",A Wreath for Garibaldi
never,"[""ne'er"", 'never']",A Wreath for Garibaldi
knew,"['cognize', 'fuck', 'get_laid', 'have_a_go_at_it', 'have_it_away', 'bed', 'have_it_off', 'sleep_together', 'sleep_with', 'have_intercourse', 'recognize', 'cognise', 'live', 'acknowledge', 'make_out', 'make_love', 'love', 'bang', 'jazz', 'recognise', 'bonk', 'be_intimate', 'lie_with', 'screw', 'hump', 'roll_in_the_hay', 'have_sex', 'eff', 'know', 'get_it_on', 'do_it', 'experience']",A Wreath for Garibaldi
can't,[],A Wreath for Garibaldi
we,[],A Wreath for Garibaldi
shakes,"['shake', 'trill', 'shake_up', 'handshaking', 'stir', 'escape_from', 'shake_off', 'handclasp', 'excite', 'stimulate', 'wag', 'tremble', 'throw_off', 'judder', 'didder', 'waggle', 'agitate', 'rock', 'shiver', 'milk_shake', 'milkshake', 'shingle', 'sway', 'handshake']",A Wreath for Garibaldi
for,[],A Wreath for Garibaldi
lost,"['deep_in_thought', 'baffled', 'bewildered', 'confounded', 'misplace', 'mixed-up', 'disoriented', 'befuddled', 'recede', 'turn_a_loss', 'missed', 'fall_back', 'confused', 'at_sea', 'bemused', 'fall_behind', 'mazed', 'helpless', 'preoccupied', 'drop_off', 'doomed', 'suffer', 'mislay', 'lose', 'lost', 'miss']",A Wreath for Garibaldi
brave,"['courageous', 'braw', 'fearless', 'gay', 'hardy', 'unfearing', 'dauntless', 'endure', 'intrepid', 'brave', 'audacious', 'weather', 'brave_out']",A Wreath for Garibaldi
except,"['demur', 'exclude', 'take_out', 'leave_out', 'omit', 'except', 'leave_off']",A Wreath for Garibaldi
embarrassing,"['hinder', 'unenviable', 'obstruct', 'stymie', 'abash', 'block', 'sticky', 'stymy', 'awkward', 'blockade', 'embarrassing', 'mortifying', 'embarrass']",A Wreath for Garibaldi
lose,"['suffer', 'mislay', 'miss', 'recede', 'misplace', 'turn_a_loss', 'fall_back', 'fall_behind', 'lose', 'drop_off']",A Wreath for Garibaldi
?,[],A Wreath for Garibaldi
planned,"['be_after', 'project', 'design', 'aforethought', 'plotted', 'plan', 'planned', 'contrive']",A Wreath for Garibaldi
see,"['image', 'project', 'assure', 'come_across', 'realize', 'find_out', 'regard', 'determine', 'take_in', 'catch', 'figure', 'ensure', 'reckon', 'look', 'construe', 'hear', 'run_across', 'fancy', 'consider', 'learn', 'realise', 'get_word', 'visit', 'discover', 'go_through', 'watch', 'examine', 'escort', 'understand', 'get_a_line', 'go_steady', 'witness', 'pick_up', 'see_to_it', 'view', 'visualize', 'encounter', 'find', 'go_out', 'envision', 'run_into', 'interpret', 'date', 'take_care', 'picture', 'control', 'ascertain', 'get_wind', 'visualise', 'check', 'attend', 'experience', 'insure', 'see', 'meet']",A Wreath for Garibaldi
house,"['family', 'business_firm', 'household', 'menage', 'theatre', 'put_up', 'star_sign', 'mansion', 'sign_of_the_zodiac', 'home', 'domiciliate', 'theater', 'firm', 'sign', 'planetary_house', 'house']",A Wreath for Garibaldi
unsuccessful,"['abortive', 'unsuccessful', 'stillborn']",A Wreath for Garibaldi
really,"['really', 'rattling', 'in_truth', 'truly', 'real', 'actually', 'very', 'genuinely']",A Wreath for Garibaldi
Mussolini's,[],A Wreath for Garibaldi
prisoner,"['prisoner', 'captive']",A Wreath for Garibaldi
under,"['nether', 'under', 'below']",A Wreath for Garibaldi
he,"['helium', 'He', 'atomic_number_2', 'he']",A Wreath for Garibaldi
open,"['opened', 'undefendable', 'capable', 'overt', 'receptive', 'open', 'open_up', 'give', 'undecided', 'exposed', 'heart-to-heart', 'open_air', 'undetermined', 'subject', 'unresolved', 'out-of-doors', 'afford', 'spread_out', 'clear', 'assailable', 'candid', 'outdoors', 'unfastened', 'undefended', 'spread', 'surface', 'loose', 'unfold']",A Wreath for Garibaldi
persuasion,"['opinion', 'thought', 'view', 'sentiment', 'persuasion', 'suasion']",A Wreath for Garibaldi
done,"['done', 'set', 'do', 'suffice', 'manage', 'coiffe', 'coiffure', 'execute', 'arrange', 'make_out', 'act', 'fare', 'serve', 'answer', 'make', 'get_along', 'dress', 'perform', 'exercise', 'practise', 'coif', 'cause', 'through', 'come', 'behave', 'through_with', 'practice']",A Wreath for Garibaldi
face,"['confront', 'aspect', 'font', 'face', 'look', 'fount', 'side', 'present', 'face_up', 'expression', 'nerve', 'facial_expression', 'front', 'human_face', 'brass', 'boldness', 'grimace', 'case', 'cheek', 'typeface']",A Wreath for Garibaldi
itself,[],A Wreath for Garibaldi
written,"['save', 'scripted', 'spell', 'write', 'compose', 'drop_a_line', 'indite', 'publish', 'pen', 'written']",A Wreath for Garibaldi
successfully,['successfully'],A Wreath for Garibaldi
SS,"['United_States_Secret_Service', 'US_Secret_Service', 'USSS', 's', 'sec', 'southward', 'mho', 'SS', 'randomness', 'south', 'second', 'Secret_Service', 'due_south', 'sulfur', 'entropy', 'Schutzstaffel', 'sulphur', 'S', 'siemens', 'reciprocal_ohm', 'atomic_number_16']",A Wreath for Garibaldi
As,"['adenine', 'group_A', 'arsenic', 'AS', 'angstrom_unit', 'As', 'as', 'Eastern_Samoa', 'angstrom', 'every_bit', 'a', 'ampere', 'type_A', 'axerophthol', 'atomic_number_33', 'vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'equally', 'amp', 'American_Samoa', 'antiophthalmic_factor']",A Wreath for Garibaldi
Lauro,[],A Wreath for Garibaldi
crossroads,"['critical_point', 'crossway', 'crossroads', 'crossroad', 'crossing', 'intersection', 'carrefour', 'juncture', 'hamlet']",A Wreath for Garibaldi
diapers,"['nappy', 'diaper', 'napkin']",A Wreath for Garibaldi
idea,"['melodic_theme', 'mind', 'theme', 'estimate', 'thought', 'musical_theme', 'idea', 'approximation', 'estimation']",A Wreath for Garibaldi
charge,"['point', 'rouse', 'complaint', 'thrill', 'armorial_bearing', 'blame', 'bill', 'accusation', 'accuse', 'heraldic_bearing', 'commission', 'lodge', 'excite', 'level', 'bursting_charge', 'charge', 'guardianship', 'commit', 'billing', 'send', 'saddle', 'cathexis', 'rush', 'bang', 'bear_down', 'direction', 'institutionalize', 'file', 'consign', 'shoot', 'load', 'burster', 'shoot_down', 'turn_on', 'commove', 'explosive_charge', 'agitate', 'charge_up', 'tutelage', 'flush', 'electric_charge', 'care', 'kick', 'institutionalise', 'buck', 'appoint', 'boot', 'bearing', 'mission', 'tear', 'burden']",A Wreath for Garibaldi
money-fed,[],A Wreath for Garibaldi
Italian,['Italian'],A Wreath for Garibaldi
Cristo,[],A Wreath for Garibaldi
alike,"['similar', 'alike', 'likewise', 'like']",A Wreath for Garibaldi
Prague,"['Praha', 'Prag', 'Prague', 'Czech_capital']",A Wreath for Garibaldi
Shirt,['shirt'],A Wreath for Garibaldi
is,"['equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'personify', 'represent', 'comprise']",A Wreath for Garibaldi
companion,"['comrade', 'familiar', 'fellow_traveler', 'companion', 'fellow_traveller', 'accompany', 'fellow', 'keep_company', 'associate', 'company']",A Wreath for Garibaldi
apartment,"['apartment', 'flat']",A Wreath for Garibaldi
Nothing,"['zip', 'naught', 'nix', 'goose_egg', 'zippo', 'zilch', 'cipher', 'cypher', 'aught', 'nothing', 'zero', 'null', 'nil', 'nada']",A Wreath for Garibaldi
soul,"['someone', 'individual', 'psyche', 'soulfulness', 'mortal', 'soul', 'person', 'somebody']",A Wreath for Garibaldi
shivered,"['shiver', 'shudder', 'throb', 'thrill']",A Wreath for Garibaldi
At,"['At', 'atomic_number_85', 'astatine', 'at']",A Wreath for Garibaldi
softly,"['softly', 'lightly', 'piano', 'quietly', 'gently']",A Wreath for Garibaldi
journal,"['journal', 'diary', 'daybook']",A Wreath for Garibaldi
escaped,"['escape', 'bunk', 'run_away', 'hightail_it', 'turn_tail', 'elude', 'head_for_the_hills', 'on_the_loose', 'get_away', 'fly_the_coop', 'run', 'get_out', 'break_away', 'get_off', 'take_to_the_woods', 'scat', 'scarper', 'at_large', 'escaped', 'lam', 'miss', 'get_by', 'loose', 'break_loose']",A Wreath for Garibaldi
Were,"['equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'personify', 'represent', 'comprise']",A Wreath for Garibaldi
themselves,[],A Wreath for Garibaldi
national,"['interior', 'internal', 'subject', 'national', 'home']",A Wreath for Garibaldi
flying,"['pilot', 'flight', 'vanish', 'aviate', 'take_flight', 'vaporize', 'fast-flying', 'fell', 'quick', 'flying', 'wing', 'fly', 'fast', 'flee']",A Wreath for Garibaldi
spread,"['bed_covering', 'scatter', 'bedcover', 'overspread', 'gap', 'open', 'fan_out', 'bedspread', 'disperse', 'spreading', 'banquet', 'propagate', 'facing_pages', 'go_around', 'broadcast', 'distribute', 'circulate', 'circularize', 'spreadhead', 'pass_around', 'cattle_ranch', 'ranch', 'paste', 'disseminate', 'cattle_farm', 'counterpane', 'spread_out', 'bed_cover', 'diffuse', 'circularise', 'outspread', 'feast', 'spread_head', 'dispersed', 'spread', 'unfold']",A Wreath for Garibaldi
resisting,"['refuse', 'dissent', 'fend', 'jib', 'stand', 'withstand', 'baulk', 'protest', 'defy', 'reject', 'hold_out', 'resist', 'stand_firm', 'balk']",A Wreath for Garibaldi
some,"['roughly', 'more_or_less', 'close_to', 'just_about', 'about', 'approximately', 'or_so', 'around', 'some']",A Wreath for Garibaldi
afternoon,"['afternoon', 'good_afternoon']",A Wreath for Garibaldi
Seize,"['impound', 'clutch', 'usurp', 'confiscate', 'take_over', 'get_hold_of', 'capture', 'attach', 'assume', 'arrogate', 'seize', 'sequester', 'prehend', 'conquer', 'grab', 'appropriate']",A Wreath for Garibaldi
cared,"['wish', 'like', 'manage', 'care', 'deal', 'give_care', 'worry', 'handle']",A Wreath for Garibaldi
comparable,"['comparable', 'like', 'corresponding']",A Wreath for Garibaldi
old,"['older', 'previous', 'erstwhile', 'Old', 'old', 'one-time', 'onetime', 'honest-to-god', 'quondam', 'sure-enough', 'sometime', 'honest-to-goodness', 'former']",A Wreath for Garibaldi
butchery,"['shambles', 'abattoir', 'butchering', 'butchery', 'slaughter', 'carnage', 'massacre', 'mass_murder', 'slaughterhouse']",A Wreath for Garibaldi
went,"['expire', 'break_down', 'choke', 'run_low', 'proceed', 'sound', 'hold_up', 'exit', 'conk', 'pop_off', 'snuff_it', ""cash_in_one's_chips"", 'plump', 'go_bad', 'kick_the_bucket', 'get_going', 'blend', 'survive', 'become', 'function', 'extend', 'lead', 'endure', 'give-up_the_ghost', 'travel', 'run_short', 'give_way', 'live', 'go', 'run', 'work', 'blend_in', 'pass_away', 'depart', 'croak', 'die', 'rifle', 'operate', 'conk_out', 'belong', 'start', 'hold_out', 'fit', 'break', 'decease', 'live_on', 'go_away', 'locomote', 'fail', 'last', 'pass', 'buy_the_farm', 'get', 'perish', 'drop_dead', 'give_out', 'move']",A Wreath for Garibaldi
matters,"['topic', 'issue', 'subject', 'matter', 'thing', 'weigh', 'affair', 'count']",A Wreath for Garibaldi
mustached,"['mustached', 'mustachioed']",A Wreath for Garibaldi
mine,['mine'],A Wreath for Garibaldi
absurd,"['the_absurd', 'ludicrous', 'ridiculous', 'preposterous', 'nonsensical', 'cockeyed', 'laughable', 'absurd', 'derisory', 'idiotic']",A Wreath for Garibaldi
etc.,"['etc.', 'and_so_on', 'etcetera', 'and_so_forth']",A Wreath for Garibaldi
full,"['good', 'to_the_full', 'full-of-the-moon', 'replete', 'entire', 'fully', 'broad', 'full_moon', 'full_phase_of_the_moon', 'wide-cut', 'full', 'wide', 'wax', 'total']",A Wreath for Garibaldi
Porta,"['orifice', 'porta', 'opening']",A Wreath for Garibaldi
surely,"['sure_enough', 'for_sure', 'sure', 'certainly', 'for_certain', 'surely', 'sure_as_shooting']",A Wreath for Garibaldi
an,"['Associate_in_Nursing', 'AN']",A Wreath for Garibaldi
all,"['entirely', 'completely', 'all', 'wholly', 'altogether', 'totally', 'whole']",A Wreath for Garibaldi
On,"['on', 'along']",A Wreath for Garibaldi
towering,"['lofty', 'towering', 'hulk', 'loom', 'soaring', 'predominate', 'eminent', 'tower']",A Wreath for Garibaldi
huge,"['huge', 'Brobdingnagian', 'immense', 'vast']",A Wreath for Garibaldi
felt,"['felt_up', 'matte_up', 'feel', 'felt', 'mat_up', 'matte', 'sense', 'finger', 'palpate', 'find', 'experience', 'matt-up', 'mat']",A Wreath for Garibaldi
wonderfully,"['toppingly', 'marvelously', 'terrifically', 'wondrous', 'wonderfully', 'wondrously', 'marvellously', 'superbly']",A Wreath for Garibaldi
two,"['deuce', 'two', 'II', 'ii', '2']",A Wreath for Garibaldi
boy,"['male_child', 'boy', 'son']",A Wreath for Garibaldi
go,"['expire', 'break_down', 'choke', 'run_low', 'proceed', 'sound', 'hold_up', 'exit', 'conk', 'pop_off', 'snuff_it', ""cash_in_one's_chips"", 'plump', 'offer', 'go_bad', 'kick_the_bucket', 'hug_drug', 'get_going', 'blend', 'survive', 'become', 'function', 'extend', 'lead', 'endure', 'give-up_the_ghost', 'ecstasy', 'travel', 'run_short', 'Adam', 'give_way', 'live', 'go', 'run', 'work', 'blend_in', 'pass_away', 'crack', 'XTC', 'cristal', 'turn', 'depart', 'croak', 'die', 'rifle', 'operate', 'conk_out', 'belong', 'spell', 'start', 'X', 'hold_out', 'fit', 'break', 'decease', 'live_on', 'go_away', 'locomote', 'fail', 'whirl', 'go_game', 'last', 'disco_biscuit', 'pass', 'buy_the_farm', 'get', 'perish', 'drop_dead', 'give_out', 'fling', 'move', 'tour']",A Wreath for Garibaldi
stories,"['tale', 'history', 'write_up', 'taradiddle', 'storey', 'level', 'tarradiddle', 'story', 'fib', 'floor', 'news_report', 'report', 'account', 'chronicle', 'narrative', 'narration']",A Wreath for Garibaldi
just,"['good', 'only', 'exactly', 'merely', 'simply', 'scarcely', 'just', 'barely', 'scarce', 'fair', 'but', 'precisely', 'upright', 'equitable', 'hardly', 'just_now']",A Wreath for Garibaldi
body,"['personify', 'consistency', 'physical_structure', 'eubstance', 'trunk', 'soundbox', 'body', 'organic_structure', 'torso', 'dead_body', 'consistence']",A Wreath for Garibaldi
masterpiece,"[""chef-d'oeuvre"", 'masterpiece']",A Wreath for Garibaldi
appeal,"['entreaty', 'attract', 'charm', 'collection', 'appealingness', 'solicitation', 'invoke', 'ingathering', 'prayer', 'appeal']",A Wreath for Garibaldi
play,"['frolic', ""child's_play"", 'sport', 'playact', 'manoeuvre', 'gambol', 'diddle', 'caper', 'make_for', 'spiel', 'act_as', 'trifle', 'looseness', 'act', 'run', 'work', 'bet', 'dally', 'wreak', 'turn', 'play', 'wager', 'drama', 'dramatic_play', 'flirt', 'swordplay', 'period_of_play', 'free_rein', 'encounter', 'bid', 'take_on', 'represent', 'bring', 'playing_period', 'gaming', 'roleplay', 'romp', 'gambling', 'fun', 'recreate', 'shimmer', 'maneuver', 'toy', 'fiddle', 'meet']",A Wreath for Garibaldi
a,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']",A Wreath for Garibaldi
asked,"['inquire', 'call_for', 'enquire', 'involve', 'need', 'take', 'expect', 'postulate', 'ask', 'require', 'demand', 'necessitate']",A Wreath for Garibaldi
scattered,"['dust', 'garbled', 'scattered', 'dot', 'scatter', 'unconnected', 'disconnected', 'illogical', 'disjointed', 'dispel', 'dissipate', 'spread', 'confused', 'disordered', 'disperse', 'spread_out', 'break_up', 'sprinkle']",A Wreath for Garibaldi
lot,"['spate', 'administer', 'good_deal', 'dole_out', 'wad', 'pile', 'batch', 'mountain', 'mint', 'allot', 'mete_out', 'hatful', 'heap', 'plenty', 'parcel_out', 'circumstances', 'set', 'Lot', 'flock', 'destiny', 'portion', 'peck', 'caboodle', 'dish_out', 'distribute', 'band', 'great_deal', 'tidy_sum', 'shell_out', 'bunch', 'pot', 'deal_out', 'mickle', 'lot', 'mess', 'raft', 'muckle', 'luck', 'fortune', 'mass', 'fate', 'stack', 'quite_a_little', 'slew', 'passel', 'deal', 'dispense', 'sight', 'draw', 'circle']",A Wreath for Garibaldi
Washington,"['Evergreen_State', 'President_Washington', 'capital_of_the_United_States', 'Booker_T._Washington', 'Capital', 'George_Washington', 'Washington', 'WA', 'Booker_Taliaferro_Washington', 'American_capital', 'Washington_D.C.']",A Wreath for Garibaldi
one,"['ane', 'unitary', 'peerless', 'unity', 'single', 'unrivaled', 'unmatched', '1', 'one_and_only', 'unrivalled', 'I', 'unmatchable', 'i', 'one', 'nonpareil', 'ace', 'matchless']",A Wreath for Garibaldi
dramatic,"['dramatic', 'spectacular', 'striking']",A Wreath for Garibaldi
especially,"['peculiarly', 'specially', 'especially', 'particularly']",A Wreath for Garibaldi
behind,"['derriere', 'arse', 'ass', 'prat', 'hind_end', 'posterior', 'tail_end', 'butt', 'nates', 'stern', 'in_arrears', 'rear_end', 'backside', 'rump', 'tush', 'fundament', 'buttocks', 'buns', 'rear', 'behindhand', 'tooshie', 'behind', 'seat', 'bottom', 'fanny', 'keister', 'slow', 'tail', 'can', 'hindquarters', 'bum']",A Wreath for Garibaldi
celebrate,"['celebrate', 'lionize', 'fete', 'lionise', 'keep', 'observe']",A Wreath for Garibaldi
position,"['billet', 'status', 'pose', 'perspective', 'lieu', 'posture', 'post', 'military_position', 'set', 'side', 'lay', 'stance', 'attitude', 'locating', 'place', 'situation', 'put', 'spot', 'positioning', 'emplacement', 'berth', 'spatial_relation', 'view', 'stead', 'position', 'office', 'placement', 'location']",A Wreath for Garibaldi
amazed,"['astonied', 'astonish', 'pose', 'amaze', 'baffle', 'beat', 'astonished', 'perplex', 'stick', 'mystify', 'astound', 'vex', 'stupefy', 'bewilder', 'dumbfound', 'puzzle', 'flummox', 'gravel', 'amazed', 'stunned', 'get', 'astounded', 'nonplus']",A Wreath for Garibaldi
day,"['day', 'twenty-four_hours', 'mean_solar_day', 'daylight', 'solar_day', 'sidereal_day', 'Clarence_Day', 'daytime', 'Day', 'twenty-four_hour_period', '24-hour_interval', 'Clarence_Shepard_Day_Jr.']",A Wreath for Garibaldi
She,[],A Wreath for Garibaldi
symbolic,"['emblematic', 'emblematical', 'symbolic', 'symbolical']",A Wreath for Garibaldi
streets,['street'],A Wreath for Garibaldi
those,[],A Wreath for Garibaldi
walk,"['take_the_air', 'pass', 'base_on_balls', 'walk_of_life', 'manner_of_walking', 'walking', 'walk', 'walkway', 'paseo']",A Wreath for Garibaldi
planes,"['be_after', 'project', 'design', 'planing_machine', ""carpenter's_plane"", 'planer', 'skim', 'plan', 'airplane', 'woodworking_plane', 'plane', 'sheet', 'contrive', 'aeroplane', 'shave']",A Wreath for Garibaldi
moment,"['minute', 'instant', 'import', 'mo', 'bit', 'here_and_now', 'second', 'consequence', 'moment', 'present_moment']",A Wreath for Garibaldi
For,[],A Wreath for Garibaldi
accumulating,"['pile_up', 'accumulate', 'amass', 'conglomerate', 'compile', 'hoard', 'cumulate', 'collect', 'gather', 'roll_up']",A Wreath for Garibaldi
along,"['on', 'along']",A Wreath for Garibaldi
landed,"['down', 'landed', 'shore', 'set_ashore', 'put_down', 'shoot_down', 'set_down', 'land', 'bring_down', 'bring']",A Wreath for Garibaldi
Occupation,"['job', 'line_of_work', 'business', 'moving_in', 'occupation', 'military_control', 'occupancy', 'line']",A Wreath for Garibaldi
plain-spoken,[],A Wreath for Garibaldi
once,"['erstwhile', 'in_one_case', 'one_time', 'at_one_time', 'once', 'erst', 'formerly']",A Wreath for Garibaldi
well,"['good', 'considerably', 'comfortably', 'easily', 'substantially', 'wellspring', 'well', 'intimately', 'swell', 'fountainhead', 'advantageously']",A Wreath for Garibaldi
wreath,"['lei', 'coronal', 'garland', 'chaplet', 'wreath']",A Wreath for Garibaldi
reason,"['argue', 'rationality', 'intellect', 'ground', 'reasonableness', 'grounds', 'conclude', 'reason_out', 'understanding', 'reason', 'cause']",A Wreath for Garibaldi
directly,"['flat', 'direct', 'instantly', 'right_away', 'forthwith', 'now', 'straight_off', 'straightaway', 'at_once', 'like_a_shot', 'directly', 'straight', 'immediately']",A Wreath for Garibaldi
drink,"['swallow', 'booze', 'drink_in', 'deglutition', 'pledge', 'drink', 'salute', 'potable', 'drinkable', 'tope', 'wassail', 'boozing', 'imbibe', 'beverage', 'crapulence', 'drinking', 'fuddle', 'toast', 'drunkenness']",A Wreath for Garibaldi
woman,"['charwoman', 'cleaning_woman', 'char', 'cleaning_lady', 'adult_female', 'womanhood', 'fair_sex', 'woman']",A Wreath for Garibaldi
she,[],A Wreath for Garibaldi
how,[],A Wreath for Garibaldi
faced,"['confront', 'present', 'faced', 'front', 'face_up', 'face', 'look']",A Wreath for Garibaldi
sounded,"['vocalise', 'sound', 'fathom', 'go', 'voice', 'vocalize']",A Wreath for Garibaldi
after,"['subsequently', 'later', 'later_on', 'afterward', 'after', 'afterwards']",A Wreath for Garibaldi
village,"['small_town', 'settlement', 'Greenwich_Village', 'Village', 'village', 'hamlet']",A Wreath for Garibaldi
her,[],A Wreath for Garibaldi
Musil's,[],A Wreath for Garibaldi
realization,"['realisation', 'actualisation', 'fruition', 'recognition', 'actualization', 'realization']",A Wreath for Garibaldi
crashing,"['doss', 'break_apart', 'crash', 'doss_down', 'bally', 'flaming', 'bloody', 'gate-crash', 'go_down', 'blinking', 'barge_in', 'dash', 'blooming', 'fucking', 'ram', 'crashing', 'break_up']",A Wreath for Garibaldi
mentioned,"['name', 'note', 'cite', 'mention', 'refer', 'bring_up', 'remark', 'observe', 'advert']",A Wreath for Garibaldi
Bosis,[],A Wreath for Garibaldi
Something,[],A Wreath for Garibaldi
out,"['verboten', 'out', 'taboo', 'prohibited', 'knocked_out', 'come_out_of_the_closet', 'proscribed', 'kayoed', 'stunned', 'tabu', 'come_out', 'forbidden', 'away', 'extinct', ""KO'd""]",A Wreath for Garibaldi
Qualities,"['caliber', 'calibre', 'character', 'lineament', 'tone', 'timber', 'quality', 'timbre']",A Wreath for Garibaldi
field,"['arena', 'theatre_of_operations', 'orbit', 'playing_field', 'domain', 'study', 'flying_field', 'field_of_operation', 'sphere', 'airfield', 'athletic_field', 'force_field', 'theater_of_operations', 'champaign', 'plain', 'bailiwick', 'field', 'theatre', 'subject', 'subject_area', 'field_of_battle', 'line_of_business', 'field_of_honor', 'battleground', 'playing_area', 'field_of_view', 'battlefield', 'field_of_force', 'discipline', 'subject_field', 'field_of_operations', 'theater', 'area', 'field_of_study', 'landing_field']",A Wreath for Garibaldi
square,"['lame', 'square_up', 'solid', 'feather', 'satisfying', 'hearty', 'foursquare', 'second_power', 'squarely', 'substantial', 'straightforward', 'square_toes', 'public_square', 'straight', 'square']",A Wreath for Garibaldi
fight,"['contend', 'fighting', 'battle', 'crusade', 'fight_back', 'defend', 'combat', 'press', 'competitiveness', 'conflict', 'fight', 'scrap', 'struggle', 'oppose', 'agitate', 'fight_down', 'engagement', 'campaign', 'push']",A Wreath for Garibaldi
",",[],A Wreath for Garibaldi
usual,"['usual', 'common']",A Wreath for Garibaldi
figuring,"['image', 'project', 'estimate', 'forecast', 'figure', 'reckoning', 'reckon', 'calculation', 'calculate', 'fancy', 'cypher', 'enter', 'figuring', 'cipher', 'work_out', 'visualize', 'envision', 'count_on', 'picture', 'computation', 'visualise', 'compute', 'see']",A Wreath for Garibaldi
Piazzo,[],A Wreath for Garibaldi
days,"['day', 'twenty-four_hours', 'mean_solar_day', 'daylight', 'solar_day', 'sidereal_day', 'Clarence_Day', 'Clarence_Shepard_Day_Jr.', 'daytime', 'Day', 'days', 'twenty-four_hour_period', '24-hour_interval', 'years']",A Wreath for Garibaldi
onto,[],A Wreath for Garibaldi
No,"['no_more', 'nobelium', 'no', 'No', 'atomic_number_102']",A Wreath for Garibaldi
year,"['year', 'yr', 'class', 'twelvemonth']",A Wreath for Garibaldi
foreigner,"['foreigner', 'noncitizen', 'outsider', 'outlander', 'alien']",A Wreath for Garibaldi
schedule,"['docket', 'agenda', 'schedule']",A Wreath for Garibaldi
Old,"['older', 'previous', 'erstwhile', 'Old', 'old', 'one-time', 'onetime', 'honest-to-god', 'quondam', 'sure-enough', 'sometime', 'honest-to-goodness', 'former']",A Wreath for Garibaldi
