w,vector_semantico
keen,"['lancinating', 'sharp', 'penetrating', 'knifelike', 'bully', 'groovy', 'not_bad', 'stabbing', 'swell', 'great', 'smashing', 'neat', 'corking', 'piercing', 'lancinate', 'acute', 'slap-up', 'keen', 'lament', 'cracking', 'dandy', 'incisive', 'nifty', 'penetrative', 'bang-up', 'exquisite', 'peachy', 'discriminating', 'cutting']",The Planet with No Nightmare
R's,[],The Planet with No Nightmare
belt,"['belt_ammunition', 'bang', 'belt_out', 'knock', 'swath', 'bash', 'whack', 'whang', 'belted_ammunition', 'rap', 'belt', 'smash']",The Planet with No Nightmare
best,"['expert', 'ripe', 'adept', 'skilful', 'serious', 'easily', 'comfortably', 'salutary', 'honest', 'undecomposed', 'full', 'respectable', 'Charles_Herbert_Best', 'in_effect', 'sound', 'outdo', 'better', 'topper', 'intimately', 'estimable', 'proficient', 'C._H._Best', 'skillful', 'outflank', 'trump', 'secure', 'dependable', 'dear', 'practiced', 'near', 'beneficial', 'best', 'right', 'in_force', 'unspoilt', 'good', 'advantageously', 'well', 'upright', 'just', 'scoop', 'effective', 'unspoiled', 'substantially', 'considerably', 'honorable', 'safe', 'Best']",The Planet with No Nightmare
critters,['critter'],The Planet with No Nightmare
country,"['land', 'country', 'nation', 'res_publica', 'rural_area', 'area', 'commonwealth', 'state', 'body_politic']",The Planet with No Nightmare
patsy,"['chump', 'patsy', 'gull', 'mug', 'fool', 'mark', 'fall_guy', 'sucker', 'soft_touch']",The Planet with No Nightmare
sounds,"['voice', 'vocalize', 'go', 'speech_sound', 'audio', 'fathom', 'phone', 'auditory_sensation', 'strait', 'vocalise', 'sound']",The Planet with No Nightmare
out,"['come_out', ""KO'd"", 'prohibited', 'out', 'proscribed', 'forbidden', 'knocked_out', 'extinct', 'away', 'kayoed', 'come_out_of_the_closet', 'tabu', 'stunned', 'taboo', 'verboten']",The Planet with No Nightmare
angry,"['tempestuous', 'furious', 'angry', 'raging', 'wild']",The Planet with No Nightmare
is,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']",The Planet with No Nightmare
others,[],The Planet with No Nightmare
You've,[],The Planet with No Nightmare
who,"['World_Health_Organization', 'WHO']",The Planet with No Nightmare
color,"['colour_in', 'colour', 'coloration', 'colouration', 'semblance', 'color_in', 'colourise', 'distort', 'emblazon', 'colouring', 'gloss', 'colorize', 'discolor', 'colouring_material', 'people_of_colour', 'discolour', 'colorise', 'vividness', 'coloring', 'colourize', 'people_of_color', 'tinge', 'coloring_material', 'color']",The Planet with No Nightmare
repercussions,"['recoil', 'reverberation', 'rebound', 'backlash', 'repercussion']",The Planet with No Nightmare
questions,"['doubtfulness', 'interview', 'inquiry', 'dubiousness', 'motion', 'interrogative', 'question', 'wonder', 'interrogation', 'query', 'enquiry', 'interrogative_sentence', 'doubt', 'call_into_question', 'interrogate', 'head', 'oppugn']",The Planet with No Nightmare
things,"['matter', 'thing', 'affair', 'things']",The Planet with No Nightmare
negative,"['electronegative', 'negative', 'veto', 'blackball', 'negatively_charged', 'minus', 'disconfirming', 'damaging']",The Planet with No Nightmare
weighty,"['corpulent', 'rotund', 'weighty', 'grave', 'cogent', 'heavy', 'obese', 'telling', 'grievous']",The Planet with No Nightmare
His,[],The Planet with No Nightmare
On,"['along', 'on']",The Planet with No Nightmare
How,[],The Planet with No Nightmare
jump,"['skip_over', 'startle', 'jump', 'parachuting', 'jumping', 'saltation', 'jump_out', 'chute', 'jump-start', 'bound', 'pass_over', 'derail', 'jump_off', 'parachute', 'skip', 'rise', 'leap', 'leap_out', 'climb_up', 'spring', 'start', 'stand_out', 'stick_out', 'jumpstart', 'alternate']",The Planet with No Nightmare
history,"['history', 'account', 'chronicle', 'story']",The Planet with No Nightmare
it's,[],The Planet with No Nightmare
hide,"['obliterate', 'fell', 'conceal', 'shroud', 'pelt', 'hide_out', 'cover', 'blot_out', 'obscure', 'veil', 'hide', 'enshroud', 'skin']",The Planet with No Nightmare
night,"['dark', 'Night', 'nighttime', 'Nox', 'night']",The Planet with No Nightmare
virtually,"['about', 'well-nigh', 'almost', 'nigh', 'nearly', 'most', 'near', 'virtually']",The Planet with No Nightmare
huge,"['vast', 'huge', 'Brobdingnagian', 'immense']",The Planet with No Nightmare
sight,"['good_deal', 'batch', 'plenty', 'hatful', 'sight', 'quite_a_little', 'mess', 'visual_sense', 'mickle', 'slew', 'heap', 'survey', 'wad', 'vision', 'tidy_sum', 'stack', 'deal', 'spate', 'visual_modality', 'lot', 'mass', 'great_deal', 'spy', 'mint', 'mountain', 'flock', 'pile', 'view', 'muckle', 'passel', 'raft', 'ken', 'pot', 'peck']",The Planet with No Nightmare
creepy,"['creepy', 'creepy-crawly']",The Planet with No Nightmare
approach,"['glide_path', 'access', 'approaching', 'set_about', 'feeler', 'approach_shot', 'go_up', 'approach', 'coming', 'draw_close', 'come_near', 'plan_of_attack', 'overture', 'glide_slope', 'near', 'approach_path', 'go_about', 'attack', 'draw_near', 'come_on', 'advance', 'border_on']",The Planet with No Nightmare
defenses,"['defense', 'defense_lawyers', 'defense_mechanism', 'Defense', 'defense_reaction', 'demurrer', 'defense_team', 'denial', 'refutation', 'defensive_structure', 'United_States_Department_of_Defense', 'defence_force', 'Defense_Department', 'defense_force', 'defending_team', 'defence_reaction', 'Department_of_Defense', 'defence', 'DoD', 'defence_mechanism', 'vindication', 'defensive_measure']",The Planet with No Nightmare
gritty-eyed,[],The Planet with No Nightmare
turtle,"['polo-neck', 'turtleneck', 'capsize', 'turtle', 'turn_turtle']",The Planet with No Nightmare
System,"['organization', 'scheme', 'system', 'system_of_rules', 'arrangement', 'organisation']",The Planet with No Nightmare
feet,"['foot', 'animal_foot', 'invertebrate_foot', 'groundwork', 'infantry', 'metrical_unit', 'metrical_foot', 'understructure', 'human_foot', 'pes', 'substructure', 'base', 'ft', 'fundament', 'foundation']",The Planet with No Nightmare
comfortable,"['comfy', 'well-situated', 'well-off', 'well-heeled', 'well-fixed', 'prosperous', 'easy', 'comfortable', 'well-to-do']",The Planet with No Nightmare
reports,"['report', 'story', 'composition', 'account', 'write_up', 'theme', 'paper', 'cover', 'study', 'reputation', 'report_card', 'news_report', 'describe', 'written_report']",The Planet with No Nightmare
years,"['old_age', 'yr', 'geezerhood', 'days', 'year', 'twelvemonth', 'age', 'long_time', 'class', 'eld', 'years']",The Planet with No Nightmare
anybody,[],The Planet with No Nightmare
sudden,['sudden'],The Planet with No Nightmare
we've,[],The Planet with No Nightmare
our,[],The Planet with No Nightmare
proof,"['proofread', 'validation', 'cogent_evidence', 'substantiation', 'test_copy', 'trial_impression', 'proof']",The Planet with No Nightmare
being,"['equal', 'comprise', 'constitute', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'existence', 'live', 'organism', 'being', 'beingness']",The Planet with No Nightmare
if,[],The Planet with No Nightmare
Yancey-6,[],The Planet with No Nightmare
hand,"['hand', 'give', 'manus', 'deal', 'handwriting', 'reach', 'mitt', 'script', 'hired_man', 'hired_hand', 'helping_hand', 'pass', 'pass_on', 'turn_over', 'paw', 'bridge_player']",The Planet with No Nightmare
only,"['only', 'entirely', 'sole', 'merely', 'simply', 'only_when', 'solitary', 'lone', 'just', 'exclusively', 'alone', 'only_if', 'solely', 'lonesome', 'but']",The Planet with No Nightmare
Earth,"['land', 'terra_firma', 'ground', 'Earth', 'solid_ground', 'earthly_concern', 'dry_land', 'earth', 'worldly_concern', 'world', 'globe']",The Planet with No Nightmare
need,"['need', 'postulate', 'indigence', 'penury', 'involve', 'call_for', 'take', 'motivation', 'necessitate', 'motive', 'ask', 'want', 'pauperism', 'demand', 'pauperization', 'require']",The Planet with No Nightmare
Nothing,"['nil', 'nix', 'nothing', 'nada', 'cipher', 'goose_egg', 'zip', 'null', 'zilch', 'zippo', 'aught', 'naught', 'cypher', 'zero']",The Planet with No Nightmare
an,"['AN', 'Associate_in_Nursing']",The Planet with No Nightmare
around,"['about', 'more_or_less', 'round', 'just_about', 'around', 'or_so', 'close_to', 'approximately', 'roughly', 'some']",The Planet with No Nightmare
surface,"['come_up', 'come_out', 'rise', ""Earth's_surface"", 'coat', 'come_on', 'show_up', 'turn_up', 'surface', 'airfoil', 'open', 'control_surface', 'aerofoil', 'rise_up']",The Planet with No Nightmare
local,"['local_anaesthetic', 'local', 'topical_anaesthetic', 'local_anesthetic', 'topical_anesthetic']",The Planet with No Nightmare
Way,"['manner', 'way_of_life', 'elbow_room', 'room', 'direction', 'path', 'fashion', 'means', 'style', 'right_smart', 'mode', 'agency', 'way']",The Planet with No Nightmare
sometimes,['sometimes'],The Planet with No Nightmare
have,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'wealthy_person', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'rich_person', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']",The Planet with No Nightmare
continent,"['Continent', 'continent', 'celibate']",The Planet with No Nightmare
surveyor,['surveyor'],The Planet with No Nightmare
wind,"['flatus', 'winding', 'tip', 'wind', 'current_of_air', 'lift', 'malarky', 'wreathe', 'jazz', 'wander', 'roll', 'weave', 'steer', 'twist', 'farting', 'scent', 'nothingness', 'malarkey', 'air_current', 'wind_instrument', 'thread', 'wind_up', 'twine', 'breaking_wind', 'nose', 'wrap', 'meander', 'curve', 'confidential_information', 'hoist', 'idle_words', 'fart', 'lead', 'hint']",The Planet with No Nightmare
sleepily,['sleepily'],The Planet with No Nightmare
stage,"['arrange', 'level', 'represent', 'degree', 'microscope_stage', 'phase', 'stagecoach', 'point', 'leg', 'stage', 'present']",The Planet with No Nightmare
example,"['exemplar', 'good_example', 'object_lesson', 'representative', 'instance', 'deterrent_example', 'exercise', 'model', 'lesson', 'illustration', 'example', 'case']",The Planet with No Nightmare
possibility,"['possibleness', 'opening', 'hypothesis', 'possibility', 'theory', 'possible_action']",The Planet with No Nightmare
could,[],The Planet with No Nightmare
quarters,"['canton', 'poop', 'after_part', 'tail', 'billet', 'living_quarters', 'draw', 'quartern', 'quarter', 'one-quarter', 'fourth_part', 'twenty-five_percent', 'fourth', 'stern', 'one-fourth', 'draw_and_quarter', 'quarters']",The Planet with No Nightmare
Ryan,[],The Planet with No Nightmare
banging,"['bang', 'lie_with', 'have_it_off', 'sleep_together', 'screw', 'be_intimate', 'sleep_with', 'slam', 'eff', 'jazz', 'have_it_away', 'banging', 'humongous', 'have_a_go_at_it', 'hump', 'do_it', 'fuck', 'make_out', 'roll_in_the_hay', 'whopping', 'walloping', 'bonk', 'make_love', 'bed', 'have_sex', 'have_intercourse', 'spang', 'love', 'battering', 'get_it_on', 'know', 'thumping', 'get_laid']",The Planet with No Nightmare
exploration,"['geographic_expedition', 'exploration']",The Planet with No Nightmare
be,"['equal', 'atomic_number_4', 'comprise', 'represent', 'cost', 'embody', 'follow', 'glucinium', 'be', 'exist', 'make_up', 'beryllium', 'personify', 'live', 'Be', 'constitute']",The Planet with No Nightmare
infection,"['contagion', 'infection', 'transmission']",The Planet with No Nightmare
clearer,"['cleared', 'unclouded', 'clear', 'unmortgaged', 'clean', 'exonerated', 'vindicated', 'clear-cut', 'exculpated', 'readable', 'light', 'open', 'well-defined', 'absolved', 'clean-cut', 'decipherable', 'percipient']",The Planet with No Nightmare
but,"['only', 'simply', 'merely', 'just', 'but']",The Planet with No Nightmare
Of,[],The Planet with No Nightmare
can't,[],The Planet with No Nightmare
something,[],The Planet with No Nightmare
lines,"['job', 'line_of_credit', 'crinkle', 'railway_line', 'melodic_phrase', 'short_letter', 'parentage', 'note', 'argumentation', 'trace', 'blood_line', 'pedigree', 'phone_line', 'bloodline', 'stemma', 'billet', 'bank_line', 'descent', 'business', 'dividing_line', 'product_line', 'personal_credit_line', 'furrow', 'communication_channel', 'assembly_line', 'line_of_business', 'melodic_line', 'run_along', 'subscriber_line', 'ancestry', 'seam', 'line_of_reasoning', 'line', 'strain', 'stock', 'crease', 'delineate', 'agate_line', 'line_of_products', 'credit_line', 'rail_line', 'line_of_merchandise', 'personal_line_of_credit', 'describe', 'telephone_circuit', 'line_of_descent', 'channel', 'tune', 'line_of_work', 'air', 'argument', 'cable', 'wrinkle', 'telephone_line', 'contrast', 'origin', 'course', 'transmission_line', 'blood', 'melody', 'pipeline', 'demarcation', 'lineage', 'production_line', 'business_line', 'draw', 'logical_argument', 'occupation']",The Planet with No Nightmare
Occasionally,"['occasionally', 'now_and_again', 'once_in_a_while', 'on_occasion', 'now_and_then', 'at_times', 'from_time_to_time']",The Planet with No Nightmare
supported,"['plump_for', 'keep_going', 'confirm', 'suffer', 'patronise', 'digest', 'plunk_for', 'bear_out', 'subscribe', 'patronage', 'supported', 'affirm', 'put_up', 'back_up', 'hold', 'stomach', 'endure', 'stand', 'corroborate', 'patronize', 'brook', 'substantiate', 'bear', 'indorse', 'stick_out', 'support', 'sustain', 'defend', 'tolerate', 'fend_for', 'underpin', 'abide', 'endorse', 'hold_up', 'back']",The Planet with No Nightmare
invariably,"['invariably', 'always', 'constantly']",The Planet with No Nightmare
Others,[],The Planet with No Nightmare
Listen,"['take_heed', 'heed', 'mind', 'listen', 'hear']",The Planet with No Nightmare
stored,"['put_in', 'hive_away', 'stash_away', 'store', 'lay_in', 'stack_away', 'salt_away']",The Planet with No Nightmare
last,"['finale', 'death', 'survive', 'hold_out', 'terminal', 'close', 'utmost', 'final_stage', 'concluding', 'end', 'in_conclusion', 'finally', 'stopping_point', 'live_on', 'lastly', 'go', 'last', ""shoemaker's_last"", 'endure', 'finish', ""cobbler's_last"", 'lowest', 'conclusion', 'last-place', 'final', 'hold_up', 'finis', 'live', 'net']",The Planet with No Nightmare
reading,"['reading_material', 'show', 'version', 'record', 'recitation', 'interpret', 'scan', 'register', 'study', 'interpretation', 'recital', 'learn', 'reading', 'take', 'Reading', 'read', 'say', 'understand', 'indication', 'translate', 'meter_reading']",The Planet with No Nightmare
light,"['illumination', 'Inner_Light', 'tripping', 'Christ_Within', 'brightness', 'visible_radiation', 'dismount', 'loose', 'scant', 'faint', 'promiscuous', 'sparkle', 'Light_Within', 'lighting', 'ignite', 'light-colored', 'clean', 'lite', 'visible_light', 'perch', 'lightsome', 'spark', 'abstemious', 'lighter', 'luminosity', 'short', 'lightly', 'illuminate', 'luminance', 'lightheaded', 'light_source', 'get_down', 'unclouded', 'unaccented', 'clear', 'Light', 'swooning', 'illumine', 'idle', 'wanton', 'light', 'fire_up', 'alight', 'light-headed', 'wakeful', 'light_up', 'easy', 'weak', 'ignitor', 'illume', 'sluttish', 'fall', 'igniter', 'calorie-free', 'low-cal', 'get_off', 'unhorse', 'twinkle', 'lightness', 'brightness_level', 'luminousness']",The Planet with No Nightmare
solid,"['satisfying', 'whole', 'strong', 'substantial', 'self-coloured', 'self-colored', 'firm', 'upstanding', 'solid_state', 'hearty', 'solid', 'unanimous', 'square', 'solidness']",The Planet with No Nightmare
library,"['subroutine_library', 'depository_library', 'library', 'program_library']",The Planet with No Nightmare
master,"['master_copy', 'primary', 'dominate', 'schoolmaster', 'passe-partout', 'headmaster', 'overlord', 'get_the_hang', 'surmount', 'professional', 'captain', 'passkey', 'superior', 'subdue', 'get_over', 'lord', 'master_key', 'sea_captain', 'victor', 'principal', 'maestro', 'skipper', 'master', 'chief', 'original', 'main', 'control', 'overcome']",The Planet with No Nightmare
Dissect,"['analyse', 'break_down', 'analyze', 'dissect', 'take_apart']",The Planet with No Nightmare
easy,"['slow', 'easily', 'loose', 'well-heeled', 'tardily', 'well-to-do', 'well-off', 'soft', 'prosperous', 'comfortable', 'well-situated', 'gentle', 'wanton', 'light', 'easygoing', 'easy', 'sluttish', 'leisurely', 'well-fixed', 'promiscuous', 'slowly']",The Planet with No Nightmare
stood,"['stick_out', 'digest', 'stand_up', 'support', 'put_up', 'tolerate', 'resist', 'stomach', 'endure', 'place_upright', 'abide', 'stand', 'suffer', 'remain_firm', 'brook', 'fend', 'bear']",The Planet with No Nightmare
wispy,"['vague', 'wisplike', 'faint', 'shadowy', 'wispy', 'dim']",The Planet with No Nightmare
seemed,"['appear', 'seem', 'look']",The Planet with No Nightmare
shall,[],The Planet with No Nightmare
impulse,"['impulse', 'caprice', 'nerve_impulse', 'whim', 'impetus', 'pulsation', 'pulsing', 'momentum', 'urge', 'pulse', 'impulsion', 'neural_impulse', 'nervous_impulse']",The Planet with No Nightmare
himself,[],The Planet with No Nightmare
knock,"['bang', 'pink', 'knock', 'criticise', 'pick_apart', 'bump', 'bash', 'whack', 'tap', 'whang', 'criticize', 'strike_hard', 'knocking', 'ping', 'roast', 'rap', 'belt', 'smash']",The Planet with No Nightmare
eyes,"['optic', 'eyes', 'eyeball', 'oculus', 'center', 'eye', 'centre', 'heart', 'middle']",The Planet with No Nightmare
And,[],The Planet with No Nightmare
swung,"['drop', 'swing_over', 'get_around', 'sweep', 'sway', 'swing_out', 'swing', 'dangle']",The Planet with No Nightmare
pounds,"['lumber', 'Egyptian_pound', 'Pound', 'poke', 'pound_sterling', 'British_pound_sterling', 'pound', 'ram_down', 'Irish_punt', 'Ezra_Loomis_Pound', 'hammer', 'ram', 'impound', 'lbf.', 'Ezra_Pound', 'British_pound', 'pound_off', 'lb', 'beat', 'Sudanese_pound', 'thump', 'pound_up', 'punt', 'hammering', 'Lebanese_pound', 'quid', 'Syrian_pound', 'dog_pound', 'Irish_pound', 'pounding', 'Cypriot_pound', 'pound_sign']",The Planet with No Nightmare
reason,"['reason_out', 'rationality', 'conclude', 'ground', 'cause', 'argue', 'reason', 'intellect', 'grounds', 'understanding', 'reasonableness']",The Planet with No Nightmare
field,"['discipline', 'arena', 'champaign', 'subject_field', 'theater', 'theatre_of_operations', 'airfield', 'field_of_operations', 'subject_area', 'theatre', 'field_of_view', 'playing_field', 'landing_field', 'theater_of_operations', 'field_of_honor', 'field_of_force', 'battleground', 'study', 'domain', 'flying_field', 'playing_area', 'field_of_operation', 'line_of_business', 'subject', 'field_of_battle', 'sphere', 'battlefield', 'bailiwick', 'field_of_study', 'area', 'athletic_field', 'orbit', 'force_field', 'field', 'plain']",The Planet with No Nightmare
didn't,[],The Planet with No Nightmare
needles,"['goad', 'acerate_leaf', 'phonograph_needle', 'needle']",The Planet with No Nightmare
moss,['moss'],The Planet with No Nightmare
even,"['eventide', 'level', 'eve', 'still', 'yet', 'even_out', 'regular', 'fifty-fifty', 'tied', 'even', 'flush', 'evening']",The Planet with No Nightmare
threatening,"['endanger', 'threaten', 'jeopardize', 'baleful', 'peril', 'minatory', 'minacious', 'jeopardise', 'menace', 'imperil', 'menacing', 'ominous', 'sinister', 'heavy', 'lowering', 'sullen', 'threatening', 'forbidding']",The Planet with No Nightmare
now,"['now', 'forthwith', 'directly', 'immediately', 'straight_off', 'right_away', 'straightaway', 'at_present', 'instantly', 'nowadays', 'like_a_shot', 'today', 'at_once']",The Planet with No Nightmare
show,"['testify', 'evidence', 'show', 'usher', 'evince', 'prove', 'designate', 'record', 'demonstrate', 'register', 'indicate', 'exhibit', 'bear_witness', 'depict', 'picture', 'point', 'establish', 'read', 'show_up', 'display', 'demo', 'render', 'appearance', 'shew', 'express', 'present']",The Planet with No Nightmare
greeted,"['recognize', 'greet', 'recognise']",The Planet with No Nightmare
part,"['role', 'partially', 'part', 'function', 'break_up', 'theatrical_role', 'persona', 'divide', 'region', 'character', 'contribution', 'split_up', 'set_out', 'split', 'set_off', 'set_forth', 'voice', 'component_part', 'share', 'separate', 'component', 'office', 'depart', 'portion', 'start', 'start_out', 'parting', 'constituent', 'piece', 'partly', 'disunite', 'percentage', 'break', 'division', 'take_off', 'section']",The Planet with No Nightmare
ticket,"['just_the_ticket', 'tag', 'fine', 'ticket', 'slate']",The Planet with No Nightmare
insects,"['worm', 'dirt_ball', 'louse', 'insect']",The Planet with No Nightmare
planets,"['planet', 'major_planet', 'satellite']",The Planet with No Nightmare
neighbors,"['neighbour', 'neighbor']",The Planet with No Nightmare
It,"['information_technology', 'IT']",The Planet with No Nightmare
At,"['atomic_number_85', 'at', 'astatine', 'At']",The Planet with No Nightmare
``,[],The Planet with No Nightmare
time,"['clock_time', 'meter', 'clock', 'metre', 'prison_term', 'clip', 'sentence', 'time', 'fourth_dimension']",The Planet with No Nightmare
will,"['will', 'bequeath', 'testament', 'leave', 'volition']",The Planet with No Nightmare
stone,"['stone', 'Stone', 'lapidate', 'Oliver_Stone', 'gemstone', 'Lucy_Stone', 'Edward_Durell_Stone', 'gem', 'rock', 'I._F._Stone', 'Harlan_Fiske_Stone', 'endocarp', 'Harlan_F._Stone', 'pit', 'Harlan_Stone', 'Harlan_Fisk_Stone', 'Isidor_Feinstein_Stone']",The Planet with No Nightmare
first,"['commencement', 'low', 'showtime', 'outset', 'initiative', 'foremost', 'first', 'maiden', 'world-class', 'firstly', 'offset', 'low_gear', 'get-go', 'first_gear', 'initiatory', '1st', 'beginning', 'first_off', 'first_of_all', 'kickoff', 'start', 'inaugural', 'number_one', 'number_1', 'first-class_honours_degree', 'first_base', 'starting_time', 'for_the_first_time']",The Planet with No Nightmare
walk,"['take_the_air', 'walkway', 'paseo', 'walk', 'walking', 'walk_of_life', 'pass', 'base_on_balls', 'manner_of_walking']",The Planet with No Nightmare
physiological,"['physiologic', 'physiological']",The Planet with No Nightmare
ever,"['ever', 'of_all_time', 'always', 'ever_so', ""e'er""]",The Planet with No Nightmare
disappearance,"['disappearance', 'disappearing', 'fade']",The Planet with No Nightmare
sentient,"['animate', 'sentient']",The Planet with No Nightmare
dials,"['dial', 'telephone_dial']",The Planet with No Nightmare
keening,"['lament', 'keen']",The Planet with No Nightmare
fifth,"['twenty_percent', '5th', 'one-fifth', 'fifth_part', 'fifth']",The Planet with No Nightmare
made,"['urinate', 'get', 'realize', 'give', 'ca-ca', 'make', 'reach', 'do', 'arrive_at', 'cook', 'fix', 'pull_in', 'build', 'pass_water', 'constitute', 'name', 'create', 'hit', 'piss', 'bring_in', 'construct', 'prepare', 'produce', 'stool', 'take_a_crap', 'pee', 'induce', 'relieve_oneself', 'made', 'stimulate', 'gain', 'wee', 'attain', 'spend_a_penny', 'take_a_leak', 'seduce', 'pretend', 'clear', 'hold', 'make_water', 'make_up', 'progress_to', 'take', 'get_to', 'establish', 'take_in', 'shit', 'piddle', 'take_a_shit', 'nominate', 'work', 'ready', 'micturate', 'defecate', 'lay_down', 'throw', 'cause', 'form', 'score', 'wee-wee', 'make_believe', 'pee-pee', 'draw', 'crap', 'earn', 'realise', 'puddle', 'have']",The Planet with No Nightmare
Easy,"['slow', 'easily', 'loose', 'well-heeled', 'tardily', 'well-to-do', 'well-off', 'soft', 'prosperous', 'comfortable', 'well-situated', 'gentle', 'wanton', 'light', 'easygoing', 'easy', 'sluttish', 'leisurely', 'well-fixed', 'promiscuous', 'slowly']",The Planet with No Nightmare
solar,['solar'],The Planet with No Nightmare
Some,"['about', 'more_or_less', 'just_about', 'around', 'close_to', 'or_so', 'some', 'approximately', 'roughly']",The Planet with No Nightmare
Me,"['Pine_Tree_State', 'ME', 'Maine']",The Planet with No Nightmare
fifty,"['l', 'fifty_dollar_bill', '50', 'L', 'fifty']",The Planet with No Nightmare
after,"['later_on', 'subsequently', 'afterward', 'after', 'later', 'afterwards']",The Planet with No Nightmare
sheer,"['filmy', 'downright', 'gauze-like', 'bluff', 'cut', 'perpendicularly', 'vapourous', 'slew', 'rank', 'unmixed', 'right-down', 'cobwebby', 'out-and-out', 'diaphanous', 'veer', 'sheer', 'bold', 'trend', 'slue', 'gauzy', 'unmingled', 'curve', 'swerve', 'absolute', 'vaporous', 'see-through', 'gossamer', 'transparent', 'plain']",The Planet with No Nightmare
spy,"['espy', 'sight', 'snoop', 'spot', 'sleuth', 'undercover_agent', 'stag', 'descry', 'spy']",The Planet with No Nightmare
illness,"['sickness', 'malady', 'unwellness', 'illness']",The Planet with No Nightmare
beasties,[],The Planet with No Nightmare
wrong,"['legal_injury', 'wrong', 'ill-timed', 'wrongly', 'unseasonable', 'incorrect', 'damage', 'improper', 'faulty', 'untimely', 'amiss', 'awry', 'incorrectly', 'haywire', 'wrongfulness']",The Planet with No Nightmare
shield,"['harbour', 'shield', 'shell', 'carapace', 'buckler', 'cuticle', 'harbor', 'screen']",The Planet with No Nightmare
advantage,"['vantage', 'advantage', 'reward']",The Planet with No Nightmare
startled,"['startled', 'galvanize', 'startle', 'jump', 'start', 'galvanise']",The Planet with No Nightmare
exactly,"['exactly', 'on_the_button', 'just', 'incisively', 'on_the_nose', 'on_the_dot', 'precisely']",The Planet with No Nightmare
looks,"['feel', 'tone', 'look', 'await', 'seem', 'aspect', 'flavor', 'search', 'wait', 'smell', 'feeling', 'expect', 'front', 'attend', 'reckon', 'calculate', 'take_care', 'bet', 'count', 'depend', 'expression', 'looking', 'looking_at', 'facial_expression', 'see', 'flavour', 'spirit', 'face', 'appear']",The Planet with No Nightmare
trip,"['actuate', 'stumble', 'travel', 'trip-up', 'trip_out', 'head_trip', 'misstep', 'trigger', 'trip_up', 'spark', 'set_off', 'trigger_off', 'slip', 'jaunt', 'touch_off', 'trip', 'spark_off', 'turn_on', 'get_off', 'tripper', 'activate']",The Planet with No Nightmare
had,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']",The Planet with No Nightmare
noon,"['noonday', 'midday', 'noontide', 'noon', 'twelve_noon', 'high_noon']",The Planet with No Nightmare
minor,"['pocket-size', 'kid', 'modest', 'nipper', 'small_fry', 'nestling', 'tike', 'small-scale', 'shaver', 'pocket-sized', 'fry', 'underage', 'tyke', 'small', 'tiddler', 'child', 'youngster', 'nonaged', 'venial', 'minor']",The Planet with No Nightmare
airlock,"['air_lock', 'airlock']",The Planet with No Nightmare
admitted,"['take_on', 'admit', 'include', 'intromit', 'hold', 'accommodate', 'acknowledge', 'allow_in', 'accept', 'take', 'let_in', 'allow']",The Planet with No Nightmare
down,"['low', 'mastered', 'gloomy', 'depressed', 'downwardly', 'pull_down', 'polish', 'land', 'consume', 'pop', 'downwards', 'downward', 'shoot_down', 'dispirited', 'downhearted', 'fine-tune', 'belt_down', 'blue', 'refine', 'down_in_the_mouth', 'kill', 'knock_down', 'downcast', 'John_L._H._Down', 'down_pat', 'pour_down', 'Down', 'devour', 'pile', 'low-spirited', 'bolt_down', 'go_through', 'grim', 'down', 'toss_off', 'cut_down', 'down_feather', 'push_down', 'drink_down']",The Planet with No Nightmare
are,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'are', 'ar', 'constitute']",The Planet with No Nightmare
mental,"['genial', 'mental']",The Planet with No Nightmare
elbow,"['human_elbow', 'elbow', 'cubitus', 'articulatio_cubiti', 'elbow_joint', 'cubital_joint']",The Planet with No Nightmare
primary,"['primary', 'basal', 'primary_feather', 'principal', 'primary_election', 'elemental', 'primary_winding', 'primary_quill', 'elementary', 'master', 'main', 'chief', 'primary_coil']",The Planet with No Nightmare
simply,"['only', 'simply', 'merely', 'just', 'but', 'plainly']",The Planet with No Nightmare
story,"['floor', 'narrative', 'tale', 'report', 'story', 'level', 'chronicle', 'account', 'write_up', 'fib', 'tarradiddle', 'history', 'storey', 'news_report', 'taradiddle', 'narration']",The Planet with No Nightmare
ship's,[],The Planet with No Nightmare
few,['few'],The Planet with No Nightmare
empty,"['evacuate', 'discharge', 'vacuous', 'vacate', 'empty', 'hollow', 'empty-bellied', 'void', 'abandon']",The Planet with No Nightmare
