w,vector_semantico
out,"['come_out', 'forbidden', 'taboo', 'stunned', 'tabu', 'away', 'extinct', 'kayoed', 'prohibited', 'proscribed', 'come_out_of_the_closet', 'out', 'verboten', 'knocked_out', ""KO'd""]",The Invisible Aborigine
beneath,"['at_a_lower_place', 'beneath', 'below', 'to_a_lower_place']",The Invisible Aborigine
soil,"['grime', 'soil', 'bemire', 'dirt', 'territory', 'stain', 'grease', 'begrime', 'filth', 'land', 'colly', 'dirty', 'ground', 'grunge']",The Invisible Aborigine
rained,"['rain', 'rain_down']",The Invisible Aborigine
owned,"['owned', 'possess', 'own', 'have']",The Invisible Aborigine
swear,"['rely', 'aver', 'depose', 'imprecate', 'swear', 'avow', 'affirm', 'swan', 'trust', 'verify', 'bank', 'curse', 'cuss', 'blaspheme', 'assert', 'depone']",The Invisible Aborigine
",",[],The Invisible Aborigine
cast,"['put', 'honk', 'range', 'purge', 'spew', 'draw', 'cast_off', 'vomit_up', 'regorge', 'be_sick', 'regurgitate', 'drift', 'stamp', 'ramble', 'shake_off', 'tramp', 'dramatis_personae', 'hurtle', 'casting', 'wander', 'throw_away', 'rove', 'vomit', 'stray', 'throw_up', 'cast_of_characters', 'redact', 'vagabond', 'cat', 'disgorge', 'roll', 'mould', 'couch', 'barf', 'form', 'throw', 'plaster_bandage', 'retch', 'plaster_cast', 'cast', 'spue', 'drop', 'throw_off', 'frame', 'upchuck', 'roam', 'shape', 'swan', 'shed', 'project', 'sick', 'hurl', 'chuck', 'contrive', 'puke', 'mold']",The Invisible Aborigine
picked,"['pluck', 'find_fault', 'peck', 'blame', 'break_up', 'cull', 'clean', 'plunk', 'nibble', 'foot', 'beak', 'piece', 'pick']",The Invisible Aborigine
Such,['such'],The Invisible Aborigine
yards,"['pace', 'G', 'yard', 'M', 'grand', 'curtilage', 'cubic_yard', 'K', 'one_thousand', 'chiliad', 'thou', 'railyard', 'railway_yard', 'grounds', 'thousand', '1000']",The Invisible Aborigine
such,['such'],The Invisible Aborigine
eyeball,"['eyeball', 'eye', 'orb']",The Invisible Aborigine
mile,"['stat_mi', 'nautical_mile', 'mi', 'geographical_mile', 'international_nautical_mile', 'Admiralty_mile', 'international_mile', 'statute_mile', 'land_mile', 'Swedish_mile', 'mil', 'Roman_mile', 'sea_mile', 'knot', 'mile', 'air_mile', 'naut_mi']",The Invisible Aborigine
Everything,[],The Invisible Aborigine
seaports,"['harbour', 'haven', 'seaport', 'harbor']",The Invisible Aborigine
come,"['number', 'seed', 'total', 'occur', 'get_along', 'ejaculate', 'fare', 'make_out', 'seminal_fluid', 'hail', 'do', 'come_in', 'amount', 'cum', 'get', 'come_up', 'fall', 'derive', 'arrive', 'add_up', 'semen', 'descend', 'come', 'issue_forth', 'follow']",The Invisible Aborigine
pitiless,"['unkind', 'remorseless', 'unpitying', 'pitiless', 'ruthless']",The Invisible Aborigine
ageless,"['unceasing', 'eternal', 'eonian', 'aeonian', 'ageless', 'everlasting', 'perpetual', 'unending']",The Invisible Aborigine
single,"['one', 'individual', 'I', 'undivided', 'bingle', 'single', 'ace', 'exclusive', 'unmarried', 'unity', '1']",The Invisible Aborigine
changed,"['vary', 'interchange', 'modify', 'alter', 'exchange', 'shift', 'transfer', 'deepen', 'change', 'changed', 'convert', 'switch', 'commute']",The Invisible Aborigine
And,[],The Invisible Aborigine
.,[],The Invisible Aborigine
Very,"['very', 'selfsame', 'identical', 'really', 'rattling', 'real']",The Invisible Aborigine
when,[],The Invisible Aborigine
sticks,"['sting', 'reefer', 'adhere', 'spliff', 'stick_by', 'dumbfound', 'deposit', 'nonplus', 'stupefy', 'stand_by', 'vex', 'stick', 'cleave', 'cohere', 'stay', 'lodge', 'stick_to', 'get', 'bond', 'hold_fast', 'baffle', 'gravel', 'pin', 'bind', 'amaze', 'cling', 'mystify', 'pose', 'joystick', 'marijuana_cigarette', 'puzzle', 'flummox', 'joint', 'beat', 'perplex', 'stick_around', 'wedge', 'peg', 'control_stick', 'stay_put', 'bewilder']",The Invisible Aborigine
device,"['gimmick', 'twist', 'device']",The Invisible Aborigine
up,"['up', 'astir', 'upward', 'improving', 'upwardly', 'upwards']",The Invisible Aborigine
next,"['succeeding', 'next', 'future', 'following', 'adjacent', 'side_by_side']",The Invisible Aborigine
always,"['ever', 'always', 'perpetually', ""e'er"", 'forever', 'constantly', 'incessantly', 'invariably']",The Invisible Aborigine
studying,"['analyse', 'contemplate', 'study', 'take', 'perusing', 'read', 'studying', 'canvass', 'perusal', 'analyze', 'learn', 'examine', 'meditate', 'canvas', 'hit_the_books', 'poring_over', 'consider']",The Invisible Aborigine
does,"['make', 'get_along', 'coif', 'cause', 'answer', 'behave', 'practise', 'fare', 'Energy_Department', 'make_out', 'execute', 'do', 'set', 'Energy', 'exercise', 'dress', 'practice', 'doe', 'DOE', 'coiffe', 'Department_of_Energy', 'manage', 'perform', 'serve', 'arrange', 'act', 'suffice', 'come', 'coiffure']",The Invisible Aborigine
unlike,"['different', 'dissimilar', 'unlike']",The Invisible Aborigine
malignancy,"['malignity', 'malignance', 'malignancy']",The Invisible Aborigine
gait,"['pace', 'gait']",The Invisible Aborigine
itself,[],The Invisible Aborigine
by,"['away', 'by', 'aside', 'past']",The Invisible Aborigine
game,"['punt', 'halting', 'gritty', 'game', 'crippled', 'stake', 'back', 'gamy', 'lame', 'gage', 'spunky', 'spirited', 'gimpy', 'mettlesome', 'bet_on', 'plot', 'secret_plan', 'biz', 'gamey', 'halt']",The Invisible Aborigine
ravines,['ravine'],The Invisible Aborigine
deceived,"['lead_astray', 'betray', 'lead_on', 'delude', 'deceive', 'cozen']",The Invisible Aborigine
still,"['distillery', 'stillness', 'even', 'static', 'silent', 'quieten', 'all_the_same', 'even_so', 'inactive', 'calm', 'placid', 'allay', 'still', 'calm_down', 'lull', 'quiet', 'silence', 'tranquil', 'tranquillize', 'yet', 'noneffervescent', 'hush', 'soundless', 'nonetheless', 'notwithstanding', 'shut_up', 'unruffled', 'smooth', 'tranquillise', 'ease', 'stock-still', 'relieve', 'however', 'nevertheless', 'tranquilize', 'motionless', 'hush_up', 'withal']",The Invisible Aborigine
pile,"['pot', 'stack', 'nap', 'atomic_reactor', 'galvanic_pile', 'voltaic_pile', 'atomic_pile', 'down', 'piling', 'agglomerate', 'lot', 'mickle', 'bundle', 'plenty', 'hatful', 'tidy_sum', 'deal', 'throng', 'pile', 'muckle', 'slew', 'mint', 'spate', 'mountain', 'big_money', 'cumulation', 'peck', 'sight', 'big_bucks', 'batch', 'chain_reactor', 'good_deal', 'mess', 'stilt', 'passel', 'pack', 'wad', 'mob', 'heap', 'flock', 'mass', 'megabucks', 'quite_a_little', 'jam', 'cumulus', 'great_deal', 'spile', 'mound', 'raft']",The Invisible Aborigine
earth,"['worldly_concern', 'earth', 'globe', 'terra_firma', 'world', 'Earth', 'dry_land', 'land', 'solid_ground', 'ground', 'earthly_concern']",The Invisible Aborigine
as,"['A', 'atomic_number_33', 'axerophthol', 'amp', 'American_Samoa', 'type_A', 'adenine', 'as', 'group_A', 'every_bit', 'AS', 'Eastern_Samoa', 'vitamin_A', 'equally', 'deoxyadenosine_monophosphate', 'angstrom', 'a', 'ampere', 'arsenic', 'As', 'angstrom_unit', 'antiophthalmic_factor']",The Invisible Aborigine
rodent,"['rodent', 'gnawer']",The Invisible Aborigine
jeep,"['jeep', 'landrover']",The Invisible Aborigine
spear,"['gig', 'fishgig', 'spear', 'shaft', 'lance', 'spear_up', 'fizgig']",The Invisible Aborigine
ridges,"['rooftree', 'ridge', 'ridgeline', 'ridgepole']",The Invisible Aborigine
inches,"['edge', 'in', 'column_inch', 'inch']",The Invisible Aborigine
economy,"['saving', 'economy', 'thriftiness', 'economic_system']",The Invisible Aborigine
runner,"['offset', 'base_runner', 'smuggler', 'Caranx_crysos', 'moon-curser', 'moon_curser', 'contrabandist', 'ball_carrier', 'stolon', 'runner', 'blue_runner']",The Invisible Aborigine
went,"['plump', 'break_down', 'endure', 'go_away', 'perish', 'kick_the_bucket', 'get_going', 'live', 'die', ""cash_in_one's_chips"", 'croak', 'function', 'exit', 'run_short', 'proceed', 'hold_up', 'buy_the_farm', 'blend_in', 'expire', 'operate', 'hold_out', 'pass_away', 'work', 'last', 'depart', 'get', 'decease', 'conk_out', 'fit', 'move', 'live_on', 'go_bad', 'break', 'belong', 'run_low', 'become', 'pass', 'give-up_the_ghost', 'locomote', 'run', 'pop_off', 'conk', 'lead', 'blend', 'go', 'sound', 'survive', 'drop_dead', 'extend', 'snuff_it', 'start', 'rifle', 'fail', 'choke', 'give_out', 'travel', 'give_way']",The Invisible Aborigine
light,"['light_up', 'spark', 'ignitor', 'lightheaded', 'light-headed', 'luminance', 'lite', 'calorie-free', 'easy', 'Christ_Within', 'igniter', 'clear', 'sparkle', 'Inner_Light', 'faint', 'light_source', 'light-colored', 'visible_radiation', 'ignite', 'lightness', 'twinkle', 'perch', 'get_down', 'short', 'idle', 'illume', 'loose', 'illuminate', 'wanton', 'illumine', 'tripping', 'luminousness', 'light', 'unhorse', 'weak', 'lighting', 'lightly', 'alight', 'scant', 'fall', 'visible_light', 'brightness', 'unaccented', 'abstemious', 'sluttish', 'Light_Within', 'swooning', 'wakeful', 'illumination', 'Light', 'lightsome', 'low-cal', 'fire_up', 'promiscuous', 'unclouded', 'brightness_level', 'dismount', 'clean', 'lighter', 'get_off', 'luminosity']",The Invisible Aborigine
I,"['one', 'I', 'iodin', 'atomic_number_53', 'single', 'ace', 'i', 'iodine', 'unity', '1', 'ane']",The Invisible Aborigine
stood,"['remain_firm', 'stomach', 'tolerate', 'abide', 'digest', 'endure', 'bear', 'fend', 'place_upright', 'support', 'stand', 'put_up', 'resist', 'stand_up', 'suffer', 'brook', 'stick_out']",The Invisible Aborigine
driven,"['determined', 'ram', 'force', 'aim', 'ride', 'impelled', 'beat_back', 'push', 'tug', 'get', 'labor', 'labour', 'driven', 'drive', 'goaded', 'motor', 'push_back', 'force_back', 'repel', 'compulsive', 'repulse', 'take']",The Invisible Aborigine
eyes,"['eyes', 'oculus', 'heart', 'eyeball', 'center', 'middle', 'centre', 'optic', 'eye']",The Invisible Aborigine
eyelids,"['palpebra', 'eyelid', 'lid']",The Invisible Aborigine
more,"['Thomas_More', 'more', 'to_a_greater_extent', 'Sir_Thomas_More', 'More', 'more_than']",The Invisible Aborigine
deep,"['recondite', 'inscrutable', 'abstruse', 'trench', 'mysterious', 'oceanic_abyss', 'deep', 'deeply', 'rich', 'mystifying', 'thick', 'late', 'cryptic', 'bass', 'cryptical']",The Invisible Aborigine
park,"['Mungo_Park', 'car_park', 'commons', 'parking_lot', 'parkland', 'green', 'park', 'ballpark', 'common', 'Park', 'parking_area']",The Invisible Aborigine
looks,"['take_care', 'flavour', 'calculate', 'look', 'bet', 'see', 'smell', 'search', 'tone', 'expect', 'appear', 'reckon', 'feeling', 'face', 'depend', 'count', 'front', 'feel', 'spirit', 'attend', 'facial_expression', 'flavor', 'wait', 'seem', 'expression', 'aspect', 'await', 'looking', 'looking_at']",The Invisible Aborigine
quality,"['select', 'prime', 'calibre', 'caliber', 'choice', 'lineament', 'timbre', 'quality', 'character', 'timber', 'prize', 'tone']",The Invisible Aborigine
into,[],The Invisible Aborigine
eye,"['oculus', 'heart', 'eyeball', 'center', 'middle', 'centre', 'optic', 'eye']",The Invisible Aborigine
my,[],The Invisible Aborigine
difficult,"['unmanageable', 'hard', 'difficult']",The Invisible Aborigine
an,"['Associate_in_Nursing', 'AN']",The Invisible Aborigine
sucked,"['blow', 'sop_up', 'draw', 'take_in', 'take_up', 'go_down_on', 'suckle', 'imbibe', 'fellate', 'suck_up', 'nurse', 'suck_in', 'give_suck', 'wet-nurse', 'suck', 'soak_up', 'absorb', 'breastfeed', 'lactate']",The Invisible Aborigine
drifted,"['float', 'blow', 'roll', 'drift', 'range', 'roam', 'swan', 'ramble', 'cast', 'tramp', 'freewheel', 'wander', 'be_adrift', 'rove', 'stray', 'vagabond', 'err']",The Invisible Aborigine
hopeless,['hopeless'],The Invisible Aborigine
fire,"['flaming', 'blast', 'fervidness', 'give_notice', 'sack', 'discharge', 'fuel', 'terminate', 'kindle', 'flak', 'raise', 'arouse', 'attack', 'enkindle', 'ardour', 'burn_down', 'give_the_sack', 'evoke', 'flame', 'give_the_axe', 'fervor', 'provoke', 'elicit', 'open_fire', 'burn', 'go_off', 'fervour', 'displace', 'force_out', 'send_away', 'fire', 'flack', 'fervency', 'ardor', 'firing', 'can', 'dismiss']",The Invisible Aborigine
constant,"['incessant', 'constant_quantity', 'invariable', 'constant', 'never-ending', 'invariant', 'perpetual', 'unceasing', 'changeless', 'unvarying', 'unremitting', 'ceaseless']",The Invisible Aborigine
forty,"['twoscore', 'forty', 'XL', '40', 'xl']",The Invisible Aborigine
--,[],The Invisible Aborigine
deny,"['abnegate', 'deny', 'traverse', 'refuse']",The Invisible Aborigine
tabac,[],The Invisible Aborigine
signals,"['indicate', 'signalise', 'bespeak', 'sign', 'signal', 'point', 'signaling', 'signalize', 'betoken']",The Invisible Aborigine
viewed,"['watch', 'reckon', 'view', 'take_in', 'look_at', 'catch', 'see', 'regard', 'consider']",The Invisible Aborigine
sand,"['grit', 'backbone', 'sand', 'Baroness_Dudevant', 'moxie', 'George_Sand', 'sandpaper', 'gumption', 'guts', 'Amandine_Aurore_Lucie_Dupin', 'Sand']",The Invisible Aborigine
look,"['take_care', 'flavour', 'calculate', 'look', 'bet', 'see', 'smell', 'search', 'tone', 'expect', 'appear', 'reckon', 'feeling', 'face', 'depend', 'count', 'front', 'feel', 'spirit', 'attend', 'facial_expression', 'flavor', 'wait', 'seem', 'expression', 'aspect', 'await', 'looking', 'looking_at']",The Invisible Aborigine
boulder,"['boulder', 'bowlder', 'Boulder']",The Invisible Aborigine
style,"['mode', 'title', 'stylus', 'fashion', 'expressive_style', 'elan', 'way', 'style', 'panache', 'flair', 'manner', 'trend', 'dash', 'vogue']",The Invisible Aborigine
once,"['erst', 'one_time', 'formerly', 'erstwhile', 'at_one_time', 'once', 'in_one_case']",The Invisible Aborigine
ashes,"['ash', 'ash_tree']",The Invisible Aborigine
swung,"['sweep', 'get_around', 'swing_over', 'drop', 'sway', 'swing_out', 'dangle', 'swing']",The Invisible Aborigine
isn't,[],The Invisible Aborigine
few,['few'],The Invisible Aborigine
odor,"['odour', 'aroma', 'scent', 'olfactory_perception', 'smell', 'olfactory_sensation', 'odor', 'olfactory_property']",The Invisible Aborigine
men,"['valet', 'military_man', 'human', 'mankind', 'Isle_of_Man', 'adult_male', 'homo', 'humanity', 'piece', 'men', 'manpower', 'humans', 'Man', 'human_being', 'military_personnel', 'hands', 'gentleman', 'serviceman', 'man', 'work_force', 'human_beings', 'workforce', 'world', ""gentleman's_gentleman"", 'humankind', 'valet_de_chambre', 'human_race']",The Invisible Aborigine
pitch,"['cant_over', 'sky', 'lurch', 'toss', 'pitch_shot', 'pitch', 'sales_pitch', 'slant', 'flip', 'peddle', 'gear', 'monger', 'slope', 'tilt', 'auction_pitch', 'rake', 'huckster', 'vend', 'pitching', 'cant', 'incline', 'delivery', 'deliver', 'shift', 'tar', 'set_up', 'sales_talk', 'hawk']",The Invisible Aborigine
angular,"['angular', 'angulate']",The Invisible Aborigine
lay,"['put', 'lay', 'place', 'lie', 'laic', 'consist', 'secular', 'put_down', 'repose', 'ballad', 'set', 'dwell', 'rest', 'lie_in', 'lie_down', 'pose', 'position']",The Invisible Aborigine
stopped,"['stop', 'terminate', 'give_up', 'stop_over', 'discontinue', 'stopped', 'blockade', 'kibosh', 'lay_off', 'turn_back', 'arrest', 'block_off', 'quit', 'block', 'break', 'check', 'contain', 'stopped-up', 'hold_on', 'end', 'intercept', 'cease', 'barricade', 'hold_back', 'finish', 'stopped_up', 'block_up', 'halt', 'bar', 'break_off']",The Invisible Aborigine
about,"['nigh', 'around', 'virtually', 'about', 'astir', 'approximately', 'roughly', 'most', 'nearly', 'well-nigh', 'close_to', 'or_so', 'almost', 'more_or_less', 'some', 'near', 'just_about']",The Invisible Aborigine
bodies,"['trunk', 'dead_body', 'body', 'consistence', 'eubstance', 'torso', 'organic_structure', 'physical_structure', 'personify', 'soundbox', 'consistency']",The Invisible Aborigine
objects,"['objective', 'target', 'physical_object', 'object', 'aim']",The Invisible Aborigine
blindfolded,"['blindfold', 'blindfolded']",The Invisible Aborigine
dropped,"['deteriorate', 'swing', 'discharge', 'dribble', 'cast_off', 'dangle', 'miss', 'sink', 'degenerate', 'leave_out', 'set_down', 'shake_off', 'knock_off', 'dismiss', 'spend', 'strike_down', 'throw_away', 'omit', 'pretermit', 'expend', 'throw', 'overlook', 'cast', 'cut_down', 'drop', 'fell', 'put_down', 'throw_off', 'neglect', 'drop_off', 'unload', 'devolve', 'send_away', 'drip', 'shed', 'flatten', 'overleap', 'send_packing', 'drop_down']",The Invisible Aborigine
words,"['quarrel', 'Word', 'Holy_Scripture', 'articulate', 'parole', 'password', 'countersign', 'lyric', 'formulate', 'row', 'Book', 'wrangle', 'speech', 'phrase', 'word_of_honor', 'words', 'Bible', 'Scripture', 'give_voice', 'Son', 'Logos', 'run-in', 'tidings', 'watchword', ""actor's_line"", 'Christian_Bible', 'Holy_Writ', 'news', 'give-and-take', 'intelligence', 'Word_of_God', 'Good_Book', 'language', 'discussion', 'dustup', 'word']",The Invisible Aborigine
kind,"['form', 'sort', 'variety', 'genial', 'kind', 'tolerant']",The Invisible Aborigine
black,"['inkiness', 'grim', 'blackamoor', 'melanize', 'bootleg', 'inglorious', 'Shirley_Temple_Black', 'mordant', 'lightlessness', 'Black_person', 'shameful', 'smutty', 'pitch-black', 'black-market', 'Negro', 'nigrify', 'Black', 'blackness', 'smuggled', 'pitch-dark', 'black', 'blackened', 'Joseph_Black', 'contraband', 'bleak', 'ignominious', 'dark', 'Negroid', 'fatal', 'dim', 'disgraceful', 'Shirley_Temple', 'fateful', 'calamitous', 'opprobrious', 'pitch_blackness', 'sinister', 'blacken', 'melanise', 'total_darkness', 'disastrous']",The Invisible Aborigine
strange,"['unusual', 'foreign', 'strange', 'unknown']",The Invisible Aborigine
cow,"['moo-cow', 'overawe', 'cow']",The Invisible Aborigine
dingo,"['Canis_dingo', 'warrigal', 'warragal', 'dingo']",The Invisible Aborigine
tiny,"['petite', 'lilliputian', 'tiny', 'diminutive', 'flyspeck', 'bantam', 'midget']",The Invisible Aborigine
way,"['mode', 'way_of_life', 'fashion', 'room', 'way', 'style', 'agency', 'right_smart', 'manner', 'means', 'path', 'elbow_room', 'direction']",The Invisible Aborigine
smells,"['odour', 'aroma', 'flavour', 'look', 'olfactory_perception', 'smell', 'odor', 'tone', 'olfactory_property', 'olfactory_modality', 'olfaction', 'sense_of_smell', 'smell_out', 'feeling', 'feel', 'spirit', 'sense', 'scent', 'flavor', 'smelling', 'olfactory_sensation', 'smack', 'reek']",The Invisible Aborigine
figures,"['number', 'enter', 'estimate', 'pattern', 'fig', 'physique', 'calculate', 'figure', 'material_body', 'see', 'compute', 'bod', 'trope', 'soma', 'count_on', 'visualise', 'image', 'reckon', 'build', 'anatomy', 'public_figure', 'flesh', 'digit', 'physical_body', 'form', 'design', 'envision', 'name', 'figure_of_speech', 'work_out', 'picture', 'cypher', 'frame', 'chassis', 'fancy', 'cipher', 'shape', 'human_body', 'visualize', 'project', 'forecast']",The Invisible Aborigine
rise,"['spring_up', 'boost', 'uprise', 'salary_increase', 'wage_hike', 'arise', 'wax', 'originate', 'raise', 'ascending', 'lift', 'heighten', 'grow', 'hike', 'jump', 'surface', 'procession', 'stand_up', 'climb_up', 'get_up', 'turn_out', 'rising', 'develop', 'wage_increase', 'come_up', 'prove', 'go_up', 'rise', 'ascension', 'cost_increase', 'rebel', 'ascend', 'acclivity', 'rear', 'climb', 'move_up', 'upgrade', 'emanation', 'resurrect', 'mount', 'ascent', 'rise_up', 'rising_slope', 'advance']",The Invisible Aborigine
trip,"['activate', 'spark', 'actuate', 'jaunt', 'touch_off', 'turn_on', 'trip_out', 'head_trip', 'slip', 'set_off', 'trigger', 'trip-up', 'stumble', 'misstep', 'trip', 'trip_up', 'trigger_off', 'spark_off', 'tripper', 'get_off', 'travel']",The Invisible Aborigine
moonlike,"['moonlike', 'moon-round']",The Invisible Aborigine
it,"['IT', 'information_technology']",The Invisible Aborigine
persuaded,"['sway', 'carry', 'persuade']",The Invisible Aborigine
column-shaped,[],The Invisible Aborigine
wandered,"['range', 'betray', 'drift', 'ramble', 'weave', 'cheat_on', 'tramp', 'thread', 'wander', 'rove', 'stray', 'digress', 'cheat', 'vagabond', 'roll', 'wind', 'cast', 'cuckold', 'meander', 'roam', 'divagate', 'swan']",The Invisible Aborigine
however,"['still', 'nonetheless', 'notwithstanding', 'yet', 'however', 'all_the_same', 'even_so', 'withal', 'nevertheless']",The Invisible Aborigine
wet,"['plastered', 'pixilated', 'cockeyed', 'sloshed', 'loaded', 'besotted', 'fuddled', 'smashed', 'tight', 'blotto', 'slopped', 'soused', 'moisture', 'pie-eyed', 'lactating', 'pissed', 'blind_drunk', 'wet', 'sozzled', 'stiff', 'crocked', 'soaked', 'squiffy']",The Invisible Aborigine
between,"[""'tween"", 'between', 'betwixt']",The Invisible Aborigine
No,"['No', 'atomic_number_102', 'nobelium', 'no', 'no_more']",The Invisible Aborigine
fact,['fact'],The Invisible Aborigine
trying,"['seek', 'try', 'render', 'hear', 'test', 'adjudicate', 'sample', 'attempt', 'stressful', 'prove', 'try_on', 'stress', 'judge', 'try_out', 'strain', 'essay', 'taste', 'trying', 'nerve-racking', 'examine', 'assay', 'nerve-wracking']",The Invisible Aborigine
above,"['above', 'to_a_higher_place', 'in_a_higher_place', 'higher_up', 'supra']",The Invisible Aborigine
use,"['economic_consumption', 'utilization', 'employment', 'employ', 'utilisation', 'use_of_goods_and_services', 'enjoyment', 'function', 'utilise', 'habituate', 'purpose', 'usage', 'exercise', 'habit', 'practice', 'expend', 'role', 'utilize', 'manipulation', 'use', 'consumption', 'usance', 'apply']",The Invisible Aborigine
slow,"['easy', 'dense', 'irksome', 'tiresome', 'slow_up', 'retard', 'slack', 'ho-hum', 'tedious', 'sluggish', 'tardily', 'dumb', 'decelerate', 'behind', 'wearisome', 'dim', 'boring', 'slacken', 'slowly', 'slow', 'obtuse', 'slow_down', 'deadening', 'dull']",The Invisible Aborigine
walk,"['take_the_air', 'walking', 'walk', 'manner_of_walking', 'walk_of_life', 'pass', 'paseo', 'walkway', 'base_on_balls']",The Invisible Aborigine
barely,"['hardly', 'scantily', 'scarcely', 'just', 'barely', 'scarce']",The Invisible Aborigine
worn,"['endure', 'wear_out', 'put_on', 'outwear', 'fatigue', 'weary', 'wear_upon', 'tire_out', 'raddled', 'assume', 'wear_thin', 'wear', 'wear_down', 'wear_off', 'hold_out', 'fag_out', 'tire', 'bear', 'fall_apart', 'bust', 'break', 'don', 'drawn', 'get_into', 'have_on', 'jade', 'careworn', 'fag', 'haggard', 'worn']",The Invisible Aborigine
two,"['two', 'II', 'ii', 'deuce', '2']",The Invisible Aborigine
forehead,"['forehead', 'os_frontale', 'frontal_bone', 'brow']",The Invisible Aborigine
away,"['forth', 'aside', 'outside', 'off', 'away', 'out', 'by']",The Invisible Aborigine
rancher,['rancher'],The Invisible Aborigine
spots,"['floater', 'place', 'slur', 'musca_volitans', 'situation', 'daub', 'spots', 'pip', 'berth', 'position', 'blemish', 'spotlight', 'espy', 'blob', 'smudge', 'speckle', 'stain', 'make_out', 'smirch', 'blot', 'smear', 'pick_out', 'post', 'recognize', 'descry', 'point', 'billet', 'dapple', 'distinguish', 'office', 'recognise', 'maculation', 'spy', 'muscae_volitantes', 'bit', 'tell_apart', 'topographic_point', 'fleck', 'spot', 'touch', 'discern', 'patch']",The Invisible Aborigine
their,[],The Invisible Aborigine
is,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",The Invisible Aborigine
Many,['many'],The Invisible Aborigine
posture,"['pose', 'posture', 'stance', 'model', 'bearing', 'military_posture', 'sit', 'military_strength', 'carriage', 'military_capability', 'strength', 'attitude', 'position']",The Invisible Aborigine
alter,"['vary', 'modify', 'alter', 'neuter', 'spay', 'interpolate', 'change', 'castrate', 'falsify']",The Invisible Aborigine
winds,"['farting', 'curve', 'breaking_wind', 'air_current', 'current_of_air', 'tip', 'wreathe', 'winding', 'nothingness', 'wrap', 'confidential_information', 'lift', 'weave', 'idle_words', 'thread', 'hoist', 'malarky', 'wander', 'twist', 'roll', 'steer', 'wind', 'scent', 'wind_instrument', 'malarkey', 'fart', 'jazz', 'meander', 'twine', 'lead', 'wind_up', 'nose', 'flatus', 'hint']",The Invisible Aborigine
hike,"['wage_increase', 'boost', 'hike', 'hike_up', 'hiking', 'tramp', 'salary_increase', 'wage_hike', 'rise', 'cost_increase', 'raise']",The Invisible Aborigine
indeed,"['so', 'indeed']",The Invisible Aborigine
Here,"['here', 'Hera', 'hither', 'Here']",The Invisible Aborigine
at,"['atomic_number_85', 'At', 'at', 'astatine']",The Invisible Aborigine
Which,[],The Invisible Aborigine
obscured,"['obnubilate', 'haze_over', 'bedim', 'obliterate', 'blot_out', 'obscure', 'becloud', 'confuse', 'befog', 'veil', 'hide', 'mist', 'fog', 'blur', 'overcloud', 'cloud']",The Invisible Aborigine
beside,[],The Invisible Aborigine
flies,"['tent_flap', 'fly_front', 'wing', 'vaporize', 'fly', 'take_flight', 'fly_sheet', 'flies', 'pilot', 'fell', 'vanish', 'flee', 'tent-fly', 'fly_ball', 'aviate', 'rainfly']",The Invisible Aborigine
moves,"['actuate', 'relocation', 'movement', 'make_a_motion', 'motility', 'proceed', 'be_active', 'motion', 'incite', 'motivate', 'prompt', 'move', 'impress', 'strike', 'locomote', 'displace', 'run', 'propel', 'act', 'go', 'affect', 'travel']",The Invisible Aborigine
gesture,"['gesture', 'gesticulate', 'motion']",The Invisible Aborigine
walked,"['take_the_air', 'walk']",The Invisible Aborigine
woomera,[],The Invisible Aborigine
struck,"['expunge', 'smitten', 'walk_out', 'hit', 'chance_on', 'take_up', 'collide_with', 'stricken', 'assume', 'mint', 'scratch', 'come_across', 'light_upon', 'struck', 'happen_upon', 'shine', 'move', 'impress', 'excise', 'fall', 'come_to', 'attain', 'impinge_on', 'strickle', 'strike', 'come_upon', 'coin', 'fall_upon', 'discover', 'take', 'chance_upon', 'affect', 'run_into']",The Invisible Aborigine
unfulfilled,"['unrealised', 'unfulfilled', 'unrealized']",The Invisible Aborigine
shouted,"['shout_out', 'hollo', 'cry_out', 'clapperclaw', 'exclaim', 'outcry', 'squall', 'abuse', 'cry', 'blackguard', 'shout', 'call_out', 'yelled', 'scream', 'call', 'yell', 'holler', 'shouted']",The Invisible Aborigine
were,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",The Invisible Aborigine
approached,"['draw_near', 'approach', 'come_on', 'come_near', 'set_about', 'go_up', 'border_on', 'draw_close', 'near', 'go_about']",The Invisible Aborigine
say,"['order', 'say', 'aver', 'allege', 'enounce', 'read', 'pronounce', 'articulate', 'suppose', 'tell', 'enunciate', 'state', 'sound_out', 'enjoin']",The Invisible Aborigine
burnished,"['lustrous', 'burnish', 'shiny', 'shining', 'burnished', 'buff', 'furbish', 'bright']",The Invisible Aborigine
much,"['a_great_deal', 'practically', 'much', 'lots', 'often', 'a_lot', 'very_much', 'a_good_deal']",The Invisible Aborigine
