w,vector_semantico
are,"['comprise', 'follow', 'embody', 'constitute', 'be', 'ar', 'equal', 'personify', 'cost', 'are', 'make_up', 'live', 'represent', 'exist']","Organic Gardening and Farming,"
plentiful,"['ample', 'copious', 'plentiful', 'rich', 'plenteous', 'bountiful']","Organic Gardening and Farming,"
decayed,"['decompose', 'crumble', 'rotten', 'decay', 'decayed', 'rotted', 'disintegrate', 'dilapidate']","Organic Gardening and Farming,"
shear,"['fleece', 'shear']","Organic Gardening and Farming,"
thick,"['slurred', 'blockheaded', 'thick', 'heavyset', 'thick-skulled', 'wooden-headed', 'deep', 'compact', 'duncish', 'fatheaded', 'thickheaded', 'boneheaded', 'thickset', 'chummy', 'loggerheaded', 'thickly', 'midst', 'dense', 'stocky', 'duncical', 'buddy-buddy']","Organic Gardening and Farming,"
shade,"['wraith', 'shade', 'shadowiness', 'refinement', 'nuance', 'spook', 'ghost', 'tincture', 'spectre', 'shadiness', 'nicety', 'fill_in', 'shade_off', 'tint', 'tad', 'shadow', 'tone', 'subtlety', 'specter']","Organic Gardening and Farming,"
retains,"['hold_back', 'continue', 'keep_back', 'hold', 'keep', 'retain', 'keep_on']","Organic Gardening and Farming,"
great,"['great', 'nifty', 'cracking', 'groovy', 'with_child', 'bang-up', 'outstanding', 'expectant', 'neat', 'heavy', 'slap-up', 'majuscule', 'big', 'smashing', 'swell', 'dandy', 'enceinte', 'not_bad', 'corking', 'large', 'peachy', 'capital', 'keen', 'bully', 'gravid']","Organic Gardening and Farming,"
packing,"['wadding', 'packing', 'backpacking', 'mob', 'packing_material', 'tamp_down', 'compact', 'carry', 'boxing', 'pile', 'throng', 'take', 'wad', 'pack', 'bundle', 'jam', 'load_down', 'tamp', 'backpack']","Organic Gardening and Farming,"
houses,"['planetary_house', 'home', 'house', 'put_up', 'sign_of_the_zodiac', 'business_firm', 'star_sign', 'family', 'sign', 'household', 'menage', 'theater', 'theatre', 'domiciliate', 'firm', 'mansion']","Organic Gardening and Farming,"
acids,"['Zen', 'battery-acid', 'back_breaker', 'dose', 'Elvis', 'pane', 'dot', 'loony_toons', 'acid', 'Lucy_in_the_sky_with_diamonds', 'window_pane', 'superman']","Organic Gardening and Farming,"
getting,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'getting', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'acquiring', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']","Organic Gardening and Farming,"
Nothing,"['aught', 'cipher', 'zilch', 'nix', 'nada', 'goose_egg', 'nil', 'nothing', 'zero', 'cypher', 'zippo', 'null', 'zip', 'naught']","Organic Gardening and Farming,"
shopping,"['grass', 'browse', 'snitch', 'sponsor', 'shop', 'shit', 'stag', 'patronize', 'betray', 'shopping', 'frequent', 'shop_at', 'tell_on', 'rat', 'buy_at', 'patronise', 'denounce', 'give_away']","Organic Gardening and Farming,"
controlled,"['see_to_it', 'ascertain', 'verify', 'control', 'insure', 'controlled', 'curb', 'hold_in', 'master', 'command', 'assure', 'see', 'hold', 'moderate', 'operate', 'ensure', 'contain', 'check', 'keep_in_line', 'manipulate']","Organic Gardening and Farming,"
I've,[],"Organic Gardening and Farming,"
haven't,[],"Organic Gardening and Farming,"
glass,"['looking_glass', 'Methedrine', 'methamphetamine_hydrochloride', 'glass_in', 'field_glass', 'glass', 'glaze_over', 'deoxyephedrine', 'crank', 'glass_over', 'trash', 'methamphetamine', 'shabu', 'chalk', 'glaze', 'meth', 'ice', 'drinking_glass', 'glassful', 'chicken_feed', 'spyglass']","Organic Gardening and Farming,"
character,"['grapheme', 'character', 'type', 'part', 'character_reference', 'persona', 'graphic_symbol', 'quality', 'role', 'eccentric', 'case', 'fictitious_character', 'theatrical_role', 'fictional_character', 'reference', 'lineament', 'fibre', 'fiber']","Organic Gardening and Farming,"
warm,"['quick', 'affectionate', 'warm', 'lovesome', 'warmly', 'warm_up', 'fond', 'tender', 'ardent', 'strong']","Organic Gardening and Farming,"
spade,"['spade', 'jigaboo', 'nigger', 'nigra', 'nigga', 'coon']","Organic Gardening and Farming,"
aren't,[],"Organic Gardening and Farming,"
because,[],"Organic Gardening and Farming,"
ever,"['ever', 'ever_so', 'always', ""e'er"", 'of_all_time']","Organic Gardening and Farming,"
Today,"['nowadays', 'now', 'today']","Organic Gardening and Farming,"
buds,['bud'],"Organic Gardening and Farming,"
pin,"['personal_identification_number', 'stick', 'flag', 'rowlock', 'oarlock', 'trap', 'thole', 'immobilise', 'PIN', 'pin', 'fall', 'PIN_number', 'tholepin', 'immobilize', 'pivot', 'pin_tumbler', 'peg', 'bowling_pin']","Organic Gardening and Farming,"
requirement,"['requisite', 'requirement', 'prerequisite', 'essential', 'necessary', 'necessity', 'demand']","Organic Gardening and Farming,"
bone,"['off-white', 'pearl', 'grind_away', 'swot', 'debone', 'os', 'get_up', 'drum', 'bone', 'swot_up', 'bone_up', 'cram', 'ivory', 'osseous_tissue', 'mug_up']","Organic Gardening and Farming,"
consumer,['consumer'],"Organic Gardening and Farming,"
sprinkling,"['disperse', 'scatter', 'sprinkle', 'spatter', 'spit', 'aspersion', 'patter', 'splosh', 'scattering', 'splash', 'besprinkle', 'dot', 'sprinkling', 'sparge', 'dust', 'pitter-patter']","Organic Gardening and Farming,"
We,[],"Organic Gardening and Farming,"
out,"['stunned', 'knocked_out', 'forbidden', 'taboo', 'extinct', 'come_out_of_the_closet', 'prohibited', ""KO'd"", 'proscribed', 'kayoed', 'tabu', 'verboten', 'out', 'away', 'come_out']","Organic Gardening and Farming,"
nut-like,[],"Organic Gardening and Farming,"
sow,"['sow_in', 'sow', 'inseminate', 'seed']","Organic Gardening and Farming,"
material,"['fabric', 'material', 'real', 'substantial', 'cloth', 'textile', 'stuff', 'corporeal']","Organic Gardening and Farming,"
weeds,"['grass', 'skunk', 'green_goddess', 'pot', 'mourning_band', 'weeds', 'sess', 'Mary_Jane', 'dope', 'sens', 'smoke', 'gage', ""widow's_weeds"", 'locoweed', 'weed']","Organic Gardening and Farming,"
aim,"['bearing', 'intent', 'heading', 'calculate', 'draw_a_bead_on', 'purport', 'object', 'aspire', 'shoot_for', 'get', 'take', 'aim', 'objective', 'place', 'direct', 'propose', 'target', 'train', 'design', 'point', 'drive', 'intention', 'take_aim', 'purpose']","Organic Gardening and Farming,"
earth,"['earthly_concern', 'Earth', 'ground', 'earth', 'dry_land', 'terra_firma', 'solid_ground', 'world', 'globe', 'land', 'worldly_concern']","Organic Gardening and Farming,"
may,"['Crataegus_oxycantha', 'May', 'English_hawthorn', 'may', 'whitethorn', 'Crataegus_laevigata']","Organic Gardening and Farming,"
system,"['arrangement', 'system', 'organization', 'scheme', 'organisation', 'system_of_rules']","Organic Gardening and Farming,"
Gables,"['Clark_Gable', 'William_Clark_Gable', 'gable', 'Gable', 'gable_end', 'gable_wall']","Organic Gardening and Farming,"
normal,"['rule', 'pattern', 'normal', 'convention', 'formula']","Organic Gardening and Farming,"
flat,"['insipid', 'directly', 'level', 'categorical', 'compressed', 'matted', 'monotonous', 'flatcar', 'two-dimensional', 'flavourless', 'matt', 'flavorless', 'matte', 'flat_tire', 'bland', 'flatbed', 'apartment', 'flat', 'unconditional', 'savourless', '2-dimensional', 'prostrate', 'savorless', 'mat', 'categoric', 'vapid', 'monotonic', 'straight', 'monotone', 'plane']","Organic Gardening and Farming,"
?,[],"Organic Gardening and Farming,"
He,"['atomic_number_2', 'he', 'He', 'helium']","Organic Gardening and Farming,"
quickly,"['quick', 'promptly', 'apace', 'cursorily', 'rapidly', 'quickly', 'speedily', 'chop-chop']","Organic Gardening and Farming,"
A,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']","Organic Gardening and Farming,"
June,['June'],"Organic Gardening and Farming,"
gardener,"['gardener', 'nurseryman']","Organic Gardening and Farming,"
comprised,"['comprise', 'contain', 'constitute', 'be', 'consist', 'make_up', 'represent', 'incorporate']","Organic Gardening and Farming,"
the,[],"Organic Gardening and Farming,"
Grant,"['concession', 'deed_over', 'assignment', 'allow', 'Ulysses_S._Grant', 'subsidisation', 'Duncan_James_Corrow_Grant', 'grant', 'give', 'concede', 'cede', 'allot', 'Hiram_Ulysses_Grant', 'President_Grant', 'award', 'Grant', 'Duncan_Grant', 'accord', 'Cary_Grant', 'subsidization', 'Ulysses_Simpson_Grant', 'yield', 'Ulysses_Grant']","Organic Gardening and Farming,"
tell,"['distinguish', 'recount', 'say', 'William_Tell', 'order', 'secern', 'secernate', 'enjoin', 'severalise', 'separate', 'assure', 'differentiate', 'recite', 'tell_apart', 'severalize', 'evidence', 'tell', 'state', 'Tell', 'narrate']","Organic Gardening and Farming,"
strongest,"['hard', 'inviolable', 'warm', 'stiff', 'substantial', 'secure', 'impregnable', 'unattackable', 'potent', 'solid', 'firm', 'strong', 'unassailable']","Organic Gardening and Farming,"
study,"['field', 'read', 'analyse', 'canvas', 'analyze', 'contemplate', 'survey', 'cogitation', 'work', 'written_report', 'learn', 'report', 'hit_the_books', 'take', 'consider', 'meditate', 'subject', 'examine', 'field_of_study', 'canvass', 'sketch', 'subject_field', 'bailiwick', 'discipline', 'study', 'subject_area']","Organic Gardening and Farming,"
vitamin,['vitamin'],"Organic Gardening and Farming,"
Then,"['then', 'so', 'and_then', 'and_so']","Organic Gardening and Farming,"
cold,"['coldness', 'moth-eaten', 'frigid', 'dusty', 'cold-blooded', 'frigidness', 'frigidity', 'inhuman', 'low_temperature', 'stale', 'common_cold', 'insensate', 'cold']","Organic Gardening and Farming,"
ship,"['ship', 'embark', 'transport', 'send']","Organic Gardening and Farming,"
like,"['corresponding', 'similar', 'wish', 'alike', 'comparable', 'the_likes_of', 'the_like', 'care', 'same', 'ilk', 'like']","Organic Gardening and Farming,"
directions,"['focus', 'centering', 'direction', 'steering', 'focussing', 'guidance', 'counselling', 'instruction', 'commission', 'counsel', 'focusing', 'counseling', 'charge', 'focal_point', 'way', 'management']","Organic Gardening and Farming,"
soil,"['dirt', 'filth', 'begrime', 'ground', 'grease', 'territory', 'grime', 'bemire', 'stain', 'grunge', 'dirty', 'land', 'colly', 'soil']","Organic Gardening and Farming,"
keeping,"['hold_on', 'preserve', 'keep', 'prevent', 'observe', 'hold_open', 'proceed', 'guardianship', 'keep_back', 'stay_fresh', 'keep_on', 'go_along', 'holding', 'save', 'continue', 'hold', 'retention', 'restrain', 'maintain', 'go_on', 'hold_back', 'keep_open', 'safekeeping', 'celebrate', 'sustain', 'retain', 'keeping']","Organic Gardening and Farming,"
been,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']","Organic Gardening and Farming,"
rise,"['rise', 'salary_increase', 'rebel', 'surface', 'develop', 'wax', 'climb_up', 'rising_slope', 'rise_up', 'come_up', 'spring_up', 'ascending', 'go_up', 'lift', 'grow', 'originate', 'advance', 'wage_hike', 'upgrade', 'rising', 'acclivity', 'stand_up', 'hike', 'boost', 'ascension', 'jump', 'rear', 'move_up', 'prove', 'turn_out', 'mount', 'ascend', 'wage_increase', 'procession', 'raise', 'arise', 'get_up', 'heighten', 'emanation', 'cost_increase', 'ascent', 'resurrect', 'uprise', 'climb']","Organic Gardening and Farming,"
will,"['will', 'volition', 'leave', 'testament', 'bequeath']","Organic Gardening and Farming,"
which,[],"Organic Gardening and Farming,"
values,"['prize', 'economic_value', 'evaluate', 'assess', 'rate', 'values', 'value', 'appreciate', 'esteem', 'prise', 'appraise', 'treasure', 'measure', 'valuate', 'time_value', 'note_value', 'respect']","Organic Gardening and Farming,"
healthy,"['goodly', 'intelligent', 'level-headed', 'hefty', 'sizeable', 'healthy', 'goodish', 'respectable', 'tidy', 'sound', 'salubrious', 'levelheaded', 'sizable', 'good_for_you']","Organic Gardening and Farming,"
largest,"['large', 'orotund', 'expectant', 'turgid', 'heavy', 'great', 'big', 'bombastic', 'tumid', 'magnanimous', 'enceinte', 'prominent', 'declamatory', 'with_child', 'gravid']","Organic Gardening and Farming,"
limited,"['confine', 'circumscribe', 'special', 'fix', 'modified', 'determine', 'trammel', 'restrict', 'limited', 'restrain', 'throttle', 'circumscribed', 'limit', 'express', 'specify', 'define', 'set', 'bound']","Organic Gardening and Farming,"
Every,['every'],"Organic Gardening and Farming,"
inch,"['edge', 'in', 'inch', 'column_inch']","Organic Gardening and Farming,"
Sometimes,['sometimes'],"Organic Gardening and Farming,"
present,"['deliver', 'demonstrate', 'confront', 'present', 'portray', 'nowadays', 'represent', 'submit', 'acquaint', 'present_tense', 'stage', 'give', 'demo', 'show', 'pose', 'award', 'lay_out', 'gift', 'face', 'introduce', 'exhibit', 'salute']","Organic Gardening and Farming,"
nights,"['Nox', 'dark', 'night', 'nighttime', 'Night']","Organic Gardening and Farming,"
sawdust,['sawdust'],"Organic Gardening and Farming,"
This,[],"Organic Gardening and Farming,"
made,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'made', 'construct', 'work', 'pass_water', 'take_a_crap', 'fix', 'constitute', 'pee', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'take', 'progress_to', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'make', 'reach', 'attain', 'ready', 'realise', 'produce', 'arrive_at', 'prepare', 'build', 'lay_down']","Organic Gardening and Farming,"
we,[],"Organic Gardening and Farming,"
specialist,"['specialist', 'specializer', 'medical_specialist', 'specialiser']","Organic Gardening and Farming,"
leaving,"['exit', 'pull_up_stakes', 'will', 'provide', 'departure', 'forget', 'go_away', 'allow', 'leaving', 'get_out', 'result', 'pass_on', 'going_away', 'allow_for', 'depart', 'going', 'entrust', 'give', 'go_forth', 'go_out', 'lead', 'leave_alone', 'impart', 'bequeath', 'leave', 'leave_behind']","Organic Gardening and Farming,"
thirty,"['xxx', 'XXX', 'thirty', '30']","Organic Gardening and Farming,"
after,"['later', 'later_on', 'subsequently', 'after', 'afterwards', 'afterward']","Organic Gardening and Farming,"
pear,"['Pyrus_communis', 'pear', 'pear_tree']","Organic Gardening and Farming,"
come,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'ejaculate', 'occur', 'come_up', 'seed', 'come', 'number', 'arrive', 'hail', 'fare', 'seminal_fluid', 'get', 'descend', 'fall', 'total', 'issue_forth', 'add_up', 'do', 'cum', 'follow', 'semen']","Organic Gardening and Farming,"
its,"['IT', 'information_technology']","Organic Gardening and Farming,"
needs,"['pauperism', 'motive', 'call_for', 'penury', 'necessitate', 'want', 'needs', 'need', 'motivation', 'require', 'ask', 'take', 'postulate', 'involve', 'necessarily', 'demand', 'of_necessity', 'pauperization', 'inevitably', 'indigence']","Organic Gardening and Farming,"
right,"['compensate', 'rightfulness', 'right_on', 'right_hand', 'ripe', 'in_good_order', 'powerful', 'redress', 'decently', 'right_field', 'right-hand', 'mightily', 'the_right_way', 'mighty', 'right', 'justly', 'veracious', 'properly', 'aright', 'decent', 'right_wing', 'correctly', 'proper', 'rectify', 'rightfield', 'flop', 'correct', 'good']","Organic Gardening and Farming,"
thiamin,"['antiberiberi_factor', 'thiamin', 'thiamine', 'aneurin', 'vitamin_B1']","Organic Gardening and Farming,"
possible,"['possible', 'potential']","Organic Gardening and Farming,"
still,"['nonetheless', 'notwithstanding', 'tranquil', 'calm', 'withal', 'placid', 'hush_up', 'distillery', 'unruffled', 'even', 'yet', 'hush', 'static', 'smooth', 'ease', 'soundless', 'however', 'quieten', 'tranquilize', 'allay', 'motionless', 'still', 'all_the_same', 'stock-still', 'calm_down', 'shut_up', 'tranquillise', 'relieve', 'silent', 'tranquillize', 'even_so', 'nevertheless', 'stillness', 'silence', 'lull', 'inactive', 'noneffervescent', 'quiet']","Organic Gardening and Farming,"
appreciable,['appreciable'],"Organic Gardening and Farming,"
get,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']","Organic Gardening and Farming,"
more,"['more', 'More', 'more_than', 'Sir_Thomas_More', 'to_a_greater_extent', 'Thomas_More']","Organic Gardening and Farming,"
sand,"['sand', 'moxie', 'Amandine_Aurore_Lucie_Dupin', 'grit', 'George_Sand', 'guts', 'Baroness_Dudevant', 'backbone', 'gumption', 'Sand', 'sandpaper']","Organic Gardening and Farming,"
at,"['at', 'astatine', 'atomic_number_85', 'At']","Organic Gardening and Farming,"
eleven,"['eleven', '11', 'football_team', 'XI', 'xi']","Organic Gardening and Farming,"
moisture,"['moisture', 'wet']","Organic Gardening and Farming,"
1-1/2,[],"Organic Gardening and Farming,"
skin,"['struggle', 'hide', 'scrape', 'bark', 'pare', 'tegument', 'peel', 'cutis', 'pelt', 'scramble', 'skin', 'sputter', 'shin', 'clamber', 'shinny']","Organic Gardening and Farming,"
hay,['hay'],"Organic Gardening and Farming,"
given,"['return', 'break', 'establish', 'minded', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'disposed', 'generate', 'precondition', 'collapse', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'apt', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'given', 'pass', 'impart', 'fall_in', 'have', 'presumption', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach', 'granted', 'tending']","Organic Gardening and Farming,"
things,"['thing', 'affair', 'matter', 'things']","Organic Gardening and Farming,"
started,"['protrude', 'take_off', 'lead_off', 'commence', 'set_about', 'bulge', 'initiate', 'take_up', 'originate', 'start_out', 'set_off', 'startle', 'get', 'come_out', 'part', 'depart', 'jump', 'get_down', 'go', 'pop_out', 'get_going', 'bulge_out', 'start', 'pop', 'begin', 'bug_out', 'set_out', 'embark_on', 'set_forth', 'start_up']","Organic Gardening and Farming,"
expressed,"['give_tongue_to', 'verbalise', 'extract', 'uttered', 'carry', 'explicit', 'verbalised', 'evince', 'expressed', 'press_out', 'utter', 'show', 'state', 'express', 'convey', 'verbalize', 'verbalized']","Organic Gardening and Farming,"
days,"['daytime', 'years', 'day', 'daylight', 'sidereal_day', 'solar_day', 'Clarence_Day', 'twenty-four_hour_period', 'mean_solar_day', '24-hour_interval', 'days', 'Clarence_Shepard_Day_Jr.', 'Day', 'twenty-four_hours']","Organic Gardening and Farming,"
favorite,"['preferred', 'favored', 'deary', 'favourite', 'preferent', 'pet', 'darling', 'best-loved', 'ducky', 'front-runner', 'favorite', 'dearie']","Organic Gardening and Farming,"
egg,"['bollock', 'testis', 'eggs', 'ball', 'ballock', 'nut', 'orchis', 'egg', 'testicle']","Organic Gardening and Farming,"
about,"['about', 'approximately', 'roughly', 'around', 'or_so', 'nearly', 'astir', 'near', 'almost', 'well-nigh', 'most', 'just_about', 'virtually', 'some', 'more_or_less', 'close_to', 'nigh']","Organic Gardening and Farming,"
change,"['exchange', 'switch', 'change', 'convert', 'shift', 'modify', 'alter', 'alteration', 'vary', 'commute', 'modification', 'transfer', 'interchange', 'variety', 'deepen']","Organic Gardening and Farming,"
represented,"['comprise', 'play', 'interpret', 'defend', 'present', 'make_up', 'typify', 'represent', 'symbolize', 'stand_for', 'constitute', 'map', 'stage', 'act', 'delineate', 'correspond', 'symbolise', 'delineated', 'represented', 'lay_out', 'be', 'exemplify']","Organic Gardening and Farming,"
be,"['exist', 'beryllium', 'comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'atomic_number_4', 'make_up', 'glucinium', 'represent', 'Be', 'live']","Organic Gardening and Farming,"
adequacy,"['sufficiency', 'adequateness', 'adequacy']","Organic Gardening and Farming,"
Remove,"['remove', 'bump_off', 'take', 'take_away', 'move_out', 'hit', 'withdraw', 'slay', 'take_out', 'get_rid_of', 'polish_off', 'transfer', 'absent', 'dispatch', 'off', 'murder']","Organic Gardening and Farming,"
produce,"['create', 'grow', 'garden_truck', 'raise', 'farm', 'bring_on', 'give_rise', 'bring_out', 'green_groceries', 'develop', 'make', 'bring_about', 'acquire', 'produce', 'bring_forth', 'green_goods', 'get']","Organic Gardening and Farming,"
hills,"['hill', 'Benny_Hill', 'Alfred_Hawthorne', 'James_Jerome_Hill', 'Hill', 'J._J._Hill', 'mound', ""pitcher's_mound""]","Organic Gardening and Farming,"
24,"['XXIV', 'twenty-four', 'xxiv', 'two_dozen', '24']","Organic Gardening and Farming,"
along,"['on', 'along']","Organic Gardening and Farming,"
avocado,"['avocado', 'Persea_Americana', 'alligator_pear', 'avocado_pear', 'avocado_tree', 'aguacate']","Organic Gardening and Farming,"
average,"['average', 'intermediate', 'median', 'average_out', 'mediocre', 'middling', 'norm', 'mean', 'ordinary', 'medium', 'modal', 'fair']","Organic Gardening and Farming,"
neither,['neither'],"Organic Gardening and Farming,"
down,"['down', 'gloomy', 'down_in_the_mouth', 'low', 'bolt_down', 'toss_off', 'polish', 'John_L._H._Down', 'downwardly', 'downward', 'drink_down', 'blue', 'knock_down', 'refine', 'consume', 'dispirited', 'pour_down', 'devour', 'pull_down', 'Down', 'pile', 'go_through', 'mastered', 'downcast', 'push_down', 'low-spirited', 'land', 'down_pat', 'pop', 'fine-tune', 'depressed', 'cut_down', 'grim', 'downwards', 'down_feather', 'shoot_down', 'belt_down', 'kill', 'downhearted']","Organic Gardening and Farming,"
while,"['patch', 'spell', 'piece', 'while']","Organic Gardening and Farming,"
4-inch,[],"Organic Gardening and Farming,"
cool,"['sang-froid', 'nerveless', 'assuredness', 'chill', 'cool', 'coolheaded', 'cool_down', 'cool_off', 'poise', 'aplomb']","Organic Gardening and Farming,"
let,"['permit', 'have', 'Lashkar-e-Tayyiba', 'rent', 'Lashkar-e-Taiba', 'LET', 'countenance', 'lease', 'Army_of_the_Righteous', 'Army_of_the_Pure', 'net_ball', 'let', 'Lashkar-e-Toiba', 'allow', 'get']","Organic Gardening and Farming,"
until,[],"Organic Gardening and Farming,"
such,['such'],"Organic Gardening and Farming,"
cause,"['stimulate', 'lawsuit', 'cause', 'grounds', 'suit', 'get', 'causal_agent', 'movement', 'induce', 'have', 'effort', 'do', 'causa', 'crusade', 'causal_agency', 'reason', 'drive', 'case', 'campaign', 'make']","Organic Gardening and Farming,"
iron,"['branding_iron', 'smoothing_iron', 'cast-iron', 'iron_out', 'atomic_number_26', 'Fe', 'press', 'iron']","Organic Gardening and Farming,"
bloom,"['rosiness', 'prime', 'flush', 'salad_days', 'heyday', 'blossom', 'blush', 'bloom_of_youth', 'peak', 'flower', 'blooming', 'efflorescence', 'bloom']","Organic Gardening and Farming,"
freezing,"['block', 'stop_dead', 'suspend', 'freezing', 'freeze_down', 'immobilise', 'freeze', 'immobilize', 'freeze_out']","Organic Gardening and Farming,"
assets,"['plus', 'assets', 'asset']","Organic Gardening and Farming,"
prairie,['prairie'],"Organic Gardening and Farming,"
nutritional,"['nutritional', 'nutritionary']","Organic Gardening and Farming,"
adequate,"['equal', 'fair_to_middling', 'adequate', 'passable', 'tolerable', 'enough', 'decent']","Organic Gardening and Farming,"
does,"['behave', 'DOE', 'make_out', 'get_along', 'serve', 'cause', 'coif', 'Department_of_Energy', 'come', 'arrange', 'doe', 'exercise', 'fare', 'perform', 'dress', 'Energy_Department', 'act', 'coiffure', 'practice', 'answer', 'coiffe', 'suffice', 'do', 'practise', 'Energy', 'execute', 'manage', 'make', 'set']","Organic Gardening and Farming,"
unsaturated,['unsaturated'],"Organic Gardening and Farming,"
Ants,"['pismire', 'emmet', 'ant']","Organic Gardening and Farming,"
B,"['bacillus', 'B_complex', 'Bel', 'B_vitamin', 'b', 'vitamin_B_complex', 'boron', 'B-complex_vitamin', 'atomic_number_5', 'group_B', 'barn', 'type_B', 'vitamin_B', 'B']","Organic Gardening and Farming,"
protected,"['protected', 'protect', 'saved']","Organic Gardening and Farming,"
part,"['take_off', 'region', 'section', 'parting', 'split_up', 'break', 'share', 'partly', 'character', 'split', 'office', 'break_up', 'contribution', 'start_out', 'percentage', 'separate', 'piece', 'part', 'depart', 'role', 'voice', 'theatrical_role', 'disunite', 'constituent', 'start', 'component_part', 'function', 'set_out', 'persona', 'component', 'set_forth', 'portion', 'division', 'partially', 'divide', 'set_off']","Organic Gardening and Farming,"
period,"['point', 'period', 'time_period', 'catamenia', 'full_point', 'menses', 'menstruum', 'period_of_time', 'geological_period', 'menstruation', 'full_stop', 'flow', 'stop']","Organic Gardening and Farming,"
give,"['return', 'break', 'establish', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'generate', 'collapse', 'springiness', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'pass', 'fall_in', 'impart', 'spring', 'have', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach']","Organic Gardening and Farming,"
birds,"['dame', 'hoot', 'wench', 'birdwatch', 'chick', 'Bronx_cheer', 'razz', 'raspberry', 'snort', 'shuttlecock', 'doll', 'razzing', 'skirt', 'bird', 'boo', 'hiss', 'fowl', 'shuttle', 'birdie']","Organic Gardening and Farming,"
fog,"['murk', 'haze', 'cloud', 'fog', 'becloud', 'befog', 'mist', 'obscure', 'fogginess', 'haze_over', 'daze', 'murkiness', 'obnubilate']","Organic Gardening and Farming,"
hours,"['hr', 'hours', 'hour', '60_minutes', 'time_of_day', 'minute']","Organic Gardening and Farming,"
Hospital,"['infirmary', 'hospital']","Organic Gardening and Farming,"
diluted,"['dilute', 'cut', 'thin_out', 'adulterate', 'debase', 'load', 'diluted', 'thin', 'reduce', 'stretch']","Organic Gardening and Farming,"
fatty,"['roly-poly', 'fat', 'butterball', 'fat_person', 'fatty', 'fatso']","Organic Gardening and Farming,"
worthwhile,['worthwhile'],"Organic Gardening and Farming,"
oftener,['oftener'],"Organic Gardening and Farming,"
thaw,"['melting', 'unthaw', 'unfreeze', 'warming', 'melt', 'dissolve', 'thaw', 'thawing', 'dethaw']","Organic Gardening and Farming,"
