w,vector_semantico
single,"['one', 'individual', 'I', 'undivided', 'bingle', 'single', 'ace', 'exclusive', 'unmarried', 'unity', '1']",Proton magnetic resonance study
.,[],Proton magnetic resonance study
number,"['number', 'total', 'telephone_number', 'identification_number', 'list', 'figure', 'issue', 'numerate', 'count', 'amount', 'keep_down', 'add_up', 'phone_number', 'enumerate', 'act', 'bit', 'come', 'routine', 'turn', 'numeral']",Proton magnetic resonance study
when,[],Proton magnetic resonance study
up,"['up', 'astir', 'upward', 'improving', 'upwardly', 'upwards']",Proton magnetic resonance study
methods,"['method_acting', 'method']",Proton magnetic resonance study
diluted,"['reduce', 'cut', 'adulterate', 'stretch', 'dilute', 'diluted', 'thin_out', 'load', 'thin', 'debase']",Proton magnetic resonance study
nor,[],Proton magnetic resonance study
by,"['away', 'by', 'aside', 'past']",Proton magnetic resonance study
),[],Proton magnetic resonance study
preferred,"['favorite', 'preferred', 'opt', 'preferable', 'favor', 'preferent', 'best-loved', 'prefer', 'favourite', 'choose', 'pet', 'favored', 'favour']",Proton magnetic resonance study
height-to-diameter,[],Proton magnetic resonance study
less,"['to_a_lesser_extent', 'LE', 'less', 'lupus_erythematosus']",Proton magnetic resonance study
as,"['A', 'atomic_number_33', 'axerophthol', 'amp', 'American_Samoa', 'type_A', 'adenine', 'as', 'group_A', 'every_bit', 'AS', 'Eastern_Samoa', 'vitamin_A', 'equally', 'deoxyadenosine_monophosphate', 'angstrom', 'a', 'ampere', 'arsenic', 'As', 'angstrom_unit', 'antiophthalmic_factor']",Proton magnetic resonance study
2.55,[],Proton magnetic resonance study
effects,"['burden', 'force', 'upshot', 'outcome', 'consequence', 'gist', 'effectuate', 'result', 'set_up', 'effects', 'impression', 'essence', 'event', 'effect', 'personal_effects', 'issue', 'core']",Proton magnetic resonance study
discuss,"['discus', 'hash_out', 'talk_over', 'talk_about', 'saucer', 'discourse', 'discuss']",Proton magnetic resonance study
500,"['500', 'five_hundred', 'd', 'D']",Proton magnetic resonance study
slope,"['gradient', 'side', 'incline', 'slope', 'pitch']",Proton magnetic resonance study
normal,"['convention', 'normal', 'pattern', 'rule', 'formula']",Proton magnetic resonance study
symmetrically,['symmetrically'],Proton magnetic resonance study
length,"['distance', 'duration', 'length']",Proton magnetic resonance study
more,"['Thomas_More', 'more', 'to_a_greater_extent', 'Sir_Thomas_More', 'More', 'more_than']",Proton magnetic resonance study
gases,"['blow', 'flatulency', 'swash', 'natural_gas', 'brag', 'bluster', 'accelerator_pedal', 'gasoline', 'boast', 'gas', 'vaunt', 'accelerator', 'gaseous_state', 'tout', 'gas_pedal', 'shoot_a_line', 'gasolene', 'throttle', 'gasconade', 'petrol', 'gun', 'flatulence']",Proton magnetic resonance study
hyperfine,['hyperfine'],Proton magnetic resonance study
Meisenheimer,[],Proton magnetic resonance study
packed,"['mob', 'throng', 'pile', 'jammed', 'take', 'tamp_down', 'jam-packed', 'tamp', 'compact', 'backpack', 'jam', 'carry', 'bundle', 'packed', 'load_down', 'pack', 'wad']",Proton magnetic resonance study
dipole,"['dipole', 'dipole_antenna']",Proton magnetic resonance study
quality,"['select', 'prime', 'calibre', 'caliber', 'choice', 'lineament', 'timbre', 'quality', 'character', 'timber', 'prize', 'tone']",Proton magnetic resonance study
hence,"['therefore', 'thus', 'thence', 'hence', 'so']",Proton magnetic resonance study
symmetry,"['correspondence', 'balance', 'isotropy', 'symmetricalness', 'symmetry', 'proportion']",Proton magnetic resonance study
Therefore,"['therefore', 'thus', 'thence', 'consequently', 'hence', 'so']",Proton magnetic resonance study
accord,"['harmonise', 'consort', 'accordance', 'grant', 'agree', 'harmonize', 'treaty', 'agreement', 'fit_in', 'conformity', 'pact', 'allot', 'concord', 'accord']",Proton magnetic resonance study
difficult,"['unmanageable', 'hard', 'difficult']",Proton magnetic resonance study
terms,"['terms', 'terminal_figure', 'condition', 'price', 'terminus', 'damage', 'term', 'full_term', 'footing']",Proton magnetic resonance study
an,"['Associate_in_Nursing', 'AN']",Proton magnetic resonance study
Laue,[],Proton magnetic resonance study
calcium,"['atomic_number_20', 'Ca', 'calcium']",Proton magnetic resonance study
apparatus,"['apparatus', 'setup']",Proton magnetic resonance study
constant,"['incessant', 'constant_quantity', 'invariable', 'constant', 'never-ending', 'invariant', 'perpetual', 'unceasing', 'changeless', 'unvarying', 'unremitting', 'ceaseless']",Proton magnetic resonance study
appears,"['come_out', 'appear', 'look', 'seem', 'come_along']",Proton magnetic resonance study
gave,"['generate', 'return', 'render', 'make', 'consecrate', 'cave_in', 'have', 'fall_in', 'gift', 'contribute', 'collapse', 'ease_up', 'impart', 'leave', 'turn_over', 'move_over', 'feed', 'throw', 'commit', 'chip_in', 'break', 'pay', 'founder', 'pass', 'dedicate', 'reach', 'kick_in', 'pass_on', 'yield', 'grant', 'hand', 'devote', 'afford', 'establish', 'open', 'give', 'present', 'hold', 'apply', 'give_way', 'sacrifice']",Proton magnetic resonance study
larger,"['large', 'bombastic', 'great', 'expectant', 'big', 'enceinte', 'heavy', 'bigger', 'turgid', 'declamatory', 'magnanimous', 'orotund', 'gravid', 'with_child', 'tumid', 'prominent', 'larger']",Proton magnetic resonance study
indicated,"['indicate', 'suggest', 'bespeak', 'signal', 'point', 'designate', 'show', 'argue', 'betoken']",Proton magnetic resonance study
asymmetrically,"['asymmetrically', 'unsymmetrically']",Proton magnetic resonance study
110-degrees-C,[],Proton magnetic resonance study
few,['few'],Proton magnetic resonance study
endothermic,"['heat-absorbing', 'endothermal', 'endothermic']",Proton magnetic resonance study
expect,"['anticipate', 'expect', 'bear', 'look', 'have_a_bun_in_the_oven', 'require', 'ask', 'await', 'carry', 'gestate', 'wait']",Proton magnetic resonance study
W.,[],Proton magnetic resonance study
semiempirical,['semiempirical'],Proton magnetic resonance study
appear,"['come_out', 'appear', 'look', 'seem', 'come_along']",Proton magnetic resonance study
about,"['nigh', 'around', 'virtually', 'about', 'astir', 'approximately', 'roughly', 'most', 'nearly', 'well-nigh', 'close_to', 'or_so', 'almost', 'more_or_less', 'some', 'near', 'just_about']",Proton magnetic resonance study
suggested,"['indicate', 'suggest', 'evoke', 'intimate', 'advise', 'paint_a_picture', 'propose', 'hint']",Proton magnetic resonance study
kind,"['form', 'sort', 'variety', 'genial', 'kind', 'tolerant']",Proton magnetic resonance study
Indeed,"['so', 'indeed']",Proton magnetic resonance study
J,"['j', 'watt_second', 'J', 'joule']",Proton magnetic resonance study
rf,"['element_104', 'releasing_factor', 'RF', 'rutherfordium', 'reticular_formation', 'releasing_hormone', 'unnilquadium', 'Unq', 'atomic_number_104', 'Rf']",Proton magnetic resonance study
interpreted,"['understand', 'render', 'read', 'taken', 'interpreted', 'represent', 'interpret', 'construe', 'translate', 'see', 'rede']",Proton magnetic resonance study
distance,"['space', 'length', 'distance', 'aloofness', 'outstrip', 'outdistance']",Proton magnetic resonance study
470,[],Proton magnetic resonance study
diffraction,['diffraction'],Proton magnetic resonance study
way,"['mode', 'way_of_life', 'fashion', 'room', 'way', 'style', 'agency', 'right_smart', 'manner', 'means', 'path', 'elbow_room', 'direction']",Proton magnetic resonance study
g,"['G', 'constant_of_gravitation', 'gravitational_constant', 'one_thousand', 'gibibyte', 'deoxyguanosine_monophosphate', 'thousand', 'yard', 'gm', 'universal_gravitational_constant', '1000', 'g-force', 'gigabyte', 'g', 'K', 'chiliad', 'GiB', 'M', 'grand', 'GB', 'gram', 'gramme', 'thou', 'guanine', 'gee']",Proton magnetic resonance study
ml,"['cc', 'mil', 'millilitre', 'ml', 'cubic_centimeter', 'milliliter', 'cubic_centimetre']",Proton magnetic resonance study
absence,"['absence_seizure', 'absence']",Proton magnetic resonance study
become,"['get', 'suit', 'go', 'turn', 'become']",Proton magnetic resonance study
it,"['IT', 'information_technology']",Proton magnetic resonance study
third,"['thirdly', 'tertiary', 'one-third', 'third_gear', '3rd', 'third_base', 'third', 'tierce']",Proton magnetic resonance study
intercept,"['tap', 'bug', 'wiretap', 'stop', 'intercept']",Proton magnetic resonance study
between,"[""'tween"", 'between', 'betwixt']",Proton magnetic resonance study
quantitative,['quantitative'],Proton magnetic resonance study
fine,"['amercement', 'okay', 'fine', 'o.k.', 'very_well', 'delicately', 'mulct', 'exquisitely', 'alright', 'all_right', 'finely', 'hunky-dory', 'OK', 'ok', 'ticket']",Proton magnetic resonance study
bottom,"['butt', 'stern', 'bed', 'tail_end', 'hindquarters', 'fanny', 'tush', 'merchantman', 'tail', 'buttocks', 'buns', 'posterior', 'bottomland', 'keister', 'freighter', 'tooshie', 'nates', 'prat', 'seat', 'ass', 'undersurface', 'hind_end', 'merchant_ship', 'bum', 'backside', 'behind', 'can', 'bottom', 'rear', 'rump', 'rear_end', 'bottom_of_the_inning', 'derriere', 'fundament', 'fathom', 'penetrate', 'arse', 'underside']",Proton magnetic resonance study
study,"['contemplate', 'bailiwick', 'report', 'meditate', 'canvas', 'analyze', 'field_of_study', 'work', 'analyse', 'discipline', 'field', 'survey', 'subject_area', 'hit_the_books', 'canvass', 'consider', 'study', 'take', 'read', 'written_report', 'sketch', 'learn', 'subject', 'examine', 'subject_field', 'cogitation']",Proton magnetic resonance study
shift,"['sack', 'budge', 'work_shift', 'lurch', 'stir', 'pitch', 'fracture', 'teddy', 'slip', 'change_over', 'switching', 'careen', 'shifting', 'duty_period', 'break', 'dislodge', 'geological_fault', 'switch', 'wobble', 'shift', 'agitate', 'shimmy', 'transfer', 'transmutation', 'displacement', 'faulting', 'transformation', 'shift_key', 'change', 'fault', 'chemise', 'reposition', 'tilt']",Proton magnetic resonance study
reference,"['consultation', 'citation', 'computer_address', 'credit', 'character', 'reference_book', 'cite', 'extension', 'character_reference', 'acknowledgment', 'quotation', 'reference_point', 'denotation', 'book_of_facts', 'source', 'mention', 'reference', 'address', 'point_of_reference', 'reference_work']",Proton magnetic resonance study
above,"['above', 'to_a_higher_place', 'in_a_higher_place', 'higher_up', 'supra']",Proton magnetic resonance study
ion,['ion'],Proton magnetic resonance study
solid,"['unanimous', 'whole', 'hearty', 'solid_state', 'self-colored', 'satisfying', 'strong', 'upstanding', 'solidness', 'solid', 'self-coloured', 'square', 'firm', 'substantial']",Proton magnetic resonance study
Electron,"['negatron', 'electron']",Proton magnetic resonance study
evolved,"['develop', 'germinate', 'evolve', 'acquire']",Proton magnetic resonance study
limits,"['terminal_point', 'point_of_accumulation', 'limitation', 'confine', 'circumscribe', 'demarcation_line', 'demarcation', 'limit', 'bound', 'set', 'define', 'trammel', 'determine', 'limit_point', 'fix', 'throttle', 'boundary', 'restrain', 'terminus_ad_quem', 'restrict', 'specify']",Proton magnetic resonance study
463-degrees-C,[],Proton magnetic resonance study
two,"['two', 'II', 'ii', 'deuce', '2']",Proton magnetic resonance study
line,"['describe', 'line', 'railway_line', 'production_line', 'assembly_line', 'lineage', 'credit_line', 'line_of_merchandise', 'draw', 'furrow', 'subscriber_line', 'argumentation', 'pedigree', 'parentage', 'demarcation', 'pipeline', 'communication_channel', 'transmission_line', 'wrinkle', 'dividing_line', 'line_of_credit', 'cable', 'short_letter', 'course', 'business_line', 'business', 'line_of_reasoning', 'descent', 'air', 'crinkle', 'telephone_line', 'channel', 'rail_line', 'stock', 'line_of_business', 'personal_line_of_credit', 'run_along', 'argument', 'logical_argument', 'line_of_products', 'job', 'telephone_circuit', 'billet', 'line_of_descent', 'crease', 'origin', 'melodic_line', 'ancestry', 'personal_credit_line', 'agate_line', 'product_line', 'delineate', 'contrast', 'tune', 'strain', 'melody', 'seam', 'phone_line', 'stemma', 'occupation', 'melodic_phrase', 'note', 'blood', 'line_of_work', 'trace', 'bank_line', 'bloodline', 'blood_line']",Proton magnetic resonance study
nuclear,"['atomic', 'nuclear']",Proton magnetic resonance study
Introduction,"['introduction', 'institution', 'launching', 'innovation', 'origination', 'entry', 'presentation', 'initiation', 'instauration', 'unveiling', 'founding', 'intromission', 'debut', 'foundation', 'intro', 'creation', 'first_appearance', 'insertion']",Proton magnetic resonance study
contained,"['bear', 'take', 'comprise', 'contained', 'hold_back', 'curb', 'control', 'stop', 'turn_back', 'check', 'hold_in', 'contain', 'carry', 'hold', 'arrest', 'incorporate', 'moderate']",Proton magnetic resonance study
presented,"['submit', 'lay_out', 'stage', 'confront', 'demo', 'gift', 'introduce', 'face', 'salute', 'portray', 'award', 'represent', 'demonstrate', 'show', 'pose', 'exhibit', 'deliver', 'present', 'give', 'acquaint']",Proton magnetic resonance study
77,"['lxxvii', '77', 'seventy-seven']",Proton magnetic resonance study
molecular,['molecular'],Proton magnetic resonance study
evacuated,"['empty', 'evacuate', 'void']",Proton magnetic resonance study
grams,"['Gram', 'Hans_C._J._Gram', 'gm', 'g', 'gram', 'gramme']",Proton magnetic resonance study
is,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",Proton magnetic resonance study
Snyder,[],Proton magnetic resonance study
learned,"['memorise', 'lettered', 'knowledgeable', 'teach', 'erudite', 'see', 'hear', 'well-educated', 'get_wind', 'memorize', 'learned', 'pick_up', 'conditioned', 'watch', 'acquire', 'find_out', 'ascertain', 'well-read', 'determine', 'check', 'larn', 'discover', 'study', 'get_word', 'take', 'con', 'read', 'instruct', 'learn', 'get_a_line', 'knowing']",Proton magnetic resonance study
shorten,"['foreshorten', 'reduce', 'cut', 'shorten', 'contract', 'abridge', 'bowdlerize', 'bowdlerise', 'castrate', 'abbreviate', 'expurgate']",Proton magnetic resonance study
Here,"['here', 'Hera', 'hither', 'Here']",Proton magnetic resonance study
at,"['atomic_number_85', 'At', 'at', 'astatine']",Proton magnetic resonance study
impurities,"['impurity', 'dross', 'impureness']",Proton magnetic resonance study
proton,['proton'],Proton magnetic resonance study
moves,"['actuate', 'relocation', 'movement', 'make_a_motion', 'motility', 'proceed', 'be_active', 'motion', 'incite', 'motivate', 'prompt', 'move', 'impress', 'strike', 'locomote', 'displace', 'run', 'propel', 'act', 'go', 'affect', 'travel']",Proton magnetic resonance study
nickel,"['nickel', 'nickel_note', 'atomic_number_28', 'Ni']",Proton magnetic resonance study
410-degrees-C,[],Proton magnetic resonance study
manner,"['mode', 'fashion', 'way', 'style', 'personal_manner', 'manner']",Proton magnetic resonance study
period,"['period_of_time', 'menstruation', 'menstruum', 'point', 'full_stop', 'geological_period', 'time_period', 'stop', 'flow', 'full_point', 'period', 'catamenia', 'menses']",Proton magnetic resonance study
integration,"['integrating', 'desegregation', 'consolidation', 'integration']",Proton magnetic resonance study
atmosphere,"['atmospheric_state', 'standard_pressure', 'ambiance', 'aura', 'air', 'ambience', 'atm', 'atmosphere', 'standard_atmosphere']",Proton magnetic resonance study
2,"['two', 'II', 'ii', 'deuce', '2']",Proton magnetic resonance study
evidenced,"['evidenced', 'certify', 'manifest', 'bear_witness', 'prove', 'evidence', 'tell', 'demonstrate', 'show', 'attest', 'testify']",Proton magnetic resonance study
were,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",Proton magnetic resonance study
minimize,"['derogate', 'minimize', 'understate', 'belittle', 'minimise', 'downplay', 'denigrate']",Proton magnetic resonance study
field,"['playing_field', 'athletic_field', 'bailiwick', 'field_of_force', 'field_of_operations', 'landing_field', 'field_of_honor', 'orbit', 'flying_field', 'airfield', 'theater_of_operations', 'battleground', 'battlefield', 'field_of_study', 'plain', 'domain', 'line_of_business', 'theater', 'area', 'field_of_operation', 'field_of_view', 'field', 'discipline', 'playing_area', 'field_of_battle', 'theatre_of_operations', 'subject_area', 'sphere', 'champaign', 'study', 'subject', 'theatre', 'subject_field', 'force_field', 'arena']",Proton magnetic resonance study
level,"['tear_down', 'flush', 'story', 'even', 'stage', 'stratum', 'pull_down', 'dismantle', 'unwavering', 'plane', 'level_off', 'take_down', 'charge', 'raze', 'point', 'spirit_level', 'level', 'layer', 'flat', 'storey', 'degree', 'tier', 'horizontal_surface', 'grade', 'even_out', 'rase', 'floor', 'tied']",Proton magnetic resonance study
much,"['a_great_deal', 'practically', 'much', 'lots', 'often', 'a_lot', 'very_much', 'a_good_deal']",Proton magnetic resonance study
University,['university'],Proton magnetic resonance study
adsorbed,['adsorb'],Proton magnetic resonance study
occurring,"['hap', 'happen', 'pass_off', 'take_place', 'occur', 'come', 'fall_out', 'pass', 'go_on', 'come_about']",Proton magnetic resonance study
sealed,"['plastered', 'certain', 'seal', 'seal_off', 'varnish', 'sealed']",Proton magnetic resonance study
microscopic,"['microscopical', 'microscopic']",Proton magnetic resonance study
experimentally,"['by_experimentation', 'experimentally', 'through_an_experiment']",Proton magnetic resonance study
Af,[],Proton magnetic resonance study
motions,"['motility', 'gesticulate', 'motion', 'move', 'movement', 'gesture', 'question', 'apparent_movement', 'apparent_motion']",Proton magnetic resonance study
absorption,"['absorption', 'soaking_up', 'concentration', 'immersion', 'preoccupancy', 'assimilation', 'preoccupation', 'engrossment']",Proton magnetic resonance study
hours,"['hours', '60_minutes', 'time_of_day', 'hour', 'hr', 'minute']",Proton magnetic resonance study
neighboring,"['neighbour', 'neighboring', 'conterminous', 'neighbor', 'adjacent', 'contiguous']",Proton magnetic resonance study
CuK**ya,[],Proton magnetic resonance study
hour,"['60_minutes', 'time_of_day', 'hour', 'hr', 'minute']",Proton magnetic resonance study
influence,"['shape', 'act_upon', 'tempt', 'charm', 'influence', 'determine', 'regulate', 'mold', 'work']",Proton magnetic resonance study
obvious,['obvious'],Proton magnetic resonance study
particle,"['corpuscle', 'molecule', 'speck', 'mote', 'atom', 'subatomic_particle', 'particle']",Proton magnetic resonance study
hydrous,"['hydrous', 'hydrated']",Proton magnetic resonance study
cps,"['cycle_per_second', 'cycles/second', 'Hz', 'hertz', 'cycle', 'cps']",Proton magnetic resonance study
one,"['one', '1', 'unrivalled', 'I', 'unrivaled', 'unmatched', 'one_and_only', 'peerless', 'single', 'matchless', 'nonpareil', 'i', 'unitary', 'unmatchable', 'unity', 'ace', 'ane']",Proton magnetic resonance study
probably,"['probably', 'in_all_probability', 'belike', 'likely', 'credibly', 'plausibly', 'in_all_likelihood', 'believably']",Proton magnetic resonance study
commensurate,['commensurate'],Proton magnetic resonance study
exactly,"['incisively', 'exactly', 'just', 'on_the_button', 'on_the_dot', 'on_the_nose', 'precisely']",Proton magnetic resonance study
58.8%,[],Proton magnetic resonance study
G.,[],Proton magnetic resonance study
per,[],Proton magnetic resonance study
tube,"['subway_system', 'vacuum_tube', 'pipe', 'tube-shaped_structure', 'tubing', 'thermionic_tube', 'thermionic_valve', 'metro', 'electron_tube', 'tube', 'subway', 'underground', 'thermionic_vacuum_tube']",Proton magnetic resonance study
may,"['May', 'Crataegus_laevigata', 'English_hawthorn', 'Crataegus_oxycantha', 'may', 'whitethorn']",Proton magnetic resonance study
joined,"['bring_together', 'fall_in', 'get_together', 'united', 'connect', 'coupled', 'link', 'link_up', 'linked', 'joined', 'conjoin', 'unite', 'join']",Proton magnetic resonance study
quite,"['quite_an', 'quite', 'rather', 'quite_a']",Proton magnetic resonance study
geometrical,"['geometrical', 'geometric']",Proton magnetic resonance study
cooled,"['chill', 'cool', 'cool_down', 'cool_off']",Proton magnetic resonance study
certain,"['sealed', 'sure', 'certain']",Proton magnetic resonance study
assumed,"['false', 'pretended', 'put_on', 'feign', 'seize', 'accept', 'take_up', 'sham', 'assume', 'assumed', 'wear', 'acquire', 'take_for_granted', 'take_over', 'fictive', 'presume', 'bear', 'simulate', 'take_on', 'don', 'strike', 'usurp', 'take', 'fictitious', 'adopt', 'get_into', 'arrogate']",Proton magnetic resonance study
reasonable,"['sensible', 'reasonable', 'sane', 'fairish', 'fair']",Proton magnetic resonance study
375-degrees-C,[],Proton magnetic resonance study
properties,"['belongings', 'place', 'holding', 'prop', 'attribute', 'property', 'dimension']",Proton magnetic resonance study
another,"['some_other', 'another']",Proton magnetic resonance study
mode,"['mode', 'fashion', 'modal_value', 'musical_mode', 'way', 'style', 'manner', 'modality', 'mood']",Proton magnetic resonance study
proved,"['try', 'shew', 'proven', 'evidence', 'raise', 'testify', 'test', 'bear_witness', 'turn_up', 'turn_out', 'proved', 'prove', 'leaven', 'demonstrate', 'show', 'rise', 'try_out', 'essay', 'establish', 'examine']",Proton magnetic resonance study
each,"['to_each_one', 'each', 'for_each_one', 'apiece', 'from_each_one']",Proton magnetic resonance study
only,"['solitary', 'entirely', 'simply', 'merely', 'only', 'only_if', 'alone', 'lonesome', 'exclusively', 'just', 'solely', 'but', 'only_when', 'lone', 'sole']",Proton magnetic resonance study
asymmetry,"['asymmetry', 'imbalance', 'dissymmetry']",Proton magnetic resonance study
convincing,"['win_over', 'convert', 'convincing', 'convince']",Proton magnetic resonance study
narrow,"['pin_down', 'narrow-minded', 'constringe', 'narrow_down', 'narrow', 'nail_down', 'contract', 'specialize', 'constrict', 'specify', 'specialise', 'peg_down', 'minute']",Proton magnetic resonance study
surrounded,"['ring', 'surround', 'smother', 'fence_in', 'palisade', 'border', 'fence', 'hem_in', 'surrounded', 'wall', 'skirt', 'circumvent', 'encircled', 'beleaguer', 'environ', 'besiege']",Proton magnetic resonance study
found,"['base', 'see', 'rule', 'institute', 'constitute', 'happen', 'notice', 'find', 'encounter', 'find_out', 'incur', 'feel', 'receive', 'get', 'come_up', 'detect', 'ascertain', 'regain', 'get_hold', 'determine', 'found', 'obtain', 'bump', 'chance', 'ground', 'plant', 'recover', 'discover', 'witness', 'observe', 'establish', 'set_up', 'launch', 'line_up', 'find_oneself', 'retrieve']",Proton magnetic resonance study
3.10,[],Proton magnetic resonance study
Position,"['put', 'place', 'military_position', 'situation', 'placement', 'positioning', 'status', 'position', 'posture', 'lay', 'stead', 'set', 'post', 'stance', 'perspective', 'billet', 'view', 'office', 'location', 'attitude', 'pose', 'emplacement', 'spot', 'lieu', 'side', 'locating', 'spatial_relation', 'berth']",Proton magnetic resonance study
type,"['type', 'case', 'typewrite', 'eccentric', 'typecast', 'character']",Proton magnetic resonance study
relaxation,"['slackening', 'relaxation', 'relaxation_method', 'liberalisation', 'loosening', 'liberalization', 'rest', 'repose', 'ease', 'relaxation_behavior', 'easiness']",Proton magnetic resonance study
within,"['within', 'inside']",Proton magnetic resonance study
special,"['exceptional', 'peculiar', 'special', 'extra', 'especial', 'limited', 'particular']",Proton magnetic resonance study
octahedron,['octahedron'],Proton magnetic resonance study
those,[],Proton magnetic resonance study
anhydrous,['anhydrous'],Proton magnetic resonance study
magnetic,"['magnetic', 'magnetized', 'charismatic', 'magnetised']",Proton magnetic resonance study
directly,"['immediately', 'direct', 'directly', 'straightaway', 'like_a_shot', 'straight', 'instantly', 'right_away', 'now', 'at_once', 'flat', 'straight_off', 'forthwith']",Proton magnetic resonance study
also,"['besides', 'also', 'likewise', 'as_well', 'too']",Proton magnetic resonance study
dipoles,"['dipole', 'dipole_antenna']",Proton magnetic resonance study
spectrometer,"['spectrometer', 'mass_spectrometer']",Proton magnetic resonance study
specialized,"['particularise', 'differentiate', 'narrow_down', 'narrow', 'specialize', 'specialized', 'specialised', 'specify', 'specialise', 'speciate', 'particularize']",Proton magnetic resonance study
atom,"['corpuscle', 'molecule', 'speck', 'mote', 'atom', 'particle']",Proton magnetic resonance study
occupy,"['lodge_in', 'invade', 'take', 'reside', 'use_up', 'busy', 'absorb', 'concern', 'engage', 'engross', 'occupy', 'worry', 'fill', 'interest']",Proton magnetic resonance study
oxides,['oxide'],Proton magnetic resonance study
along,"['on', 'along']",Proton magnetic resonance study
subsequent,['subsequent'],Proton magnetic resonance study
test,"['test', 'exam', 'tryout', 'run', 'mental_test', 'try', 'prove', 'essay', 'quiz', 'trial', 'examination', 'mental_testing', 'examine', 'screen', 'psychometric_test', 'trial_run', 'try_out']",Proton magnetic resonance study
could,[],Proton magnetic resonance study
we,[],Proton magnetic resonance study
reached,"['arrive_at', 'make', 'hit', 'reach_out', 'contact', 'get_to', 'progress_to', 'get_through', 'turn_over', 'attain', 'achieve', 'pass', 'reach', 'pass_on', 'strain', 'hand', 'strive', 'get_hold_of', 'gain', 'give', 'accomplish', 'touch', 'extend_to']",Proton magnetic resonance study
while,"['patch', 'spell', 'piece', 'while']",Proton magnetic resonance study
led,"['LED', 'guide', 'contribute', 'conduce', 'head', 'precede', 'leave', 'direct', 'top', 'pass', 'moderate', 'chair', 'run', 'take', 'lead', 'result', 'conduct', 'go', 'light-emitting_diode', 'extend']",Proton magnetic resonance study
microseconds,['microsecond'],Proton magnetic resonance study
following,"['next', 'stick_with', 'succeed', 'accompany', 'espouse', 'pursuit', 'postdate', 'keep_an_eye_on', 'watch', 'pursue', 'following', 'surveil', 'pursual', 'fall_out', 'stick_to', 'undermentioned', 'keep_abreast', 'play_along', 'survey', 'come_after', 'take_after', 'be', 'chase', 'abide_by', 'conform_to', 'keep_up', 'observe', 'watch_over', 'comply', 'come', 'adopt', 'followers', 'follow', 'trace', 'travel_along']",Proton magnetic resonance study
Second,"['s', 'endorse', 'moment', 'endorsement', '2nd', 'irregular', 'second', 'sec', 'indorse', 'arcsecond', 'back', 'indorsement', 'minute', 'secondly', 'mo', '2d', 'second_gear', 'bit', 'secondment', 'second_base', 'instant']",Proton magnetic resonance study
cylinder,"['cylinder', 'piston_chamber']",Proton magnetic resonance study
positions,"['put', 'place', 'military_position', 'situation', 'placement', 'positioning', 'status', 'position', 'posture', 'lay', 'stead', 'set', 'post', 'stance', 'perspective', 'billet', 'view', 'office', 'location', 'attitude', 'pose', 'emplacement', 'spot', 'lieu', 'side', 'locating', 'spatial_relation', 'berth']",Proton magnetic resonance study
indicates,"['indicate', 'suggest', 'bespeak', 'signal', 'point', 'designate', 'show', 'argue', 'betoken']",Proton magnetic resonance study
chromium,"['atomic_number_24', 'Cr', 'chromium']",Proton magnetic resonance study
detected,"['detect', 'observe', 'notice', 'find', 'detected', 'discover']",Proton magnetic resonance study
rather,"['rather', 'preferably', 'instead', 'kind_of', 'kinda', 'sort_of', 'quite', 'sooner']",Proton magnetic resonance study
added,"['supply', 'lend', 'bestow', 'add', 'summate', 'total', 'bring', 'contribute', 'sum_up', 'tot_up', 'sum', 'tote_up', 'tot', 'add_together', 'append', 'tally', 'impart', 'add_up']",Proton magnetic resonance study
0.3,[],Proton magnetic resonance study
15,"['fifteen', '15', 'xv', 'XV']",Proton magnetic resonance study
linear,"['elongate', 'analog', 'one-dimensional', 'additive', 'analogue', 'linear', 'running']",Proton magnetic resonance study
oxygen,"['atomic_number_8', 'O', 'oxygen']",Proton magnetic resonance study
similar,"['like', 'similar', 'standardized', 'exchangeable', 'standardised', 'alike', 'interchangeable']",Proton magnetic resonance study
unit,"['whole', 'unit', 'social_unit', 'building_block', 'unit_of_measurement']",Proton magnetic resonance study
It,"['IT', 'information_technology']",Proton magnetic resonance study
models,"['mannequin', 'pattern', 'sit', 'fashion_model', 'modeling', 'exemplar', 'poser', 'posture', 'mannikin', 'mock_up', 'theoretical_account', 'example', 'manakin', 'mould', 'model', 'simulate', 'manikin', 'good_example', 'pose', 'role_model', 'modelling', 'framework', 'simulation', 'mold']",Proton magnetic resonance study
undoubtedly,"['doubtless', 'undoubtedly', 'doubtlessly']",Proton magnetic resonance study
radiation,"['radiotherapy', 'radiation_therapy', 'radiation', 'irradiation', 'radiation_sickness', 'actinotherapy', 'radioactivity', 'radiation_syndrome']",Proton magnetic resonance study
method,"['method_acting', 'method']",Proton magnetic resonance study
mixed,"['mix', 'commingle', 'assorted', 'amalgamate', 'flux', 'motley', 'meld', 'conflate', 'mix_in', 'coalesce', 'sundry', 'interracial', 'fuse', 'unify', 'shuffle', 'desegregate', 'commix', 'integrate', 'immix', 'combine', 'blend', 'ruffle', 'mixed', 'merge', 'mingle', 'miscellaneous']",Proton magnetic resonance study
