w,vector_semantico
sleep,"['sleep', 'eternal_rest', 'nap', 'eternal_sleep', 'quietus', 'kip', 'rest', ""log_Z's"", 'slumber', ""catch_some_Z's"", 'sopor']",The Lovers
disposal,"['garbage_disposal', 'disposal', 'administration', 'electric_pig', 'disposition']",The Lovers
language,"['lyric', 'voice_communication', 'oral_communication', 'nomenclature', 'language', 'linguistic_communication', 'linguistic_process', 'terminology', 'speech', 'spoken_language', 'speech_communication', 'spoken_communication', 'words']",The Lovers
able,"['capable', 'able', 'able-bodied']",The Lovers
Another,"['some_other', 'another']",The Lovers
volunteer,"['military_volunteer', 'Tennessean', 'voluntary', 'unpaid', 'unpaid_worker', 'volunteer', 'offer', 'Volunteer']",The Lovers
under,"['nether', 'under', 'below']",The Lovers
he,"['helium', 'He', 'atomic_number_2', 'he']",The Lovers
told,"['differentiate', 'narrate', 'assure', 'secernate', 'severalise', 'recount', 'state', 'severalize', 'say', 'evidence', 'recite', 'secern', 'order', 'distinguish', 'separate', 'tell', 'enjoin', 'tell_apart']",The Lovers
friends,"['champion', 'acquaintance', 'admirer', 'Quaker', 'friend', 'Friend', 'protagonist', 'ally', 'supporter', 'booster']",The Lovers
third,"['one-third', 'third_base', '3rd', 'tierce', 'third_gear', 'tertiary', 'thirdly', 'third']",The Lovers
naked,"['au_naturel', 'bare', 'defenseless', 'nude', 'raw', 'naked']",The Lovers
couple,"['span', 'pair', 'yoke', 'twain', 'twin', 'mates', 'couple_on', 'couple', 'duo', 'pair_off', 'dyad', 'couple_up', 'copulate', 'duet', 'couplet', 'brace', 'twosome', 'duad', 'distich', 'match', 'mate', 'partner_off']",The Lovers
face,"['confront', 'aspect', 'font', 'face', 'look', 'fount', 'side', 'present', 'face_up', 'expression', 'nerve', 'facial_expression', 'front', 'human_face', 'brass', 'boldness', 'grimace', 'case', 'cheek', 'typeface']",The Lovers
approximations,"['bringing_close_together', 'estimate', 'idea', 'approximation', 'estimation']",The Lovers
indicate,"['point', 'argue', 'signal', 'show', 'betoken', 'suggest', 'bespeak', 'indicate', 'designate']",The Lovers
As,"['adenine', 'group_A', 'arsenic', 'AS', 'angstrom_unit', 'As', 'as', 'Eastern_Samoa', 'angstrom', 'every_bit', 'a', 'ampere', 'type_A', 'axerophthol', 'atomic_number_33', 'vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'equally', 'amp', 'American_Samoa', 'antiophthalmic_factor']",The Lovers
expense,"['disbursement', 'expense', 'write_off', 'disbursal', 'write_down']",The Lovers
Meanwhile,"['interim', 'in_the_meantime', 'meanwhile', 'lag', 'meantime']",The Lovers
idea,"['melodic_theme', 'mind', 'theme', 'estimate', 'thought', 'musical_theme', 'idea', 'approximation', 'estimation']",The Lovers
whatever,"['any', 'whatsoever', 'whatever']",The Lovers
system,"['organisation', 'system_of_rules', 'system', 'scheme', 'arrangement', 'organization']",The Lovers
star,"['star_topology', 'asterisk', 'virtuoso', 'starring', 'whizz', 'hotshot', 'superstar', 'principal', 'lead', 'stellar', 'whiz', 'star', 'prima', 'ace', 'wiz', 'adept', 'mavin', 'headliner', 'wizard', 'champion', 'maven', 'sensation', 'leading', 'genius']",The Lovers
elaborate,"['luxuriant', 'exposit', 'lucubrate', 'rarify', 'flesh_out', 'refine', 'work_out', 'expand', 'detailed', 'elaborated', 'expatiate', 'enlarge', 'elaborate', 'expound', 'dilate', 'complicate']",The Lovers
Its,"['IT', 'information_technology']",The Lovers
southeast,"['SE', 'southeastern', 'southeastern_United_States', 'southeastward', 'Southeast', 'south-east', ""sou'-east"", 'southeast', 'southeasterly']",The Lovers
ksu'u'peli'afo,[],The Lovers
globe,"['earth', 'orb', 'Earth', 'world', 'globe', 'ball']",The Lovers
arise,"['lift', 'rebel', 'go_up', 'come_up', 'rise', 'bob_up', 'uprise', 'move_up', 'grow', 'stand_up', 'rise_up', 'turn_out', 'originate', 'get_up', 'spring_up', 'develop', 'arise']",The Lovers
borders,"['boundary_line', 'bound', 'frame', 'butt_against', 'butt_on', 'border', 'borderline', 'ring', 'butt', 'edge', 'mete', 'environ', 'surround', 'perimeter', 'march', 'moulding', 'molding', 'abut', 'delimitation', 'margin', 'frame_in', 'adjoin', 'skirt']",The Lovers
native,"['native', 'indigen', 'aborigine', 'aboriginal', 'indigene']",The Lovers
cases,"['character', 'vitrine', 'eccentric', 'font', 'pillowcase', 'showcase', 'face', 'fount', ""compositor's_case"", 'guinea_pig', 'type', 'incase', 'slip', 'instance', 'caseful', 'display_case', 'sheath', 'subject', 'encase', 'suit', 'example', 'lawsuit', 'grammatical_case', 'event', 'casing', 'cause', 'shell', 'case', 'pillow_slip', 'typeface', 'causa', ""typesetter's_case""]",The Lovers
is,"['equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'personify', 'represent', 'comprise']",The Lovers
applied,"['lend_oneself', 'go_for', 'utilise', 'give', 'utilize', 'practice', 'enforce', 'applied', 'employ', 'implement', 'use', 'put_on', 'hold', 'apply']",The Lovers
enemies,"['opposition', 'foe', 'enemy', 'foeman']",The Lovers
death,"['end', 'expiry', 'last', 'death', 'dying', 'Death', 'destruction', 'demise', 'decease']",The Lovers
knowing,"['cognize', 'fuck', 'get_laid', 'have_a_go_at_it', 'have_it_away', 'well-read', 'bed', 'knowledgeable', 'intentional', 'learned', 'have_it_off', 'wise', 'sleep_together', 'sleep_with', 'have_intercourse', 'recognize', 'wise_to', 'cognise', 'live', 'acknowledge', 'make_out', 'make_love', 'love', 'bang', 'jazz', 'recognise', 'bonk', 'knowing', 'be_intimate', 'well-educated', 'lie_with', 'screw', 'hump', 'lettered', 'roll_in_the_hay', 'have_sex', 'eff', 'know', 'get_it_on', 'do_it', 'experience']",The Lovers
correlating,['correlate'],The Lovers
M.,[],The Lovers
apartment,"['apartment', 'flat']",The Lovers
disgrace,"['attaint', 'demean', 'discredit', 'ignominy', 'degrade', 'put_down', 'disgrace', 'shame', 'dishonor', 'dishonour', 'take_down']",The Lovers
impression,"['opinion', 'effect', 'belief', 'stamp', 'picture', 'mental_picture', 'depression', 'impression', 'imprint', 'printing', 'notion', 'feeling']",The Lovers
lightyears,[],The Lovers
Europe,"['European_Economic_Community', 'European_Community', 'EEC', 'Europe', 'EC', 'European_Union', 'Common_Market', 'EU']",The Lovers
prevented,"['preclude', 'prevent', 'foreclose', 'keep', 'forbid', 'forestall']",The Lovers
obviously,"['plainly', 'apparently', 'plain', 'evidently', 'manifestly', 'obviously', 'patently']",The Lovers
sorry,"['sad', 'good-for-nothing', 'drear', 'blue', 'pitiful', 'no-account', 'distressing', 'deplorable', 'drab', 'dingy', 'grim', 'dreary', 'meritless', 'lamentable', 'no-good', 'dark', 'gloomy', 'dismal', 'sorry', 'bad', 'no-count', 'good-for-naught', 'disconsolate', 'regretful']",The Lovers
only,"['solely', 'only', 'entirely', 'simply', 'solitary', 'lone', 'only_if', 'but', 'sole', 'just', 'alone', 'merely', 'exclusively', 'lonesome', 'only_when']",The Lovers
Here,"['here', 'Here', 'hither', 'Hera']",The Lovers
towards,[],The Lovers
block,"['deflect', 'stoppage', 'obstruct', 'lug', 'close_up', 'auction_block', 'blockade', 'immobilise', 'cylinder_block', 'occlusion', 'blockage', 'embarrass', 'kibosh', 'choke_up', 'draw_a_blank', 'freeze', 'hinder', 'immobilize', 'mental_block', 'stop', 'blank_out', 'cube', 'halt', 'blocking', 'forget', 'pulley_block', 'obturate', 'pulley-block', 'block_off', 'impede', 'occlude', 'stuff', 'pulley', 'engine_block', 'bar', 'closure', 'stymie', 'block', 'stymy', 'jam', 'parry', 'city_block', 'block_up', 'barricade']",The Lovers
Tahiti,['Tahiti'],The Lovers
some,"['roughly', 'more_or_less', 'close_to', 'just_about', 'about', 'approximately', 'or_so', 'around', 'some']",The Lovers
apparatus,"['setup', 'apparatus']",The Lovers
leaves,"['impart', 'leave_of_absence', 'exit', 'allow', 'folio', 'leafage', 'foliage', 'pull_up_stakes', 'result', 'lead', 'entrust', 'will', 'give', 'forget', 'leaf', 'get_out', 'go_forth', 'farewell', 'depart', 'leave-taking', 'parting', 'leave_behind', 'go_out', 'go_away', 'bequeath', 'allow_for', 'pass_on', 'leave_alone', 'leave', 'provide']",The Lovers
cared,"['wish', 'like', 'manage', 'care', 'deal', 'give_care', 'worry', 'handle']",The Lovers
speed,"['accelerate', 'speed', 'hurrying', 'hasten', 'fastness', 'hurry', 'quicken', 'hotfoot', 'belt_along', 'rush_along', 'amphetamine', 'bucket_along', 'speeding', 'rush', 'hie', 'pelt_along', 'velocity', 'upper', 'focal_ratio', 'pep_pill', 'zip', 'swiftness', 'race', 'travel_rapidly', 'stop_number', 'step_on_it', 'speed_up', 'cannonball_along', 'f_number']",The Lovers
old,"['older', 'previous', 'erstwhile', 'Old', 'old', 'one-time', 'onetime', 'honest-to-god', 'quondam', 'sure-enough', 'sometime', 'honest-to-goodness', 'former']",The Lovers
parts,"['character', 'divide', 'parts', 'constituent', 'split', 'role', 'break_up', 'function', 'part', 'portion', 'division', 'component_part', 'region', 'percentage', 'disunite', 'voice', 'take_off', 'depart', 'set_out', 'parting', 'theatrical_role', 'section', 'piece', 'start', 'set_off', 'break', 'contribution', 'persona', 'office', 'start_out', 'split_up', 'set_forth', 'component', 'separate', 'share']",The Lovers
went,"['expire', 'break_down', 'choke', 'run_low', 'proceed', 'sound', 'hold_up', 'exit', 'conk', 'pop_off', 'snuff_it', ""cash_in_one's_chips"", 'plump', 'go_bad', 'kick_the_bucket', 'get_going', 'blend', 'survive', 'become', 'function', 'extend', 'lead', 'endure', 'give-up_the_ghost', 'travel', 'run_short', 'give_way', 'live', 'go', 'run', 'work', 'blend_in', 'pass_away', 'depart', 'croak', 'die', 'rifle', 'operate', 'conk_out', 'belong', 'start', 'hold_out', 'fit', 'break', 'decease', 'live_on', 'go_away', 'locomote', 'fail', 'last', 'pass', 'buy_the_farm', 'get', 'perish', 'drop_dead', 'give_out', 'move']",The Lovers
duty,"['responsibility', 'tariff', 'duty', 'obligation']",The Lovers
half-year,[],The Lovers
busy,"['meddlesome', 'interfering', 'meddling', 'busybodied', 'occupy', 'officious', 'busy', 'engaged', 'fussy', 'in_use']",The Lovers
considerably,"['considerably', 'substantially', 'well']",The Lovers
disappearance,"['disappearance', 'fade', 'disappearing']",The Lovers
an,"['Associate_in_Nursing', 'AN']",The Lovers
want,"['privation', 'neediness', 'wish', 'deficiency', 'need', 'want', 'desire', 'wishing', 'require', 'lack', 'deprivation']",The Lovers
Six,"['six', 'half_a_dozen', 'sextet', 'VI', 'half_dozen', 'sextuplet', 'vi', 'hexad', 'six-spot', 'half-dozen', 'sise', 'sixer', '6', 'sestet', 'Captain_Hicks']",The Lovers
wish,"['wish', 'like', 'care', 'indirect_request', 'regard', 'wishing', 'compliments', 'bid', 'wish_well', 'want']",The Lovers
Israeli,['Israeli'],The Lovers
all,"['entirely', 'completely', 'all', 'wholly', 'altogether', 'totally', 'whole']",The Lovers
thoughts,"['opinion', 'cerebration', 'thought', 'thinking', 'persuasion', 'idea', 'intellection', 'sentiment', 'view', 'thought_process', 'mentation']",The Lovers
huge,"['huge', 'Brobdingnagian', 'immense', 'vast']",The Lovers
frigid,"['gelid', 'arctic', 'glacial', 'icy', 'frigid', 'polar', 'wintry', 'frosty', 'frozen', 'cold']",The Lovers
felt,"['felt_up', 'matte_up', 'feel', 'felt', 'mat_up', 'matte', 'sense', 'finger', 'palpate', 'find', 'experience', 'matt-up', 'mat']",The Lovers
equal,"['peer', 'touch', 'equalize', 'equal', 'match', 'equate', 'equalise', 'compeer', 'adequate', 'be', 'rival']",The Lovers
two,"['deuce', 'two', 'II', 'ii', '2']",The Lovers
provision,"['planning', 'preparation', 'proviso', 'supply', 'provision', 'supplying', 'purvey']",The Lovers
adjust,"['set', 'adapt', 'correct', 'conform', 'line_up', 'align', 'adjust', 'aline']",The Lovers
just,"['good', 'only', 'exactly', 'merely', 'simply', 'scarcely', 'just', 'barely', 'scarce', 'fair', 'but', 'precisely', 'upright', 'equitable', 'hardly', 'just_now']",The Lovers
go,"['expire', 'break_down', 'choke', 'run_low', 'proceed', 'sound', 'hold_up', 'exit', 'conk', 'pop_off', 'snuff_it', ""cash_in_one's_chips"", 'plump', 'offer', 'go_bad', 'kick_the_bucket', 'hug_drug', 'get_going', 'blend', 'survive', 'become', 'function', 'extend', 'lead', 'endure', 'give-up_the_ghost', 'ecstasy', 'travel', 'run_short', 'Adam', 'give_way', 'live', 'go', 'run', 'work', 'blend_in', 'pass_away', 'crack', 'XTC', 'cristal', 'turn', 'depart', 'croak', 'die', 'rifle', 'operate', 'conk_out', 'belong', 'spell', 'start', 'X', 'hold_out', 'fit', 'break', 'decease', 'live_on', 'go_away', 'locomote', 'fail', 'whirl', 'go_game', 'last', 'disco_biscuit', 'pass', 'buy_the_farm', 'get', 'perish', 'drop_dead', 'give_out', 'fling', 'move', 'tour']",The Lovers
astronomical,"['astronomic', 'astronomical', 'galactic']",The Lovers
R.,[],The Lovers
love,"['fuck', 'honey', 'get_laid', 'lovemaking', 'have_it_away', 'have_a_go_at_it', 'bed', 'passion', 'have_it_off', 'sleep_together', 'sleep_with', 'have_intercourse', 'love_life', 'sexual_love', 'dearest', 'make_out', 'make_love', 'dear', 'love', 'bang', 'jazz', 'enjoy', 'bonk', 'be_intimate', 'making_love', 'lie_with', 'screw', 'hump', 'roll_in_the_hay', 'have_sex', 'beloved', 'know', 'eff', 'get_it_on', 'erotic_love', 'do_it']",The Lovers
own,"['ain', 'have', 'possess', 'own']",The Lovers
a,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']",The Lovers
asked,"['inquire', 'call_for', 'enquire', 'involve', 'need', 'take', 'expect', 'postulate', 'ask', 'require', 'demand', 'necessitate']",The Lovers
Southeast,"['SE', 'southeastern', 'southeastern_United_States', 'southeastward', 'Southeast', 'south-east', ""sou'-east"", 'southeast', 'southeasterly']",The Lovers
Malay,"['Malay', 'Malayan']",The Lovers
cherished,"['wanted', 'care_for', 'treasure', 'cherish', 'cherished', 'treasured', 'hold_dear', 'precious']",The Lovers
inhabited,"['inhabit', 'dwell', 'live', 'inhabited', 'populate']",The Lovers
one,"['ane', 'unitary', 'peerless', 'unity', 'single', 'unrivaled', 'unmatched', '1', 'one_and_only', 'unrivalled', 'I', 'unmatchable', 'i', 'one', 'nonpareil', 'ace', 'matchless']",The Lovers
Sea,"['sea', 'ocean']",The Lovers
She,[],The Lovers
deceleration,"['retardation', 'slowing', 'deceleration']",The Lovers
those,[],The Lovers
If,[],The Lovers
For,[],The Lovers
blue,"['blueing', 'drear', 'blue', 'downcast', 'blue_angel', 'blue_air', 'downhearted', 'low-spirited', 'amobarbital_sodium', 'gamy', 'juicy', 'drab', 'bluish', 'dispirited', 'patrician', 'blue_sky', 'blasphemous', 'puritanical', 'dingy', 'low', 'bluing', 'blue-blooded', 'profane', 'risque', 'naughty', 'down', 'grim', 'depressed', 'dreary', 'aristocratic', 'wild_blue_yonder', 'dark', 'gloomy', 'dismal', 'racy', 'sorry', 'blue_devil', 'gamey', 'spicy', 'blueness', 'blueish', 'down_in_the_mouth', 'aristocratical', 'puritanic', 'gentle', 'disconsolate', 'Amytal']",The Lovers
getting,"['bring_forth', 'pose', 'pay_off', 'receive', 'getting', 'amaze', 'incur', 'sire', 'baffle', ""get_under_one's_skin"", 'scram', 'beat', 'catch', 'perplex', 'nonplus', 'aim', 'induce', 'get_down', 'stick', 'set_about', 'convey', 'become', 'mother', 'mystify', 'bugger_off', 'let', 'buzz_off', 'vex', 'sustain', 'stimulate', 'go', 'capture', 'develop', 'obtain', 'set_out', 'engender', 'father', 'stupefy', 'make', 'bewilder', 'generate', 'start', 'dumbfound', 'take', 'begin', 'puzzle', 'find', 'acquiring', 'fix', 'pay_back', 'flummox', 'fetch', 'drive', 'cause', 'bring', 'gravel', 'suffer', 'come', 'beget', 'start_out', 'commence', 'arrive', 'contract', 'get', 'draw', 'grow', 'fuck_off', 'arrest', 'experience', 'have', 'acquire', 'produce']",The Lovers
discs,"['magnetic_disk', 'record', 'magnetic_disc', 'phonograph_record', 'disk', 'platter', 'saucer', 'phonograph_recording', 'disc']",The Lovers
entire,"['entire', 'stallion', 'intact', 'integral', 'full', 'total']",The Lovers
neuter,"['spay', 'neuter', 'castrate', 'alter', 'sexless']",The Lovers
North,"['compass_north', 'northward', 'Union', 'northerly', 'North', 'Frederick_North', 'magnetic_north', 'due_north', 'N', 'northwards', 'Second_Earl_of_Guilford', 'north']",The Lovers
well,"['good', 'considerably', 'comfortably', 'easily', 'substantially', 'wellspring', 'well', 'intimately', 'swell', 'fountainhead', 'advantageously']",The Lovers
land,"['body_politic', 'landed_estate', 'res_publica', 'country', 'set_ashore', 'set_down', 'land', 'domain', 'bring_down', 'soil', 'shore', 'dry_land', 'state', 'earth', 'kingdom', 'Land', 'commonwealth', 'acres', 'down', 'farming', 'put_down', 'shoot_down', 'Edwin_Herbert_Land', 'bring', 'ground', 'terra_firma', 'solid_ground', 'nation', 'demesne', 'realm', 'estate', 'Din_Land']",The Lovers
blaze,"['glare', 'blaze_out', 'hell', 'brilliance', 'blazing', 'blaze', 'blaze_away']",The Lovers
states,"['body_politic', 'posit', 'res_publica', 'country', 'DoS', 'land', 'state', 'express', 'tell', 'Department_of_State', 'submit', 'State_Department', 'province', 'commonwealth', 'put_forward', 'state_of_matter', 'United_States_Department_of_State', 'State', 'say', 'nation']",The Lovers
she,[],The Lovers
masculine,['masculine'],The Lovers
extra,"['supernumerary', 'duplicate', 'supererogatory', 'extra', 'superfluous', 'spare', 'excess', 'additional', 'redundant', 'spear_carrier', 'surplus', 'special']",The Lovers
how,[],The Lovers
City,"['metropolis', 'city', 'urban_center']",The Lovers
faced,"['confront', 'present', 'faced', 'front', 'face_up', 'face', 'look']",The Lovers
after,"['subsequently', 'later', 'later_on', 'afterward', 'after', 'afterwards']",The Lovers
Republics,"['democracy', 'republic', 'commonwealth']",The Lovers
desired,"['hope', 'in_demand', 'desire', 'sought_after', 'craved', 'trust', 'desired', 'coveted', 'want']",The Lovers
her,[],The Lovers
acceleration,"['quickening', 'acceleration', 'speedup']",The Lovers
meaning,"['pregnant', 'import', 'signification', 'imply', 'stand_for', 'have_in_mind', 'signify', 'mean', 'entail', 'substance', 'significance', 'significant', 'think_of', 'think', 'meaning', 'intend']",The Lovers
considered,"['regard', 'debate', 'look_at', 'study', 'reckon', 'weigh', 'consider', 'think', 'considered', 'view', 'take', 'moot', 'conceive', 'deal', 'deliberate', 'turn_over', 'believe', 'count', 'see']",The Lovers
six,"['six', 'half_a_dozen', 'sextet', 'VI', 'half_dozen', 'sextuplet', 'vi', 'hexad', 'six-spot', 'half-dozen', 'sise', 'sixer', '6', 'sestet', 'Captain_Hicks']",The Lovers
out,"['verboten', 'out', 'taboo', 'prohibited', 'knocked_out', 'come_out_of_the_closet', 'proscribed', 'kayoed', 'stunned', 'tabu', 'come_out', 'forbidden', 'away', 'extinct', ""KO'd""]",The Lovers
stretch,"['adulterate', 'stretch', 'stretching', 'stretchability', 'stint', 'extend', 'load', 'elongate', 'dilute', 'debase', 'stretch_out', 'stretch_along', 'reaching', 'stretchiness', 'unfold', 'reach']",The Lovers
nouns,['noun'],The Lovers
",",[],The Lovers
photon-counting,[],The Lovers
future,"['next', 'future', 'hereafter', 'future_tense', 'futurity', 'time_to_come', 'succeeding']",The Lovers
increase,"['increment', 'addition', 'step-up', 'gain', 'increase', 'growth']",The Lovers
bodies,"['personify', 'consistency', 'physical_structure', 'eubstance', 'trunk', 'soundbox', 'body', 'organic_structure', 'torso', 'dead_body', 'consistence']",The Lovers
days,"['day', 'twenty-four_hours', 'mean_solar_day', 'daylight', 'solar_day', 'sidereal_day', 'Clarence_Day', 'Clarence_Shepard_Day_Jr.', 'daytime', 'Day', 'days', 'twenty-four_hour_period', '24-hour_interval', 'years']",The Lovers
Plus,"['summation', 'addition', 'positive', 'plus', 'asset']",The Lovers
No,"['no_more', 'nobelium', 'no', 'No', 'atomic_number_102']",The Lovers
citizens,['citizen'],The Lovers
beings,"['cost', 'existence', 'equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'being', 'beingness', 'organism', 'personify', 'represent', 'comprise']",The Lovers
being,"['cost', 'existence', 'equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'being', 'beingness', 'organism', 'personify', 'represent', 'comprise']",The Lovers
strong,"['unattackable', 'solid', 'inviolable', 'firm', 'warm', 'hard', 'stiff', 'potent', 'secure', 'substantial', 'impregnable', 'strong', 'unassailable']",The Lovers
year,"['year', 'yr', 'class', 'twelvemonth']",The Lovers
planet,"['satellite', 'planet', 'major_planet']",The Lovers
list,"['name', 'list', 'leaning', 'number', 'listing', 'lean', 'heel', 'tilt', 'inclination']",The Lovers
!,[],The Lovers
burning,"['burning_at_the_stake', 'incinerate', 'burn', 'burning', 'cut', 'burn_off', 'glow', 'electrocution', 'burn_up', 'cauterise', 'burn_down', 'cauterize', 'sting', 'sunburn', 'combustion', 'fire', 'bite', 'combust']",The Lovers
Western,"['horse_opera', 'westerly', 'Western', 'western', 'western_sandwich']",The Lovers
task,"['job', 'tax', 'project', 'labor', 'undertaking', 'chore', 'task']",The Lovers
smaller,"['small-scale', 'minor', 'minuscule', 'little', 'diminished', 'modest', 'smaller', 'low', 'littler', 'small', 'humble', 'pocket-size', 'belittled', 'pocket-sized', 'lowly']",The Lovers
pointed,"['point', 'target', 'show', 'manoeuvre', 'bespeak', 'aim', 'channelise', 'indicate', 'sharpen', 'designate', 'taper', 'level', 'steer', 'charge', 'place', 'orient', 'head', 'channelize', 'luff', 'direct', 'repoint', 'signal', 'guide', 'betoken', 'manoeuver', 'pointed', 'maneuver']",The Lovers
somewhat,"['more_or_less', 'jolly', 'moderately', 'reasonably', 'slightly', 'somewhat', 'passably', 'pretty', 'fairly', 'middling']",The Lovers
past,"['retiring', 'past_tense', 'by', 'yesteryear', 'preceding', 'past_times', 'past']",The Lovers
survey,"['resume', 'go_over', 'sketch', 'appraise', 'follow', 'view', 'sight', 'survey', 'surveil', 'review', 'study']",The Lovers
him,[],The Lovers
India,"['India', 'Bharat', 'Republic_of_India']",The Lovers
faster,"['faster', 'debauched', 'dissipated', 'dissolute', 'riotous', 'immobile', 'degraded', 'degenerate', 'quick', 'truehearted', 'flying', 'loyal', 'profligate', 'firm', 'fast', 'libertine', 'quicker']",The Lovers
candidate,"['campaigner', 'candidate', 'nominee', 'prospect']",The Lovers
bound,"['hold_fast', 'bound', 'trammel', 'attach', 'leaping', 'bandaged', 'border', 'obligate', 'hold', 'stick', 'spring', 'restrict', 'edge', 'confine', 'recoil', 'indentured', 'bind', 'oblige', 'articled', 'destined', 'bounds', 'stick_to', 'tie_up', 'ricochet', 'limit', 'throttle', 'tie_down', 'truss', 'boundary', 'saltation', 'reverberate', 'bandage', 'tie', 'restrain', 'take_a_hop', 'apprenticed', 'bounce', 'jump', 'resile', 'leap', 'adhere', 'rebound', 'constipate', 'bond']",The Lovers
men,"['men', 'Isle_of_Man', 'humankind', 'valet_de_chambre', 'Man', 'human_beings', 'work_force', 'man', 'gentleman', 'adult_male', ""gentleman's_gentleman"", 'humans', 'serviceman', 'military_man', 'piece', 'workforce', 'humanity', 'world', 'homo', 'mankind', 'human_race', 'manpower', 'human', 'human_being', 'military_personnel', 'valet', 'hands']",The Lovers
number,"['number', 'bit', 'figure', 'enumerate', 'numeral', 'numerate', 'telephone_number', 'act', 'turn', 'keep_down', 'phone_number', 'issue', 'total', 'come', 'list', 'add_up', 'amount', 'routine', 'identification_number', 'count']",The Lovers
Yet,"['til_now', 'nonetheless', 'withal', 'nevertheless', 'even_so', 'so_far', 'until_now', 'in_time', 'yet', 'notwithstanding', 'thus_far', 'however', 'as_yet', 'even', 'hitherto', 'still', 'heretofore', 'all_the_same', 'up_to_now']",The Lovers
therefore,"['hence', 'consequently', 'therefore', 'thence', 'thus', 'so']",The Lovers
having,"['receive', 'experience', 'birth', 'possess', 'take_in', 'hold', 'induce', 'consume', 'feature', 'give', 'let', 'accept', 'sustain', 'throw', 'stimulate', 'own', 'ingest', 'make', 'cause', 'give_birth', 'suffer', 'bear', 'get', 'deliver', 'have_got', 'take', 'have']",The Lovers
dabhumaksanigalu'ahai,[],The Lovers
sympathize,"['sympathise', 'understand', 'empathize', 'empathise', 'sympathize', 'commiserate']",The Lovers
limits,"['bound', 'trammel', 'determine', 'terminus_ad_quem', 'limitation', 'restrict', 'confine', 'specify', 'set', 'demarcation_line', 'terminal_point', 'point_of_accumulation', 'limit', 'throttle', 'boundary', 'fix', 'circumscribe', 'demarcation', 'restrain', 'define', 'limit_point']",The Lovers
description,"['description', 'verbal_description']",The Lovers
my,[],The Lovers
there,"['on_that_point', 'at_that_place', 'in_that_location', 'in_that_respect', 'there', 'thither']",The Lovers
several,"['various', 'respective', 'several']",The Lovers
associates,"['consociate', 'comrade', 'connect', 'consort', 'tie_in', 'familiar', 'link', 'assort', 'companion', 'colligate', 'link_up', 'associate_degree', 'fellow', 'affiliate', 'associate', 'relate']",The Lovers
obstacle,"['obstacle', 'obstruction']",The Lovers
destination,"['finish', 'address', 'destination', 'goal', 'name_and_address', 'terminus']",The Lovers
Time,"['clock', 'metre', 'sentence', 'time', 'prison_term', 'meter', 'clock_time', 'fourth_dimension', 'clip']",The Lovers
lead,"['precede', 'top', 'atomic_number_82', 'conduce', 'lead-in', 'chair', 'conduct', 'track', 'principal', 'tip', 'extend', 'lead', 'steer', 'confidential_information', 'leash', 'result', 'star', 'run', 'jumper_cable', 'go', 'pencil_lead', 'spark_advance', 'lead_story', 'head', 'moderate', 'wind', 'lede', 'trail', 'hint', 'tether', 'direct', 'jumper_lead', 'Pb', 'guide', 'pass', 'contribute', 'leading', 'booster_cable', 'leave', 'take']",The Lovers
his,[],The Lovers
99.1,[],The Lovers
Macneff,[],The Lovers
side,"['English', 'position', 'side', 'side_of_meat', 'incline', 'slope', 'face']",The Lovers
Haijac,[],The Lovers
man's,[],The Lovers
on,"['on', 'along']",The Lovers
back,"['rearward', 'bet_on', 'hinder', 'binding', 'cover', 'gage', 'plump_for', 'back_up', 'second', 'backwards', 'support', 'endorse', 'backrest', 'back', 'indorse', 'backbone', 'vertebral_column', 'hind', 'spinal_column', 'stake', 'rachis', 'book_binding', 'rear', 'game', 'punt', 'backward', 'dorsum', 'rearwards', 'plunk_for', 'spine']",The Lovers
had,"['receive', 'experience', 'birth', 'possess', 'take_in', 'hold', 'induce', 'consume', 'feature', 'give', 'let', 'accept', 'sustain', 'throw', 'stimulate', 'own', 'ingest', 'make', 'cause', 'give_birth', 'suffer', 'bear', 'get', 'deliver', 'have_got', 'take', 'have']",The Lovers
even,"['flush', 'eve', 'eventide', 'even', 'regular', 'level', 'evening', 'yet', 'tied', 'still', 'fifty-fifty', 'even_out']",The Lovers
die,"['expire', 'break_down', 'choke', 'become_flat', 'exit', 'conk', 'pop_off', 'snuff_it', ""cash_in_one's_chips"", 'go_bad', 'kick_the_bucket', 'give-up_the_ghost', 'give_way', 'go', 'pall', 'pass_away', 'dice', 'croak', 'die', 'conk_out', 'break', 'decease', 'die_out', 'fail', 'pass', 'buy_the_farm', 'perish', 'drop_dead', 'give_out']",The Lovers
welling,"['swell', 'well']",The Lovers
