w,vector_semantico
kindly,"['openhearted', 'large-hearted', 'kindly', 'charitable', 'benevolent', 'good-hearted', 'sympathetic']","87th Congress, 1st Session. House Document No. 247. The"
be,"['equal', 'atomic_number_4', 'comprise', 'represent', 'cost', 'embody', 'follow', 'glucinium', 'be', 'exist', 'make_up', 'beryllium', 'personify', 'live', 'Be', 'constitute']","87th Congress, 1st Session. House Document No. 247. The"
self-respect,"['self-worth', 'self-regard', 'self-respect', 'dignity']","87th Congress, 1st Session. House Document No. 247. The"
but,"['only', 'simply', 'merely', 'just', 'but']","87th Congress, 1st Session. House Document No. 247. The"
Of,[],"87th Congress, 1st Session. House Document No. 247. The"
define,"['limit', 'delimitate', 'delineate', 'specify', 'determine', 'delimit', 'fix', 'set', 'define']","87th Congress, 1st Session. House Document No. 247. The"
gauntlet,"['gantlet', 'metal_glove', 'gauntlet']","87th Congress, 1st Session. House Document No. 247. The"
sincere,"['sincere', 'solemn', 'earnest']","87th Congress, 1st Session. House Document No. 247. The"
background,"['background', 'backcloth', 'screen_background', 'ground', 'background_knowledge', 'downplay', 'backdrop', 'background_signal', 'desktop', 'setting', 'scope', 'play_down']","87th Congress, 1st Session. House Document No. 247. The"
Others,[],"87th Congress, 1st Session. House Document No. 247. The"
last,"['finale', 'death', 'survive', 'hold_out', 'terminal', 'close', 'utmost', 'final_stage', 'concluding', 'end', 'in_conclusion', 'finally', 'stopping_point', 'live_on', 'lastly', 'go', 'last', ""shoemaker's_last"", 'endure', 'finish', ""cobbler's_last"", 'lowest', 'conclusion', 'last-place', 'final', 'hold_up', 'finis', 'live', 'net']","87th Congress, 1st Session. House Document No. 247. The"
beginning,"['commencement', 'get', 'set_about', 'source', 'showtime', 'outset', 'commence', 'first', 'root', 'set_out', 'offset', 'get-go', 'lead_off', 'get_down', 'beginning', 'kickoff', 'start', 'start_out', 'begin', 'rootage', 'origin', 'starting_time']","87th Congress, 1st Session. House Document No. 247. The"
Henry,"['Joseph_Henry', 'Henry', 'William_Henry', 'henry', 'H', 'Patrick_Henry']","87th Congress, 1st Session. House Document No. 247. The"
moving,"['actuate', 'travel', 'be_active', 'affect', 'make_a_motion', 'motivate', 'move', 'act', 'propel', 'run', 'incite', 'strike', 'go', 'locomote', 'impress', 'moving', 'prompt', 'proceed', 'displace']","87th Congress, 1st Session. House Document No. 247. The"
esteem,"['regard', 'repute', 'admiration', 'prize', 'look_upon', 'think_of', 'look_on', 'value', 'prise', 'take_to_be', 'esteem', 'respect', 'regard_as']","87th Congress, 1st Session. House Document No. 247. The"
services,"['military_service', 'serving', 'overhaul', 'servicing', 'table_service', 'service', 'avail', 'Robert_William_Service', 'armed_service', 'inspection_and_repair', 'help', 'service_of_process', 'serve', 'divine_service', 'services', 'religious_service', 'Service']","87th Congress, 1st Session. House Document No. 247. The"
Many,['many'],"87th Congress, 1st Session. House Document No. 247. The"
Illinois,"['Land_of_Lincoln', 'IL', 'Illinois', 'Prairie_State']","87th Congress, 1st Session. House Document No. 247. The"
chorus,"['chorus', 'chorus_line', 'Greek_chorus', 'refrain', 'choir']","87th Congress, 1st Session. House Document No. 247. The"
shall,[],"87th Congress, 1st Session. House Document No. 247. The"
himself,[],"87th Congress, 1st Session. House Document No. 247. The"
remembered,"['call_up', 'commemorate', 'retrieve', 'think_of', 'remember', 'recall', 'think_back', 'recollect', 'commend', 'think', 'call_back']","87th Congress, 1st Session. House Document No. 247. The"
deep,"['mysterious', 'deep', 'recondite', 'mystifying', 'late', 'rich', 'bass', 'inscrutable', 'deeply', 'thick', 'cryptic', 'abstruse', 'cryptical', 'trench', 'oceanic_abyss']","87th Congress, 1st Session. House Document No. 247. The"
eyes,"['optic', 'eyes', 'eyeball', 'oculus', 'center', 'eye', 'centre', 'heart', 'middle']","87th Congress, 1st Session. House Document No. 247. The"
And,[],"87th Congress, 1st Session. House Document No. 247. The"
honor,"['pureness', 'honor', 'purity', 'reward', 'accolade', 'honour', 'laurels', 'award', 'abide_by', 'respect', 'observe']","87th Congress, 1st Session. House Document No. 247. The"
indispensable,"['essential', 'indispensable']","87th Congress, 1st Session. House Document No. 247. The"
loyalty,"['allegiance', 'trueness', 'dedication', 'loyalty', 'commitment']","87th Congress, 1st Session. House Document No. 247. The"
dignity,"['self-worth', 'dignity', 'gravitas', 'self-regard', 'self-respect', 'lordliness']","87th Congress, 1st Session. House Document No. 247. The"
genuine,"['literal', 'real', 'echt', 'unfeigned', 'genuine', 'actual', 'true']","87th Congress, 1st Session. House Document No. 247. The"
strength,"['strong_point', 'military_strength', 'durability', 'enduringness', 'potency', 'specialty', 'strong_suit', 'persuasiveness', 'effectiveness', 'forcefulness', 'intensity', 'metier', 'lastingness', 'forte', 'speciality', 'military_capability', 'long_suit', 'military_posture', 'posture', 'force', 'intensity_level', 'strength']","87th Congress, 1st Session. House Document No. 247. The"
conduct,"['behavior', 'carry', 'behaviour', 'direct', 'behave', 'demeanour', 'deportment', 'guide', 'comport', 'deport', 'transmit', 'deal', 'carry_on', 'take', 'convey', 'bear', 'channel', 'impart', 'acquit', 'lead', 'conduct', 'doings', 'demeanor']","87th Congress, 1st Session. House Document No. 247. The"
even,"['eventide', 'level', 'eve', 'still', 'yet', 'even_out', 'regular', 'fifty-fifty', 'tied', 'even', 'flush', 'evening']","87th Congress, 1st Session. House Document No. 247. The"
sponsored,"['sponsor', 'frequent', 'shop_at', 'shop', 'patronise', 'patronize', 'buy_at']","87th Congress, 1st Session. House Document No. 247. The"
briefly,"['briefly', 'in_brief', 'in_short', 'concisely', 'shortly']","87th Congress, 1st Session. House Document No. 247. The"
whole,"['whole', 'entirely', 'altogether', 'all', 'unit', 'unharmed', 'totally', 'unhurt', 'wholly', 'unscathed', 'completely', 'solid', 'unanimous', 'hale']","87th Congress, 1st Session. House Document No. 247. The"
Government,"['administration', 'political_science', 'politics', 'governance', 'authorities', 'government_activity', 'governing', 'regime', 'government']","87th Congress, 1st Session. House Document No. 247. The"
50,"['fifty', '50', 'l', 'L']","87th Congress, 1st Session. House Document No. 247. The"
young,"['Whitney_Young', 'Danton_True_Young', 'Cy_Young', 'young', 'Pres_Young', 'new', 'Whitney_Moore_Young_Jr.', 'untested', 'youth', 'Lester_Willis_Young', 'Young', 'immature', 'offspring', 'Brigham_Young', 'Thomas_Young', 'untried', 'Loretta_Young', 'unseasoned', 'vernal', 'Edward_Young', 'youthful']","87th Congress, 1st Session. House Document No. 247. The"
beloved,"['darling', 'dearest', 'honey', 'beloved', 'love', 'dear']","87th Congress, 1st Session. House Document No. 247. The"
affects,"['impact', 'regard', 'sham', 'pretend', 'affect', 'dissemble', 'bear_upon', 'touch', 'impress', 'feign', 'move', 'strike', 'touch_on', 'involve', 'bear_on']","87th Congress, 1st Session. House Document No. 247. The"
part,"['role', 'partially', 'part', 'function', 'break_up', 'theatrical_role', 'persona', 'divide', 'region', 'character', 'contribution', 'split_up', 'set_out', 'split', 'set_off', 'set_forth', 'voice', 'component_part', 'share', 'separate', 'component', 'office', 'depart', 'portion', 'start', 'start_out', 'parting', 'constituent', 'piece', 'partly', 'disunite', 'percentage', 'break', 'division', 'take_off', 'section']","87th Congress, 1st Session. House Document No. 247. The"
twice,"['twice', 'double', 'doubly']","87th Congress, 1st Session. House Document No. 247. The"
It,"['information_technology', 'IT']","87th Congress, 1st Session. House Document No. 247. The"
At,"['atomic_number_85', 'at', 'astatine', 'At']","87th Congress, 1st Session. House Document No. 247. The"
``,[],"87th Congress, 1st Session. House Document No. 247. The"
time,"['clock_time', 'meter', 'clock', 'metre', 'prison_term', 'clip', 'sentence', 'time', 'fourth_dimension']","87th Congress, 1st Session. House Document No. 247. The"
patriot,"['nationalist', 'patriot']","87th Congress, 1st Session. House Document No. 247. The"
science,"['science', 'scientific_discipline', 'skill']","87th Congress, 1st Session. House Document No. 247. The"
will,"['will', 'bequeath', 'testament', 'leave', 'volition']","87th Congress, 1st Session. House Document No. 247. The"
first,"['commencement', 'low', 'showtime', 'outset', 'initiative', 'foremost', 'first', 'maiden', 'world-class', 'firstly', 'offset', 'low_gear', 'get-go', 'first_gear', 'initiatory', '1st', 'beginning', 'first_off', 'first_of_all', 'kickoff', 'start', 'inaugural', 'number_one', 'number_1', 'first-class_honours_degree', 'first_base', 'starting_time', 'for_the_first_time']","87th Congress, 1st Session. House Document No. 247. The"
undiminished,"['undiminished', 'unrelieved']","87th Congress, 1st Session. House Document No. 247. The"
Bonham,[],"87th Congress, 1st Session. House Document No. 247. The"
admiration,"['appreciation', 'admiration', 'wonderment', 'esteem', 'wonder']","87th Congress, 1st Session. House Document No. 247. The"
consider,"['see', 'regard', 'consider', 'deal', 'moot', 'look_at', 'weigh', 'view', 'deliberate', 'study', 'take', 'count', 'believe', 'debate', 'reckon', 'think', 'turn_over', 'conceive']","87th Congress, 1st Session. House Document No. 247. The"
service,"['military_service', 'serving', 'overhaul', 'servicing', 'table_service', 'service', 'avail', 'Robert_William_Service', 'armed_service', 'inspection_and_repair', 'help', 'service_of_process', 'serve', 'divine_service', 'religious_service', 'Service']","87th Congress, 1st Session. House Document No. 247. The"
ever,"['ever', 'of_all_time', 'always', 'ever_so', ""e'er""]","87th Congress, 1st Session. House Document No. 247. The"
major,"['John_Roy_Major', 'Major', 'John_Major', 'major', 'John_R._Major']","87th Congress, 1st Session. House Document No. 247. The"
continues,"['persist_in', 'extend', 'retain', 'continue', 'keep', 'go_along', 'proceed', 'carry_on', 'go_on', 'stay_on', 'cover', 'uphold', 'keep_on', 'go_forward', 'stay', 'preserve', 'remain', 'bear_on']","87th Congress, 1st Session. House Document No. 247. The"
Through,"['through', 'done', 'through_and_through', 'through_with']","87th Congress, 1st Session. House Document No. 247. The"
answer,"['suffice', 'reply', 'solution', 'solvent', 'resolution', 'do', 'resolve', 'respond', 'answer', 'result', 'response', 'serve']","87th Congress, 1st Session. House Document No. 247. The"
limited,"['limit', 'circumscribe', 'circumscribed', 'special', 'trammel', 'bound', 'modified', 'restrict', 'express', 'limited', 'confine', 'restrain', 'specify', 'determine', 'fix', 'throttle', 'set', 'define']","87th Congress, 1st Session. House Document No. 247. The"
Kaisers,['Kaiser'],"87th Congress, 1st Session. House Document No. 247. The"
qualities,"['timber', 'tone', 'quality', 'caliber', 'calibre', 'timbre', 'lineament', 'character']","87th Congress, 1st Session. House Document No. 247. The"
aspire,"['shoot_for', 'aim', 'aspire', 'draw_a_bead_on']","87th Congress, 1st Session. House Document No. 247. The"
made,"['urinate', 'get', 'realize', 'give', 'ca-ca', 'make', 'reach', 'do', 'arrive_at', 'cook', 'fix', 'pull_in', 'build', 'pass_water', 'constitute', 'name', 'create', 'hit', 'piss', 'bring_in', 'construct', 'prepare', 'produce', 'stool', 'take_a_crap', 'pee', 'induce', 'relieve_oneself', 'made', 'stimulate', 'gain', 'wee', 'attain', 'spend_a_penny', 'take_a_leak', 'seduce', 'pretend', 'clear', 'hold', 'make_water', 'make_up', 'progress_to', 'take', 'get_to', 'establish', 'take_in', 'shit', 'piddle', 'take_a_shit', 'nominate', 'work', 'ready', 'micturate', 'defecate', 'lay_down', 'throw', 'cause', 'form', 'score', 'wee-wee', 'make_believe', 'pee-pee', 'draw', 'crap', 'earn', 'realise', 'puddle', 'have']","87th Congress, 1st Session. House Document No. 247. The"
adding,"['total', 'bring', 'append', 'bestow', 'contribute', 'impart', 'summate', 'supply', 'tot', 'tote_up', 'tally', 'tot_up', 'add', 'add_up', 'sum', 'lend', 'add_together', 'sum_up']","87th Congress, 1st Session. House Document No. 247. The"
courtesy,"['good_manners', 'courtesy']","87th Congress, 1st Session. House Document No. 247. The"
United,"['unite', 'join', 'combine', 'unify', 'link', 'merge', 'joined', 'link_up', 'connect', 'united']","87th Congress, 1st Session. House Document No. 247. The"
stabilizing,"['stabilise', 'stabilizing', 'brace', 'steady', 'stabilize', 'stabilising']","87th Congress, 1st Session. House Document No. 247. The"
certainly,"['surely', 'sure_as_shooting', 'certainly', 'sure', 'sure_enough', 'for_sure', 'for_certain']","87th Congress, 1st Session. House Document No. 247. The"
gentle,"['mollify', 'pacify', 'conciliate', 'appease', 'gruntle', 'placate', 'docile', 'lenify', 'entitle', 'ennoble', 'soft', 'patrician', 'assuage', 'aristocratical', 'gentle', 'blue', 'blue-blooded', 'easy', 'aristocratic']","87th Congress, 1st Session. House Document No. 247. The"
remember,"['call_up', 'commemorate', 'retrieve', 'think_of', 'remember', 'recall', 'think_back', 'recollect', 'commend', 'think', 'call_back']","87th Congress, 1st Session. House Document No. 247. The"
happens,"['chance', 'pass_off', 'bump', 'take_place', 'hap', 'come_about', 'befall', 'go_on', 'fall_out', 'occur', 'find', 'materialize', 'pass', 'encounter', 'materialise', 'bechance', 'happen']","87th Congress, 1st Session. House Document No. 247. The"
career,"['calling', 'life_history', 'vocation', 'career']","87th Congress, 1st Session. House Document No. 247. The"
mankind,"['man', 'humankind', 'humans', 'world', 'human_beings', 'human_race', 'humanity', 'mankind']","87th Congress, 1st Session. House Document No. 247. The"
Mr.,"['Mr.', 'Mister', 'Mr']","87th Congress, 1st Session. House Document No. 247. The"
individual,"['soul', 'item-by-item', 'individual', 'someone', 'private', 'single', 'mortal', 'somebody', 'person', 'case-by-case']","87th Congress, 1st Session. House Document No. 247. The"
predecessor,"['predecessor', 'precursor', 'harbinger', 'forerunner', 'herald']","87th Congress, 1st Session. House Document No. 247. The"
had,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']","87th Congress, 1st Session. House Document No. 247. The"
admitted,"['take_on', 'admit', 'include', 'intromit', 'hold', 'accommodate', 'acknowledge', 'allow_in', 'accept', 'take', 'let_in', 'allow']","87th Congress, 1st Session. House Document No. 247. The"
passing,"['go_along', 'come_about', 'expire', 'release', 'slip_by', 'surpass', 'die', 'ephemeral', 'pass_on', 'drop_dead', ""cash_in_one's_chips"", 'take_place', 'fall_out', 'travel_by', 'short-lived', 'buy_the_farm', 'top', 'fall', 'overtake', 'fugacious', 'blow_over', 'elapse', 'pass_along', 'go_by', 'choke', 'eliminate', 'excrete', 'kick_the_bucket', 'passing_game', 'spend', 'expiration', 'loss', 'passage', 'conk', 'extremely', 'exceed', 'transient', 'decease', 'make_pass', 'occur', 'return', 'evanesce', 'exceedingly', 'go_past', 'transcend', 'croak', 'go_through', 'slide_by', 'passing', 'lead', 'put_across', 'give', 'reach', 'departure', 'make_it', 'fleet', 'turn_over', 'overhaul', 'qualifying', 'run', 'hap', 'guide', 'snuff_it', 'authorise', 'transitory', 'overtaking', 'go', 'devolve', 'legislate', 'go_across', 'slip_away', 'extend', 'going', 'glide_by', 'pass_off', 'cursory', 'super', 'go_on', 'sink', 'casual', 'pass_by', 'perfunctory', 'pop_off', 'lapse', 'authorize', 'pass', 'exit', 'overstep', 'happen', 'clear', 'give-up_the_ghost', 'egest', 'pass_away', 'fade', 'perish', 'passing_play', 'hand', 'draw', 'communicate']","87th Congress, 1st Session. House Document No. 247. The"
alone,"['only', 'entirely', 'solo', 'solitary', 'lone', 'unique', 'exclusively', 'alone', 'lonely', 'unequaled', 'unparalleled', 'solely', 'unaccompanied', 'unequalled']","87th Congress, 1st Session. House Document No. 247. The"
under,"['nether', 'under', 'below']","87th Congress, 1st Session. House Document No. 247. The"
down,"['low', 'mastered', 'gloomy', 'depressed', 'downwardly', 'pull_down', 'polish', 'land', 'consume', 'pop', 'downwards', 'downward', 'shoot_down', 'dispirited', 'downhearted', 'fine-tune', 'belt_down', 'blue', 'refine', 'down_in_the_mouth', 'kill', 'knock_down', 'downcast', 'John_L._H._Down', 'down_pat', 'pour_down', 'Down', 'devour', 'pile', 'low-spirited', 'bolt_down', 'go_through', 'grim', 'down', 'toss_off', 'cut_down', 'down_feather', 'push_down', 'drink_down']","87th Congress, 1st Session. House Document No. 247. The"
are,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'are', 'ar', 'constitute']","87th Congress, 1st Session. House Document No. 247. The"
honorable,"['ethical', 'good', 'respectable', 'honest', 'honourable', 'honorable', 'estimable']","87th Congress, 1st Session. House Document No. 247. The"
honesty,"['honesty', 'honestness', 'silver_dollar', 'satin_flower', 'money_plant', 'satinpod', 'Lunaria_annua']","87th Congress, 1st Session. House Document No. 247. The"
workday,"['working_day', 'work_day', 'workday']","87th Congress, 1st Session. House Document No. 247. The"
ability,"['ability', 'power']","87th Congress, 1st Session. House Document No. 247. The"
So,"['then', 'sol', 'thus', 'indeed', 'and_so', 'so', 'and_then', 'soh', 'hence', 'therefore', 'thence', 'thusly']","87th Congress, 1st Session. House Document No. 247. The"
obligations,"['duty', 'obligation', 'certificate_of_indebtedness', 'indebtedness', 'responsibility', 'debt_instrument']","87th Congress, 1st Session. House Document No. 247. The"
decency,['decency'],"87th Congress, 1st Session. House Document No. 247. The"
partisan,"['partisan', 'enthusiast', 'zealot', 'drumbeater', 'partizan']","87th Congress, 1st Session. House Document No. 247. The"
noble,"['stately', 'Lord', 'imposing', 'noble', 'baronial', 'nobleman']","87th Congress, 1st Session. House Document No. 247. The"
L.,[],"87th Congress, 1st Session. House Document No. 247. The"
P.,[],"87th Congress, 1st Session. House Document No. 247. The"
having,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']","87th Congress, 1st Session. House Document No. 247. The"
more,"['Thomas_More', 'more_than', 'more', 'More', 'Sir_Thomas_More', 'to_a_greater_extent']","87th Congress, 1st Session. House Document No. 247. The"
accomplishments,"['accomplishment', 'acquirement', 'skill', 'achievement', 'attainment', 'acquisition']","87th Congress, 1st Session. House Document No. 247. The"
living,"['sustenance', 'surviving', 'survive', 'aliveness', 'hold_out', 'bread_and_butter', 'dwell', 'subsist', 'living', 'be', 'live_on', 'livelihood', 'go', 'keep', 'last', 'populate', 'endure', 'exist', 'inhabit', 'support', 'life', 'animation', 'hold_up', 'live', 'know', 'experience']","87th Congress, 1st Session. House Document No. 247. The"
importance,"['importance', 'grandness']","87th Congress, 1st Session. House Document No. 247. The"
shines,"['radiance', 'skin', 'glint', 'polish', 'effulgence', 'radiancy', 'shin', 'gleam', 'strike', 'sputter', 'shinny', 'smoothen', 'reflect', 'struggle', 'shine', 'glow', 'refulgence', 'beam', 'smooth', 'fall', 'clamber', 'scramble', 'glitter', 'refulgency', 'radiate', 'glisten']","87th Congress, 1st Session. House Document No. 247. The"
goes,"['spell', 'travel', 'get', 'belong', 'kick_the_bucket', 'X', 'function', 'die', 'expire', 'blend_in', 'move', 'survive', 'break_down', 'hold_out', 'pop_off', 'turn', 'sound', 'crack', 'drop_dead', 'conk', 'get_going', 'go_away', 'tour', ""cash_in_one's_chips"", 'run', 'plump', 'give_way', 'live_on', 'pass', 'exit', 'snuff_it', 'fling', 'give_out', 'buy_the_farm', 'break', 'ecstasy', 'rifle', 'whirl', 'go_game', 'go_bad', 'decease', 'go', 'cristal', 'give-up_the_ghost', 'last', 'locomote', 'endure', 'pass_away', 'perish', 'become', 'disco_biscuit', 'depart', 'fit', 'start', 'offer', 'work', 'Adam', 'operate', 'fail', 'XTC', 'run_low', 'hug_drug', 'run_short', 'croak', 'proceed', 'blend', 'conk_out', 'hold_up', 'lead', 'live', 'extend', 'choke']","87th Congress, 1st Session. House Document No. 247. The"
expressing,"['give_tongue_to', 'show', 'carry', 'extract', 'utter', 'verbalise', 'verbalize', 'express', 'press_out', 'state', 'evince', 'convey']","87th Congress, 1st Session. House Document No. 247. The"
Tojos,"['Tojo_Hideki', 'Tojo', 'Tojo_Eiki']","87th Congress, 1st Session. House Document No. 247. The"
national,"['internal', 'subject', 'national', 'home', 'interior']","87th Congress, 1st Session. House Document No. 247. The"
hold,"['withstand', 'agree', 'handgrip', 'give', 'carry', 'make', 'entertain', 'view_as', 'grasp', 'detention', 'clutch', 'take_hold', 'declare', 'guard', 'bind', 'deem', 'wait', 'book', 'clench', 'grip', 'postponement', 'clasp', 'obligate', 'obtain', 'concur', 'restrain', 'harbour', 'control', 'check', 'cargo_area', 'keep_back', 'prevail', 'admit', 'oblige', 'appreciation', 'retain', 'cargo_deck', 'hold', 'keep', 'contain', 'accommodate', 'defy', 'take', 'confine', 'handle', 'arrest', 'clutches', 'bear', 'go_for', 'custody', 'curb', 'throw', 'time_lag', 'hold_back', 'support', 'storage_area', 'sustain', 'defend', 'reserve', 'cargo_hold', 'take_for', 'apply', 'hold_up', 'hold_in', 'detainment', 'maintain', 'halt', 'moderate', 'nurse', 'adjudge', 'delay', 'harbor', 'concord', 'have_got', 'have']","87th Congress, 1st Session. House Document No. 247. The"
Administration,"['administration', 'organization', 'presidency', 'governance', 'brass', 'disposal', 'government_activity', 'governing', 'organisation', 'governing_body', 'giving_medication', 'presidential_term', 'establishment', 'judicature', 'government']","87th Congress, 1st Session. House Document No. 247. The"
important,"['significant', 'important', 'crucial', 'of_import', 'authoritative']","87th Congress, 1st Session. House Document No. 247. The"
sentence,"['judgment_of_conviction', 'condemn', 'conviction', 'prison_term', 'doom', 'sentence', 'condemnation', 'time']","87th Congress, 1st Session. House Document No. 247. The"
country's,[],"87th Congress, 1st Session. House Document No. 247. The"
pride,"['superbia', 'pridefulness', 'plume', 'congratulate', 'pride']","87th Congress, 1st Session. House Document No. 247. The"
prodigious,"['olympian', 'stupendous', 'exceptional', 'colossal', 'portentous', 'exceeding', 'surpassing', 'prodigious']","87th Congress, 1st Session. House Document No. 247. The"
one,"['unity', '1', 'nonpareil', 'one_and_only', 'matchless', 'peerless', 'one', 'ane', 'I', 'single', 'unmatched', 'ace', 'unrivalled', 'unmatchable', 'unrivaled', 'i', 'unitary']","87th Congress, 1st Session. House Document No. 247. The"
pleasure,"['pleasance', 'joy', 'delight', 'pleasure']","87th Congress, 1st Session. House Document No. 247. The"
interests,"['sake', 'involvement', 'worry', 'matter_to', 'interestingness', 'interest_group', 'concern', 'interest', 'pastime', 'occupy', 'pursuit', 'stake']","87th Congress, 1st Session. House Document No. 247. The"
State,"['province', 'commonwealth', 'land', 'state_of_matter', 'put_forward', 'submit', 'United_States_Department_of_State', 'say', 'country', 'nation', 'res_publica', 'State', 'posit', 'State_Department', 'tell', 'DoS', 'express', 'state', 'Department_of_State', 'body_politic']","87th Congress, 1st Session. House Document No. 247. The"
world,"['earth', 'creation', 'human_race', 'humankind', 'populace', 'humans', 'domain', 'global', 'cosmos', 'humanity', 'man', 'public', 'earthly_concern', 'macrocosm', 'worldly_concern', 'existence', 'human_beings', 'globe', 'mankind', 'reality', 'world-wide', 'Earth', 'worldwide', 'universe', 'world', 'planetary']","87th Congress, 1st Session. House Document No. 247. The"
present,"['show', 'give', 'nowadays', 'stage', 'present_tense', 'demonstrate', 'introduce', 'deliver', 'acquaint', 'submit', 'represent', 'exhibit', 'confront', 'lay_out', 'portray', 'demo', 'pose', 'salute', 'award', 'present', 'face', 'gift']","87th Congress, 1st Session. House Document No. 247. The"
know,"['lie_with', 'bang', 'recognize', 'have_it_off', 'sleep_together', 'acknowledge', 'screw', 'be_intimate', 'sleep_with', 'eff', 'jazz', 'have_it_away', 'have_a_go_at_it', 'hump', 'do_it', 'fuck', 'make_out', 'roll_in_the_hay', 'recognise', 'bonk', 'cognize', 'make_love', 'bed', 'have_sex', 'have_intercourse', 'love', 'cognise', 'live', 'get_it_on', 'know', 'experience', 'get_laid']","87th Congress, 1st Session. House Document No. 247. The"
running,"['escape', 'black_market', 'carry', 'play', 'function', 'campaign', 'move', 'hightail_it', 'working', 'lean', 'functional', 'scarper', 'be_given', 'bunk', 'die_hard', 'head_for_the_hills', 'running_game', 'extend', 'tend', 'hunt', 'hunt_down', 'bleed', 'race', 'run', 'guide', 'persist', 'pass', 'fly_the_coop', 'running_play', 'prevail', 'running', 'go', 'ladder', 'endure', 'melt_down', 'feed', 'turn_tail', 'execute', 'operative', 'flow', 'incline', 'operate', 'work', 'run_away', 'track_down', 'ply', 'linear', 'take_to_the_woods', 'consort', 'unravel', 'course', 'draw', 'track', 'range', 'lead', 'run_for', 'scat', 'break_away', 'melt', 'lam']","87th Congress, 1st Session. House Document No. 247. The"
contests,"['repugn', 'competition', 'contest', 'contend']","87th Congress, 1st Session. House Document No. 247. The"
No,"['No', 'no_more', 'no', 'nobelium', 'atomic_number_102']","87th Congress, 1st Session. House Document No. 247. The"
consent,"['accept', 'consent', 'go_for']","87th Congress, 1st Session. House Document No. 247. The"
agree,"['jibe', 'agree', 'hold', 'tally', 'consort', 'correspond', 'gibe', 'harmonise', 'concur', 'concord', 'fit_in', 'match', 'harmonize', 'fit', 'accord', 'check']","87th Congress, 1st Session. House Document No. 247. The"
humbly,"['meekly', 'meanly', 'humbly']","87th Congress, 1st Session. House Document No. 247. The"
exterior,"['exterior', 'outside']","87th Congress, 1st Session. House Document No. 247. The"
Who,"['World_Health_Organization', 'WHO']","87th Congress, 1st Session. House Document No. 247. The"
significant,"['pregnant', 'substantial', 'significant', 'important', 'meaning']","87th Congress, 1st Session. House Document No. 247. The"
leader,"['leader', 'loss_leader', 'drawing_card']","87th Congress, 1st Session. House Document No. 247. The"
Stalins,"['Joseph_Stalin', 'Iosif_Vissarionovich_Dzhugashvili', 'Stalin']","87th Congress, 1st Session. House Document No. 247. The"
influence,"['mold', 'charm', 'shape', 'regulate', 'influence', 'determine', 'act_upon', 'tempt', 'work']","87th Congress, 1st Session. House Document No. 247. The"
seems,"['appear', 'seem', 'look']","87th Congress, 1st Session. House Document No. 247. The"
talks,"['mouth', 'lecture', 'utter', 'blab', 'blab_out', 'verbalize', 'talks', 'babble_out', 'public_lecture', 'dialogue', 'talk', 'babble', 'verbalise', 'let_the_cat_out_of_the_bag', 'talk_of_the_town', 'talking', 'spill', 'speak', 'sing', 'spill_the_beans', 'peach', 'negotiation', 'tattle']","87th Congress, 1st Session. House Document No. 247. The"
remarks,"['mention', 'input', 'comment', 'notice', 'point_out', 'note', 'remark', 'observe']","87th Congress, 1st Session. House Document No. 247. The"
Then,"['and_so', 'so', 'and_then', 'then']","87th Congress, 1st Session. House Document No. 247. The"
close,"['finale', 'closemouthed', 'close-fitting', 'airless', 'faithful', 'nigh', 'fill_up', 'closing', 'close', 'closelipped', 'ending', 'conclude', 'close_down', 'closing_curtain', 'end', 'stopping_point', 'stuffy', 'come_together', 'snug', 'last', 'shut', 'shut_down', 'finish', 'cheeseparing', 'closely', 'conclusion', 'unaired', 'secretive', 'near', 'fold', 'tightlipped', 'confining', 'tight', 'close_up', 'penny-pinching', 'finis', 'skinny']","87th Congress, 1st Session. House Document No. 247. The"
there,"['in_that_respect', 'on_that_point', 'at_that_place', 'in_that_location', 'thither', 'there']","87th Congress, 1st Session. House Document No. 247. The"
new,"['freshly', 'fresh', 'novel', 'Modern', 'young', 'raw', 'New', 'unexampled', 'newly', 'newfangled', 'new']","87th Congress, 1st Session. House Document No. 247. The"
progress,"['go_on', 'shape_up', 'move_on', 'pass_on', 'procession', 'build', 'progress', 'forward_motion', 'progression', 'onward_motion', 'advancement', 'get_on', 'march_on', 'get_along', 'work_up', 'come_on', 'advance', 'come_along', 'build_up']","87th Congress, 1st Session. House Document No. 247. The"
very,"['real', 'selfsame', 'really', 'very', 'rattling', 'identical']","87th Congress, 1st Session. House Document No. 247. The"
