w,vector_semantico
hand,"['hand', 'give', 'manus', 'deal', 'handwriting', 'reach', 'mitt', 'script', 'hired_man', 'hired_hand', 'helping_hand', 'pass', 'pass_on', 'turn_over', 'paw', 'bridge_player']",The Normal Forces and Their Thermodynamic Significance
only,"['only', 'entirely', 'sole', 'merely', 'simply', 'only_when', 'solitary', 'lone', 'just', 'exclusively', 'alone', 'only_if', 'solely', 'lonesome', 'but']",The Normal Forces and Their Thermodynamic Significance
changes,"['commute', 'switch', 'modification', 'alter', 'alteration', 'transfer', 'exchange', 'convert', 'vary', 'interchange', 'change', 'variety', 'modify', 'shift', 'deepen']",The Normal Forces and Their Thermodynamic Significance
design,"['aim', 'intention', 'project', 'design', 'figure', 'pattern', 'conception', 'contrive', 'blueprint', 'purpose', 'excogitation', 'intent', 'innovation', 'designing', 'invention', 'plan']",The Normal Forces and Their Thermodynamic Significance
balloon,"['billow', 'inflate', 'balloon']",The Normal Forces and Their Thermodynamic Significance
conforms,"['conform', 'adjust', 'adapt']",The Normal Forces and Their Thermodynamic Significance
an,"['AN', 'Associate_in_Nursing']",The Normal Forces and Their Thermodynamic Significance
surface,"['come_up', 'come_out', 'rise', ""Earth's_surface"", 'coat', 'come_on', 'show_up', 'turn_up', 'surface', 'airfoil', 'open', 'control_surface', 'aerofoil', 'rise_up']",The Normal Forces and Their Thermodynamic Significance
taking,"['subscribe_to', 'take_on', 'aim', 'use_up', 'fetching', 'get', 'carry', 'take_up', 'look_at', 'make', 'direct', 'pickings', 'involve', 'take_aim', 'occupy', 'shoot', 'remove', 'drive', 'consider', 'postulate', 'guide', 'consume', 'take_away', 'charter', 'study', 'adopt', 'necessitate', 'acquire', 'lease', 'strike', 'require', 'pick_out', 'get_hold_of', 'demand', 'train', 'subscribe', 'admit', 'bring', 'film', 'assume', 'submit', 'deal', 'hold', 'learn', 'contract', 'select', 'take', 'accept', 'exact', 'take_in', 'claim', 'read', 'convey', 'call_for', 'pack', 'need', 'ingest', 'winning', 'withdraw', 'fill', 'engage', 'taking', 'ask', 'lead', 'hire', 'conduct', 'choose', 'contain', 'rent', 'have']",The Normal Forces and Their Thermodynamic Significance
asymptotically,['asymptotically'],The Normal Forces and Their Thermodynamic Significance
compatible,['compatible'],The Normal Forces and Their Thermodynamic Significance
weights,"['weightiness', 'weight_unit', 'burthen', 'system_of_weights', 'slant', 'exercising_weight', 'burden', 'weight_down', 'weighting', 'angle', 'free_weight', 'weight']",The Normal Forces and Their Thermodynamic Significance
have,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'wealthy_person', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'rich_person', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']",The Normal Forces and Their Thermodynamic Significance
development,"['growing', 'maturation', 'ontogeny', 'ontogenesis', 'developing', 'evolution', 'development', 'exploitation', 'growth']",The Normal Forces and Their Thermodynamic Significance
could,[],The Normal Forces and Their Thermodynamic Significance
well-known,"['well-known', 'long-familiar']",The Normal Forces and Their Thermodynamic Significance
3,"['terzetto', 'triad', 'threesome', 'deuce-ace', 'triplet', 'trey', '3', 'three', 'troika', 'ternary', 'ternion', 'III', 'leash', 'trio', 'trinity', 'tercet', 'tierce', 'trine', 'iii']",The Normal Forces and Their Thermodynamic Significance
be,"['equal', 'atomic_number_4', 'comprise', 'represent', 'cost', 'embody', 'follow', 'glucinium', 'be', 'exist', 'make_up', 'beryllium', 'personify', 'live', 'Be', 'constitute']",The Normal Forces and Their Thermodynamic Significance
lower,"['frown', 'low', 'gloomy', 'scurvy', 'modest', 'let_down', 'crushed', 'lour', 'depressed', 'turn_down', 'bring_down', 'scummy', 'lower', 'humbled', 'abject', 'dispirited', 'downhearted', 'take_down', 'lower_berth', 'get_down', 'low-pitched', 'broken', 'depress', 'small', 'blue', 'humiliated', 'down_in_the_mouth', 'humble', 'glower', 'downcast', 'miserable', 'low-spirited', 'depleted', 'low-toned', 'down', 'lowly', 'low-down', 'grim']",The Normal Forces and Their Thermodynamic Significance
top,"['peak', 'top_of_the_inning', 'pinch', 'round_top', 'tip', 'elevation', 'pinnacle', 'teetotum', 'crest', 'crown', 'superlative', 'tiptop', 'lead', 'summit', 'acme', 'exceed', 'upside', 'big_top', 'pass', 'overstep', 'top_off', 'top', 'height', 'circus_tent', 'clear', 'top_side', 'upper_side', 'top_out', 'go_past', 'spinning_top', 'transcend', 'cover', 'whirligig', 'meridian']",The Normal Forces and Their Thermodynamic Significance
converted,"['commute', 'change_over', 'reborn', 'born-again', 'converted', 'convert', 'exchange', 'convince', 'change', 'win_over']",The Normal Forces and Their Thermodynamic Significance
properties,"['prop', 'place', 'belongings', 'holding', 'property', 'dimension', 'attribute']",The Normal Forces and Their Thermodynamic Significance
compressed,"['squeeze', 'tight', 'compressed', 'flat', 'contract', 'compact', 'constrict', 'compress', 'pack_together', 'press']",The Normal Forces and Their Thermodynamic Significance
related,"['have-to_doe_with', 'come_to', 'related', 'interrelate', 'relate', 'pertain', 'associate', 'link', 'bear_on', 'touch_on', 'touch', 'concern', 'link_up', 'connect', 'colligate', 'refer', 'related_to', 'tie_in']",The Normal Forces and Their Thermodynamic Significance
shearing,"['fleece', 'shear', 'shearing']",The Normal Forces and Their Thermodynamic Significance
perfect,"['double-dyed', 'gross', 'staring', 'complete', 'perfective_tense', 'stark', 'consummate', 'utter', 'perfect_tense', 'arrant', 'perfect', 'pure', 'sodding', 'thoroughgoing', 'hone', 'perfective', 'everlasting', 'unadulterated']",The Normal Forces and Their Thermodynamic Significance
S,"['southward', 'sulfur', 'sec', 'second', 'due_south', 'sulphur', 'entropy', 'mho', 'atomic_number_16', 'siemens', 'S', 'reciprocal_ohm', 'randomness', 'south', 's']",The Normal Forces and Their Thermodynamic Significance
drops,"['strike_down', 'miss', 'neglect', 'fell', 'drip', 'send_away', 'sink', 'spend', 'dribble', 'deteriorate', 'swing', 'leave_out', 'send_packing', 'dangle', 'knock_off', 'drop_curtain', 'shake_off', 'drop_down', 'degenerate', 'set_down', 'flatten', 'unload', 'shed', 'throw_away', 'drop', 'omit', 'discharge', 'bead', 'drop-off', 'drop_cloth', 'put_down', 'cliff', 'cast_off', 'overleap', 'devolve', 'free_fall', 'fall', 'dismiss', 'throw', 'throw_off', 'overlook', 'dip', 'expend', 'drop_off', 'pearl', 'cut_down', 'driblet', 'drib', 'pretermit', 'cast']",The Normal Forces and Their Thermodynamic Significance
pastes,"['glue', 'library_paste', 'spread', 'paste']",The Normal Forces and Their Thermodynamic Significance
occasionally,"['occasionally', 'now_and_again', 'once_in_a_while', 'on_occasion', 'now_and_then', 'at_times', 'from_time_to_time']",The Normal Forces and Their Thermodynamic Significance
recorded,"['record', 'recorded', 'tape', 'enter', 'show', 'commemorate', 'register', 'immortalize', 'immortalise', 'put_down', 'memorialise', 'read', 'memorialize']",The Normal Forces and Their Thermodynamic Significance
45-degrees,[],The Normal Forces and Their Thermodynamic Significance
subjected,"['subject', 'submit', 'subjugate']",The Normal Forces and Their Thermodynamic Significance
etc.,"['etc.', 'etcetera', 'and_so_forth', 'and_so_on']",The Normal Forces and Their Thermodynamic Significance
unit,"['unit_of_measurement', 'whole', 'unit', 'social_unit', 'building_block']",The Normal Forces and Their Thermodynamic Significance
rate,"['place', 'order', 'rate', 'value', 'rank', 'range', 'grade', 'pace', 'charge_per_unit']",The Normal Forces and Their Thermodynamic Significance
reason,"['reason_out', 'rationality', 'conclude', 'ground', 'cause', 'argue', 'reason', 'intellect', 'grounds', 'understanding', 'reasonableness']",The Normal Forces and Their Thermodynamic Significance
field,"['discipline', 'arena', 'champaign', 'subject_field', 'theater', 'theatre_of_operations', 'airfield', 'field_of_operations', 'subject_area', 'theatre', 'field_of_view', 'playing_field', 'landing_field', 'theater_of_operations', 'field_of_honor', 'field_of_force', 'battleground', 'study', 'domain', 'flying_field', 'playing_area', 'field_of_operation', 'line_of_business', 'subject', 'field_of_battle', 'sphere', 'battlefield', 'bailiwick', 'field_of_study', 'area', 'athletic_field', 'orbit', 'force_field', 'field', 'plain']",The Normal Forces and Their Thermodynamic Significance
fluids,['fluid'],The Normal Forces and Their Thermodynamic Significance
inks,['ink'],The Normal Forces and Their Thermodynamic Significance
travel,"['change_of_location', 'locomotion', 'travelling', 'travel', 'go', 'move_around', 'trip', 'traveling', 'locomote', 'move', 'jaunt', 'journey']",The Normal Forces and Their Thermodynamic Significance
show,"['testify', 'evidence', 'show', 'usher', 'evince', 'prove', 'designate', 'record', 'demonstrate', 'register', 'indicate', 'exhibit', 'bear_witness', 'depict', 'picture', 'point', 'establish', 'read', 'show_up', 'display', 'demo', 'render', 'appearance', 'shew', 'express', 'present']",The Normal Forces and Their Thermodynamic Significance
part,"['role', 'partially', 'part', 'function', 'break_up', 'theatrical_role', 'persona', 'divide', 'region', 'character', 'contribution', 'split_up', 'set_out', 'split', 'set_off', 'set_forth', 'voice', 'component_part', 'share', 'separate', 'component', 'office', 'depart', 'portion', 'start', 'start_out', 'parting', 'constituent', 'piece', 'partly', 'disunite', 'percentage', 'break', 'division', 'take_off', 'section']",The Normal Forces and Their Thermodynamic Significance
function,"['role', 'procedure', 'mapping', 'function', 'purpose', 'part', 'officiate', 'subroutine', 'social_occasion', 'affair', 'run', 'single-valued_function', 'routine', 'subprogram', 'use', 'go', 'map', 'office', 'occasion', 'serve', 'work', 'operate', 'social_function', 'mathematical_function']",The Normal Forces and Their Thermodynamic Significance
It,"['information_technology', 'IT']",The Normal Forces and Their Thermodynamic Significance
forces,"['violence', 'pull', 'push', 'drive', 'pressure', 'wedge', 'coerce', 'military_group', 'ram', 'military_force', 'hale', 'squeeze', 'forcefulness', 'force-out', 'impel', 'power', 'military_unit', 'personnel', 'force_play', 'force_out', 'effect', 'draw', 'force', 'storm', 'thrust', 'strength']",The Normal Forces and Their Thermodynamic Significance
time,"['clock_time', 'meter', 'clock', 'metre', 'prison_term', 'clip', 'sentence', 'time', 'fourth_dimension']",The Normal Forces and Their Thermodynamic Significance
``,[],The Normal Forces and Their Thermodynamic Significance
will,"['will', 'bequeath', 'testament', 'leave', 'volition']",The Normal Forces and Their Thermodynamic Significance
first,"['commencement', 'low', 'showtime', 'outset', 'initiative', 'foremost', 'first', 'maiden', 'world-class', 'firstly', 'offset', 'low_gear', 'get-go', 'first_gear', 'initiatory', '1st', 'beginning', 'first_off', 'first_of_all', 'kickoff', 'start', 'inaugural', 'number_one', 'number_1', 'first-class_honours_degree', 'first_base', 'starting_time', 'for_the_first_time']",The Normal Forces and Their Thermodynamic Significance
elasticity,"['snap', 'elasticity']",The Normal Forces and Their Thermodynamic Significance
pressures,"['imperativeness', 'force_per_unit_area', 'pressure', 'insistence', 'atmospheric_pressure', 'squeeze', 'blackjack', 'insistency', 'blackmail', 'air_pressure', 'coerce', 'force', 'pressure_sensation', 'hale', 'pressing', 'pressure_level', 'press']",The Normal Forces and Their Thermodynamic Significance
polybutene,"['polybutylene', 'polybutene']",The Normal Forces and Their Thermodynamic Significance
pulls,"['rive', 'rip', 'root_for', 'take_out', 'pull_out', 'pull_in', 'pull', 'perpetrate', 'tear', 'attract', 'draw_out', 'extract', 'wrench', 'rend', 'draw_in', 'twist', 'displume', 'get_out', 'clout', 'pull_up', 'puff', 'deplume', 'pluck', 'commit', 'draw', 'overstretch', 'deplumate', 'pulling', 'force', 'drag']",The Normal Forces and Their Thermodynamic Significance
determined,"['find', 'shape', 'regulate', 'influence', 'ascertain', 'find_out', 'specify', 'fix', 'determined', 'determine', 'set', 'check', 'define', 'decide', 'limit', 'mold', 'dictated', ""make_up_one's_mind"", 'learn', 'see', 'watch', 'square_up', 'driven', 'settle', 'square_off', 'compulsive']",The Normal Forces and Their Thermodynamic Significance
approximate,"['approximative', 'gauge', 'judge', 'approximate', 'close_together', 'rough', 'guess', 'near', 'come_close', 'estimate']",The Normal Forces and Their Thermodynamic Significance
major,"['John_Roy_Major', 'Major', 'John_Major', 'major', 'John_R._Major']",The Normal Forces and Their Thermodynamic Significance
different,"['unlike', 'dissimilar', 'different']",The Normal Forces and Their Thermodynamic Significance
osmotic,['osmotic'],The Normal Forces and Their Thermodynamic Significance
obtain,"['prevail', 'incur', 'get', 'hold', 'receive', 'find', 'obtain']",The Normal Forces and Their Thermodynamic Significance
suction,"['sucking', 'suck', 'suction']",The Normal Forces and Their Thermodynamic Significance
negligible,"['negligible', 'trifling', 'paltry']",The Normal Forces and Their Thermodynamic Significance
done,"['arrange', 'make', 'do', 'act', 'behave', 'coif', 'suffice', 'perform', 'exercise', 'dress', 'answer', 'practice', 'done', 'set', 'through_with', 'make_out', 'practise', 'through', 'coiffe', 'execute', 'get_along', 'serve', 'coiffure', 'cause', 'come', 'manage', 'fare']",The Normal Forces and Their Thermodynamic Significance
made,"['urinate', 'get', 'realize', 'give', 'ca-ca', 'make', 'reach', 'do', 'arrive_at', 'cook', 'fix', 'pull_in', 'build', 'pass_water', 'constitute', 'name', 'create', 'hit', 'piss', 'bring_in', 'construct', 'prepare', 'produce', 'stool', 'take_a_crap', 'pee', 'induce', 'relieve_oneself', 'made', 'stimulate', 'gain', 'wee', 'attain', 'spend_a_penny', 'take_a_leak', 'seduce', 'pretend', 'clear', 'hold', 'make_water', 'make_up', 'progress_to', 'take', 'get_to', 'establish', 'take_in', 'shit', 'piddle', 'take_a_shit', 'nominate', 'work', 'ready', 'micturate', 'defecate', 'lay_down', 'throw', 'cause', 'form', 'score', 'wee-wee', 'make_believe', 'pee-pee', 'draw', 'crap', 'earn', 'realise', 'puddle', 'have']",The Normal Forces and Their Thermodynamic Significance
Some,"['about', 'more_or_less', 'just_about', 'around', 'close_to', 'or_so', 'some', 'approximately', 'roughly']",The Normal Forces and Their Thermodynamic Significance
axes,"['axe', 'axis', 'ax', 'axis_vertebra', 'Axis', 'axis_of_rotation', 'bloc']",The Normal Forces and Their Thermodynamic Significance
expected,"['wait', 'look', 'carry', 'await', 'expect', 'anticipate', 'ask', 'require', 'have_a_bun_in_the_oven', 'gestate', 'bear', 'expected']",The Normal Forces and Their Thermodynamic Significance
B,"['atomic_number_5', 'B', 'boron', 'vitamin_B', 'barn', 'B_vitamin', 'bacillus', 'b', 'group_B', 'vitamin_B_complex', 'B_complex', 'B-complex_vitamin', 'Bel', 'type_B']",The Normal Forces and Their Thermodynamic Significance
had,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']",The Normal Forces and Their Thermodynamic Significance
removed,"['absent', 'transfer', 'polish_off', 'remote', 'take_out', 'remove', 'distant', 'hit', 'take_away', 'murder', 'get_rid_of', 'move_out', 'bump_off', 'take', 'dispatch', 'slay', 'withdraw', 'removed', 'off']",The Normal Forces and Their Thermodynamic Significance
paste,"['glue', 'library_paste', 'spread', 'paste']",The Normal Forces and Their Thermodynamic Significance
alone,"['only', 'entirely', 'solo', 'solitary', 'lone', 'unique', 'exclusively', 'alone', 'lonely', 'unequaled', 'unparalleled', 'solely', 'unaccompanied', 'unequalled']",The Normal Forces and Their Thermodynamic Significance
faces,"['typeface', 'look', 'aspect', 'human_face', 'boldness', 'front', 'brass', 'confront', 'expression', 'face_up', 'cheek', 'case', 'facial_expression', 'font', 'fount', 'nerve', 'grimace', 'present', 'face', 'side']",The Normal Forces and Their Thermodynamic Significance
are,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'are', 'ar', 'constitute']",The Normal Forces and Their Thermodynamic Significance
appear,"['come_out', 'look', 'come_along', 'seem', 'appear']",The Normal Forces and Their Thermodynamic Significance
analogy,"['doctrine_of_analogy', 'analogy']",The Normal Forces and Their Thermodynamic Significance
energy,"['energy', 'vigour', 'vim', 'Energy', 'Energy_Department', 'zip', 'muscularity', 'Department_of_Energy', 'get-up-and-go', 'free_energy', 'vigor', 'DOE', 'vitality', 'push']",The Normal Forces and Their Thermodynamic Significance
pressed,"['pressed', 'campaign', 'compress', 'conjure', 'push', 'weight-lift', 'constrict', 'agitate', 'squeeze', 'urge_on', 'contract', 'adjure', 'compact', 'press_out', 'beseech', 'entreat', 'weightlift', 'fight', 'crusade', 'exhort', 'urge', 'iron_out', 'weigh', 'bid', 'iron', 'press']",The Normal Forces and Their Thermodynamic Significance
extended,"['unfold', 'extended', 'broaden', 'carry', 'hold_out', 'prolong', 'draw_out', 'lengthy', 'widen', 'run', 'exsert', 'protracted', 'pass', 'extensive', 'poke_out', 'prolonged', 'gallop', 'go', 'strain', 'continue', 'stretch', 'reach_out', 'put_out', 'stretch_forth', 'offer', 'stretch_out', 'expand', 'lengthened', 'cover', 'protract', 'lead', 'extend', 'elongated', 'drawn-out']",The Normal Forces and Their Thermodynamic Significance
asymptotic,['asymptotic'],The Normal Forces and Their Thermodynamic Significance
feeding,"['prey', 'alimentation', 'feast', 'fertilise', 'give', 'feed_in', 'run', 'feeding', 'course', 'eating', 'feed', 'eat', 'fertilize', 'flow']",The Normal Forces and Their Thermodynamic Significance
possible,"['possible', 'potential']",The Normal Forces and Their Thermodynamic Significance
does,"['arrange', 'Energy', 'doe', 'make', 'do', 'act', 'behave', 'coif', 'suffice', 'perform', 'exercise', 'dress', 'Energy_Department', 'Department_of_Energy', 'DOE', 'answer', 'practice', 'set', 'make_out', 'practise', 'coiffe', 'execute', 'get_along', 'serve', 'coiffure', 'cause', 'come', 'manage', 'fare']",The Normal Forces and Their Thermodynamic Significance
cps,"['Hz', 'cycle', 'hertz', 'cycles/second', 'cycle_per_second', 'cps']",The Normal Forces and Their Thermodynamic Significance
T,"['triiodothyronine', 'thyroxine', 'MT', 'liothyronine', 't', 'deoxythymidine_monophosphate', 'tonne', 'thymine', 'tetraiodothyronine', 'thyroxin', 'T', 'metric_ton']",The Normal Forces and Their Thermodynamic Significance
distance,"['distance', 'outstrip', 'outdistance', 'length', 'aloofness', 'space']",The Normal Forces and Their Thermodynamic Significance
deformation,"['contortion', 'deformation', 'distortion']",The Normal Forces and Their Thermodynamic Significance
flowing,"['sleek', 'flowing', 'run', 'streamlined', 'course', 'menstruate', 'aerodynamic', 'feed', 'flux', 'hang', 'flow', 'fall']",The Normal Forces and Their Thermodynamic Significance
molecular,['molecular'],The Normal Forces and Their Thermodynamic Significance
more,"['Thomas_More', 'more_than', 'more', 'More', 'Sir_Thomas_More', 'to_a_greater_extent']",The Normal Forces and Their Thermodynamic Significance
caused,"['cause', 'get', 'have', 'make', 'do', 'induce', 'stimulate']",The Normal Forces and Their Thermodynamic Significance
expect,"['wait', 'look', 'carry', 'await', 'expect', 'anticipate', 'ask', 'require', 'have_a_bun_in_the_oven', 'gestate', 'bear']",The Normal Forces and Their Thermodynamic Significance
calculated,"['aim', 'look', 'account', 'deliberate', 'measured', 'direct', 'forecast', 'calculated', 'compute', 'reckon', 'estimate', 'calculate', 'count_on', 'bet', 'count', 'depend', 'cypher', 'figure', 'cipher', 'work_out']",The Normal Forces and Their Thermodynamic Significance
heavy,"['leaden', 'weighty', 'sullen', 'overweight', 'intemperate', 'grievous', 'sound', 'cloggy', 'gravid', 'grave', 'operose', 'lowering', 'heavy', 'enceinte', 'heavily', 'punishing', 'great', 'lumbering', 'fleshy', 'laboured', 'backbreaking', 'grueling', 'clayey', 'wakeless', 'hard', 'with_child', 'sonorous', 'weighed_down', 'labored', 'expectant', 'arduous', 'gruelling', 'toilsome', 'laborious', 'impenetrable', 'dense', 'ponderous', 'large', 'profound', 'big', 'threatening']",The Normal Forces and Their Thermodynamic Significance
kinetic,"['energising', 'kinetic', 'energizing']",The Normal Forces and Their Thermodynamic Significance
H,"['hydrogen', 'heat_content', 'enthalpy', 'total_heat', 'henry', 'h', 'H', 'atomic_number_1', ""Planck's_constant""]",The Normal Forces and Their Thermodynamic Significance
instrument,"['instrumentate', 'legal_instrument', 'legal_document', 'musical_instrument', 'instrumental_role', ""cat's-paw"", 'pawn', 'tool', 'official_document', 'instrument']",The Normal Forces and Their Thermodynamic Significance
polybutenes,"['polybutylene', 'polybutene']",The Normal Forces and Their Thermodynamic Significance
density,"['tightness', 'density', 'compactness', 'denseness', 'concentration']",The Normal Forces and Their Thermodynamic Significance
drop,"['strike_down', 'miss', 'neglect', 'fell', 'drip', 'send_away', 'sink', 'spend', 'dribble', 'deteriorate', 'swing', 'leave_out', 'send_packing', 'dangle', 'knock_off', 'drop_curtain', 'shake_off', 'drop_down', 'degenerate', 'set_down', 'flatten', 'unload', 'shed', 'throw_away', 'drop', 'omit', 'discharge', 'bead', 'drop-off', 'drop_cloth', 'put_down', 'cliff', 'cast_off', 'overleap', 'devolve', 'free_fall', 'fall', 'dismiss', 'throw', 'throw_off', 'overlook', 'dip', 'expend', 'drop_off', 'pearl', 'cut_down', 'driblet', 'drib', 'pretermit', 'cast']",The Normal Forces and Their Thermodynamic Significance
steady,"['regular', 'brace', 'truelove', 'sweetheart', 'calm', 'stiff', 'becalm', 'steadfast', 'unfaltering', 'steady', 'sweetie', 'unfluctuating', 'steadily', 'unbendable', 'unwavering', 'stabilise', 'firm', 'stabilize', 'unshakable']",The Normal Forces and Their Thermodynamic Significance
were,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']",The Normal Forces and Their Thermodynamic Significance
hands,"['men', 'give', 'reach', 'workforce', 'hired_man', 'helping_hand', 'pass_on', 'turn_over', 'handwriting', 'script', 'pass', 'paw', 'work_force', 'manus', 'deal', 'mitt', 'hands', 'hired_hand', 'manpower', 'hand', 'custody', 'bridge_player']",The Normal Forces and Their Thermodynamic Significance
sample,"['taste', 'try_out', 'sample_distribution', 'sampling', 'try', 'sample']",The Normal Forces and Their Thermodynamic Significance
near,"['nigh', 'virtually', 'close', 'go_up', 'approach', 'approximate', 'about', 'draw_close', 'come_near', 'well-nigh', 'cheeseparing', 'dear', 'most', 'near', 'draw_near', 'come_on', 'good', 'almost', 'penny-pinching', 'nearly', 'skinny']",The Normal Forces and Their Thermodynamic Significance
amount,"['total', 'sum_of_money', 'amount_of_money', 'number', 'amount', 'measure', 'come', 'quantity', 'add_up', 'sum']",The Normal Forces and Their Thermodynamic Significance
uniform,"['consistent', 'undifferentiated', 'unvarying', 'uniform']",The Normal Forces and Their Thermodynamic Significance
one,"['unity', '1', 'nonpareil', 'one_and_only', 'matchless', 'peerless', 'one', 'ane', 'I', 'single', 'unmatched', 'ace', 'unrivalled', 'unmatchable', 'unrivaled', 'i', 'unitary']",The Normal Forces and Their Thermodynamic Significance
motor,"['centrifugal', 'drive', 'motive', 'motor']",The Normal Forces and Their Thermodynamic Significance
held,"['withstand', 'agree', 'give', 'carry', 'make', 'entertain', 'view_as', 'take_hold', 'declare', 'guard', 'bind', 'deem', 'book', 'obligate', 'obtain', 'concur', 'restrain', 'harbour', 'control', 'check', 'oblige', 'keep_back', 'prevail', 'admit', 'retain', 'keep', 'hold', 'contain', 'accommodate', 'defy', 'take', 'confine', 'arrest', 'bear', 'go_for', 'curb', 'throw', 'hold_back', 'support', 'sustain', 'defend', 'reserve', 'take_for', 'apply', 'hold_up', 'hold_in', 'halt', 'maintain', 'adjudge', 'moderate', 'nurse', 'concord', 'held', 'harbor', 'have_got', 'have']",The Normal Forces and Their Thermodynamic Significance
present,"['show', 'give', 'nowadays', 'stage', 'present_tense', 'demonstrate', 'introduce', 'deliver', 'acquaint', 'submit', 'represent', 'exhibit', 'confront', 'lay_out', 'portray', 'demo', 'pose', 'salute', 'award', 'present', 'face', 'gift']",The Normal Forces and Their Thermodynamic Significance
varying,"['alter', 'vary', 'variable', 'change', 'variegate', 'diverge', 'depart', 'varying', 'deviate', 'motley']",The Normal Forces and Their Thermodynamic Significance
equation,"['equivalence', 'equality', 'par', 'equating', 'equation']",The Normal Forces and Their Thermodynamic Significance
weight,"['weightiness', 'weight_unit', 'burthen', 'system_of_weights', 'slant', 'exercising_weight', 'burden', 'weight_down', 'weighting', 'angle', 'free_weight', 'weight']",The Normal Forces and Their Thermodynamic Significance
behavior,"['behavior', 'demeanour', 'deportment', 'behaviour', 'conduct', 'doings', 'demeanor']",The Normal Forces and Their Thermodynamic Significance
total,"['total', 'number', 'summate', 'amount', 'aggregate', 'totality', 'tot', 'come', 'tote_up', 'tally', 'tot_up', 'add', 'add_up', 'full', 'entire', 'add_together', 'sum', 'sum_up']",The Normal Forces and Their Thermodynamic Significance
subjective,"['subjective', 'immanent']",The Normal Forces and Their Thermodynamic Significance
undergoing,['undergo'],The Normal Forces and Their Thermodynamic Significance
confirm,"['affirm', 'support', 'sustain', 'reassert', 'confirm', 'corroborate', 'substantiate']",The Normal Forces and Their Thermodynamic Significance
approaches,"['glide_path', 'access', 'approaching', 'set_about', 'feeler', 'approach_shot', 'go_up', 'approach', 'coming', 'draw_close', 'come_near', 'plan_of_attack', 'overture', 'glide_slope', 'near', 'approach_path', 'go_about', 'attack', 'draw_near', 'come_on', 'advance', 'border_on']",The Normal Forces and Their Thermodynamic Significance
measured,"['mensural', 'measure', 'valuate', 'metrical', 'metric', 'deliberate', 'measure_out', 'appraise', 'value', 'assess', 'measured', 'quantify', 'evaluate', 'mensurable', 'calculated', 'careful', 'mensurate']",The Normal Forces and Their Thermodynamic Significance
completely,"['whole', 'entirely', 'altogether', 'all', 'totally', 'wholly', 'completely']",The Normal Forces and Their Thermodynamic Significance
presence,"['presence', 'front', 'bearing', 'mien', 'comportment']",The Normal Forces and Their Thermodynamic Significance
led,"['direct', 'LED', 'guide', 'run', 'leave', 'pass', 'precede', 'light-emitting_diode', 'top', 'contribute', 'go', 'conduce', 'take', 'result', 'chair', 'moderate', 'lead', 'conduct', 'head', 'extend']",The Normal Forces and Their Thermodynamic Significance
plane,"['shave', 'skim', 'woodworking_plane', 'level', 'flat', 'planer', 'sheet', ""carpenter's_plane"", 'plane', 'aeroplane', 'planing_machine', 'airplane']",The Normal Forces and Their Thermodynamic Significance
pull,"['rive', 'rip', 'root_for', 'take_out', 'pull_out', 'pull_in', 'pull', 'perpetrate', 'tear', 'attract', 'draw_out', 'extract', 'wrench', 'rend', 'draw_in', 'twist', 'displume', 'get_out', 'clout', 'pull_up', 'puff', 'deplume', 'pluck', 'commit', 'draw', 'overstretch', 'deplumate', 'pulling', 'force', 'drag']",The Normal Forces and Their Thermodynamic Significance
termed,['term'],The Normal Forces and Their Thermodynamic Significance
there,"['in_that_respect', 'on_that_point', 'at_that_place', 'in_that_location', 'thither', 'there']",The Normal Forces and Their Thermodynamic Significance
Lodge,"['lodge', 'inn', 'charge', 'Lodge', 'order', 'wedge', 'society', 'club', 'gild', 'indian_lodge', 'social_club', 'deposit', 'accommodate', 'file', 'stick', 'Sir_Oliver_Lodge', 'hostel', 'Sir_Oliver_Joseph_Lodge', 'guild', 'auberge', 'hostelry', 'hunting_lodge']",The Normal Forces and Their Thermodynamic Significance
demonstrate,"['evidence', 'demonstrate', 'show', 'manifest', 'exhibit', 'demo', 'certify', 'shew', 'attest', 'establish', 'present', 'prove', 'march']",The Normal Forces and Their Thermodynamic Significance
assumed,"['take_on', 'sham', 'take_up', 'arrogate', 'put_on', 'presume', 'fictitious', 'fictive', 'false', 'wear', 'assumed', 'get_into', 'adopt', 'feign', 'acquire', 'strike', 'seize', 'don', 'assume', 'take_over', 'simulate', 'take', 'accept', 'bear', 'pretended', 'usurp', 'take_for_granted']",The Normal Forces and Their Thermodynamic Significance
very,"['real', 'selfsame', 'really', 'very', 'rattling', 'identical']",The Normal Forces and Their Thermodynamic Significance
