w,vector_semantico
marked,"['label', 'score', 'commemorate', 'scar', 'cross_off', 'strike_off', 'denounce', 'mark', 'pock', 'marked', 'distinguish', 'tick_off', 'mark_off', 'check', 'note', 'stigmatize', 'pit', 'check_off', 'cross_out', 'strike_out', 'tag', 'stigmatise', 'differentiate', 'pronounced', 'punctuate', 'notice', 'brand', 'nock', 'set', 'tick', 'grade']",The Ikon
make,"['construct', 'score', 'piss', 'urinate', 'stool', 'induce', 'attain', 'shit', 'progress_to', 'take', 'take_a_crap', 'fix', 'realize', 'realise', 'give', 'gain', 'establish', 'pretend', 'make', 'take_a_shit', 'make_believe', 'prepare', 'wee-wee', 'cause', 'get', 'name', 'make_water', 'defecate', 'arrive_at', 'draw', 'seduce', 'throw', 'cook', 'micturate', 'create', 'reach', 'do', 'relieve_oneself', 'pee-pee', 'clear', 'make_up', 'bring_in', 'spend_a_penny', 'have', 'build', 'earn', 'wee', 'ready', 'shuffling', 'take_a_leak', 'piddle', 'puddle', 'stimulate', 'pull_in', 'produce', 'ca-ca', 'hold', 'work', 'form', 'pass_water', 'nominate', 'shuffle', 'pee', 'get_to', 'lay_down', 'hit', 'brand', 'constitute', 'crap', 'take_in']",The Ikon
ponderous,"['lumbering', 'ponderous', 'heavy']",The Ikon
opened,"['open', 'opened', 'unfold', 'spread_out', 'give', 'spread', 'afford', 'open_up']",The Ikon
shattered,"['shatter', 'shattered', 'tattered']",The Ikon
great,"['big', 'expectant', 'large', 'corking', 'nifty', 'enceinte', 'smashing', 'great', 'dandy', 'not_bad', 'outstanding', 'keen', 'neat', 'swell', 'capital', 'bang-up', 'bully', 'groovy', 'with_child', 'peachy', 'gravid', 'slap-up', 'cracking', 'majuscule', 'heavy']",The Ikon
With,[],The Ikon
curious,"['rummy', 'rum', 'curious', 'odd', 'peculiar', 'singular', 'funny', 'queer']",The Ikon
flashes,"['newsbreak', 'ostentate', 'flare', 'New_York_minute', 'twinkling', 'newsflash', 'dart', 'blink_of_an_eye', 'swank', 'heartbeat', 'ostentation', 'shoot', 'split_second', 'blink', 'news_bulletin', 'winkle', 'jiffy', 'trice', 'flashgun', 'dash', 'scoot', 'wink', 'flash_bulb', 'twinkle', 'flaunt', 'scud', 'flashing', 'fanfare', 'instant', 'show_off', 'flash_lamp', 'flashbulb', 'photoflash', 'flash']",The Ikon
'',[],The Ikon
burn,"['incinerate', 'cauterize', 'tan', 'fire', 'glow', 'cauterise', 'sting', 'burn_down', 'burn', 'burning', 'burn_mark', 'bite', 'sunburn', 'burn_off', 'burn_up', 'suntan', 'combust', 'cut']",The Ikon
surrounding,"['beleaguer', 'fence_in', 'surround', 'ring', 'smother', 'palisade', 'circumvent', 'skirt', 'surrounding', 'circumferent', 'encompassing', 'border', 'environ', 'hem_in', 'wall', 'besiege', 'fence']",The Ikon
become,"['get', 'go', 'become', 'turn', 'suit']",The Ikon
artillery,"['gun', 'weapon', 'artillery_unit', 'heavy_weapon', 'ordnance', 'artillery']",The Ikon
gentle,"['gruntle', 'assuage', 'blue-blooded', 'placate', 'aristocratic', 'easy', 'conciliate', 'pacify', 'soft', 'docile', 'gentle', 'aristocratical', 'mollify', 'appease', 'ennoble', 'lenify', 'entitle', 'patrician', 'blue']",The Ikon
didn't,[],The Ikon
muzzle,"['gag', 'gun_muzzle', 'muzzle']",The Ikon
journey,"['journeying', 'journey', 'travel']",The Ikon
snugly,['snugly'],The Ikon
crowded,"['push', 'herd', 'crowd', 'crowd_together', 'crowded']",The Ikon
diffused,"['circularize', 'circulate', 'spread_out', 'penetrate', 'soft', 'circularise', 'interpenetrate', 'imbue', 'pass_around', 'disperse', 'diffused', 'fan_out', 'propagate', 'spread', 'pervade', 'riddle', 'distribute', 'diffuse', 'disseminate', 'permeate', 'broadcast']",The Ikon
figures,"['digit', 'fig', 'flesh', 'number', 'envision', 'estimate', 'trope', 'anatomy', 'material_body', 'public_figure', 'name', 'work_out', 'design', 'figure_of_speech', 'image', 'count_on', 'calculate', 'cipher', 'frame', 'shape', 'reckon', 'enter', 'forecast', 'cypher', 'picture', 'human_body', 'bod', 'build', 'fancy', 'pattern', 'project', 'figure', 'soma', 'physical_body', 'physique', 'form', 'see', 'visualize', 'compute', 'chassis', 'visualise']",The Ikon
Aj,[],The Ikon
attention,"['attending', 'aid', 'attention', 'tending', 'care']",The Ikon
have,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'wealthy_person', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'rich_person', 'let', 'hold', 'take_in']",The Ikon
thirty-caliber,[],The Ikon
felt,"['experience', 'matt-up', 'felt_up', 'find', 'feel', 'felt', 'palpate', 'sense', 'finger', 'matte', 'mat_up', 'mat', 'matte_up']",The Ikon
?,[],The Ikon
shapes,"['mould', 'conformation', 'regulate', 'configuration', 'influence', 'flesh', 'mold', 'forge', 'anatomy', 'material_body', 'embodiment', 'condition', 'frame', 'shape', 'Supreme_Headquarters_Allied_Powers_Europe', 'human_body', 'bod', 'build', 'cast', 'pattern', 'figure', 'SHAPE', 'soma', 'contour', 'work', 'physical_body', 'physique', 'form', 'chassis', 'determine']",The Ikon
having,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'let', 'hold', 'take_in']",The Ikon
hills,"['Alfred_Hawthorne', 'hill', 'Benny_Hill', 'James_Jerome_Hill', 'mound', 'Hill', ""pitcher's_mound"", 'J._J._Hill']",The Ikon
placed,"['pose', 'come_out', 'located', 'station', 'post', 'send', 'place', 'range', 'target', 'lay', 'point', 'identify', 'localise', 'order', 'rank', 'position', 'site', 'direct', 'commit', 'rate', 'locate', 'come_in', 'placed', 'situated', 'put', 'invest', 'localize', 'set', 'aim', 'grade']",The Ikon
on,"['along', 'on']",The Ikon
pallid,"['wan', 'pallid', 'pale', 'sick']",The Ikon
they,[],The Ikon
briefed,['brief'],The Ikon
!,[],The Ikon
shoulders,"['shoulder', 'shoulder_joint', 'articulatio_humeri', 'berm']",The Ikon
vain,"['sleeveless', 'self-conceited', 'vain', 'egotistical', 'futile', 'egotistic', 'fruitless', 'conceited', 'bootless', 'swollen', 'swollen-headed']",The Ikon
beyond,['beyond'],The Ikon
somewhere,"['someplace', 'somewhere']",The Ikon
chords,"['harmonise', 'chord', 'harmonize']",The Ikon
pulls,"['extract', 'deplume', 'tear', 'pull', 'get_out', 'overstretch', 'drag', 'rend', 'take_out', 'rive', 'perpetrate', 'root_for', 'pulling', 'pull_out', 'draw', 'force', 'deplumate', 'pull_up', 'rip', 'draw_in', 'commit', 'draw_out', 'pull_in', 'twist', 'pluck', 'wrench', 'puff', 'clout', 'displume', 'attract']",The Ikon
afternoon,"['afternoon', 'good_afternoon']",The Ikon
sticky,"['unenviable', 'muggy', 'viscid', 'awkward', 'steamy', 'gummy', 'glutinous', 'gluey', 'viscous', 'mucilaginous', 'embarrassing', 'sticky', 'pasty']",The Ikon
time,"['fourth_dimension', 'prison_term', 'sentence', 'metre', 'meter', 'clock', 'clock_time', 'clip', 'time']",The Ikon
big,"['big', 'expectant', 'large', 'vainglorious', 'grownup', 'braggy', 'bighearted', 'vauntingly', 'enceinte', 'self-aggrandising', 'handsome', 'adult', 'fully_grown', 'magnanimous', 'full-grown', 'great', 'boastfully', 'liberal', 'openhanded', 'giving', 'boastful', 'self-aggrandizing', 'freehanded', 'bad', 'crowing', 'prominent', 'bountiful', 'grown', 'swelled', 'with_child', 'cock-a-hoop', 'gravid', 'braggart', 'bragging', 'bounteous', 'heavy']",The Ikon
field,"['orbit', 'theater', 'domain', 'theatre', 'field_of_operations', 'battlefield', 'field_of_view', 'flying_field', 'field_of_operation', 'discipline', 'plain', 'study', 'subject_field', 'landing_field', 'athletic_field', 'sphere', 'bailiwick', 'field_of_honor', 'field_of_force', 'battleground', 'playing_field', 'line_of_business', 'airfield', 'subject_area', 'subject', 'area', 'theater_of_operations', 'arena', 'playing_area', 'force_field', 'champaign', 'field_of_battle', 'field_of_study', 'theatre_of_operations', 'field']",The Ikon
immediately,"['immediately', 'right_away', 'directly', 'now', 'at_once', 'like_a_shot', 'straight_off', 'instantly', 'straightaway', 'forthwith']",The Ikon
it,"['information_technology', 'IT']",The Ikon
peering,['peer'],The Ikon
hatred,"['hatred', 'hate']",The Ikon
out,"['come_out_of_the_closet', 'verboten', 'knocked_out', 'come_out', 'forbidden', 'out', 'prohibited', 'tabu', 'proscribed', 'kayoed', 'stunned', 'taboo', 'extinct', ""KO'd"", 'away']",The Ikon
Yet,"['withal', 'all_the_same', 'so_far', 'however', 'yet', 'heretofore', 'notwithstanding', 'still', 'up_to_now', 'hitherto', 'even', 'thus_far', 'as_yet', 'til_now', 'nonetheless', 'nevertheless', 'in_time', 'even_so', 'until_now']",The Ikon
white,"['Edward_D._White', 'Andrew_D._White', 'Andrew_Dickson_White', 'white', 'ovalbumin', 'clean', 'Edward_Douglas_White_Jr.', 'albumen', 'whitened', 'Patrick_Victor_Martindale_White', 'Caucasian', 'egg_white', 'White_person', 'whiten', 'White', 'T._H._White', 'flannel', 'livid', 'blanched', 'ashen', 'Theodore_Harold_White', 'blank', 'bloodless', 'whiteness', 'tweed', 'white-hot', 'White_River', 'gabardine', 'Patrick_White', 'Stanford_White', 'E._B._White', 'snowy', 'Edward_White', 'Elwyn_Brooks_White', 'lily-white']",The Ikon
pull,"['extract', 'deplume', 'tear', 'pull', 'get_out', 'overstretch', 'drag', 'rend', 'take_out', 'rive', 'perpetrate', 'root_for', 'pulling', 'pull_out', 'draw', 'force', 'deplumate', 'pull_up', 'rip', 'draw_in', 'commit', 'draw_out', 'pull_in', 'twist', 'pluck', 'wrench', 'puff', 'clout', 'displume', 'attract']",The Ikon
Others,[],The Ikon
knew,"['experience', 'make_out', 'hump', 'acknowledge', 'cognize', 'cognise', 'have_it_away', 'know', 'have_a_go_at_it', 'have_sex', 'sleep_together', 'make_love', 'get_it_on', 'fuck', 'recognize', 'live', 'do_it', 'be_intimate', 'get_laid', 'love', 'bang', 'recognise', 'screw', 'sleep_with', 'eff', 'lie_with', 'bed', 'jazz', 'roll_in_the_hay', 'have_intercourse', 'bonk', 'have_it_off']",The Ikon
more,"['More', 'to_a_greater_extent', 'more_than', 'Thomas_More', 'more', 'Sir_Thomas_More']",The Ikon
themselves,[],The Ikon
two,"['deuce', 'ii', '2', 'II', 'two']",The Ikon
still,"['quiet', 'withal', 'tranquillize', 'inactive', 'soundless', 'all_the_same', 'however', 'allay', 'yet', 'placid', 'static', 'still', 'notwithstanding', 'tranquil', 'distillery', 'hush_up', 'ease', 'lull', 'relieve', 'motionless', 'calm_down', 'even', 'stillness', 'stock-still', 'hush', 'nonetheless', 'silence', 'tranquillise', 'nevertheless', 'quieten', 'even_so', 'tranquilize', 'noneffervescent', 'unruffled', 'smooth', 'calm', 'silent', 'shut_up']",The Ikon
place,"['seat', 'pose', 'office', 'come_out', 'post', 'station', 'situation', 'send', 'place', 'range', 'topographic_point', 'berth', 'target', 'point', 'identify', 'localise', 'order', 'rank', 'position', 'site', 'direct', 'commit', 'home', 'stead', 'property', 'rate', 'locate', 'come_in', 'plaza', 'invest', 'billet', 'piazza', 'shoes', 'lieu', 'blank_space', 'set', 'grade', 'spot', 'space', 'localize', 'put', 'aim', 'lay']",The Ikon
nicely,['nicely'],The Ikon
coast,"['seacoast', 'slide', 'seashore', 'glide', 'sea-coast', 'coast']",The Ikon
sharp,"['discriminating', 'penetrative', 'sharp', 'acuate', 'abrupt', 'precipitous', 'keen', 'penetrating', 'shrewd', 'acutely', 'sharply', 'incisive', 'sharp-worded', 'crisp', 'acute', 'knifelike', 'tart', 'astute', 'piercing', 'needlelike', 'shrill']",The Ikon
mourners,"['mourner', 'lamenter', 'sorrower', 'griever']",The Ikon
glacier-like,[],The Ikon
meaning,"['intend', 'imply', 'entail', 'significant', 'meaning', 'signification', 'import', 'pregnant', 'substance', 'stand_for', 'think', 'have_in_mind', 'signify', 'significance', 'mean', 'think_of']",The Ikon
Now,"['immediately', 'today', 'right_away', 'now', 'directly', 'nowadays', 'at_once', 'like_a_shot', 'at_present', 'straight_off', 'instantly', 'straightaway', 'forthwith']",The Ikon
very,"['really', 'rattling', 'very', 'selfsame', 'real', 'identical']",The Ikon
dirge,"['requiem', 'lament', 'threnody', 'dirge', 'coronach']",The Ikon
live,"['experience', 'survive', 'subsist', 'bouncy', 'lively', 'know', 'hot', 'exist', 'live_on', 'resilient', 'populate', 'dwell', 'hold_up', 'unrecorded', 'live', 'inhabit', 'alive', 'endure', 'hold_out', 'be', 'springy', 'go', 'last']",The Ikon
merveilleux,[],The Ikon
scanned,"['skim', 'glance_over', 'read', 'run_down', 'scan', 'rake']",The Ikon
Gouge,"['ding', 'force_out', 'dent', 'wring', 'gouge', 'rack', 'squeeze', 'extort', 'rout', 'nick']",The Ikon
weapons,"['weapon', 'weapon_system', 'arm', 'artillery']",The Ikon
Mexican,['Mexican'],The Ikon
departure,"['deviation', 'passing', 'loss', 'going', 'divergence', 'expiration', 'leaving', 'release', 'difference', 'going_away', 'exit', 'departure']",The Ikon
beatings,"['beat_out', 'pose', 'tucker', 'bunk', 'mystify', 'vanquish', 'quiver', 'lacing', 'puzzle', 'pulsate', 'stupefy', 'amaze', 'scramble', 'pound', 'drubbing', 'tucker_out', 'ticktack', 'get', 'gravel', 'trounce', 'beat', 'work_over', 'trouncing', 'baffle', 'thump', 'drum', 'nonplus', 'bewilder', 'shell', 'thrum', 'thrashing', 'perplex', 'whacking', 'wash_up', 'beating', 'ticktock', 'exhaust', 'beat_up', 'stick', 'crush', 'flap', 'flummox', 'whipping', 'outfox', 'vex', 'licking', 'circumvent', 'outwit', 'overreach', 'outsmart', 'dumbfound', 'tick']",The Ikon
presence,"['front', 'mien', 'bearing', 'presence', 'comportment']",The Ikon
weirdly,['weirdly'],The Ikon
months,"['calendar_month', 'month']",The Ikon
stone-gray,"['slate-grey', 'slaty', 'stone-gray', 'slate-gray', 'slaty-grey', 'stone-grey', 'slaty-gray', 'slatey']",The Ikon
you,[],The Ikon
That,[],The Ikon
ray,"['beam_of_light', 'irradiate', 'radiate', 'ray', 'beam', 'ray_of_light', 'light_beam', 'shaft', 're', 'shaft_of_light', 'irradiation', 'electron_beam']",The Ikon
turmoil,"['tumult', 'convulsion', 'hullabaloo', 'excitement', 'turmoil', 'upheaval', 'agitation']",The Ikon
rest,"['rest_period', 'residual', 'quietus', 'respite', 'perch', 'breathe', 'balance', 'reside', 'ease', 'residue', 'relaxation', 'relief', ""catch_one's_breath"", 'residuum', 'pillow', 'repose', 'eternal_rest', 'remainder', 'take_a_breather', 'rest', 'stay', 'roost', 'sleep', 'remain', 'eternal_sleep', 'lie']",The Ikon
people,"['multitude', 'hoi_polloi', 'mass', 'citizenry', 'the_great_unwashed', 'masses', 'people']",The Ikon
Looming,"['hulk', 'tower', 'bulk_large', 'brood', 'predominate', 'loom', 'hover']",The Ikon
sweaty,[],The Ikon
cups,"['loving_cup', 'cup', 'cupful', 'transfuse']",The Ikon
anyone,[],The Ikon
beam,"['beam_of_light', 'radiate', 'radio_beam', 'transmit', 'ray', 'beam', 'balance_beam', 'light_beam', 'ray_of_light', 'shaft', 'shine', 'air', 'shaft_of_light', 'send', 'glow', 'irradiation', 'electron_beam', 'broadcast']",The Ikon
was,"['Evergreen_State', 'exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'WA', 'comprise', 'live', 'constitute', 'Washington', 'equal', 'personify']",The Ikon
booby,"['boob', 'dope', 'booby', 'pinhead', 'dumbbell', 'dummy']",The Ikon
change,"['modification', 'exchange', 'modify', 'shift', 'deepen', 'change', 'variety', 'convert', 'commute', 'alteration', 'transfer', 'vary', 'interchange', 'switch', 'alter']",The Ikon
approached,"['set_about', 'come_near', 'come_on', 'draw_close', 'go_about', 'border_on', 'draw_near', 'near', 'go_up', 'approach']",The Ikon
blast,"['smash', 'flak', 'gust', 'clap', 'bam', 'flack', 'eruption', 'crucify', 'fire', 'shoot', 'blare', 'knock_down', 'attack', 'shell', 'good_time', 'boom', 'bang', 'blow', 'savage', 'blast', 'nail', 'pillory']",The Ikon
up,"['upward', 'upwardly', 'upwards', 'improving', 'up', 'astir']",The Ikon
crouch,"['bend', 'scrunch', 'squat', 'hunker_down', 'hunker', 'scrunch_up', 'stoop', 'crouch', 'bow']",The Ikon
unseen,"['unseen', 'spiritual_domain', 'unobserved', 'spiritual_world']",The Ikon
old,"['honest-to-god', 'previous', 'honest-to-goodness', 'erstwhile', 'sometime', 'Old', 'former', 'older', 'one-time', 'sure-enough', 'onetime', 'quondam', 'old']",The Ikon
Doesn't,[],The Ikon
not,"['non', 'not']",The Ikon
tried,"['prove', 'try_out', 'strain', 'hear', 'adjudicate', 'stress', 'taste', 'tested', 'essay', 'judge', 'sample', 'try', 'well-tried', 'assay', 'test', 'tried_and_true', 'attempt', 'seek', 'try_on', 'examine', 'time-tested', 'tried', 'render']",The Ikon
horror,"['revulsion', 'repulsion', 'repugnance', 'horror']",The Ikon
stuck,"['pose', 'cling', 'mystify', 'puzzle', 'cohere', 'stupefy', 'amaze', 'hold_fast', 'get', 'sting', 'gravel', 'beat', 'baffle', 'stand_by', 'bond', 'stick_by', 'stay_put', 'nonplus', 'bewilder', 'wedge', 'lodge', 'perplex', 'stick_to', 'stick', 'bind', 'stay', 'flummox', 'stick_around', 'deposit', 'vex', 'adhere', 'cleave', 'dumbfound', 'stuck']",The Ikon
weeks,"['workweek', 'week', 'calendar_week', 'hebdomad']",The Ikon
holds,"['clasp', 'grasp', 'handgrip', 'apply', 'confine', 'cargo_hold', 'detainment', 'sustain', 'admit', 'hold_in', 'support', 'concord', 'defy', 'reserve', 'appreciation', 'oblige', 'moderate', 'take', 'have_got', 'give', 'prevail', 'nurse', 'keep', 'cargo_area', 'storage_area', 'harbor', 'make', 'custody', 'adjudge', 'check', 'cargo_deck', 'hold_up', 'bear', 'accommodate', 'declare', 'harbour', 'withstand', 'wait', 'throw', 'halt', 'take_for', 'detention', 'hold_back', 'handle', 'view_as', 'clench', 'retain', 'contain', 'take_hold', 'arrest', 'grip', 'have', 'maintain', 'obtain', 'time_lag', 'guard', 'bind', 'obligate', 'go_for', 'clutches', 'postponement', 'entertain', 'control', 'carry', 'curb', 'concur', 'deem', 'hold', 'agree', 'restrain', 'clutch', 'defend', 'delay', 'keep_back', 'book']",The Ikon
relax,"['slack_up', 'unstrain', 'relax', 'slack', 'make_relaxed', 'loosen_up', 'unwind', 'unlax', 'slow_down', 'decompress', 'loose', 'slacken', 'unbend', 'loosen']",The Ikon
room,"['way', 'board', 'room', 'elbow_room']",The Ikon
large,"['big', 'prominent', 'large', 'expectant', 'great', 'boastfully', 'bombastic', 'orotund', 'gravid', 'with_child', 'vauntingly', 'enceinte', 'turgid', 'tumid', 'declamatory', 'heavy', 'magnanimous']",The Ikon
ran,"['break_away', 'hunt', 'bunk', 'black_market', 'function', 'run_away', 'lean', 'prevail', 'take_to_the_woods', 'ply', 'range', 'incline', 'hunt_down', 'escape', 'fly_the_coop', 'operate', 'draw', 'persist', 'run_for', 'lam', 'tend', 'scat', 'campaign', 'turn_tail', 'extend', 'die_hard', 'move', 'scarper', 'guide', 'head_for_the_hills', 'run', 'endure', 'consort', 'race', 'flow', 'hightail_it', 'course', 'melt_down', 'melt', 'carry', 'work', 'go', 'execute', 'bleed', 'unravel', 'play', 'pass', 'be_given', 'lead', 'track_down', 'ladder', 'feed']",The Ikon
assumed,"['assumed', 'pretended', 'get_into', 'take', 'fictive', 'adopt', 'seize', 'assume', 'fictitious', 'bear', 'take_over', 'don', 'feign', 'accept', 'acquire', 'put_on', 'take_on', 'strike', 'wear', 'sham', 'usurp', 'take_for_granted', 'take_up', 'arrogate', 'presume', 'simulate', 'false']",The Ikon
eager,"['aegir', 'tidal_bore', 'eager', 'bore', 'eagre']",The Ikon
whole,"['altogether', 'entirely', 'unit', 'whole', 'hale', 'unscathed', 'unhurt', 'unanimous', 'completely', 'wholly', 'all', 'solid', 'totally', 'unharmed']",The Ikon
to,[],The Ikon
think,"['opine', 'imagine', 'cerebrate', 'think', 'cogitate', 'believe', 'recall', 'guess', 'call_up', 'reckon', 'mean', 'consider', 'recollect', 'suppose', 'retrieve', 'intend', 'call_back', 'remember', 'conceive']",The Ikon
covered,"['traverse', 'deal', 'incubate', 'covered', 'cover', 'treat', 'breed', 'wrap_up', 'hide', 'overcompensate', 'hatch', 'report', 'get_over', 'plow', 'insure', 'extend', 'spread_over', 'compensate', 'handle', 'brood', 'overlay', 'comprehend', 'continue', 'cover_up', 'track', 'encompass', 'underwrite', 'shroud', 'address', 'cut_across', 'enshroud', 'pass_over', 'cut_through', 'get_across', 'embrace', 'cross']",The Ikon
want,"['require', 'desire', 'lack', 'wish', 'need', 'deprivation', 'wishing', 'want', 'privation', 'deficiency', 'neediness']",The Ikon
helpful,['helpful'],The Ikon
whispered,"['whispered', 'whisper']",The Ikon
could,[],The Ikon
believe,"['trust', 'consider', 'think', 'believe', 'conceive']",The Ikon
heads,"['steer', 'fountainhead', 'principal', 'manoeuvre', 'channelize', 'read/write_head', 'head', 'capitulum', 'promontory', 'top_dog', 'headland', 'mind', 'school_principal', 'point', 'manoeuver', 'headway', 'guide', 'caput', 'maneuver', 'head_teacher', 'direct', 'forefront', 'channelise', 'head_word', 'heading', 'straits', 'header', 'oral_sex', 'drumhead', 'head_up', 'chief', 'brain', 'pass', 'nous', 'lead', 'psyche', 'headspring', 'question', 'foreland']",The Ikon
upper,"['pep_pill', 'upper_berth', 'amphetamine', 'speed', 'upper']",The Ikon
picked,"['nibble', 'find_fault', 'pluck', 'break_up', 'peck', 'beak', 'pick', 'piece', 'foot', 'clean', 'blame', 'plunk', 'cull']",The Ikon
box,"['box', 'package', 'boxwood', 'corner', 'box_seat', 'loge', 'boxful']",The Ikon
leather,['leather'],The Ikon
shipyards,['shipyard'],The Ikon
each,"['from_each_one', 'each', 'apiece', 'to_each_one', 'for_each_one']",The Ikon
gained,"['gather', 'make_headway', 'attain', 'realize', 'realise', 'gain', 'make', 'derive', 'pull_ahead', 'gain_ground', 'arrive_at', 'win', 'reach', 'advance', 'acquire', 'put_on', 'clear', 'bring_in', 'earn', 'benefit', 'pull_in', 'get_ahead', 'profit', 'hit', 'take_in']",The Ikon
alongside,"['aboard', 'alongside']",The Ikon
stumps,"['ambo', 'tree_stump', 'dais', 'podium', 'mix_up', 'rostrum', 'stump', 'stamp', 'soapbox', 'stomp', 'pulpit']",The Ikon
forward,"['frontwards', 'forward-moving', 'fore', 'send_on', 'forrad', 'onward', 'frontward', 'forward', 'ahead', 'onwards', 'forrard', 'forrader', 'forth', 'advancing', 'forwards']",The Ikon
White,"['Edward_D._White', 'Andrew_D._White', 'Andrew_Dickson_White', 'white', 'ovalbumin', 'clean', 'Edward_Douglas_White_Jr.', 'albumen', 'whitened', 'Patrick_Victor_Martindale_White', 'Caucasian', 'egg_white', 'White_person', 'whiten', 'White', 'T._H._White', 'flannel', 'livid', 'blanched', 'ashen', 'Theodore_Harold_White', 'blank', 'bloodless', 'whiteness', 'tweed', 'white-hot', 'White_River', 'gabardine', 'Patrick_White', 'Stanford_White', 'E._B._White', 'snowy', 'Edward_White', 'Elwyn_Brooks_White', 'lily-white']",The Ikon
protective,['protective'],The Ikon
high,"['high_school', 'highschool', 'gamey', 'gamy', 'mellow', 'luxuriously', 'heights', 'in_high_spirits', 'high', 'high_gear', 'high-pitched', 'senior_high', 'high_up', 'eminent', 'richly', 'senior_high_school']",The Ikon
even,"['regular', 'flush', 'even_out', 'eve', 'evening', 'tied', 'fifty-fifty', 'level', 'yet', 'eventide', 'even', 'still']",The Ikon
This,[],The Ikon
order,"['ordain', 'fiat', 'parliamentary_law', 'regulate', 'regularise', 'say', 'orderliness', 'club', 'range', 'enjoin', 'arrange', 'social_club', 'order_of_magnitude', 'place', 'gild', 'regularize', 'tell', 'parliamentary_procedure', 'Order', 'consecrate', 'guild', 'order', 'rank', 'ordination', 'lodge', 'dictate', 'rate', 'society', 'ordering', 'monastic_order', 'govern', 'set_up', 'put', 'rules_of_order', 'ordinate', 'decree', 'Holy_Order', 'rescript', 'prescribe', 'grade', 'purchase_order', 'edict']",The Ikon
worked,"['make_for', 'ferment', 'mould', 'do_work', 'cultivate', 'function', 'influence', 'puzzle_out', 'mold', 'make', 'forge', 'put_to_work', 'process', 'bring', 'work_on', 'knead', 'work_out', 'solve', 'operate', 'exploit', 'exercise', 'turn', 'shape', 'wreak', 'figure_out', 'run', 'act', 'lick', 'work', 'go', 'form', 'sour', 'crop', 'play', 'act_upon']",The Ikon
combat,"['armed_combat', 'combat', 'scrap', 'fight', 'battle', 'fighting']",The Ikon
safety,"['prophylactic', 'safety', 'safety_device', 'rubber', 'condom', 'safe', 'guard', 'base_hit', 'refuge']",The Ikon
chunks,"['ball', 'chunk', 'glob', 'collocate', 'lump', 'clump', 'clod']",The Ikon
cigarette,"['butt', 'coffin_nail', 'fag', 'cigarette', 'cigaret']",The Ikon
days,"['sidereal_day', 'Clarence_Day', 'years', 'daytime', 'days', '24-hour_interval', 'twenty-four_hour_period', 'mean_solar_day', 'day', 'Day', 'twenty-four_hours', 'solar_day', 'daylight', 'Clarence_Shepard_Day_Jr.']",The Ikon
grenade,['grenade'],The Ikon
mess,"['muckle', 'deal', 'mickle', 'fix', 'mint', 'heap', 'pot', 'quite_a_little', 'kettle_of_fish', 'muddle', 'spate', 'wad', 'passel', 'mussiness', 'flock', 'good_deal', 'pickle', 'batch', 'peck', 'pile', 'mass', 'jam', 'lot', 'mess', 'mess_up', 'hatful', 'plenty', 'raft', 'hole', 'mountain', 'sight', 'tidy_sum', 'stack', 'messiness', 'muss', 'slew', 'mess_hall', 'great_deal']",The Ikon
foreigner,"['noncitizen', 'outlander', 'foreigner', 'outsider', 'alien']",The Ikon
sizes,"['size', 'sizing', 'size_of_it']",The Ikon
and,[],The Ikon
sighing,"['suspire', 'sigh']",The Ikon
while,"['piece', 'while', 'patch', 'spell']",The Ikon
go,"['survive', 'pass_away', 'give_way', 'tour', 'function', 'depart', 'fail', 'locomote', 'expire', 'conk_out', 'blend', 'get_going', 'croak', 'fit', 'run_short', 'snuff_it', 'cristal', 'go_game', 'live_on', 'plump', 'whirl', 'go_away', 'offer', 'get', 'hold_up', 'operate', 'drop_dead', 'spell', 'pop_off', 'become', 'live', 'turn', 'last', 'belong', 'extend', 'conk', 'start', 'move', 'XTC', 'crack', 'run_low', 'rifle', 'blend_in', 'disco_biscuit', 'run', 'sound', 'endure', 'hold_out', 'give_out', 'break_down', 'choke', 'fling', 'decease', 'travel', 'perish', ""cash_in_one's_chips"", 'die', 'Adam', 'work', 'ecstasy', 'go', 'kick_the_bucket', 'buy_the_farm', 'hug_drug', 'pass', 'lead', 'break', 'exit', 'give-up_the_ghost', 'proceed', 'go_bad', 'X']",The Ikon
kinder,"['genial', 'tolerant', 'kind']",The Ikon
Certain,"['sure', 'certain', 'sealed']",The Ikon
