w,vector_semantico
example,"['illustration', 'object_lesson', 'model', 'deterrent_example', 'case', 'representative', 'lesson', 'exercise', 'good_example', 'example', 'instance', 'exemplar']",Newark Evening News
Corps,"['corps', 'corporation', 'army_corps', 'corp']",Newark Evening News
throw,"['cam_stroke', 'make', 'cast_off', 'stroke', 'bemuse', 'bedevil', 'discombobulate', 'confound', 'flip', 'shake_off', 'have', 'throw_away', 'confuse', 'throw', 'cast', 'drop', 'throw_off', 'fox', 'befuddle', 'switch', 'shed', 'project', 'give', 'thrust', 'hurl', 'contrive', 'hold', 'fuddle', 'bewilder']",Newark Evening News
interrupted,"['interrupt', 'fitful', 'break_up', 'cut_off', 'interrupted', 'break', 'off-and-on', 'disrupt', 'disturb']",Newark Evening News
",",[],Newark Evening News
cast,"['put', 'honk', 'range', 'purge', 'spew', 'draw', 'cast_off', 'vomit_up', 'regorge', 'be_sick', 'regurgitate', 'drift', 'stamp', 'ramble', 'shake_off', 'tramp', 'dramatis_personae', 'hurtle', 'casting', 'wander', 'throw_away', 'rove', 'vomit', 'stray', 'throw_up', 'cast_of_characters', 'redact', 'vagabond', 'cat', 'disgorge', 'roll', 'mould', 'couch', 'barf', 'form', 'throw', 'plaster_bandage', 'retch', 'plaster_cast', 'cast', 'spue', 'drop', 'throw_off', 'frame', 'upchuck', 'roam', 'shape', 'swan', 'shed', 'project', 'sick', 'hurl', 'chuck', 'contrive', 'puke', 'mold']",Newark Evening News
Sihanouk's,[],Newark Evening News
praise,"['congratulations', 'praise', 'extolment', 'kudos']",Newark Evening News
such,['such'],Newark Evening News
top,"['circus_tent', 'tip', 'elevation', 'pinnacle', 'clear', 'whirligig', 'top_out', 'teetotum', 'overstep', 'go_past', 'round_top', 'exceed', 'upside', 'meridian', 'summit', 'tiptop', 'top_of_the_inning', 'crest', 'height', 'acme', 'cover', 'top', 'big_top', 'pass', 'pinch', 'top_off', 'lead', 'top_side', 'superlative', 'transcend', 'crown', 'peak', 'upper_side', 'spinning_top']",Newark Evening News
favorable,"['well-disposed', 'lucky', 'prosperous', 'favorable', 'golden', 'favourable', 'friendly']",Newark Evening News
create,"['produce', 'make', 'create']",Newark Evening News
takeover,"['coup', ""coup_d'etat"", 'putsch', 'takeover']",Newark Evening News
battle,"['fight', 'conflict', 'struggle', 'combat', 'engagement', 'battle']",Newark Evening News
Little,"['slight', 'lilliputian', 'petty', 'footling', 'niggling', 'little', 'trivial', 'short', 'minuscule', 'picayune', 'small', 'piffling', 'fiddling', 'piddling']",Newark Evening News
New,"['unexampled', 'New', 'freshly', 'new', 'newly', 'raw', 'Modern', 'young', 'newfangled', 'fresh', 'novel']",Newark Evening News
captured,"['get', 'entrance', 'becharm', 'trance', 'bewitch', 'captivate', 'enchant', 'charm', 'beguile', 'catch', 'enamor', 'fascinate', 'appropriate', 'seize', 'capture', 'conquer', 'enamour']",Newark Evening News
procedures,"['subroutine', 'process', 'procedure', 'operation', 'subprogram', 'routine', 'function']",Newark Evening News
lie,"['Lie', 'lie', 'Trygve_Halvden_Lie', 'Trygve_Lie', 'rest', 'lie_down', 'dwell', 'lie_in', 'consist', 'prevarication']",Newark Evening News
Teamsters,"['teamster', 'trucker', 'truck_driver']",Newark Evening News
outmoded,"['ex', 'old-hat', 'old-fashioned', 'outmoded', 'passe', 'passee', 'outmode', 'antique', 'demode']",Newark Evening News
spot,"['place', 'slur', 'situation', 'daub', 'pip', 'berth', 'position', 'blemish', 'spotlight', 'espy', 'blob', 'smudge', 'speckle', 'stain', 'make_out', 'smirch', 'blot', 'smear', 'pick_out', 'post', 'recognize', 'descry', 'point', 'billet', 'dapple', 'distinguish', 'office', 'recognise', 'maculation', 'spy', 'tell_apart', 'bit', 'topographic_point', 'fleck', 'spot', 'touch', 'discern', 'patch']",Newark Evening News
merger,"['uniting', 'unification', 'fusion', 'merger', 'amalgamation']",Newark Evening News
single,"['one', 'individual', 'I', 'undivided', 'bingle', 'single', 'ace', 'exclusive', 'unmarried', 'unity', '1']",Newark Evening News
Thailand,"['Siam', 'Thailand', 'Kingdom_of_Thailand']",Newark Evening News
26,"['26', 'XXVI', 'twenty-six', 'xxvi']",Newark Evening News
that's,[],Newark Evening News
And,[],Newark Evening News
.,[],Newark Evening News
snowy,"['snow-covered', 'snow-white', 'white', 'snowy', 'snow-clad']",Newark Evening News
factory,"['manufacturing_plant', 'mill', 'factory', 'manufactory']",Newark Evening News
when,[],Newark Evening News
cake,"['coat', 'patty', 'cake', 'bar']",Newark Evening News
industrial,['industrial'],Newark Evening News
situation,"['post', 'place', 'billet', 'situation', 'spot', 'state_of_affairs', 'office', 'berth', 'position', 'site']",Newark Evening News
does,"['make', 'get_along', 'coif', 'cause', 'answer', 'behave', 'practise', 'fare', 'Energy_Department', 'make_out', 'execute', 'do', 'set', 'Energy', 'exercise', 'dress', 'practice', 'doe', 'DOE', 'coiffe', 'Department_of_Energy', 'manage', 'perform', 'serve', 'arrange', 'act', 'suffice', 'come', 'coiffure']",Newark Evening News
Kennedy,"['President_John_F._Kennedy', 'John_Fitzgerald_Kennedy', 'Kennedy_Interrnational', 'Kennedy', 'Jack_Kennedy', 'JFK', 'Kennedy_International_Airport', 'President_Kennedy']",Newark Evening News
methods,"['method_acting', 'method']",Newark Evening News
Easter,"['Easter', 'easterly', 'easter', 'east_wind']",Newark Evening News
itself,[],Newark Evening News
hazardous,"['risky', 'hazardous', 'wild']",Newark Evening News
regional,['regional'],Newark Evening News
civil,"['polite', 'civil', 'civic']",Newark Evening News
eradicate,"['wipe_out', 'annihilate', 'extinguish', 'extirpate', 'decimate', 'exterminate', 'root_out', 'eradicate', 'eliminate', 'uproot', 'carry_off']",Newark Evening News
by,"['away', 'by', 'aside', 'past']",Newark Evening News
dealing,"['trade', 'distribute', 'deal_out', 'make_do', 'allot', 'lot', 'cope', 'care', 'dealing', 'deal', 'dealings', 'apportion', 'mete_out', 'carry_on', 'make_out', 'dispense', 'parcel_out', 'dole_out', 'get_by', 'administer', 'treat', 'grapple', 'portion_out', 'handle', 'contend', 'dish_out', 'cover', 'shell_out', 'consider', 'manage', 'divvy_up', 'take', 'sell', 'transaction', 'address', 'look_at', 'conduct', 'share', 'plow']",Newark Evening News
still,"['distillery', 'stillness', 'even', 'static', 'silent', 'quieten', 'all_the_same', 'even_so', 'inactive', 'calm', 'placid', 'allay', 'still', 'calm_down', 'lull', 'quiet', 'silence', 'tranquil', 'tranquillize', 'yet', 'noneffervescent', 'hush', 'soundless', 'nonetheless', 'notwithstanding', 'shut_up', 'unruffled', 'smooth', 'tranquillise', 'ease', 'stock-still', 'relieve', 'however', 'nevertheless', 'tranquilize', 'motionless', 'hush_up', 'withal']",Newark Evening News
preferred,"['favorite', 'preferred', 'opt', 'preferable', 'favor', 'preferent', 'best-loved', 'prefer', 'favourite', 'choose', 'pet', 'favored', 'favour']",Newark Evening News
income,['income'],Newark Evening News
less,"['to_a_lesser_extent', 'LE', 'less', 'lupus_erythematosus']",Newark Evening News
seems,"['seem', 'appear', 'look']",Newark Evening News
comparison,"['comparison', 'compare', 'equivalence', 'comparability', 'comparing']",Newark Evening News
as,"['A', 'atomic_number_33', 'axerophthol', 'amp', 'American_Samoa', 'type_A', 'adenine', 'as', 'group_A', 'every_bit', 'AS', 'Eastern_Samoa', 'vitamin_A', 'equally', 'deoxyadenosine_monophosphate', 'angstrom', 'a', 'ampere', 'arsenic', 'As', 'angstrom_unit', 'antiophthalmic_factor']",Newark Evening News
union,"['marriage', 'conglutination', 'spousal_relationship', 'pairing', 'North', 'join', 'mating', 'wedlock', 'jointure', 'unification', 'union', 'Union', 'trades_union', 'coupling', 'labor_union', 'sexual_union', 'matrimony', 'trade_union', 'brotherhood', 'Federal', 'uniting', 'sum', 'conjugation']",Newark Evening News
discuss,"['discus', 'hash_out', 'talk_over', 'talk_about', 'saucer', 'discourse', 'discuss']",Newark Evening News
he's,[],Newark Evening News
dunes,"['dun', 'sand_dune', 'dune', 'crucify', 'rag', 'bedevil', 'torment', 'frustrate']",Newark Evening News
later,"['subsequently', 'recent', 'former', 'afterwards', 'by_and_by', 'ulterior', 'belated', 'posterior', 'after', 'late', 'later_on', 'previous', 'later', 'tardy', 'afterward']",Newark Evening News
economy,"['saving', 'economy', 'thriftiness', 'economic_system']",Newark Evening News
Jackson's,[],Newark Evening News
Jackson,"['Jesse_Louis_Jackson', 'Thomas_J._Jackson', 'Michael_Jackson', 'Helen_Maria_Fiske_Hunt_Jackson', 'Michael_Joe_Jackson', 'Old_Hickory', 'Thomas_Jonathan_Jackson', 'capital_of_Mississippi', 'Jesse_Jackson', 'Stonewall_Jackson', 'Andrew_Jackson', 'Mahalia_Jackson', 'Glenda_Jackson', 'Helen_Hunt_Jackson', 'Thomas_Jackson', 'Jackson']",Newark Evening News
ending,"['cease', 'closing', 'conclusion', 'finish', 'stop', 'terminate', 'end', 'close', 'termination', 'ending']",Newark Evening News
I,"['one', 'I', 'iodin', 'atomic_number_53', 'single', 'ace', 'i', 'iodine', 'unity', '1', 'ane']",Newark Evening News
prince,['prince'],Newark Evening News
underdeveloped,"['developing', 'underdevelop', 'underdeveloped']",Newark Evening News
more,"['Thomas_More', 'more', 'to_a_greater_extent', 'Sir_Thomas_More', 'More', 'more_than']",Newark Evening News
jurisdictional,['jurisdictional'],Newark Evening News
retail,['retail'],Newark Evening News
park,"['Mungo_Park', 'car_park', 'commons', 'parking_lot', 'parkland', 'green', 'park', 'ballpark', 'common', 'Park', 'parking_area']",Newark Evening News
apparently,"['evidently', 'patently', 'plainly', 'seemingly', 'obviously', 'plain', 'apparently', 'manifestly', 'ostensibly', 'on_the_face_of_it']",Newark Evening News
predictable,['predictable'],Newark Evening News
into,[],Newark Evening News
billion,"['1000000000', 'million', '1000000000000', 'gazillion', 'jillion', 'one_thousand_million', 'trillion', 'billion', 'one_million_million', 'zillion']",Newark Evening News
my,[],Newark Evening News
starts,"['starting_signal', 'pop_out', 'come_out', 'beginning', 'showtime', 'get_going', 'set_about', 'take_up', 'originate', 'kickoff', 'start_out', 'jump', 'set_off', 'scratch', 'get_down', 'head_start', 'startle', 'initiate', 'pop', 'get', 'set_out', 'commence', 'offset', 'depart', 'embark_on', 'bulge', 'bulge_out', 'get-go', 'begin', 'outset', 'starting', 'scratch_line', 'start_up', 'take_off', 'set_forth', 'part', 'starting_line', 'go', 'bug_out', 'protrude', 'starting_time', 'lead_off', 'start', 'commencement', 'first']",Newark Evening News
herons,"['Hero', 'Heron', 'Hero_of_Alexandria', 'heron']",Newark Evening News
an,"['Associate_in_Nursing', 'AN']",Newark Evening News
January's,[],Newark Evening News
waged,"['waggle', 'wage', 'wag', 'engage']",Newark Evening News
growing,"['spring_up', 'uprise', 'development', 'arise', 'originate', 'raise', 'grow', 'maturation', 'ontogeny', 'acquire', 'growth', 'maturate', 'develop', 'ontogenesis', 'get', 'rise', 'growing', 'produce', 'mature', 'turn', 'farm']",Newark Evening News
progress,"['get_along', 'build_up', 'build', 'progression', 'work_up', 'procession', 'shape_up', 'forward_motion', 'advancement', 'get_on', 'move_on', 'come_on', 'march_on', 'onward_motion', 'pass_on', 'advance', 'progress', 'go_on', 'come_along']",Newark Evening News
alone,"['solitary', 'lonely', 'entirely', 'unaccompanied', 'unique', 'only', 'solo', 'alone', 'unequaled', 'exclusively', 'solely', 'unparalleled', 'lone', 'unequalled']",Newark Evening News
--,[],Newark Evening News
tagged,"['chase_after', 'trail', 'tail', 'track', 'give_chase', 'tagged', 'label', 'go_after', 'tag', 'chase', 'mark', 'dog', 'labelled', 'labeled']",Newark Evening News
populated,"['live', 'inhabit', 'dwell', 'populated', 'populate']",Newark Evening News
Engaged,"['affiance', 'employ', 'mesh', 'engage', 'charter', 'lock', 'occupy', 'rent', 'in_use', 'intermeshed', 'pursue', 'set-aside', 'busy', 'operate', 'hire', 'occupied', 'plight', 'engaged', 'enlist', 'engross', 'wage', 'prosecute', 'betroth', 'booked', 'take', 'absorb', 'meshed', 'lease']",Newark Evening News
indicated,"['indicate', 'suggest', 'bespeak', 'signal', 'point', 'designate', 'show', 'argue', 'betoken']",Newark Evening News
tax,"['tax', 'task', 'taxation', 'revenue_enhancement', 'assess']",Newark Evening News
preliminary,"['prelude', 'prelim', 'preliminary', 'overture']",Newark Evening News
intervention,"['intervention', 'interposition', 'treatment', 'intercession', 'interference']",Newark Evening News
questioning,"['interview', 'questioning', 'call_into_question', 'wonder', 'doubting', 'wondering', 'oppugn', 'inquisitive', 'inquiring', 'question', 'interrogate', 'speculative', 'skeptical', 'query', 'sceptical', 'quizzical']",Newark Evening News
renewed,"['regenerate', 'renew', 'reincarnate', 'renewed']",Newark Evening News
needed,"['requisite', 'involve', 'necessitate', 'take', 'want', 'needed', 'required', 'postulate', 'require', 'ask', 'demand', 'needful', 'call_for', 'need']",Newark Evening News
subcommittee,['subcommittee'],Newark Evening News
Another,"['some_other', 'another']",Newark Evening News
elements,"['ingredient', 'component', 'elements', 'element', 'constituent', 'factor', 'chemical_element']",Newark Evening News
trends,"['tendency', 'drift', 'sheer', 'curve', 'cut', 'course', 'slew', 'movement', 'style', 'veer', 'trend', 'slue', 'swerve', 'vogue']",Newark Evening News
joyride,"['joyride', 'tool_around', 'tool']",Newark Evening News
members,"['extremity', 'appendage', 'penis', 'phallus', 'fellow_member', 'member']",Newark Evening News
fertilizer,"['plant_food', 'fertilizer', 'fertiliser']",Newark Evening News
Soviet's,[],Newark Evening News
particularly,"['in_particular', 'peculiarly', 'particularly', 'specially', 'especially']",Newark Evening News
senate,"['United_States_Senate', 'U.S._Senate', 'Senate', 'US_Senate', 'senate']",Newark Evening News
facts,['fact'],Newark Evening News
credit,"['acknowledgment', 'recognition', 'quotation', 'citation', 'accredit', 'reference', 'credit_rating', 'course_credit', 'credit', 'cite', 'mention', 'credit_entry', 'deferred_payment']",Newark Evening News
builder's,[],Newark Evening News
generation,"['contemporaries', 'coevals', 'propagation', 'genesis', 'generation', 'multiplication']",Newark Evening News
few,['few'],Newark Evening News
visited,"['see', 'chit-chat', 'confabulate', 'chat', 'inspect', 'chitchat', 'visit', 'call', 'chew_the_fat', 'travel_to', 'impose', 'call_in', 'chatter', 'inflict', 'shoot_the_breeze', 'jaw', 'claver', 'natter', 'confab', 'gossip', 'chaffer', 'bring_down']",Newark Evening News
personnel,"['personnel', 'personnel_department', 'personnel_office', 'force', 'staff_office']",Newark Evening News
men,"['valet', 'military_man', 'human', 'mankind', 'Isle_of_Man', 'adult_male', 'homo', 'humanity', 'piece', 'men', 'manpower', 'humans', 'Man', 'human_being', 'military_personnel', 'hands', 'gentleman', 'serviceman', 'man', 'work_force', 'human_beings', 'workforce', 'world', ""gentleman's_gentleman"", 'humankind', 'valet_de_chambre', 'human_race']",Newark Evening News
reputation,"['repute', 'report', 'reputation']",Newark Evening News
appear,"['come_out', 'appear', 'look', 'seem', 'come_along']",Newark Evening News
$1.1,[],Newark Evening News
inevitable,['inevitable'],Newark Evening News
stopped,"['stop', 'terminate', 'give_up', 'stop_over', 'discontinue', 'stopped', 'blockade', 'kibosh', 'lay_off', 'turn_back', 'arrest', 'block_off', 'quit', 'block', 'break', 'check', 'contain', 'stopped-up', 'hold_on', 'end', 'intercept', 'cease', 'barricade', 'hold_back', 'finish', 'stopped_up', 'block_up', 'halt', 'bar', 'break_off']",Newark Evening News
earlier,"['to_begin_with', 'former', 'earlier', 'in_the_beginning', 'originally', 'before', 'other', 'early', 'earliest', 'in_the_first_place', 'sooner']",Newark Evening News
keel,"['keel', 'reel', 'swag', 'lurch', 'careen', 'stagger']",Newark Evening News
dropped,"['deteriorate', 'swing', 'discharge', 'dribble', 'cast_off', 'dangle', 'miss', 'sink', 'degenerate', 'leave_out', 'set_down', 'shake_off', 'knock_off', 'dismiss', 'spend', 'strike_down', 'throw_away', 'omit', 'pretermit', 'expend', 'throw', 'overlook', 'cast', 'cut_down', 'drop', 'fell', 'put_down', 'throw_off', 'neglect', 'drop_off', 'unload', 'devolve', 'send_away', 'drip', 'shed', 'flatten', 'overleap', 'send_packing', 'drop_down']",Newark Evening News
obviously,"['evidently', 'patently', 'plainly', 'obviously', 'plain', 'apparently', 'manifestly']",Newark Evening News
Dominican,"['Blackfriar', 'friar_preacher', 'Dominican', 'Black_Friar']",Newark Evening News
kind,"['form', 'sort', 'variety', 'genial', 'kind', 'tolerant']",Newark Evening News
couple,"['pair', 'couple_on', 'mates', 'couplet', 'duad', 'twain', 'dyad', 'duet', 'mate', 'couple', 'pair_off', 'twosome', 'twin', 'distich', 'duo', 'yoke', 'match', 'couple_up', 'copulate', 'span', 'partner_off', 'brace']",Newark Evening News
last,"['endure', 'live', 'lowest', 'finis', 'hold_up', 'concluding', 'terminal', 'finally', 'net', 'hold_out', 'last', 'death', 'utmost', 'conclusion', 'lastly', 'finale', ""cobbler's_last"", 'live_on', 'in_conclusion', 'last-place', 'end', 'final_stage', 'close', 'stopping_point', 'finish', 'go', 'survive', ""shoemaker's_last"", 'final']",Newark Evening News
claims,"['claim', 'exact', 'title', 'lay_claim', 'take', 'call', 'arrogate']",Newark Evening News
Commerce,"['commerce', 'Department_of_Commerce', 'Commerce', 'DoC', 'commercialism', 'mercantilism', 'Commerce_Department']",Newark Evening News
faster,"['degenerate', 'dissolute', 'faster', 'riotous', 'loyal', 'fast', 'immobile', 'quicker', 'degraded', 'debauched', 'dissipated', 'profligate', 'quick', 'libertine', 'truehearted', 'flying', 'firm']",Newark Evening News
tiny,"['petite', 'lilliputian', 'tiny', 'diminutive', 'flyspeck', 'bantam', 'midget']",Newark Evening News
rows,"['run-in', 'course', 'quarrel', 'wrangle', 'words', 'dustup', 'rowing', 'row']",Newark Evening News
distance,"['space', 'length', 'distance', 'aloofness', 'outstrip', 'outdistance']",Newark Evening News
Rusk,"['twice-baked_bread', 'Brussels_biscuit', 'zwieback', 'rusk']",Newark Evening News
way,"['mode', 'way_of_life', 'fashion', 'room', 'way', 'style', 'agency', 'right_smart', 'manner', 'means', 'path', 'elbow_room', 'direction']",Newark Evening News
figures,"['number', 'enter', 'estimate', 'pattern', 'fig', 'physique', 'calculate', 'figure', 'material_body', 'see', 'compute', 'bod', 'trope', 'soma', 'count_on', 'visualise', 'image', 'reckon', 'build', 'anatomy', 'public_figure', 'flesh', 'digit', 'physical_body', 'form', 'design', 'envision', 'name', 'figure_of_speech', 'work_out', 'picture', 'cypher', 'frame', 'chassis', 'fancy', 'cipher', 'shape', 'human_body', 'visualize', 'project', 'forecast']",Newark Evening News
miserable,"['low-down', 'abject', 'pathetic', 'low', 'suffering', 'woeful', 'execrable', 'misfortunate', 'measly', 'poor', 'wretched', 'scummy', 'paltry', 'hapless', 'piteous', 'miserable', 'deplorable', 'pitiable', 'scurvy', 'pitiful']",Newark Evening News
rise,"['spring_up', 'boost', 'uprise', 'salary_increase', 'wage_hike', 'arise', 'wax', 'originate', 'raise', 'ascending', 'lift', 'heighten', 'grow', 'hike', 'jump', 'surface', 'procession', 'stand_up', 'climb_up', 'get_up', 'turn_out', 'rising', 'develop', 'wage_increase', 'come_up', 'prove', 'go_up', 'rise', 'ascension', 'cost_increase', 'rebel', 'ascend', 'acclivity', 'rear', 'climb', 'move_up', 'upgrade', 'emanation', 'resurrect', 'mount', 'ascent', 'rise_up', 'rising_slope', 'advance']",Newark Evening News
trip,"['activate', 'spark', 'actuate', 'jaunt', 'touch_off', 'turn_on', 'trip_out', 'head_trip', 'slip', 'set_off', 'trigger', 'trip-up', 'stumble', 'misstep', 'trip', 'trip_up', 'trigger_off', 'spark_off', 'tripper', 'get_off', 'travel']",Newark Evening News
national,"['home', 'internal', 'interior', 'subject', 'national']",Newark Evening News
it,"['IT', 'information_technology']",Newark Evening News
Now,"['immediately', 'today', 'nowadays', 'straightaway', 'directly', 'like_a_shot', 'instantly', 'right_away', 'now', 'at_present', 'at_once', 'straight_off', 'forthwith']",Newark Evening News
disputes,"['altercate', 'dispute', 'conflict', 'difference', 'quarrel', 'difference_of_opinion', 'scrap', 'argufy', 'contravention', 'gainsay', 'challenge']",Newark Evening News
principal,"['chief', 'head_teacher', 'principal_sum', 'primary', 'lead', 'school_principal', 'main', 'master', 'dealer', 'head', 'corpus', 'star', 'principal']",Newark Evening News
matter,"['weigh', 'thing', 'affair', 'subject', 'topic', 'count', 'issue', 'matter']",Newark Evening News
fact,['fact'],Newark Evening News
between,"[""'tween"", 'between', 'betwixt']",Newark Evening News
easier,"['comfortable', 'light', 'well-off', 'leisurely', 'easy', 'prosperous', 'gentle', 'promiscuous', 'easygoing', 'well-fixed', 'well-heeled', 'loose', 'sluttish', 'wanton', 'well-to-do', 'well-situated', 'soft']",Newark Evening News
James,"['Henry_James', 'chock_up', 'cram', 'William_James', 'ram', 'obturate', 'James_II', 'King_James', 'throng', 'pile', 'King_James_I', 'James_River', 'James_I', 'block', 'James_IV', 'obstruct', 'St._James', 'Epistle_of_James', 'pack', 'James', 'wad', 'mob', 'impede', 'occlude', 'close_up', 'crush', 'jam', 'jampack', 'St._James_the_Apostle', 'Jesse_James', 'Saint_James_the_Apostle', 'Saint_James']",Newark Evening News
spread,"['pass_around', 'bedcover', 'distribute', 'spread_head', 'cattle_farm', 'bed_covering', 'propagate', 'paste', 'overspread', 'bed_cover', 'disperse', 'counterpane', 'cattle_ranch', 'spreading', 'diffuse', 'spreadhead', 'outspread', 'circularize', 'circularise', 'disseminate', 'fan_out', 'scatter', 'spread_out', 'banquet', 'spread', 'broadcast', 'go_around', 'dispersed', 'unfold', 'gap', 'circulate', 'feast', 'facing_pages', 'bedspread', 'open', 'ranch']",Newark Evening News
No,"['No', 'atomic_number_102', 'nobelium', 'no', 'no_more']",Newark Evening News
study,"['contemplate', 'bailiwick', 'report', 'meditate', 'canvas', 'analyze', 'field_of_study', 'work', 'analyse', 'discipline', 'field', 'survey', 'subject_area', 'hit_the_books', 'canvass', 'consider', 'study', 'take', 'read', 'written_report', 'sketch', 'learn', 'subject', 'examine', 'subject_field', 'cogitation']",Newark Evening News
bottom,"['butt', 'stern', 'bed', 'tail_end', 'hindquarters', 'fanny', 'tush', 'merchantman', 'tail', 'buttocks', 'buns', 'posterior', 'bottomland', 'keister', 'freighter', 'tooshie', 'nates', 'prat', 'seat', 'ass', 'undersurface', 'hind_end', 'merchant_ship', 'bum', 'backside', 'behind', 'can', 'bottom', 'rear', 'rump', 'rear_end', 'bottom_of_the_inning', 'derriere', 'fundament', 'fathom', 'penetrate', 'arse', 'underside']",Newark Evening News
sign,"['signal', 'signed', 'ratify', 'signalise', 'polarity', 'mansion', 'sign_of_the_zodiac', 'signaling', 'planetary_house', 'sign_on', 'sign_up', 'mark', 'subscribe', 'house', 'sign-language', 'signboard', 'augury', 'gestural', 'bless', 'sign', 'star_sign', 'contract', 'preindication', 'signalize', 'foretoken']",Newark Evening News
traditional,['traditional'],Newark Evening News
above,"['above', 'to_a_higher_place', 'in_a_higher_place', 'higher_up', 'supra']",Newark Evening News
shorelines,['shoreline'],Newark Evening News
forecasters,"['predictor', 'forecaster', 'prognosticator', 'soothsayer']",Newark Evening News
start,"['starting_signal', 'pop_out', 'come_out', 'beginning', 'showtime', 'get_going', 'set_about', 'take_up', 'originate', 'kickoff', 'start_out', 'jump', 'set_off', 'scratch', 'get_down', 'head_start', 'startle', 'initiate', 'pop', 'get', 'set_out', 'commence', 'offset', 'depart', 'embark_on', 'bulge', 'bulge_out', 'get-go', 'begin', 'outset', 'starting', 'scratch_line', 'start_up', 'take_off', 'set_forth', 'part', 'starting_line', 'go', 'bug_out', 'protrude', 'starting_time', 'lead_off', 'start', 'commencement', 'first']",Newark Evening News
Army,"['ground_forces', 'regular_army', 'US_Army', 'army', 'Army', 'U._S._Army', 'USA', 'United_States_Army']",Newark Evening News
surprised,"['surprise', 'surprised', 'storm']",Newark Evening News
two,"['two', 'II', 'ii', 'deuce', '2']",Newark Evening News
line,"['describe', 'line', 'railway_line', 'production_line', 'assembly_line', 'lineage', 'credit_line', 'line_of_merchandise', 'draw', 'furrow', 'subscriber_line', 'argumentation', 'pedigree', 'parentage', 'demarcation', 'pipeline', 'communication_channel', 'transmission_line', 'wrinkle', 'dividing_line', 'line_of_credit', 'cable', 'short_letter', 'course', 'business_line', 'business', 'line_of_reasoning', 'descent', 'air', 'crinkle', 'telephone_line', 'channel', 'rail_line', 'stock', 'line_of_business', 'personal_line_of_credit', 'run_along', 'argument', 'logical_argument', 'line_of_products', 'job', 'telephone_circuit', 'billet', 'line_of_descent', 'crease', 'origin', 'melodic_line', 'ancestry', 'personal_credit_line', 'agate_line', 'product_line', 'delineate', 'contrast', 'tune', 'strain', 'melody', 'seam', 'phone_line', 'stemma', 'occupation', 'melodic_phrase', 'note', 'blood', 'line_of_work', 'trace', 'bank_line', 'bloodline', 'blood_line']",Newark Evening News
shoreline,['shoreline'],Newark Evening News
trade,"['deal', 'swop', 'craft', 'trade', 'patronage', 'barter', 'business_deal', 'sell', 'swap', 'merchandise', 'trade_wind', 'switch', 'trade_in']",Newark Evening News
grain,"['granulate', 'cereal', 'grain', 'caryopsis', 'texture', 'ingrain', 'metric_grain', 'food_grain']",Newark Evening News
draw,"['describe', 'line', 'get_out', 'force', 'make', 'sop_up', 'draw', 'take_in', 'attractor', 'hooking', 'draw_poker', 'lot', 'take_up', 'puff', 'take_out', 'imbibe', 'suck_up', 'pull_in', 'guide', 'pull_out', 'pull_back', 'eviscerate', 'thread', 'attracter', 'draw_in', 'drag', 'get', 'hook', 'withdraw', 'cast', 'depict', 'reap', 'string', 'draw_off', 'delineate', 'tie', 'pass', 'pull', 'standoff', 'attraction', 'run', 'disembowel', 'suck', 'soak_up', 'attract', 'draw_play', 'haul', 'absorb', 'drawing_card', 'quarter', 'trace', 'draw_and_quarter', 'haulage']",Newark Evening News
secretary's,[],Newark Evening News
Hodges',[],Newark Evening News
odds,"['betting_odds', 'odds']",Newark Evening News
Society,"['gild', 'order', 'guild', 'society', 'beau_monde', 'bon_ton', 'fellowship', 'high_society', 'smart_set', 'social_club', 'lodge', 'club', 'companionship', 'company']",Newark Evening News
farmers,"['farmer', 'Fannie_Farmer', 'sodbuster', 'Farmer', 'husbandman', 'Fannie_Merritt_Farmer', 'James_Leonard_Farmer', 'granger']",Newark Evening News
is,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",Newark Evening News
insure,"['underwrite', 'see_to_it', 'guarantee', 'ascertain', 'ensure', 'control', 'cover', 'check', 'see', 'assure', 'secure', 'insure']",Newark Evening News
their,[],Newark Evening News
year,"['twelvemonth', 'year', 'class', 'yr']",Newark Evening News
coast,"['glide', 'slide', 'seacoast', 'seashore', 'sea-coast', 'coast']",Newark Evening News
interests,"['involvement', 'interestingness', 'interest_group', 'stake', 'occupy', 'pastime', 'sake', 'concern', 'pursuit', 'worry', 'matter_to', 'interest']",Newark Evening News
apparent,"['apparent', 'evident', 'manifest', 'seeming', 'ostensible', 'patent', 'plain', 'unmistakable']",Newark Evening News
posture,"['pose', 'posture', 'stance', 'model', 'bearing', 'military_posture', 'sit', 'military_strength', 'carriage', 'military_capability', 'strength', 'attitude', 'position']",Newark Evening News
competition,"['contender', 'competition', 'contention', 'rival', 'contest', 'challenger', 'competitor', 'rivalry']",Newark Evening News
month,"['calendar_month', 'month']",Newark Evening News
at,"['atomic_number_85', 'At', 'at', 'astatine']",Newark Evening News
upward,"['up', 'upwardly', 'upward', 'upwards']",Newark Evening News
understanding,"['savvy', 'sympathize', 'translate', 'see', 'realise', 'understand', 'sympathise', 'understanding', 'agreement', 'interpret', 'empathise', 'discernment', 'empathize', 'apprehension', 'reason', 'intellect', 'sympathy', 'read', 'infer', 'realize']",Newark Evening News
