w,vector_semantico
received,"['welcome', 'received', 'receive', 'experience', 'incur', 'pick_up', 'get', 'encounter', 'find', 'take_in', 'invite', 'standard', 'obtain', 'have', 'meet']",Organizing the Local Church
wayside,"['roadside', 'wayside']",Organizing the Local Church
everyone,[],Organizing the Local Church
never,"[""ne'er"", 'never']",Organizing the Local Church
evening,"['flush', 'eve', 'eventide', 'even', 'level', 'evening', 'even_out']",Organizing the Local Church
service,"['avail', 'religious_service', 'table_service', 'Service', 'overhaul', 'service', 'divine_service', 'military_service', 'help', 'service_of_process', 'inspection_and_repair', 'serve', 'serving', 'Robert_William_Service', 'servicing', 'armed_service']",Organizing the Local Church
we,[],Organizing the Local Church
Sweazey,[],Organizing the Local Church
for,[],Organizing the Local Church
recent,"['Holocene_epoch', 'Holocene', 'Recent_epoch', 'recent', 'late', 'Recent']",Organizing the Local Church
lost,"['deep_in_thought', 'baffled', 'bewildered', 'confounded', 'misplace', 'mixed-up', 'disoriented', 'befuddled', 'recede', 'turn_a_loss', 'missed', 'fall_back', 'confused', 'at_sea', 'bemused', 'fall_behind', 'mazed', 'helpless', 'preoccupied', 'drop_off', 'doomed', 'suffer', 'mislay', 'lose', 'lost', 'miss']",Organizing the Local Church
?,[],Organizing the Local Church
planned,"['be_after', 'project', 'design', 'aforethought', 'plotted', 'plan', 'planned', 'contrive']",Organizing the Local Church
Ask,"['inquire', 'call_for', 'enquire', 'involve', 'need', 'take', 'expect', 'postulate', 'ask', 'require', 'demand', 'necessitate']",Organizing the Local Church
reserved,"['book', 'reserve', 'set_aside', 'allow', 'hold', 'earmark', 'reserved', 'appropriate']",Organizing the Local Church
women's,[],Organizing the Local Church
family,"['family', 'syndicate', 'folk', 'class', 'sept', 'kin', 'kinsperson', 'kinfolk', 'household', 'family_unit', 'kinsfolk', 'menage', 'phratry', 'family_line', 'crime_syndicate', 'mob', 'category', 'home', 'fellowship', 'house']",Organizing the Local Church
sheets,"['shroud', 'piece_of_paper', 'mainsheet', 'sail', 'tabloid', 'weather_sheet', 'sheet_of_paper', 'flat_solid', 'tack', 'rag', 'canvass', 'plane', 'sheet', 'bed_sheet', 'canvas']",Organizing the Local Church
"122,158",[],Organizing the Local Church
Another,"['some_other', 'another']",Organizing the Local Church
dynamic,"['dynamic', 'moral_force', 'dynamical', 'active']",Organizing the Local Church
unite,"['connect', 'link', 'merge', 'join', 'link_up', 'unite', 'combine', 'unify']",Organizing the Local Church
merits,"['deservingness', 'merit', 'meritoriousness', 'virtue', 'deserve']",Organizing the Local Church
he,"['helium', 'He', 'atomic_number_2', 'he']",Organizing the Local Church
within,"['inside', 'within']",Organizing the Local Church
under,"['nether', 'under', 'below']",Organizing the Local Church
concerning,"['come_to', 'touch', 'pertain', 'touch_on', 'concern', 'refer', 'interest', 'occupy', 'bear_on', 'worry', 'relate', 'have-to_doe_with']",Organizing the Local Church
joined,"['get_together', 'connect', 'link', 'linked', 'fall_in', 'joined', 'join', 'link_up', 'unite', 'united', 'conjoin', 'coupled', 'bring_together']",Organizing the Local Church
helpful,['helpful'],Organizing the Local Church
face,"['confront', 'aspect', 'font', 'face', 'look', 'fount', 'side', 'present', 'face_up', 'expression', 'nerve', 'facial_expression', 'front', 'human_face', 'brass', 'boldness', 'grimace', 'case', 'cheek', 'typeface']",Organizing the Local Church
indicate,"['point', 'argue', 'signal', 'show', 'betoken', 'suggest', 'bespeak', 'indicate', 'designate']",Organizing the Local Church
Church,"['church', 'church_building', 'Christian_church', 'church_service']",Organizing the Local Church
invited,"['ask_for', 'ask_over', 'call_for', 'tempt', 'receive', 'pay_for', 'ask_in', 'invite', 'take_in', 'bid', 'ask_round']",Organizing the Local Church
refreshments,"['recreation', 'refreshment']",Organizing the Local Church
9,"['9', 'ennead', 'nine', 'IX', 'niner', 'Nina_from_Carolina', 'ix']",Organizing the Local Church
finances,"['finance', 'cash_in_hand', 'finances', 'funds', 'pecuniary_resource', 'monetary_resource']",Organizing the Local Church
"1,541,991",[],Organizing the Local Church
additions,"['accession', 'add-on', 'summation', 'addition', 'gain', 'increase', 'improver', 'plus']",Organizing the Local Church
Supper,['supper'],Organizing the Local Church
twenty-year,[],Organizing the Local Church
Its,"['IT', 'information_technology']",Organizing the Local Church
personally,"['personally', 'in_person']",Organizing the Local Church
preparation,"['formulation', 'planning', 'grooming', 'cookery', 'preparation', 'prep', 'homework', 'readying', 'training', 'provision', 'preparedness', 'cooking', 'readiness']",Organizing the Local Church
is,"['equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'personify', 'represent', 'comprise']",Organizing the Local Church
preparatory,"['preparative', 'preparatory', 'propaedeutic']",Organizing the Local Church
death,"['end', 'expiry', 'last', 'death', 'dying', 'Death', 'destruction', 'demise', 'decease']",Organizing the Local Church
sessions,"['Roger_Huntington_Sessions', 'Sessions', 'seance', 'sitting', 'academic_session', 'academic_term', 'school_term', 'Roger_Sessions', 'session']",Organizing the Local Church
minimum,"['lower_limit', 'minimal', 'minimum']",Organizing the Local Church
3,"['deuce-ace', 'trine', 'tercet', 'III', 'leash', 'trinity', 'troika', 'trey', 'ternion', 'trio', 'triplet', 'terzetto', '3', 'triad', 'ternary', 'three', 'threesome', 'tierce', 'iii']",Organizing the Local Church
significant,"['pregnant', 'substantial', 'important', 'significant', 'meaning']",Organizing the Local Church
only,"['solely', 'only', 'entirely', 'simply', 'solitary', 'lone', 'only_if', 'but', 'sole', 'just', 'alone', 'merely', 'exclusively', 'lonesome', 'only_when']",Organizing the Local Church
pastoral,"['pastorale', 'idyl', 'bucolic', 'pastoral', 'arcadian', 'idyll']",Organizing the Local Church
local,"['local_anesthetic', 'local', 'local_anaesthetic', 'topical_anesthetic', 'topical_anaesthetic']",Organizing the Local Church
publicly,"['publically', 'publicly', 'in_public']",Organizing the Local Church
picture,"['image', 'motion_picture', 'pic', 'project', 'painting', 'delineation', 'show', 'word_picture', 'figure', 'word-painting', 'film', 'characterization', 'fancy', 'mental_picture', 'depict', 'exposure', 'movie', 'ikon', 'photo', 'picture_show', 'pictorial_matter', 'motion-picture_show', 'visualize', 'impression', 'envision', 'flick', 'scene', 'picture', 'characterisation', 'photograph', 'icon', 'moving_picture', 'video', 'visualise', 'moving-picture_show', 'render', 'see', 'depiction']",Organizing the Local Church
"7,484,268",[],Organizing the Local Church
counsel,"['direction', 'counsellor', 'guidance', 'advise', 'rede', 'counselor-at-law', 'pleader', 'counseling', 'advocate', 'counselling', 'counselor', 'counsel']",Organizing the Local Church
Guidance,"['steering', 'direction', 'guidance', 'counseling', 'counselling', 'counsel']",Organizing the Local Church
some,"['roughly', 'more_or_less', 'close_to', 'just_about', 'about', 'approximately', 'or_so', 'around', 'some']",Organizing the Local Church
box,"['box', 'boxful', 'box_seat', 'package', 'corner', 'boxwood', 'loge']",Organizing the Local Church
Lay,"['set', 'ballad', 'pose', 'position', 'lie_down', 'laic', 'consist', 'lay', 'put_down', 'repose', 'rest', 'dwell', 'secular', 'lie_in', 'lie', 'place', 'put']",Organizing the Local Church
register,"['record', 'registry', 'register', 'file', 'show', 'read', 'cross-file', 'cash_register']",Organizing the Local Church
Others,[],Organizing the Local Church
hour,"['minute', 'hour', '60_minutes', 'time_of_day', 'hr']",Organizing the Local Church
parts,"['character', 'divide', 'parts', 'constituent', 'split', 'role', 'break_up', 'function', 'part', 'portion', 'division', 'component_part', 'region', 'percentage', 'disunite', 'voice', 'take_off', 'depart', 'set_out', 'parting', 'theatrical_role', 'section', 'piece', 'start', 'set_off', 'break', 'contribution', 'persona', 'office', 'start_out', 'split_up', 'set_forth', 'component', 'separate', 'share']",Organizing the Local Church
easily,"['easy', 'easily', 'well']",Organizing the Local Church
pledge,"['toast', 'pledge', 'assurance', 'subscribe', 'drink', 'salute', 'plight', 'wassail']",Organizing the Local Church
plan,"['be_after', 'architectural_plan', 'project', 'programme', 'program', 'plan', 'contrive', 'design']",Organizing the Local Church
etc.,"['etc.', 'and_so_on', 'etcetera', 'and_so_forth']",Organizing the Local Church
an,"['Associate_in_Nursing', 'AN']",Organizing the Local Church
all,"['entirely', 'completely', 'all', 'wholly', 'altogether', 'totally', 'whole']",Organizing the Local Church
two,"['deuce', 'two', 'II', 'ii', '2']",Organizing the Local Church
To,[],Organizing the Local Church
insincere,['insincere'],Organizing the Local Church
participation,"['involvement', 'involution', 'engagement', 'participation']",Organizing the Local Church
variety,"['mixture', 'potpourri', 'diverseness', 'multifariousness', 'sort', 'miscellany', 'smorgasbord', 'assortment', 'salmagundi', 'form', 'change', 'mixed_bag', 'variety', 'diversity', 'kind', 'motley', 'variety_show', 'miscellanea']",Organizing the Local Church
sermon,"['discourse', 'preaching', 'sermon']",Organizing the Local Church
informed,"['inform', 'informed']",Organizing the Local Church
declare,"['declare', 'hold', 'adjudge', 'announce']",Organizing the Local Church
body,"['personify', 'consistency', 'physical_structure', 'eubstance', 'trunk', 'soundbox', 'body', 'organic_structure', 'torso', 'dead_body', 'consistence']",Organizing the Local Church
population,"['population', 'universe']",Organizing the Local Church
alerted,"['alarm', 'alert']",Organizing the Local Church
love,"['fuck', 'honey', 'get_laid', 'lovemaking', 'have_it_away', 'have_a_go_at_it', 'bed', 'passion', 'have_it_off', 'sleep_together', 'sleep_with', 'have_intercourse', 'love_life', 'sexual_love', 'dearest', 'make_out', 'make_love', 'dear', 'love', 'bang', 'jazz', 'enjoy', 'bonk', 'be_intimate', 'making_love', 'lie_with', 'screw', 'hump', 'roll_in_the_hay', 'have_sex', 'beloved', 'know', 'eff', 'get_it_on', 'erotic_love', 'do_it']",Organizing the Local Church
answer,"['answer', 'response', 'resolution', 'solvent', 'suffice', 'result', 'do', 'reply', 'serve', 'solution', 'respond', 'resolve']",Organizing the Local Church
eternal,"['eternal', 'ageless', 'unceasing', 'unending', 'endless', 'eonian', 'aeonian', 'interminable', 'everlasting', 'perpetual']",Organizing the Local Church
"1,419,833",[],Organizing the Local Church
membership,"['membership', 'rank']",Organizing the Local Church
a,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']",Organizing the Local Church
sponsors,"['patron', 'frequent', 'shop', 'patronize', 'buy_at', 'sponsor', 'patronise', 'supporter', 'shop_at', 'presenter']",Organizing the Local Church
danger,"['peril', 'danger', 'risk']",Organizing the Local Church
instruction,"['direction', 'education', 'command', 'teaching', 'didactics', 'instruction', 'program_line', 'pedagogy', 'statement', 'educational_activity']",Organizing the Local Church
one,"['ane', 'unitary', 'peerless', 'unity', 'single', 'unrivaled', 'unmatched', '1', 'one_and_only', 'unrivalled', 'I', 'unmatchable', 'i', 'one', 'nonpareil', 'ace', 'matchless']",Organizing the Local Church
pp.,[],Organizing the Local Church
dramatic,"['dramatic', 'spectacular', 'striking']",Organizing the Local Church
plans,"['be_after', 'architectural_plan', 'project', 'programme', 'program', 'plan', 'contrive', 'design']",Organizing the Local Church
day,"['day', 'twenty-four_hours', 'mean_solar_day', 'daylight', 'solar_day', 'sidereal_day', 'Clarence_Day', 'daytime', 'Day', 'twenty-four_hour_period', '24-hour_interval', 'Clarence_Shepard_Day_Jr.']",Organizing the Local Church
vows,"['consecrate', 'vow']",Organizing the Local Church
those,[],Organizing the Local Church
denominations,"['designation', 'appellation', 'denomination', 'appellative']",Organizing the Local Church
If,[],Organizing the Local Church
moment,"['minute', 'instant', 'import', 'mo', 'bit', 'here_and_now', 'second', 'consequence', 'moment', 'present_moment']",Organizing the Local Church
For,[],Organizing the Local Church
four,"['quadruplet', 'four', 'quaternion', 'iv', 'quaternity', 'tetrad', '4', 'IV', 'quatern', 'quaternary', 'Little_Joe', 'four-spot', 'quartet', 'foursome']",Organizing the Local Church
memorized,"['learn', 'memorise', 'memorize', 'con']",Organizing the Local Church
activities,"['activity', 'body_process', 'bodily_function', 'natural_action', 'activeness', 'action', 'bodily_process', 'natural_process']",Organizing the Local Church
entire,"['entire', 'stallion', 'intact', 'integral', 'full', 'total']",Organizing the Local Church
well,"['good', 'considerably', 'comfortably', 'easily', 'substantially', 'wellspring', 'well', 'intimately', 'swell', 'fountainhead', 'advantageously']",Organizing the Local Church
require,"['call_for', 'involve', 'need', 'command', 'take', 'postulate', 'expect', 'ask', 'require', 'demand', 'necessitate', 'want']",Organizing the Local Church
social,"['social', 'sociable', 'societal', 'mixer']",Organizing the Local Church
indictment,"['bill_of_indictment', 'indictment']",Organizing the Local Church
extra,"['supernumerary', 'duplicate', 'supererogatory', 'extra', 'superfluous', 'spare', 'excess', 'additional', 'redundant', 'spear_carrier', 'surplus', 'special']",Organizing the Local Church
succession,"['chronological_succession', 'sequence', 'succession', 'taking_over', 'successiveness', 'ecological_succession', 'chronological_sequence']",Organizing the Local Church
figures,"['pattern', 'image', 'project', 'number', 'physical_body', 'frame', 'estimate', 'bod', 'forecast', 'figure_of_speech', 'figure', 'reckon', 'calculate', 'physique', 'fig', 'shape', 'fancy', 'cypher', 'material_body', 'flesh', 'form', 'enter', 'name', 'anatomy', 'trope', 'cipher', 'work_out', 'visualize', 'envision', 'soma', 'build', 'digit', 'count_on', 'chassis', 'public_figure', 'picture', 'human_body', 'visualise', 'compute', 'design', 'see']",Organizing the Local Church
face-to-face,"['face-to-face', 'opposite']",Organizing the Local Church
after,"['subsequently', 'later', 'later_on', 'afterward', 'after', 'afterwards']",Organizing the Local Church
expect,"['wait', 'carry', 'bear', 'anticipate', 'gestate', 'await', 'expect', 'have_a_bun_in_the_oven', 'ask', 'require', 'look']",Organizing the Local Church
work,"['act_upon', 'puzzle_out', 'sour', 'crop', 'mold', 'study', 'influence', 'make_for', 'function', 'cultivate', 'body_of_work', 'shape', 'act', 'work', 'go', 'run', 'wreak', 'form', 'forge', 'knead', 'figure_out', 'piece_of_work', 'play', 'lick', 'turn', 'operate', 'make', 'put_to_work', 'mould', 'work_out', 'oeuvre', 'exercise', 'solve', 'bring', 'workplace', 'work_on', 'exploit', 'employment', 'do_work', 'ferment', 'process']",Organizing the Local Church
meaning,"['pregnant', 'import', 'signification', 'imply', 'stand_for', 'have_in_mind', 'signify', 'mean', 'entail', 'substance', 'significance', 'significant', 'think_of', 'think', 'meaning', 'intend']",Organizing the Local Church
six,"['six', 'half_a_dozen', 'sextet', 'VI', 'half_dozen', 'sextuplet', 'vi', 'hexad', 'six-spot', 'half-dozen', 'sise', 'sixer', '6', 'sestet', 'Captain_Hicks']",Organizing the Local Church
out,"['verboten', 'out', 'taboo', 'prohibited', 'knocked_out', 'come_out_of_the_closet', 'proscribed', 'kayoed', 'stunned', 'tabu', 'come_out', 'forbidden', 'away', 'extinct', ""KO'd""]",Organizing the Local Church
Something,[],Organizing the Local Church
",",[],Organizing the Local Church
member,"['member', 'extremity', 'penis', 'appendage', 'phallus', 'fellow_member']",Organizing the Local Church
examinations,"['interrogation', 'examen', 'scrutiny', 'interrogatory', 'exam', 'testing', 'examination', 'test']",Organizing the Local Church
chronological,['chronological'],Organizing the Local Church
sanctuary,"['refuge', 'asylum', 'sanctuary', 'chancel', 'bema']",Organizing the Local Church
days,"['day', 'twenty-four_hours', 'mean_solar_day', 'daylight', 'solar_day', 'sidereal_day', 'Clarence_Day', 'Clarence_Shepard_Day_Jr.', 'daytime', 'Day', 'days', 'twenty-four_hour_period', '24-hour_interval', 'years']",Organizing the Local Church
increase,"['increment', 'addition', 'step-up', 'gain', 'increase', 'growth']",Organizing the Local Church
person,"['someone', 'individual', 'mortal', 'soul', 'person', 'somebody']",Organizing the Local Church
tremendous,"['terrible', 'fantastic', 'rattling', 'grand', 'marvellous', 'wondrous', 'wonderful', 'marvelous', 'terrific', 'frightful', 'enormous', 'awful', 'tremendous', 'howling']",Organizing the Local Church
material,"['textile', 'corporeal', 'cloth', 'fabric', 'substantial', 'real', 'stuff', 'material']",Organizing the Local Church
year,"['year', 'yr', 'class', 'twelvemonth']",Organizing the Local Church
Few,['few'],Organizing the Local Church
Neglect,"['drop', 'pretermit', 'overlook', 'leave_out', 'carelessness', 'omit', 'fail', 'overleap', 'neglectfulness', 'disuse', 'neglect', 'disregard', 'nonperformance', 'miss', 'ignore', 'negligence']",Organizing the Local Church
instructed,"['teach', 'instruct', 'learn', 'apprize', 'apprise']",Organizing the Local Church
generally,"['in_general', 'broadly', 'generally', 'in_the_main', 'mostly', 'broadly_speaking', 'by_and_large', 'more_often_than_not', 'loosely']",Organizing the Local Church
Christian,"['christian', 'Christian']",Organizing the Local Church
classes,"['family', 'year', 'classify', 'socio-economic_class', 'division', 'course_of_study', 'sort', 'stratum', 'grade', 'assort', 'sort_out', 'social_class', 'course_of_instruction', 'course', 'separate', 'category', 'form', 'class']",Organizing the Local Church
11,"['XI', 'xi', 'eleven', '11']",Organizing the Local Church
him,[],Organizing the Local Church
intelligently,['intelligently'],Organizing the Local Church
number,"['number', 'bit', 'figure', 'enumerate', 'numeral', 'numerate', 'telephone_number', 'act', 'turn', 'keep_down', 'phone_number', 'issue', 'total', 'come', 'list', 'add_up', 'amount', 'routine', 'identification_number', 'count']",Organizing the Local Church
Yet,"['til_now', 'nonetheless', 'withal', 'nevertheless', 'even_so', 'so_far', 'until_now', 'in_time', 'yet', 'notwithstanding', 'thus_far', 'however', 'as_yet', 'even', 'hitherto', 'still', 'heretofore', 'all_the_same', 'up_to_now']",Organizing the Local Church
therefore,"['hence', 'consequently', 'therefore', 'thence', 'thus', 'so']",Organizing the Local Church
"4,622,444",[],Organizing the Local Church
earlier,"['originally', 'other', 'sooner', 'earlier', 'earliest', 'early', 'in_the_beginning', 'to_begin_with', 'in_the_first_place', 'before', 'former']",Organizing the Local Church
Preparation-Inquirers',[],Organizing the Local Church
6,"['six', 'half_a_dozen', 'sextet', 'VI', 'half_dozen', 'sextuplet', 'vi', 'hexad', 'half-dozen', 'sise', 'sixer', '6', 'sestet', 'Captain_Hicks']",Organizing the Local Church
conduct,"['behaviour', 'impart', 'conduct', 'demeanour', 'convey', 'deport', 'behavior', 'transmit', 'lead', 'comport', 'carry', 'acquit', 'carry_on', 'channel', 'doings', 'direct', 'demeanor', 'behave', 'bear', 'guide', 'deal', 'deportment', 'take']",Organizing the Local Church
merely,"['only', 'simply', 'but', 'just', 'merely']",Organizing the Local Church
discuss,"['hash_out', 'talk_over', 'talk_about', 'discus', 'saucer', 'discourse', 'discuss']",Organizing the Local Church
evangelism,['evangelism'],Organizing the Local Church
there,"['on_that_point', 'at_that_place', 'in_that_location', 'in_that_respect', 'there', 'thither']",Organizing the Local Church
finder,"['finder', 'spotter', 'viewfinder', 'discoverer', 'view_finder']",Organizing the Local Church
procedure,"['subroutine', 'procedure', 'subprogram', 'function', 'operation', 'routine', 'process']",Organizing the Local Church
sincere,"['solemn', 'sincere', 'earnest']",Organizing the Local Church
Membership,"['membership', 'rank']",Organizing the Local Church
series,"['serial_publication', 'series', 'serial']",Organizing the Local Church
his,[],Organizing the Local Church
85,"['lxxxv', 'eighty-five', '85']",Organizing the Local Church
1,"['ane', 'unity', 'single', '1', 'I', 'i', 'one', 'ace']",Organizing the Local Church
problems,"['job', 'problem', 'trouble']",Organizing the Local Church
catechism,['catechism'],Organizing the Local Church
thirty,"['30', 'XXX', 'xxx', 'thirty']",Organizing the Local Church
on,"['on', 'along']",Organizing the Local Church
back,"['rearward', 'bet_on', 'hinder', 'binding', 'cover', 'gage', 'plump_for', 'back_up', 'second', 'backwards', 'support', 'endorse', 'backrest', 'back', 'indorse', 'backbone', 'vertebral_column', 'hind', 'spinal_column', 'stake', 'rachis', 'book_binding', 'rear', 'game', 'punt', 'backward', 'dorsum', 'rearwards', 'plunk_for', 'spine']",Organizing the Local Church
week,"['workweek', 'hebdomad', 'week', 'calendar_week']",Organizing the Local Church
had,"['receive', 'experience', 'birth', 'possess', 'take_in', 'hold', 'induce', 'consume', 'feature', 'give', 'let', 'accept', 'sustain', 'throw', 'stimulate', 'own', 'ingest', 'make', 'cause', 'give_birth', 'suffer', 'bear', 'get', 'deliver', 'have_got', 'take', 'have']",Organizing the Local Church
"4,499,608",[],Organizing the Local Church
should,[],Organizing the Local Church
even,"['flush', 'eve', 'eventide', 'even', 'regular', 'level', 'evening', 'yet', 'tied', 'still', 'fifty-fifty', 'even_out']",Organizing the Local Church
left,"['impart', 'left_wing', 'exit', 'allow', 'left-hand', 'pull_up_stakes', 'leftfield', 'result', 'lead', 'entrust', 'left_field', 'will', 'give', 'forget', 'leftover', 'remaining', 'unexpended', 'get_out', 'go_forth', 'depart', 'left', 'leave_behind', 'go_out', 'go_away', 'bequeath', 'allow_for', 'pass_on', 'left_over', 'leave_alone', 'left_hand', 'odd', 'leave', 'provide']",Organizing the Local Church
teaching,"['teach', 'education', 'instruct', 'learn', 'commandment', 'teaching', 'didactics', 'instruction', 'precept', 'pedagogy', 'educational_activity']",Organizing the Local Church
loyal,"['patriotic', 'truehearted', 'loyal', 'firm', 'fast']",Organizing the Local Church
visitors,"['visitor', 'visitant']",Organizing the Local Church
During,[],Organizing the Local Church
speak,"['address', 'verbalize', 'mouth', 'verbalise', 'utter', 'talk', 'speak']",Organizing the Local Church
decision,"['decisiveness', 'conclusion', 'decision', 'determination']",Organizing the Local Church
religion,"['religious_belief', 'religion', 'organized_religion', 'faith']",Organizing the Local Church
refreshment,"['recreation', 'refreshment']",Organizing the Local Church
Outline,"['sketch', 'schema', 'lineation', 'outline', 'limn', 'scheme', 'abstract', 'draft', 'adumbrate', 'delineate', 'precis', 'synopsis']",Organizing the Local Church
losing,"['suffer', 'mislay', 'miss', 'recede', 'misplace', 'turn_a_loss', 'fall_back', 'fall_behind', 'lose', 'drop_off']",Organizing the Local Church
spectator-type,[],Organizing the Local Church
commitments,"['dedication', 'committedness', 'commitment', 'allegiance', 'loyalty', 'consignment', 'committal']",Organizing the Local Church
transfers,"['transplant', 'transpose', 'carry-over', 'transfer_of_training', 'reassign', 'transport', 'transfer', 'channelise', 'transmit', 'conveyance', 'transference', 'remove', 'channelize', 'change', 'channel', 'transferral', 'transportation', 'transferee', 'shift']",Organizing the Local Church
textbook,"['school_text', 'text_edition', 'schoolbook', 'textbook', 'text', 'casebook']",Organizing the Local Church
appreciate,"['treasure', 'appreciate', 'value', 'revalue', 'prize', 'take_account', 'apprize', 'apprise']",Organizing the Local Church
postponed,"['prorogue', 'table', 'put_over', 'remit', 'postpone', 'shelve', 'hold_over', 'defer', 'put_off', 'set_back']",Organizing the Local Church
Lord's,[],Organizing the Local Church
during,[],Organizing the Local Church
point,"['point', 'compass_point', 'detail', 'percentage_point', 'target', 'dot', 'period', 'full_stop', 'show', 'manoeuvre', 'decimal_point', 'bespeak', 'aim', 'channelise', 'full_point', 'breaker_point', 'indicate', 'designate', 'sharpen', 'tip', 'taper', 'stop', 'pointedness', 'level', 'item', 'steer', 'stage', 'charge', 'place', 'orient', 'head', 'spot', 'channelize', 'power_point', 'point_in_time', 'luff', 'direct', 'repoint', 'distributor_point', 'gunpoint', 'signal', 'degree', 'guide', 'betoken', 'manoeuver', 'maneuver', 'peak']",Organizing the Local Church
individuals,"['someone', 'individual', 'mortal', 'soul', 'person', 'somebody']",Organizing the Local Church
statistics,"['statistics', 'statistic']",Organizing the Local Church
of,[],Organizing the Local Church
reaches,"['touch', 'get_hold_of', 'accomplish', 'orbit', 'hit', 'contact', 'strive', 'give', 'extend_to', 'arrive_at', 'achieve', 'ambit', 'compass', 'stretch', 'make', 'reach_out', 'strain', 'progress_to', 'grasp', 'scope', 'get_through', 'hand', 'reach', 'pass_on', 'attain', 'pass', 'gain', 'range', 'get_to', 'reaching', 'turn_over']",Organizing the Local Church
luncheon,"['dejeuner', 'luncheon', 'tiffin', 'lunch']",Organizing the Local Church
certificate,"['security', 'credentials', 'certificate', 'certification', 'credential']",Organizing the Local Church
ask,"['inquire', 'call_for', 'enquire', 'involve', 'need', 'take', 'expect', 'postulate', 'ask', 'require', 'demand', 'necessitate']",Organizing the Local Church
sit,"['baby-sit', 'sit_around', 'pose', 'seat', 'sit_down', 'model', 'posture', 'sit', 'ride']",Organizing the Local Church
hold,"['clasp', 'take_hold', 'entertain', 'hold_up', 'defy', 'custody', 'defend', 'obligate', 'hold', 'storage_area', 'confine', 'accommodate', 'book', 'bind', 'give', 'contain', 'oblige', 'view_as', 'keep_back', 'clutches', 'halt', 'sustain', 'detainment', 'throw', 'clench', 'retain', 'harbour', 'support', 'prevail', 'delay', 'detention', 'declare', 'maintain', 'nurse', 'obtain', 'adjudge', 'take_for', 'go_for', 'clutch', 'carry', 'hold_in', 'cargo_hold', 'make', 'moderate', 'curb', 'harbor', 'take', 'hold_back', 'concur', 'grasp', 'guard', 'restrain', 'have', 'grip', 'cargo_deck', 'wait', 'bear', 'time_lag', 'reserve', 'admit', 'control', 'deem', 'handgrip', 'cargo_area', 'withstand', 'keep', 'agree', 'concord', 'check', 'arrest', 'have_got', 'appreciation', 'handle', 'postponement', 'apply']",Organizing the Local Church
churches,"['church', 'church_building', 'Christian_church', 'church_service']",Organizing the Local Church
least,"['to_the_lowest_degree', 'least']",Organizing the Local Church
net,"['meshwork', 'nett', 'cyberspace', 'net', 'profits', 'earnings', 'net_income', 'sack', 'internet', 'mesh', 'profit', 'web', 'lucre', 'network', 'clear', 'sack_up', 'last', 'final', 'net_profit', 'meshing']",Organizing the Local Church
devotional,['devotional'],Organizing the Local Church
In,"['IN', 'atomic_number_49', 'In', 'inwards', 'indium', 'in', 'Indiana', 'Hoosier_State', 'inward', 'inch']",Organizing the Local Church
private,"['buck_private', 'individual', 'private', 'common_soldier', 'secret']",Organizing the Local Church
phases,"['stage', 'form', 'phase', 'phase_angle']",Organizing the Local Church
Each,"['each', 'from_each_one', 'apiece', 'to_each_one', 'for_each_one']",Organizing the Local Church
rolls,"['bun', 'roam', 'axial_rotation', 'bankroll', 'peal', 'roster', 'drum_roll', 'roll_out', 'vagabond', 'ringlet', 'wrap', 'bowl', 'pluck', 'roller', 'rove', 'curlicue', 'ramble', 'roll_up', 'revolve', 'wander', 'scroll', 'wind', 'gyre', 'cast', 'drift', 'roll', 'seethe', 'swan', 'flap', 'undulate', 'rolling', 'pealing', 'tramp', 'wave', 'whorl', 'wheel', 'axial_motion', 'coil', 'rolling_wave', 'curl', 'stray', 'hustle', 'range', 'paradiddle', 'twine', 'turn_over']",Organizing the Local Church
made,"['stool', 'urinate', 'realize', 'lay_down', 'wee', 'take_a_crap', 'micturate', 'prepare', 'take_in', 'make_up', 'crap', 'pretend', 'hit', 'induce', 'hold', 'bring_in', 'do', 'give', 'piss', 'arrive_at', 'throw', 'stimulate', 'take_a_shit', 'work', 'ready', 'create', 'pee', 'score', 'form', 'realise', 'made', 'puddle', 'name', 'defecate', 'cook', 'make', 'nominate', 'constitute', 'establish', 'make_believe', 'fix', 'progress_to', 'make_water', 'shit', 'take_a_leak', 'wee-wee', 'cause', 'reach', 'build', 'piddle', 'pee-pee', 'ca-ca', 'clear', 'pass_water', 'attain', 'earn', 'gain', 'seduce', 'spend_a_penny', 'get', 'construct', 'draw', 'pull_in', 'get_to', 'relieve_oneself', 'take', 'have', 'produce']",Organizing the Local Church
name,"['gens', 'key', 'figure', 'name', 'discover', 'cite', 'diagnose', 'make', 'nominate', 'refer', 'constitute', 'epithet', 'distinguish', 'identify', 'list', 'call', 'public_figure', 'mention', 'key_out', 'bring_up', 'appoint', 'describe', 'advert']",Organizing the Local Church
Some,"['roughly', 'more_or_less', 'close_to', 'just_about', 'about', 'approximately', 'or_so', 'around', 'some']",Organizing the Local Church
stature,"['stature', 'height']",Organizing the Local Church
painless,['painless'],Organizing the Local Church
