w,taza
"('weapons', ',')",0.0,Will Aircraft or Missiles Win Wars?
"('but', 'they')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('they', 'also')",0.0,Will Aircraft or Missiles Win Wars?
"('also', 'have')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('have', 'their')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('their', 'too')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('too', 'little')",0.2,Will Aircraft or Missiles Win Wars?
"('little', 'known')",0.0,Will Aircraft or Missiles Win Wars?
"('known', 'limitations')",0.2,Will Aircraft or Missiles Win Wars?
"('limitations', '.')",0.0,Will Aircraft or Missiles Win Wars?
"('.', 'Because')",0.0,Will Aircraft or Missiles Win Wars?
"('Because', 'of')",0.0,Will Aircraft or Missiles Win Wars?
"('a', ""missile's"")",0.0,Will Aircraft or Missiles Win Wars?
"(""missile's"", 'ballistic')",0.3,Will Aircraft or Missiles Win Wars?
"('ballistic', 'trajectory')",0.25,Will Aircraft or Missiles Win Wars?
"('trajectory', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'the')",0.0,Will Aircraft or Missiles Win Wars?
"('the', 'location')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('location', 'of')",0.125,Will Aircraft or Missiles Win Wars?
"('a', 'fixed')",0.0,Will Aircraft or Missiles Win Wars?
"('fixed', 'target')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('target', 'must')",0.125,Will Aircraft or Missiles Win Wars?
"('must', 'be')",0.0,Will Aircraft or Missiles Win Wars?
"('be', 'known')",0.0,Will Aircraft or Missiles Win Wars?
"('known', 'quite')",0.0,Will Aircraft or Missiles Win Wars?
"('quite', 'accurately')",0.3,Will Aircraft or Missiles Win Wars?
"('accurately', '.')",0.0,Will Aircraft or Missiles Win Wars?
"('.', 'Placing')",0.0,Will Aircraft or Missiles Win Wars?
"('Placing', 'missiles')",0.2,Will Aircraft or Missiles Win Wars?
"('missiles', 'in')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('in', 'submarines')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('submarines', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'on')",0.0,Will Aircraft or Missiles Win Wars?
"('on', 'barges')",0.0,Will Aircraft or Missiles Win Wars?
"('barges', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'railroads')",0.0,Will Aircraft or Missiles Win Wars?
"('railroads', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'highways')",0.0,Will Aircraft or Missiles Win Wars?
"('highways', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'surface')",0.0,Will Aircraft or Missiles Win Wars?
"('surface', 'vessels')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('vessels', 'and')",0.0,Will Aircraft or Missiles Win Wars?
"('and', 'in')",0.25,Will Aircraft or Missiles Win Wars?
"('in', 'the')",0.0,Will Aircraft or Missiles Win Wars?
"('the', 'air')",0.0,Will Aircraft or Missiles Win Wars?
"('air', 'provides')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('provides', 'them')",0.09090909090909091,Will Aircraft or Missiles Win Wars?
"('them', 'with')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('with', 'passive')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('passive', 'protection')",0.2727272727272727,Will Aircraft or Missiles Win Wars?
"('protection', 'by')",0.0,Will Aircraft or Missiles Win Wars?
"('by', 'taking')",0.0,Will Aircraft or Missiles Win Wars?
"('taking', 'advantage')",0.4444444444444444,Will Aircraft or Missiles Win Wars?
"('the', 'gravest')",0.25,Will Aircraft or Missiles Win Wars?
"('gravest', 'weakness')",0.3,Will Aircraft or Missiles Win Wars?
"('weakness', 'of')",0.0,Will Aircraft or Missiles Win Wars?
"('of', 'long-range')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('missiles', 'today')",0.0,Will Aircraft or Missiles Win Wars?
"('today', '--')",0.0,Will Aircraft or Missiles Win Wars?
"('--', 'the')",0.0,Will Aircraft or Missiles Win Wars?
"('the', 'extreme')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('extreme', 'difficulty')",0.08333333333333333,Will Aircraft or Missiles Win Wars?
"('difficulty', 'of')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('of', 'destroying')",0.09090909090909091,Will Aircraft or Missiles Win Wars?
"('destroying', 'a')",0.0,Will Aircraft or Missiles Win Wars?
"('a', 'mobile')",0.0,Will Aircraft or Missiles Win Wars?
"('mobile', 'or')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('or', 'moving')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('moving', 'target')",0.1,Will Aircraft or Missiles Win Wars?
"('target', 'with')",0.125,Will Aircraft or Missiles Win Wars?
"('with', 'such')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('such', 'weapons')",0.1,Will Aircraft or Missiles Win Wars?
"('.', 'One')",0.0,Will Aircraft or Missiles Win Wars?
"('One', 'must')",0.0,Will Aircraft or Missiles Win Wars?
"('must', 'first')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('first', 'detect')",0.125,Will Aircraft or Missiles Win Wars?
"('detect', 'a')",0.0,Will Aircraft or Missiles Win Wars?
"('a', 'fleeting')",0.0,Will Aircraft or Missiles Win Wars?
"('fleeting', 'mobile')",0.3,Will Aircraft or Missiles Win Wars?
"('target', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'decide')",0.0,Will Aircraft or Missiles Win Wars?
"('decide', 'that')",0.0,Will Aircraft or Missiles Win Wars?
"('that', 'it')",0.25,Will Aircraft or Missiles Win Wars?
"('is', 'worthy')",0.0,Will Aircraft or Missiles Win Wars?
"('worthy', 'of')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('of', 'destruction')",0.09090909090909091,Will Aircraft or Missiles Win Wars?
"('destruction', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'select')",0.0,Will Aircraft or Missiles Win Wars?
"('select', 'the')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('missile', 'to')",0.0,Will Aircraft or Missiles Win Wars?
"('to', 'be')",0.0,Will Aircraft or Missiles Win Wars?
"('be', 'fired')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('fired', 'against')",0.1,Will Aircraft or Missiles Win Wars?
"('against', 'the')",0.125,Will Aircraft or Missiles Win Wars?
"('the', 'target')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"(',', 'compute')",0.0,Will Aircraft or Missiles Win Wars?
"('compute', 'ballistics')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('ballistics', 'for')",0.0,Will Aircraft or Missiles Win Wars?
"('for', 'the')",0.0,Will Aircraft or Missiles Win Wars?
"('the', 'flight')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('flight', ',')",0.0,Will Aircraft or Missiles Win Wars?
"('and', 'prepare')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('prepare', 'the')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('missile', 'for')",0.0,Will Aircraft or Missiles Win Wars?
"('for', 'firing')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('firing', '.')",0.0,Will Aircraft or Missiles Win Wars?
"('.', 'Even')",0.0,Will Aircraft or Missiles Win Wars?
"('Even', 'if')",0.0,Will Aircraft or Missiles Win Wars?
"('if', 'all')",0.0,Will Aircraft or Missiles Win Wars?
"('all', 'these')",0.0,Will Aircraft or Missiles Win Wars?
"('these', 'operations')",0.3,Will Aircraft or Missiles Win Wars?
"('operations', 'could')",0.07692307692307693,Will Aircraft or Missiles Win Wars?
"('be', 'performed')",0.125,Will Aircraft or Missiles Win Wars?
"('performed', 'instantaneously')",0.13333333333333333,Will Aircraft or Missiles Win Wars?
"('instantaneously', ',')",0.0,Will Aircraft or Missiles Win Wars?
"('the', 'ICBM')",0.0,Will Aircraft or Missiles Win Wars?
"('ICBM', 'still')",0.0,Will Aircraft or Missiles Win Wars?
"('still', 'has')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('has', 'a')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('a', 'time')",0.0,Will Aircraft or Missiles Win Wars?
"('of', 'flight')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('flight', 'to')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('target', 'of')",0.0,Will Aircraft or Missiles Win Wars?
"('of', 'about')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('about', '30')",0.0,Will Aircraft or Missiles Win Wars?
"('30', 'minutes')",0.0,Will Aircraft or Missiles Win Wars?
"('.', 'Therefore')",0.0,Will Aircraft or Missiles Win Wars?
"('Therefore', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'if')",0.0,Will Aircraft or Missiles Win Wars?
"('if', 'the')",0.0,Will Aircraft or Missiles Win Wars?
"('target', 'can')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('can', 'significantly')",0.3,Will Aircraft or Missiles Win Wars?
"('significantly', 'change')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('change', 'its')",0.0,Will Aircraft or Missiles Win Wars?
"('its', 'location')",0.25,Will Aircraft or Missiles Win Wars?
"('location', 'in')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('in', 'something')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('something', 'less')",0.2,Will Aircraft or Missiles Win Wars?
"('less', 'than')",0.0,Will Aircraft or Missiles Win Wars?
"('than', '30')",0.0,Will Aircraft or Missiles Win Wars?
"('minutes', ',')",0.0,Will Aircraft or Missiles Win Wars?
"('the', 'probability')",0.09090909090909091,Will Aircraft or Missiles Win Wars?
"('probability', 'of')",0.1,Will Aircraft or Missiles Win Wars?
"('of', 'having')",0.0,Will Aircraft or Missiles Win Wars?
"('having', 'destroyed')",0.0,Will Aircraft or Missiles Win Wars?
"('destroyed', 'it')",0.125,Will Aircraft or Missiles Win Wars?
"('is', 'drastically')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('drastically', 'lowered')",0.25,Will Aircraft or Missiles Win Wars?
"('lowered', '.')",0.0,Will Aircraft or Missiles Win Wars?
"('of', 'this')",0.0,Will Aircraft or Missiles Win Wars?
"('this', ',')",0.0,Will Aircraft or Missiles Win Wars?
"('it', 'would')",0.0,Will Aircraft or Missiles Win Wars?
"('would', 'appear')",0.0,Will Aircraft or Missiles Win Wars?
"('appear', 'inevitable')",0.2,Will Aircraft or Missiles Win Wars?
"('inevitable', 'that')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('an', 'increasing')",0.25,Will Aircraft or Missiles Win Wars?
"('increasing', 'percentage')",0.6,Will Aircraft or Missiles Win Wars?
"('percentage', 'of')",0.0,Will Aircraft or Missiles Win Wars?
"('of', 'strategic')",0.0,Will Aircraft or Missiles Win Wars?
"('strategic', 'missiles')",0.3,Will Aircraft or Missiles Win Wars?
"('missiles', 'will')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('will', 'seek')",0.0,Will Aircraft or Missiles Win Wars?
"('seek', 'self-protection')",0.15384615384615385,Will Aircraft or Missiles Win Wars?
"('self-protection', 'in')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('in', 'mobility')",0.125,Will Aircraft or Missiles Win Wars?
"('mobility', '--')",0.0,Will Aircraft or Missiles Win Wars?
"('--', 'at')",0.0,Will Aircraft or Missiles Win Wars?
"('least', 'until')",0.25,Will Aircraft or Missiles Win Wars?
"('until', 'missile')",0.25,Will Aircraft or Missiles Win Wars?
"('missile', 'defenses')",0.25,Will Aircraft or Missiles Win Wars?
"('defenses', 'are')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('are', 'perfected')",0.25,Will Aircraft or Missiles Win Wars?
"('perfected', 'which')",0.1,Will Aircraft or Missiles Win Wars?
"('which', 'have')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('have', 'an')",0.2,Will Aircraft or Missiles Win Wars?
"('an', 'exceedingly')",0.1,Will Aircraft or Missiles Win Wars?
"('exceedingly', 'high')",0.2,Will Aircraft or Missiles Win Wars?
"('high', 'kill')",0.2,Will Aircraft or Missiles Win Wars?
"('kill', 'probability')",0.2,Will Aircraft or Missiles Win Wars?
"('probability', '.')",0.0,Will Aircraft or Missiles Win Wars?
"('.', 'In')",0.0,Will Aircraft or Missiles Win Wars?
"('In', 'order')",0.0,Will Aircraft or Missiles Win Wars?
"('order', 'to')",0.2,Will Aircraft or Missiles Win Wars?
"(""enemy's"", 'mobile')",0.2,Will Aircraft or Missiles Win Wars?
"('mobile', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'moving')",0.0,Will Aircraft or Missiles Win Wars?
"('moving', ',')",0.0,Will Aircraft or Missiles Win Wars?
"('or', 'imprecisely')",0.1,Will Aircraft or Missiles Win Wars?
"('imprecisely', 'located')",0.23076923076923078,Will Aircraft or Missiles Win Wars?
"('located', 'strategic')",0.36363636363636365,Will Aircraft or Missiles Win Wars?
"('strategic', 'forces')",0.4,Will Aircraft or Missiles Win Wars?
"('forces', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'we')",0.0,Will Aircraft or Missiles Win Wars?
"('must', 'have')",0.0,Will Aircraft or Missiles Win Wars?
"('have', 'a')",0.25,Will Aircraft or Missiles Win Wars?
"('a', 'hunter-killer')",0.0,Will Aircraft or Missiles Win Wars?
"('hunter-killer', 'capability')",0.2,Will Aircraft or Missiles Win Wars?
"('capability', 'in')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('in', 'addition')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('addition', 'to')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('to', 'our')",0.25,Will Aircraft or Missiles Win Wars?
"('our', 'missiles')",0.0,Will Aircraft or Missiles Win Wars?
"('.', 'Until')",0.0,Will Aircraft or Missiles Win Wars?
"('Until', 'this')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('this', 'hunter-killer')",0.2727272727272727,Will Aircraft or Missiles Win Wars?
"('hunter-killer', 'operation')",0.38461538461538464,Will Aircraft or Missiles Win Wars?
"('operation', 'can')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('performed', 'by')",0.0,Will Aircraft or Missiles Win Wars?
"('by', 'spacecraft')",0.0,Will Aircraft or Missiles Win Wars?
"('spacecraft', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'manned')",0.0,Will Aircraft or Missiles Win Wars?
"('manned', 'aircraft')",0.1,Will Aircraft or Missiles Win Wars?
"('aircraft', 'appear')",0.25,Will Aircraft or Missiles Win Wars?
"('appear', 'to')",0.0,Will Aircraft or Missiles Win Wars?
"('the', 'only')",0.0,Will Aircraft or Missiles Win Wars?
"('only', 'means')",0.125,Will Aircraft or Missiles Win Wars?
"('means', 'available')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('available', 'to')",0.0,Will Aircraft or Missiles Win Wars?
"('to', 'us')",0.0,Will Aircraft or Missiles Win Wars?
"('us', '.')",0.0,Will Aircraft or Missiles Win Wars?
"('It', 'seems')",0.0,Will Aircraft or Missiles Win Wars?
"('seems', 'reasonable')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('reasonable', 'that')",0.1,Will Aircraft or Missiles Win Wars?
"('that', 'if')",0.0,Will Aircraft or Missiles Win Wars?
"('if', 'general')",0.0,Will Aircraft or Missiles Win Wars?
"('general', 'nuclear')",0.625,Will Aircraft or Missiles Win Wars?
"('nuclear', 'war')",0.25,Will Aircraft or Missiles Win Wars?
"('war', 'is')",0.0,Will Aircraft or Missiles Win Wars?
"('not', 'to')",0.6666666666666666,Will Aircraft or Missiles Win Wars?
"('be', 'one')",0.25,Will Aircraft or Missiles Win Wars?
"('one', 'cataclysmic')",0.0,Will Aircraft or Missiles Win Wars?
"('cataclysmic', 'act')",0.375,Will Aircraft or Missiles Win Wars?
"('of', 'burning')",0.0,Will Aircraft or Missiles Win Wars?
"('burning', 'each')",0.0,Will Aircraft or Missiles Win Wars?
"('each', ""other's"")",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"(""other's"", 'citizens')",0.2727272727272727,Will Aircraft or Missiles Win Wars?
"('citizens', 'to')",0.125,Will Aircraft or Missiles Win Wars?
"('to', 'cinders')",0.0,Will Aircraft or Missiles Win Wars?
"('cinders', ',')",0.0,Will Aircraft or Missiles Win Wars?
"('a', 'manned')",0.2,Will Aircraft or Missiles Win Wars?
"('manned', 'strategic')",0.18181818181818182,Will Aircraft or Missiles Win Wars?
"('strategic', 'force')",0.3,Will Aircraft or Missiles Win Wars?
"('force', 'of')",0.4,Will Aircraft or Missiles Win Wars?
"('of', 'long-endurance')",0.08333333333333333,Will Aircraft or Missiles Win Wars?
"('long-endurance', 'aircraft')",0.21428571428571427,Will Aircraft or Missiles Win Wars?
"('aircraft', 'capable')",0.2,Will Aircraft or Missiles Win Wars?
"('capable', 'of')",0.0,Will Aircraft or Missiles Win Wars?
"('of', 'going')",0.2,Will Aircraft or Missiles Win Wars?
"('going', 'into')",0.6,Will Aircraft or Missiles Win Wars?
"('into', 'China')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('China', 'or')",0.0,Will Aircraft or Missiles Win Wars?
"('or', 'Russia')",0.0,Will Aircraft or Missiles Win Wars?
"('Russia', 'to')",0.0,Will Aircraft or Missiles Win Wars?
"('to', 'find')",0.0,Will Aircraft or Missiles Win Wars?
"('find', 'and')",0.4,Will Aircraft or Missiles Win Wars?
"('and', 'destroy')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('destroy', 'their')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('their', 'strategic')",0.4444444444444444,Will Aircraft or Missiles Win Wars?
"('forces', 'which')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('which', 'continued')",0.2,Will Aircraft or Missiles Win Wars?
"('continued', 'to')",0.25,Will Aircraft or Missiles Win Wars?
"('to', 'threaten')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('threaten', 'us')",0.0,Will Aircraft or Missiles Win Wars?
"('.', 'Let')",0.0,Will Aircraft or Missiles Win Wars?
"('Let', 'us')",0.0,Will Aircraft or Missiles Win Wars?
"('us', 'suppose')",0.4,Will Aircraft or Missiles Win Wars?
"('suppose', 'the')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('the', 'Russians')",0.0,Will Aircraft or Missiles Win Wars?
"('Russians', 'decide')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('decide', 'to')",0.0,Will Aircraft or Missiles Win Wars?
"('to', 'build')",0.0,Will Aircraft or Missiles Win Wars?
"('build', 'a')",0.0,Will Aircraft or Missiles Win Wars?
"('a', 'rail-mobile')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('rail-mobile', 'ICBM')",0.0,Will Aircraft or Missiles Win Wars?
"('ICBM', 'force')",0.0,Will Aircraft or Missiles Win Wars?
"('is', 'entirely')",0.125,Will Aircraft or Missiles Win Wars?
"('entirely', 'feasible')",0.2727272727272727,Will Aircraft or Missiles Win Wars?
"('feasible', 'to')",0.0,Will Aircraft or Missiles Win Wars?
"('to', 'employ')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('employ', 'aircraft')",0.0,Will Aircraft or Missiles Win Wars?
"('aircraft', 'such')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('such', 'as')",0.2,Will Aircraft or Missiles Win Wars?
"('the', 'B-52')",0.0,Will Aircraft or Missiles Win Wars?
"('B-52', 'or')",0.0,Will Aircraft or Missiles Win Wars?
"('or', 'B-70')",0.0,Will Aircraft or Missiles Win Wars?
"('B-70', 'in')",0.0,Will Aircraft or Missiles Win Wars?
"('in', 'hunter-killer')",0.2,Will Aircraft or Missiles Win Wars?
"('hunter-killer', 'operations')",0.35714285714285715,Will Aircraft or Missiles Win Wars?
"('operations', 'against')",0.5,Will Aircraft or Missiles Win Wars?
"('against', 'Soviet')",0.2,Will Aircraft or Missiles Win Wars?
"('Soviet', 'railway-based')",0.13333333333333333,Will Aircraft or Missiles Win Wars?
"('railway-based', 'missiles')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('If', 'we')",0.0,Will Aircraft or Missiles Win Wars?
"('we', 'stop')",0.0,Will Aircraft or Missiles Win Wars?
"('stop', 'thinking')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('thinking', 'in')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('in', 'terms')",0.0,Will Aircraft or Missiles Win Wars?
"('terms', 'of')",0.0,Will Aircraft or Missiles Win Wars?
"('of', 'tremendous')",0.1,Will Aircraft or Missiles Win Wars?
"('tremendous', 'multimegaton')",0.46153846153846156,Will Aircraft or Missiles Win Wars?
"('multimegaton', 'nuclear')",0.4166666666666667,Will Aircraft or Missiles Win Wars?
"('weapons', 'and')",0.25,Will Aircraft or Missiles Win Wars?
"('and', 'consider')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('consider', 'employing')",0.3076923076923077,Will Aircraft or Missiles Win Wars?
"('employing', 'much')",0.08333333333333333,Will Aircraft or Missiles Win Wars?
"('much', 'smaller')",0.1111111111111111,Will Aircraft or Missiles Win Wars?
"('smaller', 'nuclear')",0.4444444444444444,Will Aircraft or Missiles Win Wars?
"('weapons', 'which')",0.1,Will Aircraft or Missiles Win Wars?
"('which', 'may')",0.0,Will Aircraft or Missiles Win Wars?
"('may', 'be')",0.0,Will Aircraft or Missiles Win Wars?
"('be', 'more')",0.2,Will Aircraft or Missiles Win Wars?
"('more', 'appropriate')",0.375,Will Aircraft or Missiles Win Wars?
"('appropriate', 'for')",0.25,Will Aircraft or Missiles Win Wars?
"('for', 'most')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('most', 'important')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('important', 'military')",0.5,Will Aircraft or Missiles Win Wars?
"('military', 'targets')",0.3,Will Aircraft or Missiles Win Wars?
"('targets', ',')",0.0,Will Aircraft or Missiles Win Wars?
"('would', 'seem')",0.0,Will Aircraft or Missiles Win Wars?
"('seem', 'that')",0.0,Will Aircraft or Missiles Win Wars?
"('B-70', 'could')",0.0,Will Aircraft or Missiles Win Wars?
"('could', 'carry')",0.125,Will Aircraft or Missiles Win Wars?
"('carry', 'a')",0.25,Will Aircraft or Missiles Win Wars?
"('a', 'great')",0.2,Will Aircraft or Missiles Win Wars?
"('many', 'small')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('small', 'nuclear')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"('.', 'An')",0.0,Will Aircraft or Missiles Win Wars?
"('An', 'aircraft')",0.0,Will Aircraft or Missiles Win Wars?
"('aircraft', 'with')",0.25,Will Aircraft or Missiles Win Wars?
"('with', 'a')",0.0,Will Aircraft or Missiles Win Wars?
"('a', 'load')",0.25,Will Aircraft or Missiles Win Wars?
"('load', 'of')",0.2,Will Aircraft or Missiles Win Wars?
"('of', 'small')",0.0,Will Aircraft or Missiles Win Wars?
"('weapons', 'could')",0.09090909090909091,Will Aircraft or Missiles Win Wars?
"('could', 'very')",0.0,Will Aircraft or Missiles Win Wars?
"('very', 'conceivably')",0.2727272727272727,Will Aircraft or Missiles Win Wars?
"('conceivably', 'be')",0.2,Will Aircraft or Missiles Win Wars?
"('be', 'given')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('given', 'a')",0.0,Will Aircraft or Missiles Win Wars?
"('a', 'mission')",0.0,Will Aircraft or Missiles Win Wars?
"('mission', 'to')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('to', 'suppress')",0.0,Will Aircraft or Missiles Win Wars?
"('suppress', 'all')",0.0,Will Aircraft or Missiles Win Wars?
"('all', 'trains')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('trains', 'operating')",0.5,Will Aircraft or Missiles Win Wars?
"('operating', 'within')",0.2727272727272727,Will Aircraft or Missiles Win Wars?
"('within', 'a')",0.0,Will Aircraft or Missiles Win Wars?
"('a', 'specified')",0.0,Will Aircraft or Missiles Win Wars?
"('specified', 'geographic')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('geographic', 'area')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('area', 'of')",0.0,Will Aircraft or Missiles Win Wars?
"('of', 'Russia')",0.0,Will Aircraft or Missiles Win Wars?
"('Russia', '--')",0.0,Will Aircraft or Missiles Win Wars?
"('--', 'provided')",0.0,Will Aircraft or Missiles Win Wars?
"('provided', 'that')",0.0,Will Aircraft or Missiles Win Wars?
"('that', 'we')",0.0,Will Aircraft or Missiles Win Wars?
"('we', 'had')",0.0,Will Aircraft or Missiles Win Wars?
"('had', 'used')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('used', 'some')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('some', 'of')",0.2,Will Aircraft or Missiles Win Wars?
"('of', 'our')",0.25,Will Aircraft or Missiles Win Wars?
"('our', 'ICBMs')",0.0,Will Aircraft or Missiles Win Wars?
"('ICBMs', 'to')",0.0,Will Aircraft or Missiles Win Wars?
"('to', 'degrade')",0.0,Will Aircraft or Missiles Win Wars?
"('degrade', ""Russia's"")",0.1,Will Aircraft or Missiles Win Wars?
"(""Russia's"", 'air')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('air', 'defenses')",0.0,Will Aircraft or Missiles Win Wars?
"('defenses', 'before')",0.25,Will Aircraft or Missiles Win Wars?
"('before', 'our')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('our', 'bombers')",0.2857142857142857,Will Aircraft or Missiles Win Wars?
"('bombers', 'got')",0.125,Will Aircraft or Missiles Win Wars?
"('got', 'there')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('there', '.')",0.0,Will Aircraft or Missiles Win Wars?
"('The', 'aircraft')",0.0,Will Aircraft or Missiles Win Wars?
"('aircraft', 'could')",0.1,Will Aircraft or Missiles Win Wars?
"('destroy', 'other')",0.5,Will Aircraft or Missiles Win Wars?
"('other', 'mobile')",0.2222222222222222,Will Aircraft or Missiles Win Wars?
"(',', 'fleeting')",0.0,Will Aircraft or Missiles Win Wars?
"('fleeting', ',')",0.0,Will Aircraft or Missiles Win Wars?
"('and', 'imprecisely')",0.0,Will Aircraft or Missiles Win Wars?
"('located', 'targets')",0.3,Will Aircraft or Missiles Win Wars?
"('targets', 'as')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('as', 'well')",0.0,Will Aircraft or Missiles Win Wars?
"('well', 'as')",0.0,Will Aircraft or Missiles Win Wars?
"('the', 'known')",0.0,Will Aircraft or Missiles Win Wars?
"('known', ',')",0.0,Will Aircraft or Missiles Win Wars?
"(',', 'fixed')",0.0,Will Aircraft or Missiles Win Wars?
"('fixed', 'and')",0.14285714285714285,Will Aircraft or Missiles Win Wars?
"('and', 'hardened')",0.5,Will Aircraft or Missiles Win Wars?
"('hardened', 'targets')",0.3333333333333333,Will Aircraft or Missiles Win Wars?
"('targets', 'which')",0.0,Will Aircraft or Missiles Win Wars?
"('which', 'can')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('can', 'also')",0.16666666666666666,Will Aircraft or Missiles Win Wars?
"('also', 'be')",0.0,Will Aircraft or Missiles Win Wars?
"('be', 'destroyed')",0.125,Will Aircraft or Missiles Win Wars?
"('destroyed', 'by')",0.125,Will Aircraft or Missiles Win Wars?
"('by', 'missile')",0.0,Will Aircraft or Missiles Win Wars?
"('.', 'Why')",0.0,Will Aircraft or Missiles Win Wars?
"('Why', ',')",0.0,Will Aircraft or Missiles Win Wars?
